
[00:00:00.000 --> 00:00:02.320]  大英姐妹平安
[00:00:02.320 --> 00:00:07.040]  你們的主題生命根深
[00:00:07.040 --> 00:00:14.240]  所以我第一想到這個經文可能很適合大家
[00:00:14.240 --> 00:00:18.000]  不知道今年大家聽過多少次
[00:00:18.000 --> 00:00:22.560]  剛好我們昨晚的團契的周六崇拜
[00:00:22.560 --> 00:00:25.600]  我們的講員都同樣講這段經文
[00:00:25.600 --> 00:00:27.920]  可想而知有多重要
[00:00:27.920 --> 00:00:31.120]  願上帝也祝福大家從這段經文裏面
[00:00:31.120 --> 00:00:34.000]  我們的心意也同樣不斷更新
[00:00:34.000 --> 00:00:36.240]  我先有個簡單的禱告
[00:00:36.240 --> 00:00:38.320]  差點撲上帝 我們要多謝你
[00:00:38.320 --> 00:00:40.320]  我們要多謝你為你揀選我們
[00:00:40.320 --> 00:00:43.440]  在這個時代我們來認識你
[00:00:43.440 --> 00:00:49.120]  在這個時代我們更加需要上上的心意更新
[00:00:49.120 --> 00:00:52.480]  以致我們能夠明白上帝的心意
[00:00:52.480 --> 00:00:57.280]  願你的話語提醒我們 指引我們 教導我們
[00:00:57.280 --> 00:01:04.080]  我們這樣祈禱奉耶穌基督的名 阿門
[00:01:04.080 --> 00:01:07.120]  我記得當我仍然是神學生的時候
[00:01:07.120 --> 00:01:13.840]  有一次要跟我們的講師主辦一個神學主日
[00:01:13.840 --> 00:01:15.280]  我不知道現在有沒有
[00:01:15.280 --> 00:01:20.640]  在神學主日裏面有神學生講見證
[00:01:20.640 --> 00:01:27.040]  然後有我們的講師來講道
[00:01:27.040 --> 00:01:31.840]  那次那位主席要介紹我們神學生的時候
[00:01:31.840 --> 00:01:33.280]  他這樣介紹
[00:01:33.280 --> 00:01:38.000]  他說這班神學生是比較神聖的人
[00:01:38.000 --> 00:01:42.080]  我們就在這個世界要去浮沉
[00:01:42.080 --> 00:01:44.560]  有些不同
[00:01:44.560 --> 00:01:47.120]  我聽到的時候有些不太舒服
[00:01:47.120 --> 00:01:50.400]  雖然我不太認識這個主席
[00:01:50.400 --> 00:01:54.800]  但我估計他生命裏面是不是有些問題
[00:01:54.800 --> 00:01:59.920]  當時沒有機會跟他討論 去談
[00:01:59.920 --> 00:02:04.320]  但我相信 各人都會很認定
[00:02:04.320 --> 00:02:07.840]  讀神學 我們有機會進修
[00:02:07.840 --> 00:02:10.000]  或者我們有機會進入神學院
[00:02:10.000 --> 00:02:13.920]  有三年或四年的授訓的時候
[00:02:13.920 --> 00:02:19.360]  的確比一般的弟兄姊妹多了讀經的機會
[00:02:19.360 --> 00:02:23.680]  或者多了我們跟神相處的時間
[00:02:23.680 --> 00:02:26.400]  但不等於我們比較神聖
[00:02:26.400 --> 00:02:27.600]  肯定不是
[00:02:27.600 --> 00:02:31.360]  因為其實我們每一個人被呼召出來
[00:02:31.360 --> 00:02:36.960]  都是屬於神的人 成為神的用人
[00:02:36.960 --> 00:02:39.760]  所以基本上呼召你和我
[00:02:39.760 --> 00:02:44.160]  都是傳道人
[00:02:44.160 --> 00:02:46.320]  只不過我被神呼召
[00:02:46.320 --> 00:02:50.240]  是全職或全時間做傳道的崗位
[00:02:50.240 --> 00:02:52.960]  難道大家不用傳道嗎
[00:02:52.960 --> 00:02:54.560]  一樣是要傳道的
[00:02:54.560 --> 00:02:57.200]  其實我們大家在工作崗位裏面
[00:02:57.200 --> 00:03:02.560]  都同樣需要去做傳道的功夫
[00:03:02.560 --> 00:03:04.160]  所以我們在忙碌的裏面
[00:03:04.160 --> 00:03:09.440]  不等於我們覺得自己沒有機會安靜
[00:03:09.440 --> 00:03:11.440]  很久以前曾經
[00:03:11.440 --> 00:03:13.360]  你要看陶雪博士寫的
[00:03:13.360 --> 00:03:16.800]  陶雪牧師寫的著作裏面
[00:03:16.800 --> 00:03:21.840]  他就說到今天很多的教徒得著得不到
[00:03:21.840 --> 00:03:24.240]  得不到內心的平安
[00:03:24.240 --> 00:03:29.440]  或者得到內心平安最大的難阻是甚麼呢
[00:03:29.440 --> 00:03:34.080]  就是慣於將生活分開兩部分
[00:03:34.080 --> 00:03:36.800]  有一部分是神聖的
[00:03:36.800 --> 00:03:39.280]  有一部分是世俗的
[00:03:39.280 --> 00:03:45.440]  所以很多人認為我讀經 祈禱 唱歌 崇拜
[00:03:45.440 --> 00:03:48.640]  參加團契 參加教會活動 緩分等等
[00:03:48.640 --> 00:03:51.920]  這些是特別屬靈 特別神聖
[00:03:51.920 --> 00:03:55.360]  但是如果我去吃飯 睡覺 工作
[00:03:55.360 --> 00:03:57.840]  或者照顧身體 吃保健產品
[00:03:57.840 --> 00:04:00.400]  這些就沒有那麼神聖
[00:04:00.400 --> 00:04:03.440]  將人移分法
[00:04:03.440 --> 00:04:07.520]  我不知道大家會不會都同樣移分法
[00:04:07.520 --> 00:04:10.720]  其實這是一個很大的誤會
[00:04:10.720 --> 00:04:15.520]  顯示我們對聖經的全面認識是不夠的
[00:04:15.520 --> 00:04:18.240]  如果我們去看舊約的觀念
[00:04:18.240 --> 00:04:22.160]  去呼召信徒 屬神的子民
[00:04:22.160 --> 00:04:25.200]  我們的奉獻是十分之一
[00:04:25.200 --> 00:04:27.360]  新約的奉獻是多少
[00:04:27.360 --> 00:04:31.280]  我們今天仍然去說十一奉獻
[00:04:31.280 --> 00:04:33.680]  十一奉獻其實是必須的
[00:04:33.680 --> 00:04:35.120]  我們根本就需要
[00:04:35.120 --> 00:04:37.840]  但是百分百奉獻
[00:04:37.840 --> 00:04:41.520]  才是新約一個全面的觀念
[00:04:41.520 --> 00:04:44.160]  我們要全人的奉獻
[00:04:44.160 --> 00:04:46.160]  我們全人毀身給基督
[00:04:46.160 --> 00:04:51.280]  這才是我們毀一毀身的方向
[00:04:51.280 --> 00:04:53.280]  今天跟大家思想的經文
[00:04:53.280 --> 00:04:54.240]  我都再說一下
[00:04:54.240 --> 00:04:56.480]  是很熟悉的經文
[00:04:56.480 --> 00:04:58.960]  可能大家聽過很多次
[00:04:58.960 --> 00:05:01.680]  但是那個重要性
[00:05:01.680 --> 00:05:03.840]  我們是否能夠捉住呢
[00:05:03.840 --> 00:05:05.680]  所以這本聖經仍然在的時候
[00:05:05.680 --> 00:05:08.880]  我們要不斷思想
[00:05:08.880 --> 00:05:10.800]  我想從這段經文
[00:05:10.800 --> 00:05:12.640]  跟大家去看
[00:05:12.640 --> 00:05:15.360]  我們怎樣幫助自己
[00:05:15.360 --> 00:05:20.160]  真正的心意根深的生活
[00:05:20.160 --> 00:05:22.400]  這段經文我高亮了三個字
[00:05:22.400 --> 00:05:26.320]  特別是紅色的
[00:05:26.320 --> 00:05:28.400]  三個字大一點的
[00:05:28.400 --> 00:05:30.000]  給大家了解一下
[00:05:30.000 --> 00:05:32.000]  這個心 這個身
[00:05:32.000 --> 00:05:33.520]  還有這個變化
[00:05:33.520 --> 00:05:35.200]  這三個字
[00:05:35.200 --> 00:05:37.600]  我首先要了解這三個字
[00:05:37.600 --> 00:05:38.880]  是什麼意思
[00:05:38.880 --> 00:05:40.160]  心這個意思
[00:05:40.160 --> 00:05:42.880]  包括我們整個人的心態
[00:05:42.880 --> 00:05:47.040]  我們對所有事情的態度和理解
[00:05:47.040 --> 00:05:49.920]  這個也是由我們內心裏面
[00:05:49.920 --> 00:05:52.640]  發出一些觀念
[00:05:52.640 --> 00:05:53.840]  所謂三觀
[00:05:53.840 --> 00:05:55.120]  我們的人生觀也好
[00:05:55.120 --> 00:05:55.920]  道德觀也好
[00:05:55.920 --> 00:05:57.280]  價值觀也好
[00:05:57.280 --> 00:05:59.840]  這些都是從我們心裏面
[00:05:59.840 --> 00:06:02.080]  我們對這些的理解
[00:06:02.080 --> 00:06:04.800]  和一些的看法
[00:06:04.800 --> 00:06:06.880]  而這個身是什麼呢
[00:06:06.880 --> 00:06:09.280]  這個身本身是由兩個字
[00:06:09.280 --> 00:06:11.040]  一個再和繼續
[00:06:11.040 --> 00:06:13.280]  這兩個字要組成
[00:06:13.280 --> 00:06:18.000]  意思是我們要持續不斷一再更新
[00:06:18.000 --> 00:06:19.360]  這樣的意思
[00:06:19.360 --> 00:06:22.080]  變化其實是用passive voice
[00:06:22.080 --> 00:06:23.680]  一個被動式
[00:06:23.680 --> 00:06:25.040]  被動語態
[00:06:25.040 --> 00:06:28.160]  意思是這個變化不是你自己變的
[00:06:28.160 --> 00:06:29.840]  我們不是自己可以變出來
[00:06:29.840 --> 00:06:32.640]  而是當我們心意不斷更新
[00:06:32.640 --> 00:06:34.080]  或者我們的價值觀
[00:06:34.080 --> 00:06:37.920]  不斷的去更新去省思的過程
[00:06:37.920 --> 00:06:39.920]  上帝就會工作
[00:06:39.920 --> 00:06:45.040]  讓我們生命不斷變化
