
[00:00:00.000 --> 00:00:02.000]  我們一同祈禱
[00:00:02.000 --> 00:00:07.000]  感恩天父讓我們有很快就有美好的天氣
[00:00:07.000 --> 00:00:10.000]  我們能夠帶著一個愉快的心靈
[00:00:10.000 --> 00:00:13.000]  來到神的殿敬拜
[00:00:13.000 --> 00:00:17.000]  剛才的詩歌要我們發光
[00:00:17.000 --> 00:00:22.000]  當時的背景是一些船遇到海難
[00:00:22.000 --> 00:00:25.000]  因為燈塔沒有了光
[00:00:25.000 --> 00:00:28.000]  沒有了紫路的明燈
[00:00:28.000 --> 00:00:33.000]  我們人生都是向著永恆
[00:00:33.000 --> 00:00:37.000]  我們能夠有主耶穌在我們的生命裏
[00:00:37.000 --> 00:00:40.000]  幫助我們能夠在整個人生裏
[00:00:40.000 --> 00:00:43.000]  我們可以活出神的聖情
[00:00:43.000 --> 00:00:46.000]  我們一同在你面前等候
[00:00:46.000 --> 00:00:50.000]  這段經文都相當握要告訴我們
[00:00:50.000 --> 00:00:56.000]  基督徒的靈命成長的階梯和步驟
[00:00:56.000 --> 00:00:59.000]  幫助我們不要小看這些經文
[00:00:59.000 --> 00:01:02.000]  帶給我們的生命改變
[00:01:02.000 --> 00:01:05.000]  將來我們可以豐豐富富
[00:01:05.000 --> 00:01:08.000]  因為我們的生命就是始我們的主
[00:01:08.000 --> 00:01:10.000]  進到永恆裏面
[00:01:10.000 --> 00:01:14.000]  我們這樣禱告奉耶穌基督的名
[00:01:14.000 --> 00:01:15.000]  阿們
[00:01:15.000 --> 00:01:17.000]  這個月份九月
[00:01:17.000 --> 00:01:19.000]  因為十月就是堂慶
[00:01:19.000 --> 00:01:23.000]  九月我們牧者我們童宮
[00:01:23.000 --> 00:01:26.000]  都真的很想頂姐妹
[00:01:26.000 --> 00:01:29.000]  那個靈命門徒生活
[00:01:29.000 --> 00:01:32.000]  尤其是我們怎樣去裝備自己
[00:01:32.000 --> 00:01:35.000]  可以在人生被神使用
[00:01:35.000 --> 00:01:39.000]  所以這個第一講門徒的生命
[00:01:39.000 --> 00:01:43.000]  相信這裏剛才主席所讀了的
[00:01:43.000 --> 00:01:46.000]  尤其是第五到第八節
[00:01:46.000 --> 00:01:52.000]  總共講了基督徒有八樣的生命成長特質
[00:01:52.000 --> 00:01:54.000]  信心
[00:01:54.000 --> 00:01:57.000]  然後就要有一個德行
[00:01:57.000 --> 00:01:59.000]  然後你要有知識
[00:01:59.000 --> 00:02:01.000]  無論地上的知識
[00:02:01.000 --> 00:02:03.000]  屬靈的知識
[00:02:03.000 --> 00:02:08.000]  你能夠掌握運用知識的智慧
[00:02:08.000 --> 00:02:10.000]  然後你又有節制
[00:02:10.000 --> 00:02:13.000]  然後你又有忍耐
[00:02:13.000 --> 00:02:16.000]  對人對其他人的忍耐
[00:02:16.000 --> 00:02:22.000]  然後你內心裏面有一個很大的虔誠
[00:02:22.000 --> 00:02:28.000]  再大一點的就是愛弟兄和愛眾人
[00:02:28.000 --> 00:02:34.000]  相信斯圖比德將這八樣東西寫出來
[00:02:34.000 --> 00:02:38.000]  他自己充分地在他的人生
[00:02:38.000 --> 00:02:43.000]  由他放下漁船漁網
[00:02:43.000 --> 00:02:45.000]  跟隨耶穌之後
[00:02:45.000 --> 00:02:50.000]  他就是這樣走上這條神聖的道路
[00:02:50.000 --> 00:02:54.000]  有三年的時間跟隨著耶穌
[00:02:54.000 --> 00:02:57.000]  往後因為主耶穌升天
[00:02:57.000 --> 00:03:00.000]  他就要獨當一面在耶路撒冷
[00:03:00.000 --> 00:03:02.000]  輾轉去到不同的地方
[00:03:02.000 --> 00:03:06.000]  後來主要主力都是在耶路撒冷
[00:03:06.000 --> 00:03:09.000]  來作當時的教會領袖侍奉
[00:03:09.000 --> 00:03:12.000]  帶領牧羊教會
[00:03:12.000 --> 00:03:16.000]  他的內心一定是因為這個身份
[00:03:16.000 --> 00:03:19.000]  而經歷很多很多的磨難
[00:03:19.000 --> 00:03:21.000]  很多的挑戰
[00:03:21.000 --> 00:03:25.000]  但領袖他這一刻寫的書信
[00:03:25.000 --> 00:03:28.000]  告訴我們原來
[00:03:28.000 --> 00:03:32.000]  成性就需要這樣去按部就班
[00:03:32.000 --> 00:03:35.000]  有料要加上有料要加上
[00:03:35.000 --> 00:03:40.000]  中文的翻譯都是很想大進這種
[00:03:40.000 --> 00:03:44.000]  彼此這些不單不是互為排斥
[00:03:44.000 --> 00:03:47.000]  而且是整個生命互為調和
[00:03:47.000 --> 00:03:51.000]  其實就是一個神的性情有份
[00:03:51.000 --> 00:03:56.000]  你和我有份於神的性情
[00:03:56.000 --> 00:03:59.000]  還有最終十一節
[00:03:59.000 --> 00:04:08.000]  每個人豐豐富富進入主救主榮耀的國度
[00:04:08.000 --> 00:04:11.000]  今早又看新聞你都知道
[00:04:11.000 --> 00:04:13.000]  都是香港的光榮
[00:04:13.000 --> 00:04:15.000]  梁朝偉先生
[00:04:15.000 --> 00:04:18.000]  李安導演說
[00:04:18.000 --> 00:04:21.000]  每一部戲只要有他的出現
[00:04:21.000 --> 00:04:24.000]  整個電影就會生息不少
[00:04:24.000 --> 00:04:27.000]  我想大家都同意
[00:04:27.000 --> 00:04:30.000]  如數家珍你可以數到很多很多
[00:04:30.000 --> 00:04:35.000]  你想想葉問已經有固定的形象
[00:04:35.000 --> 00:04:38.000]  他都可以將新的形象
[00:04:38.000 --> 00:04:42.000]  給我們打破舊有的觀念
[00:04:42.000 --> 00:04:45.000]  可想而知李安導演說
[00:04:45.000 --> 00:04:50.000]  他一個眼神就等於很多很多
[00:04:50.000 --> 00:04:56.000]  其他的演員用了很多對白
[00:04:56.000 --> 00:04:59.000]  都未必能夠將那個角色
