
[00:00:00.000 --> 00:00:02.000]  各位姐妹早晨
[00:00:02.000 --> 00:00:07.000]  今早我們回祖堂崇拜很有福氣
[00:00:07.000 --> 00:00:08.000]  大家知不知道
[00:00:08.000 --> 00:00:14.000]  因為我們今天可以聽到錦繡堂最高級數的師班
[00:00:14.000 --> 00:00:17.000]  來獻詩
[00:00:17.000 --> 00:00:20.000]  這個是講年紀
[00:00:20.000 --> 00:00:25.000]  我們真的很欽佩一班長者
[00:00:25.000 --> 00:00:28.000]  因為他們加起來都一千多歲了
[00:00:28.000 --> 00:00:33.000]  我們用掌聲來為長者感謝神
[00:00:33.000 --> 00:00:38.000]  雖然年紀大
[00:00:38.000 --> 00:00:40.000]  但一樣都這麼積極的釋放
[00:00:40.000 --> 00:00:41.000]  我們很感謝神
[00:00:41.000 --> 00:00:44.000]  也都很敬佩我們的長者
[00:00:44.000 --> 00:00:47.000]  牧師今早跟大家思想的訊息
[00:00:47.000 --> 00:00:50.000]  就叫做前車可鑑
[00:00:50.000 --> 00:00:54.000]  剛才主席秀慧都已經讀了出來
[00:00:54.000 --> 00:01:01.000]  大家都知道這段經文
[00:01:01.000 --> 00:01:04.000]  記載是一個失敗的例子
[00:01:04.000 --> 00:01:06.000]  也都是一個反面的教材
[00:01:06.000 --> 00:01:08.000]  為什麼這麼說呢
[00:01:08.000 --> 00:01:12.000]  因為記載的經文裡面提及到
[00:01:12.000 --> 00:01:18.000]  大衛想將藥櫃搬回去耶路撒冷
[00:01:18.000 --> 00:01:20.000]  即是大衛城
[00:01:20.000 --> 00:01:26.000]  為什麼無端端藥櫃要搬回去耶路撒冷呢
[00:01:26.000 --> 00:01:29.000]  背景就是因為當時
[00:01:29.000 --> 00:01:33.000]  曾經以色列人和非利人打仗
[00:01:33.000 --> 00:01:37.000]  結果非利人打勝仗
[00:01:37.000 --> 00:01:39.000]  以色列人節節敗退
[00:01:39.000 --> 00:01:43.000]  在那個時候有人想到一個方法
[00:01:43.000 --> 00:01:48.000]  不如就將他們最厲害的殺手鐧
[00:01:48.000 --> 00:01:52.000]  將藥櫃搬到戰場的地方
[00:01:52.000 --> 00:01:57.000]  看來這次我們都贏定了
[00:01:57.000 --> 00:01:58.000]  為什麼呢
[00:01:58.000 --> 00:02:00.000]  因為藥櫃在那裡
[00:02:00.000 --> 00:02:02.000]  這是當時以色列人的想法
[00:02:02.000 --> 00:02:04.000]  不過他們想得太幼稚了
[00:02:04.000 --> 00:02:06.000]  為什麼呢
[00:02:06.000 --> 00:02:10.000]  因為他們單單外表有個藥櫃
[00:02:10.000 --> 00:02:13.000]  而沒有神的同在
[00:02:13.000 --> 00:02:16.000]  是形同虛設的
[00:02:16.000 --> 00:02:18.000]  大家認同嗎
[00:02:18.000 --> 00:02:20.000]  所以在這樣的情況下
[00:02:20.000 --> 00:02:22.000]  大家都知道那場仗
[00:02:22.000 --> 00:02:25.000]  以色列人敗得很慘烈
[00:02:25.000 --> 00:02:28.000]  而藥櫃都被人搬走
[00:02:28.000 --> 00:02:29.000]  為什麼呢
[00:02:29.000 --> 00:02:32.000]  因為以色列人離棄了上帝
[00:02:32.000 --> 00:02:37.000]  所以上帝就離開了以色列的地方
[00:02:37.000 --> 00:02:45.000]  藥櫃自此就被非利人搬去
[00:02:45.000 --> 00:02:49.000]  大捆神像的廟宇
[00:02:49.000 --> 00:02:55.000]  結果第二天大捆神像就撲倒在藥櫃的面前
[00:02:55.000 --> 00:02:57.000]  大家有印象嗎
[00:02:57.000 --> 00:03:00.000]  讀過這段經文就記得這個情景
[00:03:00.000 --> 00:03:04.000]  嚇死非利人了
[00:03:04.000 --> 00:03:05.000]  為什麼呢
[00:03:05.000 --> 00:03:08.000]  既然他們自己的神像都撲倒
[00:03:08.000 --> 00:03:14.000]  所以他們覺得非常之可怕
