
[00:00:00.000 --> 00:00:03.600]  現在是正道的時間
[00:00:03.600 --> 00:00:06.440]  首先聽我讀出一段經文
[00:00:06.440 --> 00:00:08.680]  經文是記載在
[00:00:08.680 --> 00:00:15.280]  《勞家福音》二十四章二十八至三十五節
[00:00:15.280 --> 00:00:21.600]  新約《勞家福音》二十四章二十八至三十五節
[00:00:21.600 --> 00:00:28.000]  在本堂的《聖經》新約第一八三十五頁
[00:00:29.000 --> 00:00:32.000]  經文這樣敘述
[00:00:32.000 --> 00:00:35.600]  他們走近所要去的村子
[00:00:35.600 --> 00:00:38.800]  耶穌好像還要往前走
[00:00:38.800 --> 00:00:41.800]  他們卻強留他說
[00:00:41.800 --> 00:00:45.000]  時候晚了 天快黑了
[00:00:45.000 --> 00:00:47.600]  請你和我們住下吧
[00:00:47.600 --> 00:00:49.800]  耶穌就進去
[00:00:49.800 --> 00:00:52.400]  要和他們住下
[00:00:52.400 --> 00:00:56.000]  坐下來和他們用餐的時候
[00:00:56.000 --> 00:00:58.400]  耶穌拿起餅來
[00:00:58.400 --> 00:01:00.000]  祝福了
[00:01:00.000 --> 00:01:02.600]  張開 遞給他們
[00:01:02.600 --> 00:01:05.000]  他們的眼睛開了
[00:01:05.000 --> 00:01:07.200]  這才認出他來
[00:01:07.200 --> 00:01:11.000]  耶穌卻從他們眼前消失了
[00:01:11.000 --> 00:01:12.800]  他們彼此說
[00:01:12.800 --> 00:01:15.800]  在路上他和我們說話
[00:01:15.800 --> 00:01:18.400]  給我們講解聖經的時候
[00:01:18.400 --> 00:01:23.200]  我們的心在我們裡面豈不是火熱的嗎
[00:01:23.200 --> 00:01:28.200]  於是他們立刻起身回耶路撒冷去
[00:01:28.200 --> 00:01:33.800]  看見十一個賜徒和與他們正在一起的人聚集在一處
[00:01:33.800 --> 00:01:36.600]  說主果然復活了
[00:01:36.600 --> 00:01:39.400]  已經顯現給西門看了
[00:01:39.400 --> 00:01:45.400]  於是兩個人在路上所遇到和耶穌擦餅的時候
[00:01:45.400 --> 00:01:50.400]  怎麼被他們認出來的事都述說了一遍
[00:01:50.400 --> 00:01:52.600]  今天晚上我們很開心
[00:01:52.600 --> 00:01:56.000]  有蔣文宗前道在我們當中靜悟
[00:01:56.000 --> 00:01:57.800]  蔣前道大家都認識
[00:01:57.800 --> 00:02:00.800]  是我們本堂的義務前道
[00:02:00.800 --> 00:02:06.200]  今天晚上的主題是生命同行的即時
[00:02:06.200 --> 00:02:09.200]  現在恭敬請蔣前道
[00:02:09.200 --> 00:02:19.200]  蔣前道晚安
[00:02:19.200 --> 00:02:25.200]  很感恩好像很久沒有在晚堂分享上帝的話
[00:02:25.200 --> 00:02:31.200]  特別是能夠繼續在大家的工作忙碌的生活當中
[00:02:31.200 --> 00:02:33.600]  一起在一個安靜的空間
[00:02:33.600 --> 00:02:35.200]  一起去敬拜
[00:02:35.200 --> 00:02:38.000]  一起去讀上帝的話
[00:02:38.000 --> 00:02:40.200]  實在是對我們信徒的生命都是相當重要
[00:02:40.200 --> 00:02:44.200]  特別是相信大家都感受到在這段日子的時間裏面
[00:02:44.200 --> 00:02:45.600]  更加都相當寶貴
[00:02:45.600 --> 00:02:49.400]  對於我們每一個身處香港的信徒都是相當重要
[00:02:49.400 --> 00:02:53.000]  讓我們專注去看上帝的話
[00:02:53.000 --> 00:02:55.400]  成為我們的生命的力量
[00:02:55.400 --> 00:02:57.600]  生命的盼望的源頭
[00:02:57.600 --> 00:03:00.200]  和大家今天分享經文
[00:03:00.200 --> 00:03:05.600]  謝謝胡醫生主席幫我們讀出一段經文
[00:03:05.600 --> 00:03:10.000]  在《路加福音》第24章的一段經文
[00:03:10.000 --> 00:03:13.400]  相信大家都不會陌生讀這段經文
[00:03:13.400 --> 00:03:19.600]  因為其實是整個故事的最後的一個段落
[00:03:19.600 --> 00:03:21.800]  這個故事裏面
[00:03:21.800 --> 00:03:26.600]  其實大概是由第十三節開始
[00:03:26.600 --> 00:03:29.000]  至到第三十五節
[00:03:29.000 --> 00:03:34.400]  我們就稱為一個在二馬五師路上的
[00:03:34.400 --> 00:03:38.000]  耶穌與門徒相遇的一個故事
[00:03:38.000 --> 00:03:42.800]  所以今天我會跟大家看整個故事
[00:03:42.800 --> 00:03:49.400]  那個方向或一起去關注的地方
[00:03:49.400 --> 00:03:54.600]  其實就是耶穌如何與兩位
[00:03:54.600 --> 00:03:57.200]  其實名不經傳
[00:03:57.200 --> 00:03:59.200]  甚至可以說是小人物
[00:03:59.200 --> 00:04:01.400]  一個有名一個沒有名
[00:04:01.400 --> 00:04:03.800]  聖經裏面提到其中一個門徒有名
