
[00:00:00.000 --> 00:00:02.000]  各位電影姐妹晚安
[00:00:02.000 --> 00:00:08.000]  在今年年初世界各地都開始通關了
[00:00:08.000 --> 00:00:10.500]  所以每個人都可以去旅行了
[00:00:10.500 --> 00:00:12.500]  大家去旅行了沒有?
[00:00:12.500 --> 00:00:19.500]  有些人就說香港的人就是報復式去旅行
[00:00:19.500 --> 00:00:22.000]  無論長的假期又要去
[00:00:22.000 --> 00:00:25.000]  短的假期都要出去一下
[00:00:25.000 --> 00:00:26.500]  去透一下氣
[00:00:27.000 --> 00:00:30.000]  今天一次出外旅行的時候
[00:00:30.000 --> 00:00:34.000]  大家最著緊的是甚麼呢?
[00:00:34.000 --> 00:00:40.000]  去到那個地方立即找些美景拍照
[00:00:40.000 --> 00:00:42.000]  找些最美的角度
[00:00:42.000 --> 00:00:45.000]  又或者早前已經上網了
[00:00:45.000 --> 00:00:48.000]  找一找哪裡有好東西吃
[00:00:48.000 --> 00:00:51.000]  又或者去找資料
[00:00:51.000 --> 00:00:56.000]  某一個地方最好去買些甚麼
[00:00:56.000 --> 00:00:58.000]  到處去購物
[00:00:58.000 --> 00:01:03.000]  但剛才主席幫我們讀出來的經文
[00:01:03.000 --> 00:01:07.000]  保羅去到雅典這個地方
[00:01:07.000 --> 00:01:10.000]  一個很有文化的地方
[00:01:10.000 --> 00:01:12.000]  也很有藝術的地方
[00:01:12.000 --> 00:01:18.000]  他不是去欣賞裡面的宏偉建築
[00:01:18.000 --> 00:01:23.000]  也不是去注意那些雕刻是多麼的精緻
[00:01:23.000 --> 00:01:27.000]  那些神像是多麼的有神氣
[00:01:27.000 --> 00:01:29.000]  而經文告訴他
[00:01:29.000 --> 00:01:33.000]  他心裡面非常的焦急
[00:01:33.000 --> 00:01:35.000]  為甚麼會這樣呢?
[00:01:35.000 --> 00:01:39.000]  因為雅典這個地方
[00:01:39.000 --> 00:01:45.000]  在公元之前的第三、第四世紀的時候
[00:01:45.000 --> 00:01:48.000]  已經有一些很美的建築物
[00:01:48.000 --> 00:01:52.000]  這些當然來到現在已經變成了石柱
[00:01:53.000 --> 00:02:00.000]  你想想公元前的第二、第三世紀
[00:02:00.000 --> 00:02:02.000]  已經很宏偉、很美
[00:02:02.000 --> 00:02:04.000]  那時候的人的智慧
[00:02:04.000 --> 00:02:06.000]  真的不知道為甚麼會這麼厲害
[00:02:06.000 --> 00:02:13.000]  但保羅不是去慢慢欣賞
[00:02:13.000 --> 00:02:17.000]  其實這次去雅典
[00:02:17.000 --> 00:02:21.000]  是他第一次去這個地方
[00:02:21.000 --> 00:02:25.000]  他去到第二次
[00:02:25.000 --> 00:02:33.000]  和提摩泰和西拉有旅行步道
[00:02:33.000 --> 00:02:36.000]  他去到不同的地方
[00:02:36.000 --> 00:02:45.000]  這次他去到菲律賓、提薩羅里加和比利亞
[00:02:45.000 --> 00:02:48.000]  去到這三個城市的時候
[00:02:48.000 --> 00:02:53.000]  他會被人抓、追、鎖、打
[00:02:53.000 --> 00:02:57.000]  在我們右上角上高
[00:02:57.000 --> 00:03:00.000]  特意弄了一個紅色的
[00:03:00.000 --> 00:03:03.000]  三個城市都在那裡
[00:03:03.000 --> 00:03:04.000]  就是菲律賓
[00:03:04.000 --> 00:03:07.000]  在菲律賓那裡被人追、被人打
[00:03:07.000 --> 00:03:10.000]  然後就跑去提薩羅里加
[00:03:10.000 --> 00:03:12.000]  然後又是這樣的情況
[00:03:12.000 --> 00:03:15.000]  人們繼續追,追到比利亞
[00:03:15.000 --> 00:03:17.000]  之後就不行了
[00:03:17.000 --> 00:03:21.000]  到這三個城市非常混亂
[00:03:21.000 --> 00:03:24.000]  在迫不得已的情況下
[00:03:24.000 --> 00:03:29.000]  有些人就把保羅帶到雅典
[00:03:29.000 --> 00:03:32.000]  我用了一個黃色的
[00:03:32.000 --> 00:03:36.000]  在那附近就是雅典
[00:03:36.000 --> 00:03:42.000]  雅典是希臘的首都
[00:03:42.000 --> 00:03:46.000]  也是希臘裡面一個最大的城市
[00:03:46.000 --> 00:03:50.000]  這個城市最出名的
[00:03:50.000 --> 00:03:53.000]  就是它的一個文化中心
[00:03:53.000 --> 00:04:00.000]  哲學、藝術、戲劇都是非常出名的
[00:04:00.000 --> 00:04:03.000]  去到一個這麼有文化氣質
[00:04:03.000 --> 00:04:05.000]  這麼有藝術的地方
[00:04:05.000 --> 00:04:11.000]  但心裡面卻是非常難過
[00:04:11.000 --> 00:04:13.000]  這個難過這個字
[00:04:13.000 --> 00:04:18.000]  有些人就逆去做這個非常心急
[00:04:18.000 --> 00:04:22.000]  其實是表達他們的情緒
[00:04:22.000 --> 00:04:25.000]  是一個很高漲的
[00:04:25.000 --> 00:04:29.000]  甚至高漲到一個地方就是抽筋
[00:04:29.000 --> 00:04:31.000]  我想很重要
[00:04:31.000 --> 00:04:35.000]  當你的情緒很緊張的時候
[00:04:35.000 --> 00:04:38.000]  去到抽筋的時候
[00:04:38.000 --> 00:04:45.000]  這是一個非常非常緊要的情況
[00:04:45.000 --> 00:04:48.000]  為什麼保羅這麼有趣
[00:04:48.000 --> 00:04:50.000]  去到一個這麼有文化
[00:04:50.000 --> 00:04:55.000]  我想在那時候的建築物都仍然很漂亮
[00:04:55.000 --> 00:04:59.000]  為什麼他的情緒搞成這樣呢
[00:04:59.000 --> 00:05:03.000]  就是因為他覺得一個這麼有文化
[00:05:03.000 --> 00:05:05.000]  這麼有智慧的地方
[00:05:05.000 --> 00:05:09.000]  但現在整個城都是偶像
[00:05:09.000 --> 00:05:14.000]  這個雅典這麼有智慧的人民在這裡
[00:05:14.000 --> 00:05:18.000]  但他們全部的盼望
[00:05:18.000 --> 00:05:24.000]  所有的東西都寄託在這些偶像的身上
[00:05:24.000 --> 00:05:26.000]  他很心痛
[00:05:26.000 --> 00:05:28.000]  我們的上一代
[00:05:28.000 --> 00:05:30.000]  我自己的爸爸媽媽
[00:05:30.000 --> 00:05:32.000]  我不知道你們的爸爸媽媽怎麼樣
[00:05:32.000 --> 00:05:38.000]  是拜祖先 拜關公 拜王大仙
[00:05:38.000 --> 00:05:40.000]  但我爸爸媽媽他們都說
[00:05:40.000 --> 00:05:42.000]  他們不知道在拜什麼
[00:05:42.000 --> 00:05:45.000]  不過之前家人拜他們就拜了
[00:05:45.000 --> 00:05:48.000]  但經過了很多的禱告
[00:05:48.000 --> 00:05:50.000]  很多的見證
[00:05:50.000 --> 00:05:54.000]  很不容易才把我爸爸媽媽
[00:05:54.000 --> 00:05:56.000]  帶到他們耶穌那裡
[00:05:56.000 --> 00:05:59.000]  他們來去接受了耶穌基督
[00:06:00.000 --> 00:06:03.000]  但到下一代
[00:06:03.000 --> 00:06:08.000]  今年年初就和我的家人去旅行了
