
[00:00:00.000 --> 00:00:02.000]  各位姐妹平安
[00:00:02.000 --> 00:00:06.000]  很開心今天有機會跟大家分享上帝的話
[00:00:06.000 --> 00:00:12.000]  願神的話語讓大家一齊思想
[00:00:12.000 --> 00:00:19.000]  很多人對嬌教有不同的觀點
[00:00:19.000 --> 00:00:22.000]  有些人覺得嬌教律法森嚴
[00:00:22.000 --> 00:00:24.000]  很難遵從
[00:00:24.000 --> 00:00:28.000]  有些人覺得嬌教過於簡單
[00:00:28.000 --> 00:00:30.000]  不太合理
[00:00:30.000 --> 00:00:35.000]  有些人覺得嬌教有霸道
[00:00:35.000 --> 00:00:37.000]  有排他性
[00:00:37.000 --> 00:00:39.000]  好像唯我獨尊
[00:00:39.000 --> 00:00:44.000]  另一方面可能很多嬌徒有好的明星
[00:00:44.000 --> 00:00:46.000]  覺得嬌徒好一點
[00:00:46.000 --> 00:00:48.000]  有責任感
[00:00:48.000 --> 00:00:49.000]  愛心多一點
[00:00:49.000 --> 00:00:53.000]  或者覺得嬌徒不煙不酒
[00:00:53.000 --> 00:00:56.000]  不賭等等
[00:00:56.000 --> 00:00:58.000]  都是一個好的明星
[00:00:58.000 --> 00:01:01.000]  讓人覺得嬌徒不錯
[00:01:01.000 --> 00:01:05.000]  但在各方的壓力下
[00:01:05.000 --> 00:01:13.000]  有些人覺得嬌徒會否放下壞習慣呢?
[00:01:13.000 --> 00:01:15.000]  有些人的壓力
[00:01:15.000 --> 00:01:18.000]  所以很多人遲遲不肯做嬌徒
[00:01:18.000 --> 00:01:21.000]  有些人覺得做了嬌徒後
[00:01:21.000 --> 00:01:23.000]  好像比較笨
[00:01:23.000 --> 00:01:24.000]  傻一點
[00:01:24.000 --> 00:01:27.000]  好像不想讓別人知道
[00:01:27.000 --> 00:01:30.000]  其實可能種種看法
[00:01:30.000 --> 00:01:35.000]  都是對聖經真理不大認識
[00:01:35.000 --> 00:01:38.000]  記得在1517年
[00:01:38.000 --> 00:01:40.000]  宗教改革的時候
[00:01:40.000 --> 00:01:41.000]  馬丁路德
[00:01:41.000 --> 00:01:43.000]  麻煩你,下一張
[00:01:43.000 --> 00:01:45.000]  馬丁路德改革的時候
[00:01:45.000 --> 00:01:48.000]  去教授羅馬書的時候
[00:01:48.000 --> 00:01:52.000]  他的靈命得到啟迪
[00:01:52.000 --> 00:01:55.000]  他明白了因順稱義的道理
[00:01:55.000 --> 00:01:57.000]  生命有變化之後
[00:01:57.000 --> 00:02:01.000]  他提出了三個唯獨
[00:02:01.000 --> 00:02:04.000]  唯獨信心、唯獨恩典、唯獨聖經
[00:02:04.000 --> 00:02:07.000]  後期改革的人
[00:02:07.000 --> 00:02:10.000]  要將他再加多兩個唯獨
[00:02:10.000 --> 00:02:12.000]  一切基於基督
[00:02:12.000 --> 00:02:14.000]  一切都要榮耀上帝
[00:02:14.000 --> 00:02:17.000]  所以由唯獨基督、唯獨榮耀
[00:02:17.000 --> 00:02:19.000]  這五個唯獨
[00:02:19.000 --> 00:02:23.000]  也可以說是信仰的重要宣告
[00:02:23.000 --> 00:02:25.000]  很簡單地說
[00:02:25.000 --> 00:02:28.000]  基督教信仰的核心
[00:02:28.000 --> 00:02:29.000]  就是大家都明白的
[00:02:29.000 --> 00:02:31.000]  叫做因順稱義
[00:02:31.000 --> 00:02:33.000]  好像很簡單
[00:02:33.000 --> 00:02:34.000]  但實踐的時候
[00:02:34.000 --> 00:02:38.000]  怎樣才叫做因順稱義呢?
[00:02:38.000 --> 00:02:39.000]  信心
[00:02:39.000 --> 00:02:42.000]  如果我們不在乎自己做什麼
[00:02:42.000 --> 00:02:45.000]  不是在乎我們做得多少
[00:02:45.000 --> 00:02:48.000]  而是在乎上帝的應許
[00:02:48.000 --> 00:02:51.000]  我們用信心去回應上帝
