
[00:00:00.000 --> 00:00:01.660]  弟兄姊妹晚安
[00:00:01.660 --> 00:00:03.920]  感謝主
[00:00:03.920 --> 00:00:06.980]  今天又有機會跟大家一起用上帝的說話
[00:00:06.980 --> 00:00:08.480]  彼此的勉勵
[00:00:08.480 --> 00:00:10.780]  快要中秋節了
[00:00:10.780 --> 00:00:13.840]  給大家一個燈謎猜猜
[00:00:13.840 --> 00:00:16.860]  謎底就是這樣
[00:00:16.860 --> 00:00:19.780]  謎面是這樣的
[00:00:19.780 --> 00:00:23.780]  一口填衣六全
[00:00:23.780 --> 00:00:27.560]  一口填衣六全
[00:00:27.560 --> 00:00:31.260]  今年的中秋晚會不知道會不會出這題
[00:00:31.260 --> 00:00:34.800]  知道的 不過你們不必回答我
[00:00:34.800 --> 00:00:39.560]  一口填衣六全
[00:00:39.560 --> 00:00:42.420]  就是這個
[00:00:42.420 --> 00:00:46.440]  Yoyo怎麼不出給我
[00:00:46.440 --> 00:00:48.760]  出了出了
[00:00:48.760 --> 00:00:52.880]  就是這個福字
[00:00:52.880 --> 00:00:57.720]  在我們中國人來說
[00:00:57.720 --> 00:01:02.400]  會覺得有這個三著
[00:01:02.400 --> 00:01:04.400]  有這個土地
[00:01:04.400 --> 00:01:07.980]  又能夠每一頓飯都吃得飽
[00:01:07.980 --> 00:01:11.620]  就是這個福氣
[00:01:11.620 --> 00:01:15.280]  中國人就是這樣很著眼於一些物質上的
[00:01:15.280 --> 00:01:17.120]  我們要有什麼
[00:01:17.120 --> 00:01:19.040]  譬如我們要有房子
[00:01:19.040 --> 00:01:22.280]  有車 有老婆 有子女
[00:01:22.280 --> 00:01:23.840]  有很多的東西
[00:01:23.840 --> 00:01:26.500]  就是一種福氣
[00:01:26.500 --> 00:01:29.600]  所以我們過年的時候一定說
[00:01:29.600 --> 00:01:30.680]  恭喜發財
[00:01:30.680 --> 00:01:31.840]  有很多的錢
[00:01:31.840 --> 00:01:35.040]  就可以買到更多的物質
[00:01:35.040 --> 00:01:38.800]  但是是不是真的擁有這些物質
[00:01:38.800 --> 00:01:41.860]  房子 車 房子這些東西
[00:01:41.860 --> 00:01:44.160]  有子女 老公 老婆呢
[00:01:44.160 --> 00:01:46.040]  就等於幸福
[00:01:46.040 --> 00:01:47.680]  一個福
[00:01:47.680 --> 00:01:49.000]  大家都過來人
[00:01:49.000 --> 00:01:51.280]  大家心裏面都有不同的滋味
[00:01:51.280 --> 00:01:53.480]  不同的經歷
[00:01:53.480 --> 00:01:55.760]  但是在這個屬靈的層面裏面
[00:01:55.760 --> 00:01:59.120]  又怎麼看這個福字呢
[00:01:59.120 --> 00:02:04.160]  這個屬靈的福字
[00:02:04.160 --> 00:02:08.680]  它就是看旁邊的左手邊那裏
[00:02:08.680 --> 00:02:11.640]  它看一個 當是一個「士」字旁
[00:02:11.640 --> 00:02:15.640]  這個「士」字就指的是這個神
[00:02:15.640 --> 00:02:19.880]  然後旁邊就一口田
[00:02:19.880 --> 00:02:23.880]  就是說先有這個神
[00:02:23.880 --> 00:02:26.880]  和這個人在這裏
[00:02:26.880 --> 00:02:30.880]  是神和它所做的人在一起
[00:02:30.880 --> 00:02:37.120]  然後又賜給它有這個田地
[00:02:37.120 --> 00:02:39.880]  就是說它會將一些物質
[00:02:39.880 --> 00:02:41.760]  就賜給我們
[00:02:41.760 --> 00:02:44.360]  這個就是這個福氣
[00:02:44.360 --> 00:02:48.440]  這個在屬靈層面的福氣
[00:02:48.440 --> 00:02:50.560]  這個就和我們中國人很不同
[00:02:50.560 --> 00:02:53.000]  中國人總之是物質就可以了
[00:02:53.000 --> 00:02:55.200]  但是在這個屬靈的層面
[00:02:55.200 --> 00:02:56.960]  用「士」字來看的時候
[00:02:56.960 --> 00:02:58.680]  是先有神
[00:02:58.680 --> 00:03:03.880]  然後它就和它所做的人是一口
[00:03:03.880 --> 00:03:07.120]  一齊 聯合在一起的時候
[00:03:07.120 --> 00:03:08.840]  它就在物質上
[00:03:08.840 --> 00:03:11.640]  它會供應給我們
[00:03:11.640 --> 00:03:13.120]  這個以色列人
[00:03:13.120 --> 00:03:16.640]  他們每年都要有三次
[00:03:16.640 --> 00:03:20.360]  上耶路撒冷那裏去獻祭的
[00:03:20.360 --> 00:03:23.920]  這個耶路撒冷就在山上高的
[00:03:23.920 --> 00:03:25.720]  所以他們在不同的地方
[00:03:25.720 --> 00:03:27.680]  一路去耶路撒冷城的時候
[00:03:27.680 --> 00:03:30.880]  就越走越高 走得很辛苦的
[00:03:30.880 --> 00:03:34.200]  當他們就去到這個耶路撒冷城的時候
[00:03:34.200 --> 00:03:36.000]  他們就會唱歌的
[00:03:36.000 --> 00:03:37.400]  在詩篇裏面
[00:03:37.400 --> 00:03:41.640]  有好幾篇有這個叫做「上行詩」的
[00:03:41.640 --> 00:03:43.680]  這個詩篇有128篇
[00:03:43.680 --> 00:03:46.080]  就是其中的一篇
[00:03:46.080 --> 00:03:47.880]  他們一路唱詩的時候
[00:03:47.880 --> 00:03:50.920]  在那裏大家彼此的鼓勵
[00:03:50.920 --> 00:03:53.400]  他們越來越近聖殿
[00:03:53.400 --> 00:03:57.760]  所以他們心情又很開心 很激動
[00:03:57.760 --> 00:03:58.920]  但另一方面
[00:03:58.920 --> 00:04:01.280]  因為越走越高 越走越斜
[00:04:01.280 --> 00:04:04.200]  他們就很辛苦
[00:04:04.200 --> 00:04:06.000]  當他們一路唱詩的時候
[00:04:06.000 --> 00:04:08.360]  特別是在128篇裏面
[00:04:08.360 --> 00:04:12.600]  其實描繪著一幅很美的圖畫
[00:04:12.600 --> 00:04:16.200]  就是在說一個敬畏人的生命
[00:04:16.200 --> 00:04:18.560]  他會是怎樣的呢?
[00:04:18.560 --> 00:04:20.960]  我們今天就一起來看看這個
[00:04:20.960 --> 00:04:24.920]  敬畏神的人的生命是怎樣的
[00:04:29.200 --> 00:04:38.560]  當摩西帶了一幫以色列人出了埃及
[00:04:38.560 --> 00:04:41.680]  然後將會進入迦南地
[00:04:41.680 --> 00:04:44.760]  當他們在這個曠野的時候
[00:04:44.760 --> 00:04:49.040]  耶和華就兩次三次四次這樣
[00:04:49.040 --> 00:04:52.600]  去祝福這一幫的以色列人
[00:04:52.600 --> 00:04:53.840]  將來有一天
[00:04:53.840 --> 00:04:56.360]  你們要進入迦南地的時候
[00:04:56.360 --> 00:04:57.720]  你們要怎樣呢?
[00:04:57.720 --> 00:05:01.760]  在《新命紀》第十章裏面其中一章
[00:05:01.760 --> 00:05:03.360]  它就說到
[00:05:03.360 --> 00:05:06.920]  你們要敬畏耶和華你的神
[00:05:06.920 --> 00:05:08.920]  遵行他的道
[00:05:08.920 --> 00:05:10.000]  愛他
[00:05:10.000 --> 00:05:12.600]  盡心盡性侍奉他
[00:05:12.600 --> 00:05:14.280]  進入迦南地的時候
[00:05:14.280 --> 00:05:16.000]  一定要敬畏他
