
[00:00:00.000 --> 00:00:01.600]  弟兄姊妹平安
[00:00:01.600 --> 00:00:03.760]  按照教會的編排
[00:00:03.760 --> 00:00:07.000]  今天會和大家看《馬太福音》第六章
[00:00:07.000 --> 00:00:09.720]  第六章包括了兩部分
[00:00:09.720 --> 00:00:12.120]  第一部分是耶穌對門徒
[00:00:12.120 --> 00:00:14.240]  談論神所喜悅的事
[00:00:14.240 --> 00:00:17.360]  包括施捨 禱告和禁食
[00:00:17.360 --> 00:00:21.360]  而第二部分是談論一般世人所追求的事
[00:00:21.360 --> 00:00:23.760]  包括物質和財富
[00:00:23.760 --> 00:00:27.320]  既能夠討神喜悅 心靈富足
[00:00:27.760 --> 00:00:30.840]  又能夠擁有財富 物質充裕
[00:00:30.840 --> 00:00:32.880]  當然各方都想
[00:00:32.880 --> 00:00:36.200]  但作為門徒 如何兼顧這兩者
[00:00:36.200 --> 00:00:38.160]  應該用甚麼心態呢
[00:00:38.160 --> 00:00:40.880]  我選了今天的港道經文
[00:00:40.880 --> 00:00:42.400]  九至十三節
[00:00:42.400 --> 00:00:45.040]  亦即是我們經常聽過
[00:00:45.040 --> 00:00:46.720]  甚至背過的主土文
[00:00:46.720 --> 00:00:49.600]  亦是我初初來到錦宣家
[00:00:49.600 --> 00:00:51.520]  說過的一段經文
[00:00:51.520 --> 00:00:55.280]  回想起當時香港的經濟暢旺
[00:00:55.280 --> 00:00:57.440]  人人都想著賺錢
[00:00:58.080 --> 00:01:00.160]  對前景非常樂觀
[00:01:00.160 --> 00:01:04.000]  而且不斷地看到身邊的朋友
[00:01:04.000 --> 00:01:05.680]  即是我近十年多
[00:01:05.680 --> 00:01:07.080]  生兒育女
[00:01:07.080 --> 00:01:10.400]  那段時間零零碎碎的香港多了很多B
[00:01:10.400 --> 00:01:14.400]  對比起今時今日的環境和氣氛
[00:01:14.400 --> 00:01:16.200]  實在有很大差別
[00:01:16.200 --> 00:01:19.080]  我們需要透過主土文
[00:01:19.080 --> 00:01:21.320]  幫助我們調整心態
[00:01:21.320 --> 00:01:23.000]  面對新環境
[00:01:23.840 --> 00:01:27.600]  我會先和大家反思九至十三節的上半節
[00:01:27.600 --> 00:01:29.880]  然後再看餘下的部分
[00:01:29.880 --> 00:01:32.400]  我們同心再做一次祈禱
[00:01:32.400 --> 00:01:35.040]  趁我忍住 我們將以下的時間
[00:01:35.040 --> 00:01:36.240]  交託在你的手中
[00:01:36.240 --> 00:01:38.080]  求你幫助孩子
[00:01:38.080 --> 00:01:40.680]  將你的話語說得明白
[00:01:40.680 --> 00:01:43.080]  又求你幫助弟兄姊妹
[00:01:43.080 --> 00:01:44.920]  在聽了的時候成為他們的祝福
[00:01:44.920 --> 00:01:47.320]  我們同心祈禱奉靠主耶穌基督的聖名
[00:01:47.320 --> 00:01:48.080]  阿們
[00:01:48.080 --> 00:01:53.400]  以往無數的人
[00:01:53.680 --> 00:01:55.960]  認為人類科技的進步
[00:01:55.960 --> 00:01:57.240]  醫學昌明
[00:01:57.240 --> 00:01:59.800]  早已勝過大自然
[00:01:59.800 --> 00:02:03.280]  甚至好像最新的全球首富
[00:02:03.280 --> 00:02:06.400]  即是電動車的馬斯克
[00:02:06.400 --> 00:02:09.080]  他預備衝出地球
[00:02:09.080 --> 00:02:10.600]  要移居火星
[00:02:10.600 --> 00:02:13.920]  人類的歷史要自己去寫
[00:02:13.920 --> 00:02:16.720]  人類的命運要掌握在自己的手中
[00:02:16.720 --> 00:02:19.680]  想不到一場世紀的疫症
[00:02:19.680 --> 00:02:21.160]  全球都要停擺
[00:02:22.080 --> 00:02:24.080]  連南極北極都中招
[00:02:24.080 --> 00:02:26.720]  甚至太空站都無一倖免
[00:02:26.720 --> 00:02:29.000]  無數國家領袖
[00:02:29.000 --> 00:02:30.000]  醫學專家
[00:02:30.000 --> 00:02:31.440]  都束手無策
[00:02:31.440 --> 00:02:34.480]  普通的市民連走出街
[00:02:34.480 --> 00:02:36.480]  吸一口新鮮空氣
[00:02:36.480 --> 00:02:38.000]  一家人吃一頓飯
[00:02:38.000 --> 00:02:39.080]  都變得困難
[00:02:39.080 --> 00:02:41.000]  很多人都經歷到
