
[00:00:00.000 --> 00:00:02.000]  丁姐妹早晨
[00:00:02.000 --> 00:00:06.000]  大家小時候
[00:00:06.000 --> 00:00:08.000]  或者不是小時候
[00:00:08.000 --> 00:00:10.000]  現在也有人玩的
[00:00:10.000 --> 00:00:12.000]  有沒有玩過一個蓋棉胎的啤牌遊戲
[00:00:12.000 --> 00:00:16.000]  通常有四五個人玩
[00:00:16.000 --> 00:00:18.000]  每人平均分啤牌
[00:00:18.000 --> 00:00:20.000]  然後輪流出
[00:00:20.000 --> 00:00:24.000]  一二三
[00:00:24.000 --> 00:00:28.000]  假設當數到七的時候
[00:00:28.000 --> 00:00:30.000]  你剛放出那張牌
[00:00:30.000 --> 00:00:32.000]  又是七的時候
[00:00:32.000 --> 00:00:36.000]  就要鬥快拍下去
[00:00:36.000 --> 00:00:38.000]  鬥快拍的那個就贏了
[00:00:38.000 --> 00:00:40.000]  但到面的那個
[00:00:40.000 --> 00:00:42.000]  當然不留心
[00:00:42.000 --> 00:00:44.000]  或者動作慢一點
[00:00:44.000 --> 00:00:46.000]  所以他就輸了
[00:00:46.000 --> 00:00:50.000]  輸了就要拿所有牌
[00:00:50.000 --> 00:00:52.000]  到限定時間的時候
[00:00:52.000 --> 00:00:54.000]  手上最少牌
[00:00:54.000 --> 00:00:56.000]  或者甚至沒有牌的
[00:00:56.000 --> 00:00:58.000]  全中牌的那個就贏了
[00:00:58.000 --> 00:01:00.000]  相反
[00:01:00.000 --> 00:01:02.000]  手上最多牌的
[00:01:02.000 --> 00:01:06.000]  他就輸了
[00:01:06.000 --> 00:01:08.000]  就是說他不夠聰明
[00:01:08.000 --> 00:01:12.000]  當我看到
[00:01:12.000 --> 00:01:14.000]  教會預備給我的經文
[00:01:14.000 --> 00:01:18.000]  想到這個遊戲
[00:01:18.000 --> 00:01:20.000]  玩這個啤牌遊戲的時候
[00:01:20.000 --> 00:01:22.000]  我們要怎樣?要聰明
[00:01:22.000 --> 00:01:24.000]  要聚精會神
[00:01:24.000 --> 00:01:26.000]  不然就會自己拿很多牌
[00:01:26.000 --> 00:01:28.000]  但在這個比喻裡面
[00:01:28.000 --> 00:01:30.000]  都告訴我們
[00:01:30.000 --> 00:01:34.000]  我們等候耶穌基督再回來的時候
[00:01:34.000 --> 00:01:36.000]  我們都要聰明
[00:01:36.000 --> 00:01:40.000]  我們都會聚精會神
[00:01:40.000 --> 00:01:42.000]  但我們真的
[00:01:42.000 --> 00:01:44.000]  問我自己
[00:01:44.000 --> 00:01:46.000]  我都不太感覺
[00:01:46.000 --> 00:01:48.000]  耶穌基督很快就回來
[00:01:48.000 --> 00:01:50.000]  所以有時都會覺得
[00:01:50.000 --> 00:01:52.000]  何必這麼緊張
[00:01:52.000 --> 00:01:54.000]  有牌都還沒回來
[00:01:54.000 --> 00:01:56.000]  是不是?
[00:01:56.000 --> 00:01:58.000]  那隔天
[00:01:58.000 --> 00:02:00.000]  教會裡面有很多的肢體
[00:02:00.000 --> 00:02:02.000]  或者他們的家人
[00:02:02.000 --> 00:02:04.000]  都先後的回天父家
[00:02:04.000 --> 00:02:06.000]  有些年長的
[00:02:06.000 --> 00:02:08.000]  也都有長期病患的
[00:02:08.000 --> 00:02:10.000]  又有些在六十多歲
[00:02:10.000 --> 00:02:12.000]  剛剛退休
[00:02:12.000 --> 00:02:14.000]  想著可以舒舒服服的
[00:02:14.000 --> 00:02:16.000]  不過覺得胃頂著頂著
[00:02:16.000 --> 00:02:18.000]  然後看醫生
[00:02:18.000 --> 00:02:20.000]  哦 腸癌
[00:02:20.000 --> 00:02:22.000]  然後一個月左右
[00:02:22.000 --> 00:02:24.000]  又回天父家
[00:02:24.000 --> 00:02:26.000]  也有一個
[00:02:26.000 --> 00:02:28.000]  又是六十多歲
[00:02:28.000 --> 00:02:30.000]  還沒退休
[00:02:30.000 --> 00:02:32.000]  突然中風
[00:02:32.000 --> 00:02:34.000]  昏迷了幾天
[00:02:34.000 --> 00:02:36.000]  就回天父家
[00:02:36.000 --> 00:02:38.000]  所以或者你和我都覺得
[00:02:38.000 --> 00:02:40.000]  上帝不可能這麼快回來
[00:02:40.000 --> 00:02:42.000]  現在平平安安
[00:02:42.000 --> 00:02:44.000]  多好啊
[00:02:44.000 --> 00:02:46.000]  沒這麼快回來
[00:02:46.000 --> 00:02:48.000]  不過我們又不知道
[00:02:48.000 --> 00:02:50.000]  上帝何時要我們先一步
[00:02:50.000 --> 00:02:52.000]  上天父家
[00:02:52.000 --> 00:02:54.000]  所以我們要去
