
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹,早安
[00:00:02.000 --> 00:00:05.000]  很久沒有親眼見到大家
[00:00:05.000 --> 00:00:07.000]  我自己也有一年多
[00:00:07.000 --> 00:00:09.000]  因為上年安息年去了美國
[00:00:09.000 --> 00:00:11.000]  回來的時候已經是疫情
[00:00:11.000 --> 00:00:16.000]  很久沒有時間能夠對著真人
[00:00:16.000 --> 00:00:18.000]  在錦書街講道
[00:00:18.000 --> 00:00:21.000]  講了半年也在錦書街這個台裡面講
[00:00:21.000 --> 00:00:23.000]  但也是一個空的禮堂
[00:00:23.000 --> 00:00:29.000]  我們也很感恩能夠在當中一起敬拜和相聚
[00:00:29.000 --> 00:00:31.000]  這大半年裡
[00:00:31.000 --> 00:00:34.000]  我想大家也目睹了很多的變化
[00:00:34.000 --> 00:00:36.000]  可能大家都知道
[00:00:36.000 --> 00:00:39.000]  從社會運動到疫情到移民潮
[00:00:39.000 --> 00:00:43.000]  這也是我們每天所經歷的事情
[00:00:43.000 --> 00:00:46.000]  我想在整個香港教會裡
[00:00:46.000 --> 00:00:50.000]  當這一個月開始恢復崇拜的時候
[00:00:50.000 --> 00:00:53.000]  可能也見到不同的人
[00:00:53.000 --> 00:00:56.000]  他們可能已經不在禮堂裡
[00:00:56.000 --> 00:00:57.000]  可能因為疫情
[00:00:57.000 --> 00:01:00.000]  可能也因為已經離開了不同地方
[00:01:00.000 --> 00:01:04.000]  甚至乎在目者裡面也有
[00:01:04.000 --> 00:01:07.000]  也聽到很多受院裡面的一些校友
[00:01:07.000 --> 00:01:10.000]  也開始思考移民的課題
[00:01:10.000 --> 00:01:11.000]  很多人
[00:01:11.000 --> 00:01:12.000]  很多海外教會
[00:01:12.000 --> 00:01:14.000]  無論是英國、北美的教會
[00:01:14.000 --> 00:01:16.000]  也發現到很多的需要
[00:01:16.000 --> 00:01:18.000]  突然間有很多的弟兄姊妹
[00:01:18.000 --> 00:01:20.000]  去到英國裡面
[00:01:20.000 --> 00:01:24.000]  尋求一些新的生活和一個侍奉
[00:01:24.000 --> 00:01:28.000]  我們面對著這樣的一個世代
[00:01:28.000 --> 00:01:31.000]  一個很不容易、很艱難的世代
[00:01:31.000 --> 00:01:34.000]  也有很多很多的遺漏的世代
[00:01:34.000 --> 00:01:37.000]  今天跟大家一起去看一段
[00:01:37.000 --> 00:01:39.000]  大家都很熟悉的經文
[00:01:39.000 --> 00:01:42.000]  《羅馬書》第十二章的經文
[00:01:42.000 --> 00:01:43.000]  我發現
[00:01:43.000 --> 00:01:47.000]  其實我們在重新讀《羅馬書》的時候
[00:01:47.000 --> 00:01:49.000]  其實《羅馬書》
[00:01:49.000 --> 00:01:51.000]  是保羅去寫《羅馬書》的時候
[00:01:51.000 --> 00:01:53.000]  其實那個心境
[00:01:53.000 --> 00:01:56.000]  或者是當時後弟兄姊妹所面對的情況
[00:01:56.000 --> 00:02:00.000]  可能也和我們今天也有一點相似
[00:02:00.000 --> 00:02:01.000]  當然不是完全一樣
[00:02:01.000 --> 00:02:05.000]  但是也是出現了很多流離的時間
[00:02:05.000 --> 00:02:10.000]  《羅馬書》的寫作年份是公元五十五至五十七年
[00:02:10.000 --> 00:02:13.000]  這個正是當時的李六王
[00:02:13.000 --> 00:02:16.000]  即是上任初期的年份
[00:02:16.000 --> 00:02:18.000]  李六王初期其實也沒有甚麼特別
[00:02:18.000 --> 00:02:21.000]  大家都知道他是在公元六十四年
[00:02:21.000 --> 00:02:23.000]  才開始迫害基督徒
[00:02:23.000 --> 00:02:26.000]  但是在當時
[00:02:26.000 --> 00:02:27.000]  五十五年、五十七年
[00:02:27.000 --> 00:02:32.000]  其實也是一個相對來說是太平的年代
[00:02:32.000 --> 00:02:33.000]  或者這麼說
[00:02:33.000 --> 00:02:37.000]  正正是處於兩個風暴之間的年代
