
[00:00:00.000 --> 00:00:03.440]  各位弟兄姊妹 早安
[00:00:03.440 --> 00:00:05.840]  終於可以實體見到大家
[00:00:05.840 --> 00:00:08.240]  我們一起祈禱吧
[00:00:08.240 --> 00:00:12.440]  親愛的主 感謝祢
[00:00:12.440 --> 00:00:15.840]  願祢的聖靈在我們心裏開啟我們
[00:00:15.840 --> 00:00:17.720]  讓我們明白真道
[00:00:17.720 --> 00:00:18.800]  多謝祢
[00:00:18.800 --> 00:00:20.200]  同心合意祈禱
[00:00:20.200 --> 00:00:21.520]  奉耶穌名求
[00:00:21.520 --> 00:00:22.520]  阿們
[00:00:22.520 --> 00:00:27.920]  不知道大家有沒有玩過二人三足呢
[00:00:27.920 --> 00:00:30.960]  可能大家小時候也有玩過
[00:00:30.960 --> 00:00:34.960]  就是兩個人中間要有一隻腳被綁住
[00:00:34.960 --> 00:00:36.880]  然後一起去走
[00:00:36.880 --> 00:00:40.520]  我舞會是崇珍會
[00:00:40.520 --> 00:00:41.920]  每年都有一個活動
[00:00:41.920 --> 00:00:44.400]  叫做「活力繽紛在崇珍」
[00:00:44.400 --> 00:00:47.000]  在不同堂會的年輕人
[00:00:47.000 --> 00:00:48.160]  都會聚在一起
[00:00:48.160 --> 00:00:51.440]  一起玩 一起比賽
[00:00:51.440 --> 00:00:53.400]  十年前其實有一個活動
[00:00:53.400 --> 00:00:55.800]  叫做「十人十一足」
[00:00:55.800 --> 00:00:58.000]  就是十個人平排
[00:00:58.000 --> 00:00:59.480]  把腳都綁住
[00:00:59.480 --> 00:01:01.280]  一起走
[00:01:01.280 --> 00:01:04.200]  其實當時這個遊戲時間真的很短
[00:01:04.200 --> 00:01:06.280]  大家都沒有時間練習
[00:01:06.280 --> 00:01:08.280]  唯有默契
[00:01:08.280 --> 00:01:10.960]  當時我看到其他教會
[00:01:10.960 --> 00:01:14.680]  有一些會排隊把高的放在中間
[00:01:14.680 --> 00:01:16.000]  高的在中間
[00:01:16.000 --> 00:01:17.720]  矮的在旁邊的時候
[00:01:17.720 --> 00:01:19.280]  大家可以想像到
[00:01:19.280 --> 00:01:21.720]  腳長的就會走得很快
[00:01:21.720 --> 00:01:23.320]  腳短的會慢
[00:01:23.320 --> 00:01:25.960]  就變得像燕子形
[00:01:25.960 --> 00:01:29.640]  腳短的會被人拖跌
[00:01:29.640 --> 00:01:31.960]  如果走得太快
[00:01:31.960 --> 00:01:35.240]  我們那隊就想著
[00:01:35.240 --> 00:01:36.160]  談好了
[00:01:36.160 --> 00:01:39.400]  我們想速度可以平均一點
[00:01:39.400 --> 00:01:41.320]  我們男女都剛剛好
[00:01:41.320 --> 00:01:43.920]  平均的
[00:01:43.920 --> 00:01:46.800]  我們就想著男女這樣隔著
[00:01:46.800 --> 00:01:49.400]  腳長的就可以拉著
[00:01:49.400 --> 00:01:51.200]  腳短的大步走
[00:01:51.200 --> 00:01:54.400]  我們這個策略其實都很成功
[00:01:54.400 --> 00:01:55.920]  因為我們這一組
[00:01:55.920 --> 00:01:59.120]  走得算是最快的一組
[00:01:59.120 --> 00:02:00.640]  在遊戲中學習
[00:02:00.640 --> 00:02:03.400]  這次經歷令我很深刻
[00:02:03.400 --> 00:02:06.920]  雖然我們有些高矮很懸殊
