
[00:00:00.000 --> 00:00:03.000]  好,我們一起祈禱先
[00:00:03.000 --> 00:00:08.000]  在一次我們能夠被焦聚去研讀聖經的話語
[00:00:08.000 --> 00:00:12.000]  我們可以再去看,很仔細地去看
[00:00:12.000 --> 00:00:16.000]  約翰福音,能夠逐段逐段地去看
[00:00:16.000 --> 00:00:23.000]  那個上文和整個作者的講述
[00:00:23.000 --> 00:00:27.000]  我們很感謝主,幫助我們都能夠繼續去明白
[00:00:27.000 --> 00:00:34.000]  有一些很重要的主題,我們能夠有效地掌握
[00:00:34.000 --> 00:00:39.000]  使我們對於聖經和耶穌基督
[00:00:39.000 --> 00:00:43.000]  我們能夠有更加具體的明白
[00:00:43.000 --> 00:00:46.000]  我們相信聖經是不會過時
[00:00:46.000 --> 00:00:49.000]  雖然是二千年前的作品
[00:00:49.000 --> 00:00:53.000]  來到今天,我們都不是猶太人的背景
[00:00:53.000 --> 00:00:55.000]  但是裡面有一些大的原則
[00:00:55.000 --> 00:00:59.000]  都是我們尋求神,跟隨神的人
[00:00:59.000 --> 00:01:01.000]  我們需要去學習的
[00:01:01.000 --> 00:01:05.000]  求主帶領我們,我們在你面前等候禱告
[00:01:05.000 --> 00:01:09.000]  奉耶穌基督的名,阿們
[00:01:09.000 --> 00:01:12.000]  一直在講一個很重要的
[00:01:12.000 --> 00:01:15.000]  其實好幾個主題是一直在發生
[00:01:15.000 --> 00:01:18.000]  是一直來累積
[00:01:18.000 --> 00:01:21.000]  去到最高峰就是十二章
[00:01:21.000 --> 00:01:25.000]  耶穌接待這些希利利人的時候
[00:01:25.000 --> 00:01:28.000]  作者來到講述
[00:01:28.000 --> 00:01:31.000]  最終猶太人都要撇棄他
[00:01:31.000 --> 00:01:34.000]  去到十二章的高峰
[00:01:34.000 --> 00:01:39.000]  十三章,其實一直去到二十一章
[00:01:39.000 --> 00:01:42.000]  都是流防的講論
[00:01:42.000 --> 00:01:46.000]  最後的晚餐的段落
[00:01:46.000 --> 00:01:49.000]  所以整個分段是相當簡單的
[00:01:49.000 --> 00:01:54.000]  不過一直在積蓄的兩個大的主題
[00:01:54.000 --> 00:01:57.000]  就是耶穌做的事情
[00:01:57.000 --> 00:02:01.000]  都是一定要根據神的時間
[00:02:01.000 --> 00:02:03.000]  和那個旨意
[00:02:03.000 --> 00:02:05.000]  如果不是神的時間
[00:02:05.000 --> 00:02:08.000]  不是神要他做,他就不會做
[00:02:08.000 --> 00:02:11.000]  這個不斷在講,我是要奉差遣
[00:02:11.000 --> 00:02:13.000]  來到這個世界
[00:02:13.000 --> 00:02:16.000]  是神要我做,我這樣做的
[00:02:16.000 --> 00:02:20.000]  這個是猶太人沒辦法接受
[00:02:20.000 --> 00:02:22.000]  他們聽得明白
[00:02:22.000 --> 00:02:26.000]  所以在上兩次我們講過第五章
[00:02:26.000 --> 00:02:28.000]  其中一節就是十八節
[00:02:28.000 --> 00:02:30.000]  作者已經講了結論
[00:02:30.000 --> 00:02:34.000]  就是猶太人想要殺他
[00:02:34.000 --> 00:02:37.000]  因為他不單止犯了安息日
[00:02:37.000 --> 00:02:42.000]  就是治了那個三十八年奇怪病的人
[00:02:42.000 --> 00:02:44.000]  那個人就在安息日
[00:02:44.000 --> 00:02:47.000]  拿起那個玉子就離開
[00:02:47.000 --> 00:02:50.000]  後來查問之後就說是耶穌
[00:02:50.000 --> 00:02:52.000]  就去揭發耶穌
[00:02:52.000 --> 00:02:54.000]  所以猶太人就很困惑
[00:02:54.000 --> 00:02:56.000]  到底你這個人是什麼人呢?
[00:02:56.000 --> 00:02:58.000]  當耶穌表明自己的身份
[00:02:58.000 --> 00:03:01.000]  我父作事直到如今
[00:03:01.000 --> 00:03:03.000]  我也作事
[00:03:03.000 --> 00:03:05.000]  那個就是五章十八節
[00:03:05.000 --> 00:03:07.000]  猶太人就想要殺他
[00:03:07.000 --> 00:03:09.000]  因為他不單止犯安息日
[00:03:09.000 --> 00:03:12.000]  更加將自己與神
[00:03:12.000 --> 00:03:14.000]  看為是平等
[00:03:14.000 --> 00:03:16.000]  這個是很嚴重的
[00:03:16.000 --> 00:03:18.000]  然後耶穌就一路講
[00:03:18.000 --> 00:03:20.000]  就講了四個見證
[00:03:20.000 --> 00:03:22.000]  這些都是我們之前溫習過的
[00:03:22.000 --> 00:03:24.000]  有施洗約翰
[00:03:24.000 --> 00:03:26.000]  有神
[00:03:26.000 --> 00:03:28.000]  父神的見證
[00:03:28.000 --> 00:03:30.000]  可能是他洗禮的時候
[00:03:30.000 --> 00:03:32.000]  另外就是
[00:03:32.000 --> 00:03:34.000]  這個聖經的見證
[00:03:34.000 --> 00:03:36.000]  因為猶太人他們是看為是經書
[00:03:36.000 --> 00:03:38.000]  Torah他們是很緊張
[00:03:38.000 --> 00:03:40.000]  在安息日
[00:03:40.000 --> 00:03:42.000]  在會堂他們一定會中毒
[00:03:42.000 --> 00:03:44.000]  去到不同的節期
[00:03:44.000 --> 00:03:46.000]  他們又會中毒
[00:03:46.000 --> 00:03:48.000]  最後就是摩西的見證
[00:03:48.000 --> 00:03:50.000]  就完了第五章
[00:03:50.000 --> 00:03:52.000]  第六章我們講了一半
[00:03:52.000 --> 00:03:56.000]  就是那個五餅二魚的神蹟
[00:03:56.000 --> 00:03:58.000]  然後就引發討論
[00:03:58.000 --> 00:04:00.000]  就是第二天
[00:04:00.000 --> 00:04:02.000]  在加利利的白菜大
[00:04:02.000 --> 00:04:04.000]  其實耶穌的城
[00:04:04.000 --> 00:04:06.000]  如果是其他的三卷福音書
[00:04:06.000 --> 00:04:08.000]  就是說
[00:04:08.000 --> 00:04:10.000]  作者約翰
[00:04:10.000 --> 00:04:12.000]  他現在將鏡頭轉一轉
[00:04:12.000 --> 00:04:16.000]  猶太人想要殺耶穌
[00:04:16.000 --> 00:04:18.000]  那加利利人又怎樣?
[00:04:18.000 --> 00:04:22.000]  加利利人曾經見過耶穌
[00:04:22.000 --> 00:04:24.000]  在耶路撒冷行神蹟
[00:04:24.000 --> 00:04:26.000]  就信他
[00:04:26.000 --> 00:04:28.000]  這是第二章講過的
[00:04:28.000 --> 00:04:30.000]  所以我們現在就來到這裡
[00:04:30.000 --> 00:04:32.000]  很快又被我們揭曉了
[00:04:32.000 --> 00:04:34.000]  到底加利利
[00:04:34.000 --> 00:04:36.000]  怎樣來接待耶穌呢?
[00:04:36.000 --> 00:04:38.000]  就是說整個以色列
[00:04:38.000 --> 00:04:42.000]  最終他們對耶穌的認識是怎樣呢?
[00:04:42.000 --> 00:04:44.000]  透過這些字裡行間
[00:04:44.000 --> 00:04:46.000]  又是一個一而再
[00:04:46.000 --> 00:04:48.000]  很重要的中心主題
[00:04:48.000 --> 00:04:52.000]  就是到底歸入猶太教的
[00:04:52.000 --> 00:04:56.000]  當時作者要寫信的讀者
[00:04:56.000 --> 00:04:58.000]  他們很有興趣
[00:04:58.000 --> 00:05:00.000]  對這位拿撒勒人耶穌
[00:05:00.000 --> 00:05:02.000]  到底是誰?
[00:05:02.000 --> 00:05:04.000]  所以作者約翰
[00:05:04.000 --> 00:05:06.000]  編織的主題
[00:05:06.000 --> 00:05:08.000]  就是用七個神蹟
[00:05:08.000 --> 00:05:10.000]  七個我就是
[00:05:10.000 --> 00:05:12.000]  這個at go a me
[00:05:12.000 --> 00:05:14.000]  希臘文的複數字
[00:05:14.000 --> 00:05:18.000]  我就是生命的量
[00:05:18.000 --> 00:05:20.000]  就是第一個的我就是
[00:05:20.000 --> 00:05:24.000]  來去印證這位拿撒勒人
[00:05:24.000 --> 00:05:28.000]  其實就是我們的尼賽亞
[00:05:28.000 --> 00:05:30.000]  就是我們的救世主
[00:05:30.000 --> 00:05:32.000]  祂就是神
[00:05:32.000 --> 00:05:34.000]  所以是要讓那些
[00:05:34.000 --> 00:05:36.000]  收信的讀者
[00:05:36.000 --> 00:05:39.000]  當時散居在小亞、西亞
[00:05:39.000 --> 00:05:41.000]  甚至有其他地方的
[00:05:41.000 --> 00:05:43.000]  比如羅馬
[00:05:43.000 --> 00:05:45.000]  因為約翰的傳道都去到很遠的
[00:05:45.000 --> 00:05:48.000]  根據教會歷史
[00:05:48.000 --> 00:05:51.000]  他在爾忽所中老
[00:05:51.000 --> 00:05:53.000]  他不是被殺
[00:05:53.000 --> 00:05:55.000]  不是殉道
[00:05:55.000 --> 00:05:57.000]  唯一一個的使徒
[00:05:57.000 --> 00:06:00.000]  他是自己受宗正寢
[00:06:00.000 --> 00:06:02.000]  他的年歲完結
[00:06:02.000 --> 00:06:05.000]  其他的使徒都是殉道的
[00:06:05.000 --> 00:06:07.000]  這裡很重要
[00:06:07.000 --> 00:06:09.000]  我們一定要拿著這個主題
[00:06:09.000 --> 00:06:11.000]  到底收信的讀者
[00:06:11.000 --> 00:06:14.000]  在約翰的記載下
[00:06:14.000 --> 00:06:17.000]  耶穌是哪一位
