
[00:00:00.000 --> 00:00:02.000]  我們一起祈禱吧
[00:00:02.000 --> 00:00:04.480]  我們再一次感謝天父
[00:00:04.480 --> 00:00:08.000]  讓我們能夠再查考聖經
[00:00:08.000 --> 00:00:10.240]  多謝你讓我們每個星期
[00:00:10.240 --> 00:00:14.800]  都可以一起透過網絡線上
[00:00:14.800 --> 00:00:18.400]  和我們可以來到禮拜堂這裡
[00:00:18.400 --> 00:00:20.400]  講解神的話語
[00:00:20.400 --> 00:00:22.400]  將聖經一起去研讀
[00:00:22.400 --> 00:00:25.840]  我們去打開思想
[00:00:25.840 --> 00:00:27.840]  和解釋
[00:00:27.840 --> 00:00:31.600]  使我們能夠對神的旨意計劃
[00:00:31.600 --> 00:00:33.600]  有認識和明白
[00:00:33.600 --> 00:00:37.840]  雖然是幾千年前的舊約世界
[00:00:37.840 --> 00:00:39.840]  但是我們的主
[00:00:39.840 --> 00:00:41.840]  造物的主
[00:00:41.840 --> 00:00:43.840]  救恩的元帥
[00:00:43.840 --> 00:00:45.840]  使耶穌基督降生
[00:00:45.840 --> 00:00:47.840]  讓我們得到救恩
[00:00:47.840 --> 00:00:49.840]  你就是要拯救世界
[00:00:49.840 --> 00:00:51.840]  世人
[00:00:51.840 --> 00:00:53.840]  所以我們盼望
[00:00:53.840 --> 00:00:55.840]  和我們無關的猶太人
[00:00:55.840 --> 00:00:59.840]  一些族長
[00:00:59.840 --> 00:01:01.840]  一些先祖
[00:01:01.840 --> 00:01:03.840]  他們的歷史故事
[00:01:03.840 --> 00:01:05.840]  但是記載在聖經里
[00:01:05.840 --> 00:01:07.840]  一定是有些原則
[00:01:07.840 --> 00:01:09.840]  要我們去明白學習
[00:01:09.840 --> 00:01:11.840]  願你帶領我們大家的心靈
[00:01:11.840 --> 00:01:13.840]  開我們的內心
[00:01:13.840 --> 00:01:15.840]  有一份謙卑
[00:01:15.840 --> 00:01:17.840]  學無神話語
[00:01:17.840 --> 00:01:19.840]  進行的心靈
[00:01:19.840 --> 00:01:21.840]  我們這樣禱告
[00:01:21.840 --> 00:01:23.840]  上個星期
[00:01:23.840 --> 00:01:25.840]  叫大家回家思想一下
[00:01:25.840 --> 00:01:29.840]  38章和第50章的第20節
[00:01:29.840 --> 00:01:31.840]  真的是金句之中的金句
[00:01:31.840 --> 00:01:33.840]  相信也是我們人生
[00:01:33.840 --> 00:01:35.840]  信耶穌
[00:01:35.840 --> 00:01:37.840]  所以精彩的地方就是
[00:01:37.840 --> 00:01:39.840]  我們有神
[00:01:39.840 --> 00:01:41.840]  在我們生命裡面的帶領
[00:01:41.840 --> 00:01:43.840]  我們稍後會說的
[00:01:43.840 --> 00:01:45.840]  弱失的故事
[00:01:45.840 --> 00:01:47.840]  用了13章的經文
[00:01:47.840 --> 00:01:49.840]  正是想告訴我們
[00:01:49.840 --> 00:01:53.840]  神在他的生命裡面有計劃
[00:01:53.840 --> 00:01:55.840]  其實不是他
[00:01:55.840 --> 00:01:57.840]  是這個民族
[00:01:57.840 --> 00:01:59.840]  神有計劃
[00:01:59.840 --> 00:02:01.840]  神有一個拯救的目的
[00:02:01.840 --> 00:02:03.840]  原來這個拯救計劃
[00:02:03.840 --> 00:02:05.840]  如果你一直上創世紀
[00:02:05.840 --> 00:02:07.840]  你就知道要追溯上去
[00:02:07.840 --> 00:02:09.840]  是他爸爸雅各
[00:02:09.840 --> 00:02:11.840]  再追溯上去阿爾撒
[00:02:11.840 --> 00:02:13.840]  再追溯上去是阿拉罕
[00:02:13.840 --> 00:02:15.840]  或者阿伯蘭
[00:02:15.840 --> 00:02:17.840]  再追溯上去是他拉
[00:02:17.840 --> 00:02:19.840]  再追溯上去
[00:02:19.840 --> 00:02:23.840]  就是巴別事件之前的洪水
[00:02:23.840 --> 00:02:25.840]  羅亞一家
[00:02:25.840 --> 00:02:27.840]  然後一直追溯上去
[00:02:27.840 --> 00:02:29.840]  原來有一些
[00:02:29.840 --> 00:02:31.840]  屬神的兒女
[00:02:31.840 --> 00:02:35.840]  即是阿當的後代
[00:02:35.840 --> 00:02:37.840]  以塞特為中心
[00:02:37.840 --> 00:02:39.840]  那條線的後代
[00:02:39.840 --> 00:02:41.840]  輾轉去到
[00:02:41.840 --> 00:02:43.840]  以諾
[00:02:43.840 --> 00:02:45.840]  輾轉去到羅亞
[00:02:45.840 --> 00:02:47.840]  那你們會看到
[00:02:47.840 --> 00:02:49.840]  已經超過一千年了
[00:02:49.840 --> 00:02:51.840]  那現在我們看這個《藥室》
[00:02:51.840 --> 00:02:53.840]  作者差不多在
[00:02:53.840 --> 00:02:55.840]  創世紀要結束的時候
[00:02:55.840 --> 00:02:57.840]  才告訴我們
[00:02:57.840 --> 00:02:59.840]  原來那個計劃
[00:02:59.840 --> 00:03:01.840]  成就在這個民族
