
[00:00:00.000 --> 00:00:02.000]  我們一起低頭祈禱
[00:00:02.000 --> 00:00:04.000]  參天父 楊帝 我們來到祢面前
[00:00:04.000 --> 00:00:06.000]  我們要多謝祢
[00:00:06.000 --> 00:00:08.000]  多謝祢在風雨當中帶領我們每一位
[00:00:08.000 --> 00:00:10.000]  來到這些樹 我們一起敬拜
[00:00:10.000 --> 00:00:12.000]  一起來聽祢的話語 求祢賜福
[00:00:12.000 --> 00:00:14.000]  讓我們無論聽的 說的
[00:00:14.000 --> 00:00:16.000]  都蒙祢的恩典 可以得著
[00:00:16.000 --> 00:00:18.000]  祢的話語和生命的造就
[00:00:18.000 --> 00:00:20.000]  祈禱仰望祢 奉主耶穌
[00:00:20.000 --> 00:00:22.000]  基督的聖名 阿門
[00:00:22.000 --> 00:00:24.000]  今天我們一起
[00:00:24.000 --> 00:00:26.000]  看藥室的華服
[00:00:26.000 --> 00:00:28.000]  大家呢
[00:00:28.000 --> 00:00:30.000]  你喜歡的衣服是怎樣的
[00:00:30.000 --> 00:00:32.000]  你喜歡的呢
[00:00:32.000 --> 00:00:34.000]  是豪艷的晚裝
[00:00:34.000 --> 00:00:36.000]  還是
[00:00:36.000 --> 00:00:38.000]  運動服
[00:00:38.000 --> 00:00:40.000]  有一位街坊呢
[00:00:40.000 --> 00:00:42.000]  我跟他聊天
[00:00:42.000 --> 00:00:44.000]  他就說
[00:00:44.000 --> 00:00:46.000]  我家有幾雙的運動服
[00:00:46.000 --> 00:00:48.000]  嘩
[00:00:48.000 --> 00:00:50.000]  原來呢
[00:00:50.000 --> 00:00:52.000]  你喜歡的
[00:00:52.000 --> 00:00:54.000]  就會有很多
[00:00:54.000 --> 00:00:56.000]  我聽過姊妹說
[00:00:56.000 --> 00:00:58.000]  其實呢
[00:00:58.000 --> 00:01:00.000]  我都未穿過 牌子還在
[00:01:00.000 --> 00:01:02.000]  不過呢 都要早點
[00:01:02.000 --> 00:01:04.000]  處理了
[00:01:04.000 --> 00:01:06.000]  什麼衣服我們都可能是
[00:01:06.000 --> 00:01:08.000]  要來看多過要來穿的
[00:01:08.000 --> 00:01:10.000]  對於
[00:01:10.000 --> 00:01:12.000]  藥室的衣服 我們
[00:01:12.000 --> 00:01:14.000]  又了解多少呢
[00:01:14.000 --> 00:01:16.000]  可能我們最熟的呢
[00:01:16.000 --> 00:01:18.000]  他有他爸爸幫他做的
[00:01:18.000 --> 00:01:20.000]  一套是彩色的
[00:01:20.000 --> 00:01:22.000]  衣服 一向呢
[00:01:22.000 --> 00:01:24.000]  我們信主多幾年的
[00:01:24.000 --> 00:01:26.000]  原生的和合本呢
[00:01:26.000 --> 00:01:28.000]  就知道那件叫做彩衣
[00:01:28.000 --> 00:01:30.000]  現在叫做
[00:01:30.000 --> 00:01:32.000]  長服 長袍 長衣
[00:01:32.000 --> 00:01:34.000]  原來呢 它是一件長的
[00:01:34.000 --> 00:01:36.000]  起碼呢
[00:01:36.000 --> 00:01:38.000]  都過膝的了 衣服
[00:01:38.000 --> 00:01:40.000]  是有顏色的
[00:01:40.000 --> 00:01:42.000]  彩色的 也都長袖的
[00:01:42.000 --> 00:01:44.000]  這個是
[00:01:44.000 --> 00:01:46.000]  一件什麼的服裝呢
[00:01:46.000 --> 00:01:48.000]  這一件的彩衣呢
[00:01:48.000 --> 00:01:50.000]  是在表達它的地位
