
[00:00:00.000 --> 00:00:02.000]  我們一起同心禱告
[00:00:02.000 --> 00:00:10.480]  多謝天父我們在晚上再一次來到羅馬書12章第4到第8節
[00:00:10.480 --> 00:00:18.360]  多方面恩賜和在合一教會的基督的身體裏
[00:00:18.360 --> 00:00:23.800]  來發展、發揮、盼望神來帶領我們
[00:00:23.800 --> 00:00:29.360]  讓我們能夠知道這段聖經和整個12章的關係
[00:00:29.360 --> 00:00:36.400]  也讓我們透過這樣發展我們自己在神面前所領受
[00:00:36.400 --> 00:00:40.720]  伯伯所得著的恩賜來彼此服侍
[00:00:40.720 --> 00:00:44.520]  求主帶領今天晚上我們仰望在祢的手中
[00:00:44.520 --> 00:00:48.360]  我們這樣禱告奉耶穌基督的名
[00:00:48.360 --> 00:00:49.360]  阿們
[00:00:49.360 --> 00:00:52.440]  第28講羅馬書
[00:00:52.440 --> 00:00:56.760]  上一個星期我們只是講第3和第4節
[00:00:56.760 --> 00:01:01.560]  也講到保羅他看自己恰如其分
[00:01:01.560 --> 00:01:03.840]  神入了一個很特別的經歷
[00:01:03.840 --> 00:01:11.760]  他曾經很快就在大馬斯加周圍傳道
[00:01:11.760 --> 00:01:15.520]  後來他認為一個屈辱
[00:01:15.520 --> 00:01:21.280]  就是大馬斯王把守著城門不讓他出入
[00:01:21.280 --> 00:01:33.120]  門徒就將他用鑼、筲箕來扔在後面的城牆
[00:01:33.120 --> 00:01:43.880]  這樣可以暫時解除那個捆綁的壩
[00:01:43.880 --> 00:01:45.880]  就上到耶路撒冷
[00:01:45.880 --> 00:01:57.760]  去到耶路撒冷不久又受到猶太教的信徒的誤解和迫害
[00:01:57.760 --> 00:02:03.160]  門徒又將他送回大肅
[00:02:03.160 --> 00:02:09.480]  似乎那個地方就不是那麼激烈的反對
[00:02:09.480 --> 00:02:14.360]  也對耶穌的福音未必那麼認識等等
[00:02:14.360 --> 00:02:19.880]  所以大肅曾經發生過甚麼我們就不知道了
[00:02:19.880 --> 00:02:21.720]  聖經是完全沒有記載的
[00:02:21.720 --> 00:02:25.240]  但告訴我們這是保羅的故鄉
[00:02:25.240 --> 00:02:31.400]  他一直在等待直至安提摩有大復興
[00:02:31.400 --> 00:02:40.360]  所以巴拿巴就想起這個地方需要有聖經教師
[00:02:40.360 --> 00:02:48.840]  有恩賜、有夢召的神的聖徒或者使徒
[00:02:48.840 --> 00:02:52.040]  來幫他一起服侍
[00:02:52.040 --> 00:02:57.800]  巴拿巴就立即不是回去耶路撒冷請救援
[00:02:57.800 --> 00:03:02.520]  而是去到大肅找保羅
[00:03:02.520 --> 00:03:06.080]  即是說他一直和保羅保持著
[00:03:06.080 --> 00:03:08.080]  有可能是宣信的往來
[00:03:08.080 --> 00:03:11.120]  有可能是知道大家的近況
[00:03:11.120 --> 00:03:14.680]  去到大肅就找到保羅
[00:03:14.680 --> 00:03:18.720]  所以你可以想像到保羅在他未真正
[00:03:18.720 --> 00:03:22.920]  在一個大的宣教旅程之前
[00:03:22.920 --> 00:03:29.920]  他自己一個那麼有特別的請救、救恩的經歷的保羅
[00:03:29.920 --> 00:03:32.920]  有那麼大的託付
[00:03:32.920 --> 00:03:36.000]  神要他向外邦人傳道
[00:03:36.000 --> 00:03:39.520]  一個猶太教的領袖
[00:03:39.520 --> 00:03:44.960]  熟讀舊約的解舊約的一個拉比
[00:03:44.960 --> 00:03:48.240]  能夠去到外邦傳道
[00:03:48.240 --> 00:03:52.480]  即便是這樣的託付、積分、恩賜
[00:03:52.480 --> 00:03:56.160]  還有這樣的才幹、這樣的社會地位
[00:03:56.160 --> 00:03:59.320]  都需要尋潛在大肅
[00:03:59.320 --> 00:04:05.280]  都需要來到密集的等候神的時間的道
[00:04:05.280 --> 00:04:07.880]  來到才可以被神大用
[00:04:07.880 --> 00:04:14.240]  所以千萬不要小看神的栽培時間
[00:04:14.240 --> 00:04:17.440]  否則太快有時就不太好
[00:04:17.440 --> 00:04:19.640]  剛剛昨天說福音序會
[00:04:19.640 --> 00:04:25.440]  就說到在米顛曠野
[00:04:25.440 --> 00:04:34.320]  摩西有四十年來牧養他的岳父葉蒂羅的羊群
[00:04:34.320 --> 00:04:37.240]  有一天那時已經八十歲
[00:04:37.240 --> 00:04:41.960]  他就見到那些野外的荊棘著火
[00:04:41.960 --> 00:04:43.320]  又燒不盡
[00:04:43.320 --> 00:04:46.840]  為什麼會著火又不會燒壞呢?
[00:04:46.840 --> 00:04:51.320]  這個好奇的摩西就去看
[00:04:51.320 --> 00:04:55.920]  輾轉再一次讓他經歷神的呼召
[00:04:55.920 --> 00:04:59.680]  蹉跎了四十年才再呼召他
[00:04:59.680 --> 00:05:05.480]  這些時間和這些數學都是我們現代人
[00:05:05.480 --> 00:05:12.160]  未必太能夠明白、接受這樣的蹉跎
[00:05:12.160 --> 00:05:18.680]  但無論如何保羅在大數有這樣的沉潛
