
[00:00:00.000 --> 00:00:02.000]  請聽我讀出以下經文
[00:00:02.000 --> 00:00:09.000]  記載在《勞家福音》22章54至62節
[00:00:09.000 --> 00:00:15.000]  《勞家福音》22章54至62節
[00:00:15.000 --> 00:00:18.000]  新約第131頁
[00:00:18.000 --> 00:00:20.000]  131頁
[00:00:28.000 --> 00:00:38.000]  他們拿著耶穌,把祂帶走,進入大祭司的住宅,彼得遠遠地跟著。
[00:00:38.000 --> 00:00:47.000]  他們在院子中間伸了火,一同坐著,彼得也坐在他們當中。
[00:00:47.000 --> 00:00:56.000]  有一個侍女看見彼得面向火光坐著,就叮叮看他,說:
[00:00:56.000 --> 00:01:03.000]  「這人素來也是和那人一起的。」彼得卻不承認,說:
[00:01:03.000 --> 00:01:08.000]  「你這個女人,我不認得你,我不認得她。」
[00:01:08.000 --> 00:01:13.000]  過了一會兒,又有一個人看見他,說:
[00:01:13.000 --> 00:01:16.000]  「你也是他們一夥的。」彼得說:
[00:01:16.000 --> 00:01:20.000]  「你這個人,我不是。」
[00:01:20.000 --> 00:01:25.000]  又過了一小時,又有一個人堅持說:
[00:01:25.000 --> 00:01:31.000]  「她實在是和那人一起的,因為她也是加里里人。」
[00:01:31.000 --> 00:01:33.000]  彼得說:
[00:01:33.000 --> 00:01:37.000]  「你這個人,我不知道你在說什麼。」
[00:01:37.000 --> 00:01:41.000]  正說話之間,雞就叫了。
[00:01:41.000 --> 00:01:47.000]  主轉過身來看彼得,彼得就想起主對他所說的話:
[00:01:47.000 --> 00:01:52.000]  「今日雞叫以前,你要三次不認我。」
[00:01:52.000 --> 00:01:55.000]  他就出去痛哭。
[00:01:55.000 --> 00:02:02.000]  我們很感謝主,今天有我們本堂的傳道人吳美思姑娘在我們中間正道,
[00:02:02.000 --> 00:02:06.000]  她的講題是「已至不如」。
[00:02:06.000 --> 00:02:17.000]  現在恭請吳姑娘正道。
[00:02:18.000 --> 00:02:20.000]  大家妹妹,平安。
[00:02:20.000 --> 00:02:24.000]  剛才吳哥主席已經為我們讀出了今天的經文,
[00:02:24.000 --> 00:02:29.000]  《勞家福音》第22章54至62節。
[00:02:29.000 --> 00:02:35.000]  現在請大家想像一下,我們來到大祭司的院子那裡,
[00:02:35.000 --> 00:02:38.000]  那時候已經是夜深,
[00:02:38.000 --> 00:02:43.000]  接近凌晨,氣溫已經有點涼。
[00:02:43.000 --> 00:02:46.000]  不過昨晚有人被人捉了,
[00:02:46.000 --> 00:02:51.000]  那個自稱為上帝兒子的耶穌,
[00:02:51.000 --> 00:02:55.000]  猶太人的長老,祭司長和經學老師,
[00:02:55.000 --> 00:02:57.000]  他們聚集在一起,
[00:02:57.000 --> 00:03:01.000]  將耶穌帶到他們的中間去審問。
[00:03:01.000 --> 00:03:07.000]  大家都很緊張,於是生了一堆火,聚在一起,
[00:03:07.000 --> 00:03:09.000]  等候消息。
[00:03:09.000 --> 00:03:13.000]  突然間有人發現,有一些東西,
[00:03:13.000 --> 00:03:17.000]  指著彼得說,你和他們不是一夥的嗎?
[00:03:17.000 --> 00:03:19.000]  你是加利利人,
[00:03:19.000 --> 00:03:23.000]  我親戚剛才在黑色馬利園那裡,
[00:03:23.000 --> 00:03:26.000]  就是被這個人捉了耳朵的。
[00:03:26.000 --> 00:03:28.000]  彼得很害怕,
[00:03:28.000 --> 00:03:31.000]  他就說,我不知道他說什麼。
[00:03:31.000 --> 00:03:36.000]  這個時候,附近的雞就叫了起來。
[00:03:36.000 --> 00:03:46.000]  (雞叫聲)
[00:03:46.000 --> 00:03:50.000]  彼得在這個時候,和耶穌四目交投。
[00:03:50.000 --> 00:03:58.000]  (雞叫聲)
[00:03:58.000 --> 00:04:02.000]  彼得三次不認主的這一段記載,
[00:04:02.000 --> 00:04:05.000]  是四卷福音書裡都有的。
[00:04:05.000 --> 00:04:08.000]  每年,去到受難節的時候,
[00:04:08.000 --> 00:04:13.000]  當我們去重溫耶穌被捕至受難的過程的時候,
[00:04:13.000 --> 00:04:17.000]  我們都會一再去看這一段經文。
[00:04:17.000 --> 00:04:21.000]  今天這段經文,又會對我們說什麼訊息呢?
[00:04:21.000 --> 00:04:24.000]  會提醒我們什麼呢?
[00:04:24.000 --> 00:04:27.000]  今天讓我們一起用一個倒敘的方法,
[00:04:27.000 --> 00:04:30.000]  去思考這個問題。
[00:04:30.000 --> 00:04:34.000]  在大家的心目中,彼得是一個什麼人呢?
[00:04:34.000 --> 00:04:39.000]  是一個很衝動,很魯莽,很性急的人?
[00:04:39.000 --> 00:04:46.000]  我就覺得他是一個,
[00:04:46.000 --> 00:04:51.000]  走得最前,不過可能死得最先的人。
[00:04:51.000 --> 00:04:53.000]  為什麼我會這樣說呢?
[00:04:53.000 --> 00:04:55.000]  在《馬太福音》第十四章,
[00:04:55.000 --> 00:04:57.000]  耶穌理海的記載裡,
[00:04:57.000 --> 00:05:00.000]  彼得見到老師走在海面上,
[00:05:00.000 --> 00:05:02.000]  他就立刻求他,
[00:05:02.000 --> 00:05:05.000]  「都讓我一樣可以走在海面上。」
[00:05:05.000 --> 00:05:09.000]  而當耶穌預言自己進入耶路撒冷,
[00:05:09.000 --> 00:05:12.000]  是必須受苦和被殺,
[00:05:12.000 --> 00:05:14.000]  彼得立刻上前去阻止他,
[00:05:14.000 --> 00:05:16.000]  不肯讓耶穌這樣做,
[00:05:16.000 --> 00:05:20.000]  結果就被耶穌責備他殺大。
[00:05:20.000 --> 00:05:25.000]  當耶穌沒多久之前在喀西馬利縣,
[00:05:25.000 --> 00:05:27.000]  被冰冰捉拿的時候,
[00:05:27.000 --> 00:05:30.000]  《馬太福音》記載彼得拿起刀,
[00:05:30.000 --> 00:05:34.000]  立刻削掉了大祭司僕人的耳朵,
[00:05:34.000 --> 00:05:38.000]  可見他真是一個衝動和性急的人。
[00:05:38.000 --> 00:05:40.000]  大家可以想像,
[00:05:40.000 --> 00:05:43.000]  彼得一向是耶穌身邊的門徒,
[00:05:43.000 --> 00:05:47.000]  更曾經因為上帝特別的啟示,
[00:05:47.000 --> 00:05:52.000]  所以他承認耶穌是永生上帝的兒子,
[00:05:52.000 --> 00:05:55.000]  因而被耶穌稱讚是有福,
[00:05:55.000 --> 00:05:59.000]  更像他一個彼得這個新的名字。
[00:05:59.000 --> 00:06:01.000]  他跟在耶穌身邊,
[00:06:01.000 --> 00:06:05.000]  一定有一種其他門徒所沒有的優越感。
[00:06:05.000 --> 00:06:10.000]  直至耶穌騎驢很榮耀地進入耶路撒冷的時候,
[00:06:10.000 --> 00:06:13.000]  民眾夾道歡呼,
[00:06:13.000 --> 00:06:14.000]  如果你是彼得,
[00:06:14.000 --> 00:06:16.000]  或者甚至是其他門徒,
[00:06:16.000 --> 00:06:20.000]  你都會覺得我們的老師真是厲害了,
[00:06:20.000 --> 00:06:23.000]  要拿別人的驢仔用就拿了,
[00:06:23.000 --> 00:06:28.000]  而且還像君王般前呼後擁,
[00:06:28.000 --> 00:06:30.000]  我作為他的門徒,
[00:06:30.000 --> 00:06:32.000]  當然覺得很光榮,
[00:06:32.000 --> 00:06:34.000]  覺得很開心。
[00:06:34.000 --> 00:06:38.000]  大家有沒有試過參加一些旅行團,
[00:06:38.000 --> 00:06:40.000]  或者現在不流行旅行團了,
[00:06:40.000 --> 00:06:42.000]  現在自由行了,
[00:06:42.000 --> 00:06:44.000]  不過參團的時候,
[00:06:44.000 --> 00:06:46.000]  我們不多不少都會發現,
[00:06:46.000 --> 00:06:48.000]  有一兩位團友,
[00:06:48.000 --> 00:06:51.000]  他們很喜歡跟導遊,
[00:06:51.000 --> 00:06:53.000]  為什麼呢?
[00:06:53.000 --> 00:06:56.000]  他們好像覺得自己一旦落後,
[00:06:56.000 --> 00:06:59.000]  就聽不到導遊講解了,
[00:06:59.000 --> 00:07:05.000]  尤其是當導遊帶他們參觀一些古蹟的時候,
[00:07:05.000 --> 00:07:07.000]  他一定要跟得很緊,
[00:07:07.000 --> 00:07:09.000]  他走的時候就追著去,
[00:07:09.000 --> 00:07:10.000]  因為慌死了,
[00:07:10.000 --> 00:07:12.000]  一遲了開始講,
[00:07:12.000 --> 00:07:13.000]  他聽不到了,
[00:07:13.000 --> 00:07:17.000]  或者有一些紅星出入公眾場合的時候,
[00:07:17.000 --> 00:07:20.000]  總會有一些頭號粉絲,
[00:07:20.000 --> 00:07:23.000]  鏡頭上經常有這些人出入,
[00:07:23.000 --> 00:07:25.000]  我們都以為那些是他的保鏢,
[00:07:25.000 --> 00:07:26.000]  原來不是,
[00:07:26.000 --> 00:07:28.000]  那些只是他們的粉絲,
[00:07:28.000 --> 00:07:30.000]  大家可以想像,
[00:07:30.000 --> 00:07:32.000]  彼得就是一個這樣的人,
[00:07:32.000 --> 00:07:35.000]  當耶穌到處去傳道,
[00:07:35.000 --> 00:07:37.000]  去醫治,趕鬼的時候,
[00:07:37.000 --> 00:07:39.000]  彼得一定是走得最前,
[00:07:39.000 --> 00:07:42.000]  緊緊跟著耶穌的門徒,
[00:07:42.000 --> 00:07:44.000]  所以我們在福音書裡面,
[00:07:44.000 --> 00:07:47.000]  經常見到有關彼得的記載,
[00:07:47.000 --> 00:07:49.000]  他經常都入鏡,
[00:07:49.000 --> 00:07:52.000]  不過,究竟走得最前,
[00:07:52.000 --> 00:07:54.000]  是不是一定好呢?
[00:07:54.000 --> 00:07:58.000]  會不會更加容易受撒旦的攻擊,
[00:07:58.000 --> 00:08:01.000]  更有機會跌倒呢?
[00:08:01.000 --> 00:08:02.000]  今天下午,
[00:08:02.000 --> 00:08:05.000]  我們教會有一個信仰對談聚會,
[00:08:05.000 --> 00:08:08.000]  講的是關於小朋友的教養,
[00:08:08.000 --> 00:08:12.000]  題目是贏在起跑戰,
[00:08:12.000 --> 00:08:15.000]  近年這個語句很流行,
[00:08:15.000 --> 00:08:19.000]  意思是父母催谷小朋友,
[00:08:19.000 --> 00:08:22.000]  要他們在人生競賽一開始的時候,
[00:08:22.000 --> 00:08:24.000]  就要領先,
[00:08:24.000 --> 00:08:27.000]  好像以後就會一帆風順,
[00:08:27.000 --> 00:08:29.000]  前途無可限量,
[00:08:29.000 --> 00:08:34.000]  於是小朋友越來越早就要出去學習,
[00:08:34.000 --> 00:08:35.000]  不是在家學習,
[00:08:35.000 --> 00:08:36.000]  是在外面學習,
[00:08:36.000 --> 00:08:37.000]  越來越小,
[00:08:37.000 --> 00:08:40.000]  半歲就要去遊戲班,
[00:08:40.000 --> 00:08:42.000]  不過很可惜,
[00:08:42.000 --> 00:08:43.000]  這句說話,
[00:08:43.000 --> 00:08:47.000]  最近被人加了一句後序在後面,
[00:08:47.000 --> 00:08:50.000]  贏在起跑戰,
[00:08:50.000 --> 00:08:51.000]  會怎樣呢?
[00:08:51.000 --> 00:08:53.000]  消失在終點,
