
[00:00:00.000 --> 00:00:07.000]  好,我們一起祈禱
[00:00:07.000 --> 00:00:12.000]  再一次我們感謝主,您是掌管著萬有的真神
[00:00:12.000 --> 00:00:17.000]  天氣異常的特別的寒冷
[00:00:17.000 --> 00:00:20.000]  我們知道背後都有您自己的掌管
[00:00:20.000 --> 00:00:23.000]  我們紀念一些可能在寒冷的地方
[00:00:23.000 --> 00:00:26.000]  特別東北地方的人
[00:00:26.000 --> 00:00:30.000]  他們的身體求主保守
[00:00:30.000 --> 00:00:34.000]  我們南方相對只有幾天寒冷
[00:00:34.000 --> 00:00:37.000]  整體我們都是在一個溫暖的地方
[00:00:37.000 --> 00:00:41.000]  也是一個沒有颱風自然災害的地方
[00:00:41.000 --> 00:00:43.000]  我們知道好像菲律賓
[00:00:43.000 --> 00:00:46.000]  或者有些地方是火山的地方
[00:00:46.000 --> 00:00:49.000]  都是會經年累月地受這些痛苦的
[00:00:49.000 --> 00:00:52.000]  我們都盼望求神保守
[00:00:52.000 --> 00:00:57.000]  也讓我們既然住在一個得天獨厚的地方
[00:00:57.000 --> 00:01:00.000]  我們的心也能夠想到別人的需要
[00:01:00.000 --> 00:01:02.000]  我們都是一個過客
[00:01:02.000 --> 00:01:06.000]  始終我們都要面對生離死別
[00:01:06.000 --> 00:01:09.000]  將來我們都要去見到永恆的天家
[00:01:09.000 --> 00:01:13.000]  所以我們盼望我們把握每一天
[00:01:13.000 --> 00:01:17.000]  我們將愛,將耶穌基督傳遞給其他人
[00:01:17.000 --> 00:01:19.000]  我們再一次在您面前等候
[00:01:19.000 --> 00:01:21.000]  學習聖經人物
[00:01:21.000 --> 00:01:25.000]  既然聖經放下他們成為我們的榜樣
[00:01:25.000 --> 00:01:28.000]  或者是一些學習的對象
[00:01:28.000 --> 00:01:30.000]  一定有一些事情
[00:01:30.000 --> 00:01:33.000]  我們需要從他們生命裏去學習
[00:01:33.000 --> 00:01:34.000]  求主帶領我們
[00:01:34.000 --> 00:01:37.000]  我們一起在您面前等候禱告
[00:01:37.000 --> 00:01:40.000]  奉耶穌基督的名,阿們
[00:01:40.000 --> 00:01:43.000]  好,謝謝各位
[00:01:43.000 --> 00:01:45.000]  我簡單說一說
[00:01:45.000 --> 00:01:48.000]  因為上一次我們說了
[00:01:48.000 --> 00:01:51.000]  這個小道行傳,十六章
[00:01:51.000 --> 00:01:54.000]  只是一半左右
[00:01:54.000 --> 00:01:56.000]  因為還有一些關於
[00:01:56.000 --> 00:01:58.000]  菲律賓教會
[00:01:58.000 --> 00:02:00.000]  從那個朱思瑪的職
[00:02:00.000 --> 00:02:02.000]  我們可以看到可能就是跟
[00:02:02.000 --> 00:02:04.000]  這個女抵押有關
[00:02:04.000 --> 00:02:06.000]  我們可以補充一下
[00:02:06.000 --> 00:02:08.000]  偶然間,其實我很少的
[00:02:08.000 --> 00:02:10.000]  偶然間在網上看到
[00:02:10.000 --> 00:02:13.000]  那個港道
[00:02:13.000 --> 00:02:16.000]  Yoyo做了一個專區
[00:02:16.000 --> 00:02:19.000]  整個區都是聖經人物
[00:02:19.000 --> 00:02:21.000]  有這些所謂專業
[00:02:21.000 --> 00:02:25.000]  就變成了這麼多堂都會齊備
[00:02:25.000 --> 00:02:28.000]  由我們開始說以利亞,以利沙
[00:02:28.000 --> 00:02:30.000]  一直留到今天
[00:02:30.000 --> 00:02:33.000]  所以偶然間看到有肢體
[00:02:33.000 --> 00:02:35.000]  似乎不是這個群組的
[00:02:35.000 --> 00:02:38.000]  他說很想學一下
[00:02:38.000 --> 00:02:40.000]  關於施洗的漢
[00:02:40.000 --> 00:02:42.000]  我們就可以有機會
[00:02:42.000 --> 00:02:43.000]  去大家討論一下
[00:02:43.000 --> 00:02:45.000]  可能我們下一次
[00:02:45.000 --> 00:02:47.000]  或者可能我下半堂
[00:02:47.000 --> 00:02:49.000]  我不知道等一下我講多長
[00:02:49.000 --> 00:02:51.000]  這個女抵押那裡
[00:02:51.000 --> 00:02:55.000]  我們下一次就開始說施洗的漢
[00:02:55.000 --> 00:02:57.000]  可以有一點交替
[00:02:57.000 --> 00:03:00.000]  說一下舊藥,說一下新藥
[00:03:00.000 --> 00:03:02.000]  不過大家要有心理準備
[00:03:02.000 --> 00:03:04.000]  就是當要說施洗的漢
[00:03:04.000 --> 00:03:07.000]  也都佔據相當長的時間
[00:03:07.000 --> 00:03:10.000]  因為福音書對他的描述
[00:03:10.000 --> 00:03:12.000]  都相當詳盡
[00:03:12.000 --> 00:03:14.000]  所以特別因為四卷福音書
[00:03:14.000 --> 00:03:17.000]  都有不同的角度去說他
[00:03:17.000 --> 00:03:23.000]  所以我們要用時間去研讀施洗的漢
[00:03:23.000 --> 00:03:26.000]  尤其是關乎他的神學
[00:03:26.000 --> 00:03:28.000]  都值得我們一起討論
[00:03:28.000 --> 00:03:33.000]  我們回到小徒行傳十六章
[00:03:33.000 --> 00:03:37.000]  我們就說這個女抵押第二講
[00:03:37.000 --> 00:03:41.000]  應該可以說得完
[00:03:41.000 --> 00:03:44.000]  小徒行傳的十六章
[00:03:44.000 --> 00:03:47.000]  上個星期我們就
[00:03:47.000 --> 00:03:49.000]  因為是十六章全章
[00:03:49.000 --> 00:03:53.000]  作者都很想透過女抵押
[00:03:53.000 --> 00:03:55.000]  因為他不只是想說女抵押
[00:03:55.000 --> 00:04:00.000]  是想說保羅、西拉、提摩泰
[00:04:00.000 --> 00:04:03.000]  在這個菲勒比城
[00:04:03.000 --> 00:04:07.000]  他們得到這個馬其頓的遺像之後
[00:04:07.000 --> 00:04:12.000]  他們就開船去到這個菲勒比
[00:04:12.000 --> 00:04:17.000]  然後就開始在安息日來探望
[00:04:17.000 --> 00:04:21.000]  暗示沒有猶太人的會堂
[00:04:21.000 --> 00:04:23.000]  因為保羅第一次的傳道
[00:04:23.000 --> 00:04:26.000]  和巴拿巴的習慣
[00:04:26.000 --> 00:04:29.000]  就是一定先去猶太人的會堂
[00:04:29.000 --> 00:04:31.000]  向猶太人傳道
[00:04:31.000 --> 00:04:34.000]  去到帖薩羅尼加也是這樣
[00:04:34.000 --> 00:04:37.000]  所以菲勒比這個地方
[00:04:37.000 --> 00:04:42.000]  是一個幾多羅馬軍人的地方
[00:04:42.000 --> 00:04:45.000]  一個很重要的港口
[00:04:45.000 --> 00:04:49.000]  所以保羅就在安息日
[00:04:49.000 --> 00:04:51.000]  去到一個河邊
[00:04:51.000 --> 00:04:53.000]  那裡一個禱告的地方
[00:04:53.000 --> 00:04:56.000]  有一班婦女
[00:04:56.000 --> 00:04:58.000]  其中這個女抵押
[00:04:58.000 --> 00:05:02.000]  似乎她也是一個領袖也說不定
[00:05:02.000 --> 00:05:04.000]  從聖經的描述
[00:05:04.000 --> 00:05:09.000]  她是一個賣紫色布匹的女商人
[00:05:09.000 --> 00:05:10.000]  做生意的
[00:05:10.000 --> 00:05:13.000]  你想想在2000年前的羅馬帝國
[00:05:13.000 --> 00:05:16.000]  能夠一個女性出人頭地
[00:05:16.000 --> 00:05:18.000]  或者拋頭露面
[00:05:18.000 --> 00:05:20.000]  已經是很難的了
[00:05:20.000 --> 00:05:23.000]  她能夠可以是一個做生意的人
[00:05:23.000 --> 00:05:27.000]  就是說她在上層的社會
[00:05:27.000 --> 00:05:30.000]  那個帝國裡面
[00:05:30.000 --> 00:05:33.000]  有一定的社會地位
[00:05:33.000 --> 00:05:36.000]  還有一定的學識
[00:05:36.000 --> 00:05:40.000]  而且她從事的是一些布匹的生意
[00:05:40.000 --> 00:05:42.000]  賣紫色的布匹
[00:05:42.000 --> 00:05:44.000]  就是說是一些貴族
[00:05:44.000 --> 00:05:46.000]  一些有錢人
[00:05:46.000 --> 00:05:50.000]  才會穿才會用的顏色
[00:05:50.000 --> 00:05:52.000]  所以你就會知道
[00:05:52.000 --> 00:05:56.000]  感覺到保羅好像遇見一個貴人一樣
[00:05:56.000 --> 00:06:00.000]  你就看到《時代行傳》
[00:06:00.000 --> 00:06:02.000]  盧家醫生這一位
[00:06:02.000 --> 00:06:07.000]  好像隨從著保羅傳道的一個記者
[00:06:07.000 --> 00:06:10.000]  他是怎樣記錄他所見所聞
[00:06:10.000 --> 00:06:14.000]  還有時他會做一些注釋
[00:06:14.000 --> 00:06:15.000]  是他的注釋
[00:06:15.000 --> 00:06:17.000]  作者的注釋
[00:06:17.000 --> 00:06:20.000]  很值得我們去研讀《時代行傳》
[00:06:20.000 --> 00:06:22.000]  上個星期我們說過
[00:06:22.000 --> 00:06:27.000]  聖靈的參與在人信主那裡
[00:06:27.000 --> 00:06:29.000]  也是很重要
[00:06:29.000 --> 00:06:32.000]  保羅去到這個群體
[00:06:32.000 --> 00:06:34.000]  跟他們去接觸
[00:06:34.000 --> 00:06:39.000]  然後開始說關於耶穌的救恩
[00:06:39.000 --> 00:06:42.000]  很特別就是聖經告訴我們
[00:06:42.000 --> 00:06:44.000]  作者盧家醫生
[00:06:44.000 --> 00:06:48.000]  他怎樣會知道聖靈開導女底亞的心呢
[00:06:48.000 --> 00:06:50.000]  因為一位這麼安靜
[00:06:50.000 --> 00:06:51.000]  這麼留心
[00:06:51.000 --> 00:06:53.000]  這麼聆聽的一位婦女
[00:06:53.000 --> 00:06:57.000]  這麼安靜在默默的聽使徒講道
[00:06:57.000 --> 00:07:01.000]  他又怎樣知道聖靈開導女底亞的心
[00:07:01.000 --> 00:07:04.000]  更加留心聽使徒講道呢
[00:07:04.000 --> 00:07:07.000]  然後就立即信了
[00:07:07.000 --> 00:07:10.000]  信了之後就立刻要強留
[00:07:10.000 --> 00:07:13.000]  保羅和西拉是兩個陌生人
[00:07:13.000 --> 00:07:16.000]  雖然他在菲律賓也有一段日子
[00:07:16.000 --> 00:07:18.000]  可能十天八天
[00:07:18.000 --> 00:07:21.000]  聖經沒有詳細說那個多少天
[00:07:21.000 --> 00:07:27.000]  但是他一直都在菲律賓城傳道
[00:07:27.000 --> 00:07:32.000]  因為那個被無鬼所附的使女
[00:07:32.000 --> 00:07:35.000]  多天都在保羅的行列
[00:07:35.000 --> 00:07:39.000]  向周圍路過的人去講
[00:07:39.000 --> 00:07:42.000]  保羅和西拉是神的僕人
[00:07:42.000 --> 00:07:46.000]  他們傳講的是救人的道理
[00:07:46.000 --> 00:07:50.000]  保羅就一下子就沒有一下子禁止他
[00:07:50.000 --> 00:07:53.000]  不是第一天就禁止他
[00:07:53.000 --> 00:07:56.000]  而是感覺他很煩
[00:07:56.000 --> 00:07:58.000]  天天跟著尾巴很煩
[00:07:58.000 --> 00:08:03.000]  也都怕其他的人以為
[00:08:03.000 --> 00:08:07.000]  保羅都認同這些法術、巫術
[00:08:07.000 --> 00:08:10.000]  所以最終感覺厭煩之後
[00:08:10.000 --> 00:08:12.000]  就禁止他
[00:08:12.000 --> 00:08:16.000]  甚至乎是戚令他裏面的鬼
[00:08:16.000 --> 00:08:19.000]  要出來不要再搞擾
[00:08:19.000 --> 00:08:28.000]  即是暗示靈界是勢不兩立的
[00:08:28.000 --> 00:08:31.000]  沒有中間的
[00:08:31.000 --> 00:08:33.000]  靈界就是靈界
[00:08:33.000 --> 00:08:36.000]  邪靈的魔鬼
[00:08:36.000 --> 00:08:39.000]  聖經是神禁止的
[00:08:39.000 --> 00:08:42.000]  包括福音書我們見到的主耶穌
[00:08:42.000 --> 00:08:45.000]  對魔鬼的處理
[00:08:45.000 --> 00:08:48.000]  福音書經常都出現
[00:08:48.000 --> 00:08:52.000]  現在來到使徒行傳
[00:08:52.000 --> 00:08:55.000]  有一個實際的處境和個案
[00:08:55.000 --> 00:09:02.000]  使徒是怎樣去看這些靈界的特異功能呢
[00:09:02.000 --> 00:09:05.000]  這些超自然的事呢
[00:09:05.000 --> 00:09:10.000]  首先使徒不會怕他
[00:09:10.000 --> 00:09:12.000]  這是其一
[00:09:12.000 --> 00:09:15.000]  因為他只是跟隨保羅
[00:09:15.000 --> 00:09:20.000]  等等去傳、去講
[00:09:20.000 --> 00:09:23.000]  本來是一個很好的宣傳
[00:09:23.000 --> 00:09:26.000]  但是保羅意識到
[00:09:26.000 --> 00:09:30.000]  他的背後是靈界、是魔鬼
[00:09:30.000 --> 00:09:33.000]  所以不需要他去宣傳、去介紹
[00:09:33.000 --> 00:09:36.000]  保羅直接講福音就行了
[00:09:36.000 --> 00:09:40.000]  人的生命需要悔改、改變
[00:09:40.000 --> 00:09:43.000]  這樣去得到的救恩
[00:09:43.000 --> 00:09:45.000]  不是超自然的
[00:09:45.000 --> 00:09:49.000]  但是我讀回聖經就會好一點
[00:09:49.000 --> 00:09:52.000]  第十六章的十七節
[00:09:52.000 --> 00:09:54.000]  他就是使徒
[00:09:54.000 --> 00:09:56.000]  他跟隨保羅和我們
[00:09:56.000 --> 00:09:58.000]  喊著說
[00:09:58.000 --> 00:10:01.000]  這些人是至高神的僕人
[00:10:01.000 --> 00:10:04.000]  對你們傳說救人的道
[00:10:04.000 --> 00:10:08.000]  兩個的描述是準確到不得了
[00:10:08.000 --> 00:10:12.000]  不過意味著這個使徒是信不到耶穌
[00:10:12.000 --> 00:10:15.000]  因為那隻鬼不讓他信耶穌
[00:10:15.000 --> 00:10:19.000]  他也不是真心想叫人信耶穌
[00:10:19.000 --> 00:10:22.000]  只不過他有這種超自然的
[00:10:22.000 --> 00:10:25.000]  好像屬靈的眼光
[00:10:25.000 --> 00:10:29.000]  看得出保羅西拉不是普通人
[00:10:29.000 --> 00:10:32.000]  是一些旅客或者講哲學的
[00:10:32.000 --> 00:10:36.000]  當時到處遊行去報道的人
[00:10:36.000 --> 00:10:39.000]  而是講的是救人的道
[00:10:39.000 --> 00:10:42.000]  但是十八節就留意了
[00:10:42.000 --> 00:10:45.000]  他一年多日這樣喊叫
[00:10:45.000 --> 00:10:47.000]  保羅就心中厭煩
[00:10:47.000 --> 00:10:50.000]  轉身對那鬼說
[00:10:50.000 --> 00:10:53.000]  對他裡面那隻鬼說
[00:10:53.000 --> 00:10:56.000]  因為保羅知道這個使女
[00:10:56.000 --> 00:11:00.000]  不是有一種從神聖靈而來的
[00:11:00.000 --> 00:11:02.000]  那種辨別
[00:11:02.000 --> 00:11:04.000]  而是從魔鬼那裡而來的
[00:11:04.000 --> 00:11:10.000]  一種被邪靈附身的一種無術
[00:11:10.000 --> 00:11:13.000]  法術,和合本用法術
[00:11:13.000 --> 00:11:15.000]  這樣去講的
[00:11:15.000 --> 00:11:18.000]  所以他這樣不斷的喊叫
[00:11:18.000 --> 00:11:20.000]  反而在保羅的內心
[00:11:20.000 --> 00:11:22.000]  是有礙於那個傳道
[00:11:22.000 --> 00:11:24.000]  到底是正還是邪
[00:11:24.000 --> 00:11:28.000]  使徒你們是不是連這些邪術都接納
[00:11:28.000 --> 00:11:30.000]  幫你宣傳無所謂
[00:11:30.000 --> 00:11:32.000]  邪就邪都不要緊
[00:11:32.000 --> 00:11:35.000]  不可以,保羅說這個是不可以的
[00:11:35.000 --> 00:11:40.000]  所以就將這個被鬼附身的使女
[00:11:40.000 --> 00:11:41.000]  裡面那隻鬼
[00:11:41.000 --> 00:11:44.000]  保羅就轉身對那鬼說
[00:11:44.000 --> 00:11:46.000]  我奉耶穌基督的名
[00:11:46.000 --> 00:11:49.000]  吩咐你從他身上出來
[00:11:49.000 --> 00:11:51.000]  那鬼當時就出來了
[00:11:51.000 --> 00:11:55.000]  這就是一個很重要的真實屬靈的原則
[00:11:55.000 --> 00:11:58.000]  所有人,所有傳道人
[00:11:58.000 --> 00:11:59.000]  包括頂子妹
[00:11:59.000 --> 00:12:02.000]  如果你們都有這方面的需要
[00:12:02.000 --> 00:12:03.000]  要趕鬼
[00:12:03.000 --> 00:12:07.000]  必須是靠耶穌基督
[00:12:07.000 --> 00:12:09.000]  奉耶穌基督的名
[00:12:09.000 --> 00:12:13.000]  所以我們裡面的認信是很重要的
[00:12:13.000 --> 00:12:15.000]  所以要有那個信心
[00:12:15.000 --> 00:12:18.000]  唯有耶穌基督這位神的兒子
[00:12:18.000 --> 00:12:19.000]  這位的神
[00:12:19.000 --> 00:12:20.000]  可以趕鬼
[00:12:20.000 --> 00:12:21.000]  邪靈
[00:12:21.000 --> 00:12:23.000]  無論那隻鬼是多麼惡
[00:12:23.000 --> 00:12:24.000]  我們都可以趕
[00:12:24.000 --> 00:12:26.000]  一定是靠耶穌
[00:12:26.000 --> 00:12:27.000]  所以不要看那些驅魔人
[00:12:27.000 --> 00:12:29.000]  那些恐怖片
[00:12:29.000 --> 00:12:31.000]  拿本紅色的聖經扔他
[00:12:31.000 --> 00:12:32.000]  十字架
[00:12:32.000 --> 00:12:34.000]  其他的東西
[00:12:34.000 --> 00:12:36.000]  從來沒有這些東西的
[00:12:36.000 --> 00:12:37.000]  也不會有什麼神父
[00:12:37.000 --> 00:12:40.000]  天主教的一些聖水
[00:12:40.000 --> 00:12:42.000]  沒有這回事的
[00:12:42.000 --> 00:12:45.000]  全部是靠信心
[00:12:45.000 --> 00:12:48.000]  耶穌基督是在十字架
[00:12:48.000 --> 00:12:51.000]  已經勝過掌死權的魔鬼
[00:12:51.000 --> 00:12:54.000]  以及他已經由死復活的
[00:12:54.000 --> 00:12:55.000]  那一位復活的主
[00:12:55.000 --> 00:12:58.000]  所以任何的趕鬼
[00:12:58.000 --> 00:13:00.000]  是奉耶穌基督的名
[00:13:00.000 --> 00:13:01.000]  所以記住
[00:13:01.000 --> 00:13:03.000]  甚至乎我聽過
[00:13:03.000 --> 00:13:05.000]  真人真事
[00:13:05.000 --> 00:13:07.000]  藤鎮輝牧師
[00:13:07.000 --> 00:13:10.000]  可以在電話裡幫人趕鬼
[00:13:10.000 --> 00:13:12.000]  電話都可以
[00:13:12.000 --> 00:13:16.000]  這是一個信心的行動
[00:13:16.000 --> 00:13:19.000]  所以是奉耶穌基督的名趕鬼
[00:13:19.000 --> 00:13:22.000]  是一件很重要的事
[00:13:22.000 --> 00:13:24.000]  接著我們上個星期
[00:13:24.000 --> 00:13:27.000]  特別說到禁卒
[00:13:27.000 --> 00:13:29.000]  聖經對他的描述
[00:13:29.000 --> 00:13:30.000]  對那個場景
[00:13:30.000 --> 00:13:33.000]  神預備一個神跡
[00:13:33.000 --> 00:13:36.000]  讓這個神跡發生得很超自然
[00:13:36.000 --> 00:13:38.000]  你想想
[00:13:38.000 --> 00:13:42.000]  內監會地震
[00:13:42.000 --> 00:13:46.000]  而不是震到整間樓房倒塌
[00:13:46.000 --> 00:13:49.000]  而是震開了那些門
[00:13:49.000 --> 00:13:51.000]  鎖了的門
[00:13:51.000 --> 00:13:56.000]  和震開了那些囚犯的手鐐腳鐐
[00:13:56.000 --> 00:14:01.000]  包括保羅的那些木狗都震開了
[00:14:01.000 --> 00:14:06.000]  更加大的神跡就是囚犯沒有逃獄
[00:14:06.000 --> 00:14:09.000]  你看過那些監獄片就知道了
[00:14:09.000 --> 00:14:11.000]  如果那些人開了監門
[00:14:11.000 --> 00:14:13.000]  就不得了了
[00:14:13.000 --> 00:14:14.000]  沒有這樣的事
[00:14:14.000 --> 00:14:16.000]  你就會看到
[00:14:16.000 --> 00:14:23.000]  這個神跡原來是為禁卒信主來準備的
[00:14:23.000 --> 00:14:25.000]  我們上個星期都說過
[00:14:25.000 --> 00:14:29.000]  使徒兩位保羅和西拉
[00:14:29.000 --> 00:14:35.000]  被禁卒和那些同僚打了很多棍
[00:14:35.000 --> 00:14:37.000]  棍喔
[00:14:37.000 --> 00:14:41.000]  不是那些膠的雙截棍
[00:14:41.000 --> 00:14:47.000]  不是連消市場那些小朋友玩的那些膠的雙截棍
[00:14:47.000 --> 00:14:50.000]  是真的用硬的棍打的
[00:14:50.000 --> 00:14:52.000]  打了很多棍
[00:14:52.000 --> 00:14:55.000]  後來禁卒信主之後
[00:14:55.000 --> 00:14:59.000]  幫他在樓房清洗傷口
[00:14:59.000 --> 00:15:03.000]  所以這一次是打得很慘的
[00:15:03.000 --> 00:15:06.000]  我們存留在使徒的內心
[00:15:06.000 --> 00:15:08.000]  是沒有仇恨
[00:15:08.000 --> 00:15:10.000]  也沒有一個不解
[00:15:10.000 --> 00:15:13.000]  為什麼神要這樣來安插
[00:15:13.000 --> 00:15:15.000]  我們這麼好好傳道
[00:15:15.000 --> 00:15:18.000]  要面對一個牢獄之災
[00:15:18.000 --> 00:15:20.000]  他們不問這些問題
[00:15:20.000 --> 00:15:22.000]  他們覺得是一個處境
[00:15:22.000 --> 00:15:25.000]  但是他們覺得是一個報道的機會
[00:15:25.000 --> 00:15:28.000]  很快和大家看一看
[00:15:28.000 --> 00:15:33.000]  肥勒比書第一章
[00:15:33.000 --> 00:15:36.000]  包括第四章我們也要看的
[00:15:36.000 --> 00:15:41.000]  就和呂帝亞和他們這班信主的弟兄姊妹有關的
[00:15:41.000 --> 00:15:46.000]  肥勒比書保羅寫信給肥勒比的教會
[00:15:46.000 --> 00:15:51.000]  因為其中有兩位的姊妹有不和
[00:15:51.000 --> 00:15:54.000]  就是尤雅爹和秦都基
[00:15:54.000 --> 00:15:57.000]  第四章的第二節說的
[00:15:57.000 --> 00:16:03.000]  第一章我想和大家看看這段經文
[00:16:03.000 --> 00:16:06.000]  當大家某程度上都熟悉的
[00:16:06.000 --> 00:16:09.000]  我就很快的來看一看
[00:16:09.000 --> 00:16:13.000]  這裡有一些傳福音的態度和作為使徒
[00:16:13.000 --> 00:16:15.000]  他們的生命原則
[00:16:15.000 --> 00:16:17.000]  一章的十二節
[00:16:17.000 --> 00:16:19.000]  肥勒比書
[00:16:19.000 --> 00:16:24.000]  弟兄們,我願意你們知道
[00:16:24.000 --> 00:16:28.000]  我所遭遇的事,更是叫福音興旺
[00:16:28.000 --> 00:16:33.000]  保羅現在是在監獄裡羅馬的第一次坐監
[00:16:33.000 --> 00:16:36.000]  所以肥勒比書叫監獄書信
[00:16:36.000 --> 00:16:38.000]  總共有四封的
[00:16:38.000 --> 00:16:44.000]  肥勒比書、已不所書、哥羅西書和肥利門書
[00:16:44.000 --> 00:16:46.000]  四卷的監獄書信
[00:16:46.000 --> 00:16:50.000]  保羅說更是叫福音興旺
[00:16:50.000 --> 00:16:52.000]  他所遭遇的事
[00:16:52.000 --> 00:16:56.000]  第十三節,以致我受的困所
[00:16:56.000 --> 00:17:00.000]  在禦刑全軍,即是羅馬的地方
[00:17:00.000 --> 00:17:03.000]  意大利的首都
[00:17:03.000 --> 00:17:06.000]  在羅馬裡面坐監
