
[00:00:00.000 --> 00:00:02.000]  各位弟兄姊妹晚安
[00:00:02.000 --> 00:00:05.000]  我們一起有個祈禱
[00:00:05.000 --> 00:00:09.000]  親愛的主我們感謝祢
[00:00:09.000 --> 00:00:11.000]  我們的心很渴望祢的話
[00:00:11.000 --> 00:00:14.000]  願祢的聖靈充滿我們的心
[00:00:14.000 --> 00:00:17.000]  讓我們有悟性可以明白真道
[00:00:17.000 --> 00:00:18.000]  多謝祢
[00:00:18.000 --> 00:00:19.000]  奉耶穌基督名求
[00:00:19.000 --> 00:00:20.000]  阿門
[00:00:20.000 --> 00:00:24.000]  不知道大家有沒有試過
[00:00:24.000 --> 00:00:26.000]  一大群人一起
[00:00:26.000 --> 00:00:29.000]  很熱血地去完成一件事呢
[00:00:29.000 --> 00:00:32.000]  我想弟兄可能都試過
[00:00:32.000 --> 00:00:33.000]  可能打籃球
[00:00:33.000 --> 00:00:35.000]  踢足球
[00:00:35.000 --> 00:00:38.000]  球類多數都是有攻有防的
[00:00:38.000 --> 00:00:41.000]  參與一場比賽之前
[00:00:41.000 --> 00:00:43.000]  很需要練習
[00:00:43.000 --> 00:00:45.000]  因為要熟悉自己的隊友
[00:00:45.000 --> 00:00:47.000]  要知道自己的位置
[00:00:47.000 --> 00:00:51.000]  或者不知道你有沒有試過
[00:00:51.000 --> 00:00:52.000]  組樂隊
[00:00:52.000 --> 00:00:54.000]  出秀的經驗
[00:00:54.000 --> 00:00:56.000]  每個人玩不同樂器
[00:00:56.000 --> 00:00:58.000]  但都要彼此明白
[00:00:58.000 --> 00:01:00.000]  因為要配合
[00:01:00.000 --> 00:01:02.000]  有時要獨奏
[00:01:02.000 --> 00:01:05.000]  有時要融入其他的樂器
[00:01:05.000 --> 00:01:08.000]  又要讓其他的樂器去演奏
[00:01:08.000 --> 00:01:09.000]  一起快
[00:01:09.000 --> 00:01:10.000]  一起慢
[00:01:10.000 --> 00:01:13.000]  不然就會變成噪音
[00:01:13.000 --> 00:01:15.000]  就好像C班一樣
[00:01:15.000 --> 00:01:17.000]  有四步
[00:01:17.000 --> 00:01:20.000]  如果和音大聲過主音
[00:01:20.000 --> 00:01:21.000]  我們就聽不到
