
[00:00:00.000 --> 00:00:02.000]  好,頂姐妹早安
[00:00:02.000 --> 00:00:07.800]  很感恩在大家中間好像都一段時間沒有跟大家有機會分享訊息
[00:00:07.800 --> 00:00:09.800]  或者各種安排等等
[00:00:09.800 --> 00:00:13.800]  今天能夠跟大家一起分享實在是上帝的恩典
[00:00:13.800 --> 00:00:20.000]  也都求主有足夠的力氣去跟大家分享今天的這篇訊息
[00:00:20.000 --> 00:00:22.600]  這個經文相信大家都很熟的
[00:00:22.600 --> 00:00:26.000]  我相信沒有什麼頂姐妹沒有讀過這篇經文
[00:00:26.000 --> 00:00:34.000]  可能你初信、你查經、你栽培都會讀到馬大和瑪利亞的這段經文
[00:00:34.000 --> 00:00:39.000]  不知道你去學習這段經文的道理的時候
[00:00:39.000 --> 00:00:44.000]  會不會都是我們其實要學習瑪利亞的洋式
[00:00:44.000 --> 00:00:47.000]  是不是?就是馬大很忙
[00:00:47.000 --> 00:00:50.000]  頭上有些資深的會友都知道
[00:00:50.000 --> 00:00:53.000]  這個都是一般我們理解的訊息
[00:00:53.000 --> 00:00:59.000]  我們就要放下馬大那種忙碌的洋式
[00:00:59.000 --> 00:01:02.000]  專心好像瑪利亞那樣在主面前聽
[00:01:02.000 --> 00:01:04.000]  可能大家都聽過這個道理
[00:01:04.000 --> 00:01:06.000]  但究竟這段經文其實想說什麼呢?
[00:01:06.000 --> 00:01:10.000]  這段經文其實是從一個什麼角度去理解
[00:01:10.000 --> 00:01:15.000]  希望今天從一個重新的角度跟大家分享這段經文
[00:01:15.000 --> 00:01:17.000]  你可以回想一會兒
[00:01:17.000 --> 00:01:20.000]  如果耶穌對著瑪大和瑪利亞
[00:01:20.000 --> 00:01:22.000]  叫瑪大你學學妹妹
[00:01:22.000 --> 00:01:25.000]  我們做家長有時候人性軟弱就會這樣
[00:01:25.000 --> 00:01:27.000]  學學弟弟乖一點
[00:01:27.000 --> 00:01:29.000]  學學妹妹、姐姐聽話一點
[00:01:29.000 --> 00:01:31.000]  其實這是一種分化
[00:01:31.000 --> 00:01:35.000]  如果說媽媽偏心或者爸爸這樣看我
[00:01:35.000 --> 00:01:39.000]  其實這種人性的教導我們應該戒掉
[00:01:39.000 --> 00:01:44.000]  每個孩子都有自己應該走的路
[00:01:44.000 --> 00:01:46.000]  我們不應該將人和人之間
[00:01:46.000 --> 00:01:49.000]  小朋友之間孩童成長的路上
[00:01:49.000 --> 00:01:51.000]  有一種榜樣式
