
[00:00:00.000 --> 00:00:06.000]  祈禱
[00:00:07.000 --> 00:00:13.000]  多謝主耶穌讓今天晚上我們再一次來查考聖經
[00:00:13.000 --> 00:00:17.000]  求祢帶領我們一班頂子妹
[00:00:17.000 --> 00:00:21.000]  很想能夠對聖經可以深入淺出的明白
[00:00:21.000 --> 00:00:25.000]  和有系統的去逐個神學的課題
[00:00:25.000 --> 00:00:29.000]  或者是逐卷書我們能夠掌握明白
[00:00:29.000 --> 00:00:33.000]  雖然我們是用聖經人物作為那個切入點
[00:00:33.000 --> 00:00:36.000]  但是關乎到一些真理
[00:00:36.000 --> 00:00:39.000]  新舊約都來套用的時候
[00:00:39.000 --> 00:00:42.000]  就讓我們能夠掌握得比較透徹
[00:00:42.000 --> 00:00:47.000]  以便將來我們有機會去幫忙去教主一學
[00:00:47.000 --> 00:00:50.000]  或者其他的查經班
[00:00:50.000 --> 00:00:54.000]  我們都能夠幫助到其他人去明白聖經的真理
[00:00:54.000 --> 00:00:57.000]  今天晚上我們等候在您的面前
[00:00:57.000 --> 00:01:00.000]  這樣的禱告奉耶穌基督的名
[00:01:00.000 --> 00:01:03.000]  阿們
[00:01:03.000 --> 00:01:06.000]  很簡單地說
[00:01:06.000 --> 00:01:10.000]  將來我們有機會可能關乎到聖餐
[00:01:10.000 --> 00:01:12.000]  我們會再說
[00:01:12.000 --> 00:01:15.000]  主要都是三個學說
[00:01:15.000 --> 00:01:18.000]  就是大家都有聖經支持的
[00:01:18.000 --> 00:01:21.000]  辯則說你看回我們的WhatsApp
[00:01:21.000 --> 00:01:24.000]  你看到Trans那個
[00:01:24.000 --> 00:01:30.000]  就是說是整個耶穌基督的身體
[00:01:30.000 --> 00:01:32.000]  因為都是用
[00:01:32.000 --> 00:01:35.000]  無論三個學說都是用聖餐的餅
[00:01:35.000 --> 00:01:37.000]  聖餐的杯
[00:01:37.000 --> 00:01:38.000]  就是要不葡萄酒
[00:01:38.000 --> 00:01:40.000]  要不葡萄汁
[00:01:40.000 --> 00:01:42.000]  這樣的用途
[00:01:42.000 --> 00:01:45.000]  什麼叫辯則?什麼叫同則?
[00:01:45.000 --> 00:01:47.000]  主要是這兩個分別
[00:01:47.000 --> 00:01:50.000]  和第三個是截然不同的分別
[00:01:50.000 --> 00:01:52.000]  辯則說就是說
[00:01:52.000 --> 00:01:55.000]  耶穌在聖餐的時候
[00:01:55.000 --> 00:01:57.000]  祂臨在
[00:01:57.000 --> 00:01:59.000]  就是現場的presence
[00:01:59.000 --> 00:02:01.000]  現場的臨在
[00:02:01.000 --> 00:02:04.000]  那個聖餐的餅和聖餐的杯
[00:02:04.000 --> 00:02:07.000]  是立刻變成為耶穌的肉
[00:02:07.000 --> 00:02:08.000]  耶穌的血
[00:02:08.000 --> 00:02:10.000]  所以吃的時候
[00:02:10.000 --> 00:02:13.000]  你不是吃餅和杯
[00:02:13.000 --> 00:02:15.000]  那個喝的杯
[00:02:15.000 --> 00:02:18.000]  而是吃的餅是耶穌的肉
[00:02:18.000 --> 00:02:20.000]  喝的是耶穌的血
[00:02:20.000 --> 00:02:22.000]  主要是天主教到今天都堅持的
[00:02:22.000 --> 00:02:24.000]  辯則說
[00:02:24.000 --> 00:02:26.000]  有什麼聖經之詞呢?
[00:02:26.000 --> 00:02:28.000]  約翰福音第六章
[00:02:28.000 --> 00:02:30.000]  耶穌說了兩次
[00:02:30.000 --> 00:02:32.000]  我的肉真的可以吃的
[00:02:32.000 --> 00:02:35.000]  我的血真的可以喝的
[00:02:35.000 --> 00:02:38.000]  吃我的肉 喝我的血的人
[00:02:38.000 --> 00:02:40.000]  來到去有永生
[00:02:40.000 --> 00:02:41.000]  等等的
[00:02:41.000 --> 00:02:43.000]  這個約翰福音第六章
[00:02:43.000 --> 00:02:46.000]  那個五餅二魚之後
[00:02:46.000 --> 00:02:49.000]  那個第二天在加伯隆會堂裏面
[00:02:49.000 --> 00:02:51.000]  那個討論
[00:02:51.000 --> 00:02:54.000]  天主教就用了那段聖經
[00:02:54.000 --> 00:02:57.000]  作為聖餐的一個辯則
[00:02:57.000 --> 00:02:59.000]  那個質地會改變
[00:02:59.000 --> 00:03:01.000]  不再是餅杯
[00:03:01.000 --> 00:03:03.000]  不再是餅和葡萄汁
[00:03:03.000 --> 00:03:05.000]  但是
[00:03:05.000 --> 00:03:07.000]  同則說
[00:03:07.000 --> 00:03:10.000]  就是馬丁路德主張的
[00:03:10.000 --> 00:03:15.000]  是路德宗往後都主張的
[00:03:15.000 --> 00:03:17.000]  今天有一些教會
[00:03:17.000 --> 00:03:21.000]  例如信義宗都是主張同則說的
[00:03:21.000 --> 00:03:23.000]  同則就是共同
[00:03:23.000 --> 00:03:25.000]  因為他們不敢再說
[00:03:25.000 --> 00:03:27.000]  那個餅和杯
[00:03:27.000 --> 00:03:29.000]  變成了肉和血
[00:03:29.000 --> 00:03:31.000]  因為真的沒有變
