
[00:00:00.000 --> 00:00:02.000]  現在是正道的時間
[00:00:02.000 --> 00:00:06.000]  今晚有利明德牧師在我們當中正道
[00:00:06.000 --> 00:00:09.000]  他今晚的講題是「神的榮耀」
[00:00:09.000 --> 00:00:14.000]  經文是記載在《出埃及記》第二章一至十節
[00:00:14.000 --> 00:00:16.000]  請聽神的話語
[00:00:16.000 --> 00:00:21.000]  有一個利尾迦的人娶了一個利尾女子為妻
[00:00:21.000 --> 00:00:24.000]  那女人懷孕生了一個兒子
[00:00:24.000 --> 00:00:28.000]  見他盡媚就把他藏了三個月
[00:00:28.000 --> 00:00:32.000]  後來不能再藏就娶了一個蒲草箱
[00:00:32.000 --> 00:00:34.000]  抹上柏油和樹脂
[00:00:34.000 --> 00:00:36.000]  將孩子放在裡面
[00:00:36.000 --> 00:00:41.000]  把箱子擱在利羅河邊的蘆葦中
[00:00:41.000 --> 00:00:44.000]  孩子的子子遠遠站著
[00:00:44.000 --> 00:00:47.000]  要知道他究竟會怎樣
[00:00:47.000 --> 00:00:51.000]  發怒的女兒來到利羅河邊洗措
[00:00:51.000 --> 00:00:54.000]  她的女僕們在河邊行走
[00:00:54.000 --> 00:00:57.000]  她看見在蘆葦中的箱子
[00:00:57.000 --> 00:01:00.000]  就派一個侍女把她拿來
[00:01:00.000 --> 00:01:04.000]  她打開箱子看見那孩子
[00:01:04.000 --> 00:01:06.000]  看那男孩在哭
[00:01:06.000 --> 00:01:08.000]  她就可憐他說
[00:01:08.000 --> 00:01:12.000]  「這是希伯來人的一個孩子」
[00:01:12.000 --> 00:01:15.000]  孩子的子子對發怒的女兒說
[00:01:15.000 --> 00:01:19.000]  「我去叫一個希伯來婦人來作禮嗎」
[00:01:19.000 --> 00:01:22.000]  「替你預養這孩子好嗎」
[00:01:22.000 --> 00:01:24.000]  發怒的女兒對他說
[00:01:24.000 --> 00:01:29.000]  「去吧」那女孩就去叫了孩子的母親來
[00:01:29.000 --> 00:01:31.000]  發怒的女兒對他說
[00:01:31.000 --> 00:01:36.000]  「你把這孩子抱去,替我預養這孩子」
[00:01:36.000 --> 00:01:38.000]  「我必給你工錢」
[00:01:38.000 --> 00:01:42.000]  那婦人就把孩子接過來預養他
[00:01:42.000 --> 00:01:43.000]  孩子長大了
[00:01:43.000 --> 00:01:47.000]  婦人把他帶到發怒的女兒那裡
[00:01:47.000 --> 00:01:50.000]  就作了他的兒子
[00:01:50.000 --> 00:01:54.000]  她給孩子起名叫摩西雪
[00:01:54.000 --> 00:01:57.000]  因我把她從水裡拉出來
[00:01:57.000 --> 00:02:00.000]  經文讀不,有請李牧師
[00:02:01.000 --> 00:02:04.000]  各位弟兄姊妹平安
[00:02:04.000 --> 00:02:07.000]  今天晚堂的崇拜
[00:02:07.000 --> 00:02:12.000]  讓我們一起在母親節之前的一天
[00:02:12.000 --> 00:02:17.000]  我們來去縱揚一下母親的偉大
[00:02:17.000 --> 00:02:21.000]  所以我都選了在聖經裡面
[00:02:21.000 --> 00:02:26.000]  一位很出色的母親
[00:02:26.000 --> 00:02:33.000]  甚至有些解經家說她是以色列人的國母
[00:02:33.000 --> 00:02:38.000]  因為她生了三個很被神重用的兒女
[00:02:38.000 --> 00:02:42.000]  其中一個還是帶領以色列人出埃及的
[00:02:42.000 --> 00:02:44.000]  就是摩西
[00:02:44.000 --> 00:02:46.000]  所以這位母親
[00:02:46.000 --> 00:02:50.000]  她的名字可能很少人認識的
[00:02:50.000 --> 00:02:52.000]  因為很少提
[00:02:52.000 --> 00:02:55.000]  她的名字就叫若姬別
[00:02:55.000 --> 00:03:00.000]  若姬別這位神的侍女
[00:03:00.000 --> 00:03:06.000]  事實上她在以色列人的歷史上
[00:03:06.000 --> 00:03:12.000]  是樹立了一個非常良好的母親的典範
[00:03:12.000 --> 00:03:14.000]  說到母親
[00:03:14.000 --> 00:03:17.000]  都要提一提
[00:03:17.000 --> 00:03:22.000]  有些人對母親的一些看法
[00:03:22.000 --> 00:03:24.000]  一些的思念
[00:03:24.000 --> 00:03:26.000]  特別我作為男士
[00:03:26.000 --> 00:03:34.000]  我都要精忍一些男士很懷緬母親的一些說話
[00:03:34.000 --> 00:03:36.000]  讓我們都可以
[00:03:36.000 --> 00:03:41.000]  更加知道原來母親對一個人的成長
[00:03:41.000 --> 00:03:43.000]  是非常之重要的
[00:03:43.000 --> 00:03:47.000]  近代的中國文學家魯舍
[00:03:47.000 --> 00:03:49.000]  他提到有一樣東西
[00:03:49.000 --> 00:03:51.000]  我都深表認同的
[00:03:51.000 --> 00:03:53.000]  他說有母親的人
[00:03:53.000 --> 00:03:55.000]  心裡是安定的
[00:03:55.000 --> 00:03:59.000]  我不知道大家對魯舍這句說話
[00:03:59.000 --> 00:04:02.000]  有什麼意見
[00:04:02.000 --> 00:04:05.000]  原來在男士的心目中
[00:04:05.000 --> 00:04:07.000]  母親都很重要
[00:04:07.000 --> 00:04:09.000]  母親在這裡
[00:04:09.000 --> 00:04:11.000]  兒子都會安定一點
[00:04:11.000 --> 00:04:14.000]  雖然他已經長大成人了
[00:04:14.000 --> 00:04:17.000]  但是原來在他心中
[00:04:17.000 --> 00:04:19.000]  母親的地位
[00:04:19.000 --> 00:04:21.000]  依然非常之重要
[00:04:21.000 --> 00:04:25.000]  所以如果我們當中有些是
[00:04:25.000 --> 00:04:28.000]  母親已經離世或者已經年老
[00:04:28.000 --> 00:04:30.000]  過身了
[00:04:30.000 --> 00:04:33.000]  可能都好像李牧師那樣
[00:04:33.000 --> 00:04:37.000]  久不久勾起一些往事
[00:04:37.000 --> 00:04:42.000]  就很容易又想起媽媽那些的生活片段
[00:04:42.000 --> 00:04:44.000]  懷緬一番
[00:04:44.000 --> 00:04:48.000]  我親眼在木會的過程裡面
[00:04:48.000 --> 00:04:51.000]  我真的見到有些弟兄
[00:04:51.000 --> 00:04:53.000]  作為男性
[00:04:53.000 --> 00:04:55.000]  平時很親密的
[00:04:55.000 --> 00:05:02.000]  當他的父親母親突然離世的時候
[00:05:02.000 --> 00:05:05.000]  我發覺原來都好像小朋友一樣
[00:05:05.000 --> 00:05:09.000]  整個人的情緒
[00:05:09.000 --> 00:05:11.000]  突然之間都會崩潰的
[00:05:11.000 --> 00:05:14.000]  好像小朋友有點不濟
[00:05:14.000 --> 00:05:16.000]  不想這樣
[00:05:16.000 --> 00:05:19.000]  為什麼父母離開我
[00:05:19.000 --> 00:05:23.000]  有時候都是一個很大的傷痛
[00:05:23.000 --> 00:05:30.000]  所以原來神將母親放在我們的生命裡面
[00:05:30.000 --> 00:05:34.000]  其實都讓我們知道怎樣去
[00:05:34.000 --> 00:05:37.000]  在她身上得幫助
[00:05:37.000 --> 00:05:39.000]  得學習
[00:05:39.000 --> 00:05:41.000]  特別在母親節日裡面
[00:05:41.000 --> 00:05:43.000]  更加提醒我們
[00:05:43.000 --> 00:05:48.000]  我們要學習去敬愛我們的母親
[00:05:48.000 --> 00:05:51.000]  或者你都成為了別人的母親的時候
[00:05:51.000 --> 00:05:54.000]  都要去按聖經的話語
[00:05:54.000 --> 00:05:56.000]  教導你的子女
[00:05:56.000 --> 00:06:00.000]  讓他們都能夠去孝順母親
[00:06:00.000 --> 00:06:03.000]  來跟從母親的腳踪而行
[00:06:03.000 --> 00:06:07.000]  特別是在學習聖經的真理上面
[00:06:07.000 --> 00:06:11.000]  能夠為你的兒女樹立榜樣
[00:06:11.000 --> 00:06:15.000]  說回摩西的母親
[00:06:15.000 --> 00:06:23.000]  我稱呼這位母親為非常母親
[00:06:23.000 --> 00:06:27.000]  普通的母親都很一般
[00:06:27.000 --> 00:06:29.000]  已經很難得了
[00:06:29.000 --> 00:06:34.000]  但是聖經所提到這位姐妹
[00:06:34.000 --> 00:06:37.000]  為什麼我叫她做非常母親呢
[00:06:37.000 --> 00:06:39.000]  不是一般的母親呢
[00:06:39.000 --> 00:06:46.000]  原因是有些聖經的用字都很非常
[00:06:46.000 --> 00:06:50.000]  因為剛才讀的經文都有提到
[00:06:50.000 --> 00:06:54.000]  還有其他的無論新約舊約的經文都有提到
[00:06:54.000 --> 00:06:58.000]  當母親生了這個BB出來
[00:06:58.000 --> 00:07:02.000]  其實每個母親眼中
[00:07:02.000 --> 00:07:05.000]  看她們初生的BB
[00:07:05.000 --> 00:07:10.000]  都是非常之的盡美非凡
[00:07:10.000 --> 00:07:14.000]  但是這裡聖經特別在
[00:07:14.000 --> 00:07:18.000]  是人都知道的東西再提一次為什麼呢
[00:07:18.000 --> 00:07:20.000]  當然是有原因的
[00:07:20.000 --> 00:07:23.000]  聖經不會多餘的
[00:07:23.000 --> 00:07:27.000]  所以原來在希伯來文原文
[00:07:27.000 --> 00:07:30.000]  這個盡美非凡這個字
[00:07:30.000 --> 00:07:34.000]  就叫做tov
[00:07:34.000 --> 00:07:39.000]  這個希伯來文正正就是在六日創造裡面
