
[00:00:00.000 --> 00:00:01.540]  各位姐妹早晨
[00:00:01.540 --> 00:00:04.200]  在這個疫情之下
[00:00:04.200 --> 00:00:06.100]  我們真的沒有什麼地方可以去
[00:00:06.100 --> 00:00:07.800]  沒有什麼可以做
[00:00:07.800 --> 00:00:11.500]  所以很多很多人都會走去行山
[00:00:11.500 --> 00:00:16.900]  我一直都認為我自己只可以走一些石屎路
[00:00:16.900 --> 00:00:18.700]  穩穩陣陣
[00:00:18.700 --> 00:00:20.300]  沒有那麼危險
[00:00:20.300 --> 00:00:24.600]  有一次我和一個小組去行山
[00:00:24.600 --> 00:00:27.700]  本來想著去行河背
[00:00:27.700 --> 00:00:31.700]  那些全部都是石屎的一些斜路
[00:00:31.700 --> 00:00:35.200]  但是一直開車的時候
[00:00:35.200 --> 00:00:38.900]  開車的那位他就會覺得
[00:00:38.900 --> 00:00:43.200]  糟了一會兒那輛車停在哪裡好呢
[00:00:43.200 --> 00:00:45.800]  於是就說不如這樣了
[00:00:45.800 --> 00:00:47.400]  不要去河背了
[00:00:47.400 --> 00:00:49.800]  就去別處吧
[00:00:49.800 --> 00:00:52.800]  去別處停車比較穩定的地方
[00:00:53.900 --> 00:00:58.700]  有人就建議去不同的地方
[00:00:58.700 --> 00:01:01.100]  那裡有四條瀑布
[00:01:01.100 --> 00:01:02.600]  很漂亮的
[00:01:02.600 --> 00:01:04.000]  我沒有去過
[00:01:04.000 --> 00:01:08.200]  不過知道那裡是非常難走的
[00:01:08.200 --> 00:01:11.300]  所以我們就反對了
[00:01:11.300 --> 00:01:12.500]  不行不行不行
[00:01:12.500 --> 00:01:14.100]  很難走的
[00:01:14.100 --> 00:01:16.500]  但是有人又說
[00:01:16.500 --> 00:01:18.800]  不走這裡就沒那麼難
[00:01:18.800 --> 00:01:21.300]  又不走那裡又沒那麼難
[00:01:21.300 --> 00:01:23.100]  OK的OK的
[00:01:23.900 --> 00:01:27.100]  為了不要掃興
[00:01:27.100 --> 00:01:29.100]  於是就拍拍胸口
[00:01:29.100 --> 00:01:33.100]  我們一整組人就開始出發了
[00:01:33.100 --> 00:01:39.300]  就是這個不同的瀑布了
[00:01:39.300 --> 00:01:40.900]  你看看
[00:01:40.900 --> 00:01:42.900]  這些全部都是山路
[00:01:42.900 --> 00:01:46.100]  好像都不算太難
[00:01:46.100 --> 00:01:48.300]  但是你看看
[00:01:48.300 --> 00:01:51.600]  在南中的沿途有些鐵鏈
[00:01:51.600 --> 00:01:55.600]  你也猜到其實那些路都不容易的
[00:01:55.600 --> 00:01:58.800]  有時那些梯級就會很高的
[00:01:58.800 --> 00:02:01.000]  以我這些腳這麼短的人
[00:02:01.000 --> 00:02:02.800]  就跨得很辛苦的
[00:02:02.800 --> 00:02:04.800]  有些很矮的
[00:02:04.800 --> 00:02:08.300]  所以其實一路走的時候
[00:02:08.300 --> 00:02:09.400]  我們都覺得
[00:02:09.400 --> 00:02:11.200]  哇很辛苦啊
[00:02:11.200 --> 00:02:12.800]  很難走的
[00:02:12.800 --> 00:02:15.800]  有人就在那裡說
[00:02:15.800 --> 00:02:17.900]  哎 為什麼要那麼辛苦
[00:02:17.900 --> 00:02:19.800]  找一條這麼難的路來走
[00:02:20.200 --> 00:02:21.800]  我們一路走的時候
[00:02:21.800 --> 00:02:23.200]  我只走這一次而已
[00:02:23.200 --> 00:02:24.200]  沒有第二次
[00:02:24.200 --> 00:02:26.400]  我一生人只走這一次
[00:02:26.400 --> 00:02:30.200]  不會再有第二次走這個不同的瀑布
[00:02:30.200 --> 00:02:34.600]  走了一段時間
[00:02:34.600 --> 00:02:36.000]  很辛苦
[00:02:36.000 --> 00:02:41.600]  我們就終於走到這個不同的中瀑布那裡
[00:02:41.600 --> 00:02:43.000]  中瀑那裡
[00:02:43.000 --> 00:02:44.200]  你看看
[00:02:44.200 --> 00:02:46.400]  我真的有去走的
[00:02:46.400 --> 00:02:49.600]  真的去到那個地方的時候
[00:02:49.600 --> 00:02:53.600]  跨到很近距離這個瀑布
[00:02:53.600 --> 00:02:56.400]  覺得很興奮 很興奮的
[00:02:56.400 --> 00:02:59.600]  我們一群人就在那裡嘩嘩嘈
[00:02:59.600 --> 00:03:04.200]  那樣就直接忘記了之前的辛苦
[00:03:04.200 --> 00:03:05.800]  或者那些危險
[00:03:05.800 --> 00:03:09.600]  覺得自己不行啊不行啊不行啊那些東西
[00:03:09.600 --> 00:03:13.200]  還有在整段路程裡面
[00:03:13.200 --> 00:03:17.600]  我們有位的肢體又在那裡鼓勵我們了
[00:03:17.600 --> 00:03:22.600]  他們說無論路多難走都不要緊
[00:03:22.600 --> 00:03:25.600]  最重要有同路人
[00:03:25.600 --> 00:03:28.600]  當時我們走得很辛苦的人
[00:03:28.600 --> 00:03:30.600]  我們覺得很鼓舞
[00:03:30.600 --> 00:03:35.600]  因為在裡面有時候梯級太高
[00:03:35.600 --> 00:03:38.600]  或者那些滑路線那些
[00:03:38.600 --> 00:03:41.600]  就會有人來扶我們
[00:03:41.600 --> 00:03:43.600]  幫我們
[00:03:43.600 --> 00:03:48.600]  以致我們能夠走過這條路
[00:03:48.600 --> 00:03:52.600]  我最初就決定了
[00:03:52.600 --> 00:03:55.600]  只走一次不會有第二次
[00:03:55.600 --> 00:03:58.200]  但是當跨到去之後
[00:03:58.200 --> 00:04:01.200]  我自己可以的
[00:04:01.200 --> 00:04:03.200]  可以去的
[00:04:03.200 --> 00:04:08.600]  再加上我跨到這條大瀑布的前面
[00:04:08.600 --> 00:04:10.600]  可以拍一張照片
[00:04:10.600 --> 00:04:13.600]  原來我個人照片只有一張
[00:04:13.600 --> 00:04:15.600]  怎麼可以這樣呢
[00:04:15.600 --> 00:04:20.600]  於是我決定我要再去
[00:04:20.600 --> 00:04:24.600]  在這次的《行這一國的不同》
[00:04:24.600 --> 00:04:27.600]  我有一個很深的領袖
[00:04:27.600 --> 00:04:31.600]  就是當我們走一些路程
[00:04:31.600 --> 00:04:33.600]  艱辛的路程
[00:04:33.600 --> 00:04:36.600]  辛苦的路程的時候
[00:04:36.600 --> 00:04:40.600]  人就會很容易發出一些負面的說話
[00:04:40.600 --> 00:04:43.600]  誰說要走這些路程的
[00:04:43.600 --> 00:04:45.600]  為什麼要走這些路程
[00:04:45.600 --> 00:04:47.600]  以後都不走
[00:04:47.600 --> 00:04:50.600]  但是當我們去到目的地的時候
[00:04:50.600 --> 00:04:53.600]  看到這麼大條的瀑布
[00:04:53.600 --> 00:04:55.600]  就在我們前面的時候
[00:04:55.600 --> 00:04:57.600]  我們就覺得
[00:04:57.600 --> 00:05:02.600]  之前那些艱難危險算不得什麼
[00:05:02.600 --> 00:05:06.600]  所以剛才我們所讀的經文
[00:05:06.600 --> 00:05:09.600]  當以色列盟在亡國
[00:05:09.600 --> 00:05:11.600]  在秘魯之後
[00:05:11.600 --> 00:05:16.600]  他們都可以回到耶路撒冷
[00:05:16.600 --> 00:05:18.600]  在秘魯70年之後
[00:05:18.600 --> 00:05:21.600]  在當中其實這幫以色列盟
[00:05:21.600 --> 00:05:24.600]  經歷很辛苦很辛苦的生活
[00:05:24.600 --> 00:05:27.600]  他們一方面覺得很羞恥
[00:05:27.600 --> 00:05:32.600]  為什麼我們的國家會被人滅亡了
[00:05:32.600 --> 00:05:34.600]  為什麼我們要去秘魯
[00:05:34.600 --> 00:05:38.600]  去巴比倫這個外邦的地方
[00:05:38.600 --> 00:05:43.600]  在裡面他們的生活都非常的艱苦
[00:05:43.600 --> 00:05:46.600]  所以在經文一開始的時候
[00:05:46.600 --> 00:05:49.600]  他們就在埋怨上帝
[00:05:49.600 --> 00:05:51.600]  為什麼不理我
[00:05:51.600 --> 00:05:52.600]  為什麼不理我們
[00:05:52.600 --> 00:05:54.600]  為什麼看著我們被人欺負
[00:05:54.600 --> 00:05:57.600]  為什麼都不理我們
[00:05:57.600 --> 00:05:59.600]  耶和華說上帝
[00:05:59.600 --> 00:06:02.600]  祂沒有回答他們的問題
[00:06:02.600 --> 00:06:05.600]  祂只是發出了他的應許
[00:06:05.600 --> 00:06:08.600]  祂說你只要等候仰望
[00:06:08.600 --> 00:06:10.600]  投靠我的時候
[00:06:10.600 --> 00:06:14.600]  你就一定可以重新的得力
[00:06:14.600 --> 00:06:19.600]  好像鷹一樣衝上雲霄
[00:06:19.600 --> 00:06:21.600]  我們看第一方面
[00:06:21.600 --> 00:06:28.600]  人要去承認自己的軟弱和過分
[00:06:28.600 --> 00:06:31.600]  在第27節
[00:06:31.600 --> 00:06:33.600]  裡面就說到
[00:06:33.600 --> 00:06:37.600]  亞各你為何這樣說
[00:06:37.600 --> 00:06:40.600]  以色列你為何這樣說
[00:06:40.600 --> 00:06:42.600]  我道路向耶和華隱藏
[00:06:42.600 --> 00:06:46.600]  我被冤屈上帝並不查問
[00:06:46.600 --> 00:06:50.600]  其實以色列盟在投訴上帝
[00:06:50.600 --> 00:06:54.600]  為什麼你不理我
[00:06:54.600 --> 00:06:56.600]  還有你看亞各這樣說
[00:06:56.600 --> 00:06:58.600]  以色列又這樣說
[00:06:58.600 --> 00:07:00.600]  其實是同一個人
[00:07:00.600 --> 00:07:03.600]  在這裡想表現一件事
[00:07:03.600 --> 00:07:05.600]  就是這群以色列盟
[00:07:05.600 --> 00:07:08.600]  不斷的埋怨上帝
[00:07:08.600 --> 00:07:11.600]  不斷的質問上帝
[00:07:11.600 --> 00:07:13.600]  為什麼你不幫我們
[00:07:13.600 --> 00:07:15.600]  為什麼你搞到我們的民族
[00:07:15.600 --> 00:07:20.600]  去到一個這麼慘的境況
[00:07:20.600 --> 00:07:22.600]  有時我們都會覺得
[00:07:22.600 --> 00:07:24.600]  有一個人在家裡
[00:07:24.600 --> 00:07:27.600]  整天在那裡嘮叨
[00:07:27.600 --> 00:07:28.600]  一早起來就說
[00:07:28.600 --> 00:07:29.600]  你很懶的
[00:07:29.600 --> 00:07:30.600]  你沒用的
[00:07:30.600 --> 00:07:32.600]  你廢物
[00:07:32.600 --> 00:07:34.600]  整天在那裡嘮叨
[00:07:34.600 --> 00:07:36.600]  一天嘮叨來嘮叨去
[00:07:36.600 --> 00:07:38.600]  你會覺得很煩
[00:07:38.600 --> 00:07:42.600]  上帝就天天面對那群以色列人
[00:07:42.600 --> 00:07:44.600]  在那裡嘮叨
[00:07:44.600 --> 00:07:47.600]  我們也看出埃及的時候
[00:07:47.600 --> 00:07:49.600]  那群以色列盟都一樣
[00:07:49.600 --> 00:07:51.600]  經歷過出紅海
[00:07:51.600 --> 00:07:53.600]  過紅海
[00:07:53.600 --> 00:07:56.600]  這麼壯觀的神蹟
[00:07:56.600 --> 00:07:58.600]  但一去到這個曠野地
[00:07:58.600 --> 00:08:00.600]  喝的水苦一點又埋怨
[00:08:00.600 --> 00:08:02.600]  沒東西吃又埋怨
[00:08:02.600 --> 00:08:05.600]  那些東西吃沒埃及那麼好又埋怨
[00:08:05.600 --> 00:08:10.600]  人就是慣性了這樣
[00:08:10.600 --> 00:08:12.600]  我們又看看
[00:08:12.600 --> 00:08:14.600]  為什麼
[00:08:14.600 --> 00:08:19.600]  以色列人會落到這麼慘的境況呢
[00:08:19.600 --> 00:08:22.600]  我們看看以塞俄書和以塞俄書裡面
[00:08:22.600 --> 00:08:24.600]  大家看一下
[00:08:24.600 --> 00:08:26.600]  在第1至39章
[00:08:26.600 --> 00:08:28.600]  以塞俄書1至39章
[00:08:28.600 --> 00:08:30.600]  其實就是先知
[00:08:30.600 --> 00:08:34.600]  向無論是北國、以色列國
[00:08:34.600 --> 00:08:36.600]  或者南國、猶太國
[00:08:36.600 --> 00:08:38.600]  發出警告
[00:08:38.600 --> 00:08:40.600]  就是說
[00:08:40.600 --> 00:08:43.600]  上帝會藉著亞述人
[00:08:43.600 --> 00:08:45.600]  和巴比倫人
[00:08:45.600 --> 00:08:47.600]  來懲罰他們
[00:08:47.600 --> 00:08:51.600]  因為他們沒有聽上帝的話
[00:08:51.600 --> 00:08:54.600]  又到處去拜偶像
[00:08:54.600 --> 00:08:56.600]  但上帝藉著先知
[00:08:56.600 --> 00:08:58.600]  都來跟他們說
[00:08:58.600 --> 00:09:01.600]  只要悔改
[00:09:01.600 --> 00:09:03.600]  回轉的時候
[00:09:03.600 --> 00:09:06.600]  他們的前路是光明的
[00:09:06.600 --> 00:09:08.600]  不過呢
[00:09:08.600 --> 00:09:10.600]  他們這幫人
[00:09:10.600 --> 00:09:12.600]  無論先知怎麼說
[00:09:12.600 --> 00:09:14.600]  都不肯聽話
[00:09:14.600 --> 00:09:16.600]  不肯相信
[00:09:16.600 --> 00:09:19.600]  特別當南國
[00:09:19.600 --> 00:09:23.600]  在面對亞述入侵的時候
[00:09:23.600 --> 00:09:25.600]  他應該在這麼危險的情況下
[00:09:25.600 --> 00:09:30.600]  他應該求上帝給他力量
[00:09:30.600 --> 00:09:32.600]  但他們沒有
[00:09:32.600 --> 00:09:34.600]  相反地
[00:09:34.600 --> 00:09:36.600]  他們就去投靠埃及
