
[00:00:00.000 --> 00:00:02.000]  我們一起同心禱告
[00:00:02.000 --> 00:00:06.260]  再一次感恩 我們可以再去研讀《羅馬書》
[00:00:06.260 --> 00:00:10.760]  幫助我們能夠一路進心去到第五章的時候
[00:00:10.760 --> 00:00:16.000]  都差不多去到經文的心臟很重要的部分
[00:00:16.000 --> 00:00:19.920]  幫助我們能夠明白 清晰地拿捏
[00:00:19.920 --> 00:00:23.720]  以致我們知道整個救恩的發展
[00:00:23.720 --> 00:00:27.680]  和神是怎樣來籌劃這個救恩
[00:00:27.680 --> 00:00:31.600]  使到全人類可以得福 求主幫助帶領我們
[00:00:31.600 --> 00:00:34.420]  我們晚上都可能會有疲倦的
[00:00:34.420 --> 00:00:37.640]  加添我們身體心靈的力量
[00:00:37.640 --> 00:00:41.760]  我們這樣仰望禱告 奉耶穌基督的名
[00:00:41.760 --> 00:00:43.280]  阿們
[00:00:43.280 --> 00:00:49.040]  第五章上個星期都很快地講了
[00:00:49.040 --> 00:00:53.680]  六個在基督裡面新的生命
[00:00:53.680 --> 00:00:59.760]  每一個基督徒都應該可以體驗的新的人生
[00:00:59.760 --> 00:01:03.520]  當然就是聖靈進駐在我們裡面
[00:01:03.520 --> 00:01:07.560]  帶來的福樂和平安
[00:01:07.560 --> 00:01:10.360]  我們上個星期都有提過
[00:01:10.360 --> 00:01:15.560]  第五章這裡講的一到十一節的福氣
[00:01:15.560 --> 00:01:20.040]  和第十二章講的恩賜上面的配搭
[00:01:20.040 --> 00:01:21.640]  是兩樣東西來的
[00:01:21.640 --> 00:01:24.840]  這一份的恩典是每一個基督徒
[00:01:24.840 --> 00:01:27.160]  都應該共同地擁有
[00:01:27.160 --> 00:01:29.160]  和一生都要追求
[00:01:29.160 --> 00:01:33.800]  這個和我們是否服事得好與不好是沒有關係的
[00:01:33.800 --> 00:01:37.560]  十二章那裡我們領受了恩典
[00:01:37.560 --> 00:01:40.640]  我們在這麼大的救恩裡面
[00:01:40.640 --> 00:01:44.040]  我們應該要把身體獻上
[00:01:44.040 --> 00:01:47.320]  成為一個活祭來給神使用
[00:01:47.320 --> 00:01:51.800]  那裡就是神會把不同的恩賜給個別的基督徒
[00:01:51.800 --> 00:01:55.960]  按你所得的恩賜去忠心地服事
[00:01:55.960 --> 00:01:59.520]  所以兩者是不等同的
