
[00:00:00.000 --> 00:00:02.000]  我們同心祈禱
[00:00:02.000 --> 00:00:06.280]  再一次多謝主讓我們可以查考聖經人物
[00:00:06.280 --> 00:00:10.400]  我們來到創世記第四代
[00:00:10.400 --> 00:00:15.520]  很盼望我們能夠認識每一代神選的
[00:00:15.520 --> 00:00:17.520]  應許的兒子
[00:00:17.520 --> 00:00:22.880]  去承受你在創世以來所賜給人類的福氣
[00:00:22.880 --> 00:00:25.800]  由阿伯拉罕選開始
[00:00:25.800 --> 00:00:28.200]  到以撒、瓦國
[00:00:28.200 --> 00:00:32.000]  今天晚上我們會思想約瑟的故事
[00:00:32.000 --> 00:00:34.400]  求祢帶領我們明白
[00:00:34.400 --> 00:00:37.200]  也透過創世記的敘述
[00:00:37.200 --> 00:00:41.760]  我們能夠明白作者寫作的意圖
[00:00:41.760 --> 00:00:44.960]  使我們能夠在悉經過程中
[00:00:44.960 --> 00:00:48.400]  知道神原來有很多心意
[00:00:48.400 --> 00:00:51.440]  很想向人說明白
[00:00:51.440 --> 00:00:53.240]  我們等候在祢的面前
[00:00:53.240 --> 00:00:55.640]  禱告奉耶穌基督的名
[00:00:55.640 --> 00:00:57.640]  阿們
[00:00:57.640 --> 00:01:00.600]  今晚可能九點前就要完
[00:01:00.600 --> 00:01:02.600]  之後有些事情要做
[00:01:02.600 --> 00:01:04.600]  我們把握機會
[00:01:04.600 --> 00:01:08.040]  我們看到第35章
[00:01:08.040 --> 00:01:10.040]  創世記
[00:01:10.040 --> 00:01:18.120]  表面上就好像完了瓦國的故事
[00:01:18.120 --> 00:01:20.120]  其實不是的
[00:01:20.120 --> 00:01:26.040]  因為你看回37章
[00:01:26.040 --> 00:01:28.040]  待會我們會詳細看這一章
[00:01:28.040 --> 00:01:30.680]  37章的第一節
[00:01:30.680 --> 00:01:36.440]  36章我們待會要說說
[00:01:36.440 --> 00:01:39.320]  為什麼會出現全章家譜呢
[00:01:39.320 --> 00:01:41.320]  37章
[00:01:41.320 --> 00:01:43.320]  瓦國住在迦南地
[00:01:43.320 --> 00:01:46.520]  就是他父親寄居的地
[00:01:46.520 --> 00:01:48.520]  他的父親是以撒
[00:01:48.520 --> 00:01:51.560]  以撒住的是比爾拉海內
[00:01:51.560 --> 00:01:53.560]  就是迦南地
[00:01:53.560 --> 00:01:57.400]  記住聖經用的字是寄居者
[00:01:57.400 --> 00:01:59.400]  Alien
[00:01:59.400 --> 00:02:03.560]  他們以誰為他們的家呢
[00:02:03.560 --> 00:02:06.520]  他們的家鄉就是迦南地
[00:02:06.520 --> 00:02:10.120]  所以你要記得這些敘述
[00:02:10.120 --> 00:02:12.120]  是一脈相承
[00:02:12.120 --> 00:02:14.120]  由阿巴拉罕
[00:02:14.120 --> 00:02:16.120]  自從他離開了吾爾之後
[00:02:16.120 --> 00:02:18.120]  迦南地
[00:02:18.120 --> 00:02:20.120]  這個萬里象樹
[00:02:20.120 --> 00:02:22.680]  就是阿巴拉罕埋葬
[00:02:22.680 --> 00:02:24.680]  以撒埋葬的地方
[00:02:24.680 --> 00:02:28.920]  到以撒承繼了爸爸的英許
[00:02:28.920 --> 00:02:30.920]  得到神的英許
[00:02:30.920 --> 00:02:32.920]  迦南美地
[00:02:32.920 --> 00:02:34.920]  作為英許之地
[00:02:34.920 --> 00:02:37.720]  但是神說要第四代
[00:02:37.720 --> 00:02:39.720]  才給他們的
[00:02:39.720 --> 00:02:42.200]  因為阿摩利人的罪孽
[00:02:42.200 --> 00:02:44.920]  迦南的原居民還沒有滿盈
[00:02:44.920 --> 00:02:47.800]  所以這些列祖
[00:02:47.800 --> 00:02:49.800]  是要寄居在迦南地
[00:02:49.800 --> 00:02:51.800]  不過作者一直告訴我們
[00:02:51.800 --> 00:02:53.800]  這個家族
[00:02:53.800 --> 00:02:57.800]  已經以神的英許
[00:02:57.800 --> 00:02:59.800]  迦南作為他們的家鄉
[00:02:59.800 --> 00:03:01.800]  希伯來書11章
[00:03:01.800 --> 00:03:03.800]  都是這樣說
