
[00:00:00.000 --> 00:00:02.520]  請聽我讀出以下經文
[00:00:02.520 --> 00:00:09.400]  經文是記載在《馬太福音》5:13-16
[00:00:09.400 --> 00:00:11.760]  新約聖經第八頁
[00:00:11.760 --> 00:00:17.360]  《馬太福音》5:13-16
[00:00:17.360 --> 00:00:23.600]  「你們是地上的鹽 鹽若失了味
[00:00:23.600 --> 00:00:26.000]  怎能叫它再咸呢?
[00:00:26.800 --> 00:00:31.440]  它不再有用 只好被雕在外面 任人踐踏
[00:00:31.440 --> 00:00:37.360]  你們是世上的光 成灶在山上是不能隱藏的
[00:00:37.360 --> 00:00:40.960]  人點燈不放在鬥底下
[00:00:40.960 --> 00:00:45.240]  而是放在燈台上 就照亮一家的人
[00:00:45.240 --> 00:00:49.040]  你們的光也要這樣照在人前
[00:00:49.040 --> 00:00:52.000]  叫他們看見你們的好行為
[00:00:52.000 --> 00:00:55.800]  把榮耀歸給你們在天上的父
[00:00:56.680 --> 00:00:57.400]  感謝神
[00:00:57.400 --> 00:01:02.080]  今天晚上有本堂的同工漢保賢傳道
[00:01:02.080 --> 00:01:03.440]  在我們中間正道
[00:01:03.440 --> 00:01:09.040]  訪題是「鹽與光 現在的工程 漢傳道」
[00:01:09.040 --> 00:01:23.120]  讀出今日的經文
[00:01:24.200 --> 00:01:27.120]  主耶穌形容門徒是地上的鹽
[00:01:27.120 --> 00:01:28.760]  是世上的光
[00:01:28.760 --> 00:01:30.680]  說我們是光
[00:01:30.680 --> 00:01:33.120]  相信大家都容易明白
[00:01:33.120 --> 00:01:35.640]  但為什麼形容我們是鹽呢?
[00:01:35.640 --> 00:01:38.840]  要明白背後的原因
[00:01:38.840 --> 00:01:43.840]  就要先看看鹽在當時有什麼特別的地方
[00:01:43.840 --> 00:01:48.120]  我們知道耶穌當時生活在中東的猶太地區
[00:01:48.120 --> 00:01:51.120]  當地是非常之炎熱
[00:01:51.120 --> 00:01:52.520]  很乾燥
[00:01:53.160 --> 00:01:56.200]  令到身體的水分很容易流失
[00:01:56.200 --> 00:01:59.280]  也令到電解質都流失
[00:01:59.280 --> 00:02:05.360]  於是當地人需要透過食鹽去補充養分
[00:02:05.360 --> 00:02:07.120]  即使是今日
[00:02:07.120 --> 00:02:09.600]  中東的地區
[00:02:09.600 --> 00:02:12.560]  他們的食物都是比較重鹽分的
[00:02:12.560 --> 00:02:15.880]  相信曾經到訪以色列
[00:02:15.880 --> 00:02:20.520]  或者是參加過教會的聖地團的弟兄姊妹
[00:02:20.520 --> 00:02:23.000]  應該都在當地吃過不少
