
[00:00:00.000 --> 00:00:02.000]  (主席)
[00:00:02.000 --> 00:00:07.000]  (主席) 香港政經學院的傳導人張超至傳導在我們中間正道
[00:00:07.000 --> 00:00:09.000]  張傳導的講題是
[00:00:09.000 --> 00:00:14.000]  「財主與拉薩路的終極人生」
[00:00:14.000 --> 00:00:18.000]  請先聽我讀出有關講到的經文
[00:00:18.000 --> 00:00:24.000]  是記載在《路加福音》第十六章十九至三十一節
[00:00:24.000 --> 00:00:30.000]  新約聖經第一百一十九至一百二十頁
[00:00:30.000 --> 00:00:36.000]  《路加福音》第十六章十九至三十一節
[00:00:36.000 --> 00:00:42.000]  新約聖經第一百一十九至一百二十頁
[00:00:42.000 --> 00:00:46.000]  有一個財主穿著紫色袍和細麻布衣服
[00:00:46.000 --> 00:00:49.000]  天天奢華賢樂
[00:00:49.000 --> 00:00:53.000]  又有一個土飯的名叫拉薩路
[00:00:53.000 --> 00:00:58.000]  渾身長瘡被人放在財主門口
[00:00:58.000 --> 00:01:03.000]  想得財主桌子上掉下來的碎石充饑
[00:01:03.000 --> 00:01:07.000]  甚至還有狗來舔他的瘡
[00:01:07.000 --> 00:01:10.000]  後來那土飯的死了
[00:01:10.000 --> 00:01:14.000]  被天使帶去放在阿伯拉罕的懷裡
[00:01:14.000 --> 00:01:19.000]  財主也死了並且埋葬了
[00:01:19.000 --> 00:01:21.000]  他在陰間受苦
[00:01:21.000 --> 00:01:24.000]  舉目遠遠地望見阿伯拉罕
[00:01:24.000 --> 00:01:28.000]  又望見拉薩路在他懷裡
[00:01:28.000 --> 00:01:30.000]  他就喊著說:
[00:01:30.000 --> 00:01:34.000]  「我早阿伯拉罕了,可憐我吧!
[00:01:34.000 --> 00:01:39.000]  請打發拉薩路來,用指頭沾沾點水
[00:01:39.000 --> 00:01:46.000]  涼涼我的舌頭,因為我在這火焰裡極其痛苦。」
[00:01:46.000 --> 00:01:48.000]  阿伯拉罕說:
[00:01:48.000 --> 00:01:52.000]  「孩子啊!你該回想你生前享過福
[00:01:52.000 --> 00:01:55.000]  拉薩路也同樣受過苦
[00:01:55.000 --> 00:01:58.000]  如今他在這裡得安慰
[00:01:58.000 --> 00:02:00.000]  你卻受痛苦
[00:02:00.000 --> 00:02:04.000]  除此之外,在你們和我們之間
[00:02:04.000 --> 00:02:06.000]  有深淵隔開
[00:02:06.000 --> 00:02:10.000]  以至人要從這邊過到你們那邊
[00:02:10.000 --> 00:02:12.000]  是不可能的
[00:02:12.000 --> 00:02:14.000]  要從那邊過到這邊
[00:02:14.000 --> 00:02:16.000]  也是不可能的
[00:02:16.000 --> 00:02:17.000]  財主說:
[00:02:17.000 --> 00:02:20.000]  「我早啊!既然這樣
[00:02:20.000 --> 00:02:24.000]  求你打發拉薩路到我父家去
[00:02:24.000 --> 00:02:27.000]  因為我還有五個兄弟
[00:02:27.000 --> 00:02:29.000]  他可以警告他們
[00:02:29.000 --> 00:02:33.000]  免得他們也來到這痛苦的地方。」
[00:02:33.000 --> 00:02:34.000]  阿伯拉罕說:
[00:02:34.000 --> 00:02:38.000]  「他們有摩西和先知的話可以聽從。」
[00:02:38.000 --> 00:02:39.000]  他說:
[00:02:39.000 --> 00:02:42.000]  「不!我早阿伯拉罕了
[00:02:42.000 --> 00:02:46.000]  假如有一個人從死人中到他們那裡去
[00:02:46.000 --> 00:02:49.000]  他們一定會悔改。」
[00:02:49.000 --> 00:02:51.000]  阿伯拉罕對他說:
[00:02:51.000 --> 00:02:55.000]  「如果他們不聽從摩西和先知的話
[00:02:55.000 --> 00:02:58.000]  就算有人從死人中復活
[00:02:58.000 --> 00:03:01.000]  他們也不會信服的。」
[00:03:01.000 --> 00:03:03.000]  現在恭請張傳號
[00:03:03.000 --> 00:03:17.000]  弟姐妹早安
[00:03:18.000 --> 00:03:21.000]  主席,請你讀一段很長的經文
[00:03:21.000 --> 00:03:23.000]  不過這段經文對於大家來說
[00:03:23.000 --> 00:03:26.000]  應該不會太陌生吧
[00:03:26.000 --> 00:03:29.000]  所以我們今天就一起去看這段經文
[00:03:29.000 --> 00:03:32.000]  按照教會2018年的港獨編排
[00:03:32.000 --> 00:03:34.000]  我們一年編了一年
[00:03:34.000 --> 00:03:35.000]  上年編好了
[00:03:35.000 --> 00:03:37.000]  這次就是我在早堂裡
[00:03:37.000 --> 00:03:39.000]  最後一次和大家分享
[00:03:39.000 --> 00:03:40.000]  在本年度
[00:03:40.000 --> 00:03:42.000]  我們求主,求聖靈
[00:03:42.000 --> 00:03:43.000]  幫助我們每一個
[00:03:43.000 --> 00:03:45.000]  都能夠在上帝的話語裡
[00:03:45.000 --> 00:03:48.000]  更新,被他建立
[00:03:48.000 --> 00:03:49.000]  我們一起去祈禱
[00:03:50.000 --> 00:03:53.000]  天父願聖靈親自與我們每一個同在
[00:03:53.000 --> 00:03:56.000]  讓我們聽的,我們說的
[00:03:56.000 --> 00:03:59.000]  同樣得著上帝你自己的高門
[00:03:59.000 --> 00:04:01.000]  以致我們懂得
[00:04:01.000 --> 00:04:02.000]  按著真理
[00:04:02.000 --> 00:04:05.000]  我們去回應上帝你的呼召
[00:04:05.000 --> 00:04:06.000]  你的呼聲
[00:04:06.000 --> 00:04:07.000]  我們的禱告
[00:04:07.000 --> 00:04:08.000]  是奉主耶穌
[00:04:08.000 --> 00:04:10.000]  繼續得聖命至祈求
[00:04:10.000 --> 00:04:13.000]  我們按照本年教會的編制
[00:04:13.000 --> 00:04:16.000]  我們繼續仍然講老家福音
[00:04:16.000 --> 00:04:19.000]  我們去到這裡已經是第十六章
[00:04:19.000 --> 00:04:23.000]  第十六章裡就講到財主和拉撒路
[00:04:23.000 --> 00:04:25.000]  你知不知道這個比喻
[00:04:25.000 --> 00:04:27.000]  其實在四福音裡
[00:04:27.000 --> 00:04:29.000]  只有老家福音去記載
[00:04:29.000 --> 00:04:30.000]  有些人知道吧
[00:04:30.000 --> 00:04:33.000]  只是獨特地在老家福音裡記載
[00:04:33.000 --> 00:04:35.000]  我們大概可以想像到
[00:04:35.000 --> 00:04:39.000]  在老家醫生編寫老家福音的時候
[00:04:39.000 --> 00:04:41.000]  他就覺得這一段歷史
[00:04:41.000 --> 00:04:43.000]  耶穌的記載
[00:04:43.000 --> 00:04:44.000]  是非常重要
[00:04:44.000 --> 00:04:46.000]  就很想要記錄下來
[00:04:46.000 --> 00:04:50.000]  以致我們一路閱讀上帝的話語真理的時候
[00:04:50.000 --> 00:04:53.000]  都會成為我們的幫助
[00:04:53.000 --> 00:04:54.000]  我們問一下
[00:04:54.000 --> 00:04:58.000]  為什麼作者這麼重視這一段經文
[00:04:58.000 --> 00:04:59.000]  有什麼獨特性
[00:04:59.000 --> 00:05:03.000]  他們覺得需要留下來讓我們知道呢
[00:05:03.000 --> 00:05:05.000]  可能他在說
[00:05:05.000 --> 00:05:07.000]  我們今天作為信徒們
[00:05:07.000 --> 00:05:09.000]  我們在我們的信仰裡
[00:05:09.000 --> 00:05:11.000]  我們可能會為了一些事情
[00:05:11.000 --> 00:05:13.000]  我們在說我們信仰的路途裡
[00:05:13.000 --> 00:05:15.000]  可能會為了一些事情
[00:05:15.000 --> 00:05:17.000]  我們慢慢地
[00:05:17.000 --> 00:05:19.000]  不自覺地
[00:05:19.000 --> 00:05:23.000]  我們偏離了上帝想要我們走的路
[00:05:23.000 --> 00:05:25.000]  這是我們信仰裡
[00:05:25.000 --> 00:05:28.000]  一些很常發生的事情
[00:05:28.000 --> 00:05:29.000]  是慢慢地的
[00:05:29.000 --> 00:05:31.000]  不是突然之間的
[00:05:31.000 --> 00:05:34.000]  偏離了應該向的方向
[00:05:34.000 --> 00:05:36.000]  因為在這一段經文裡
[00:05:36.000 --> 00:05:38.000]  我們真的要處理的其中一個問題就是
[00:05:38.000 --> 00:05:41.000]  如果真的假設
[00:05:41.000 --> 00:05:43.000]  今天我們突然離開這個世界
[00:05:43.000 --> 00:05:47.000]  我們一路以為我們可以估計到明天的時間
[00:05:47.000 --> 00:05:50.000]  我們怎樣可以預備我們見主面
[00:05:50.000 --> 00:05:52.000]  和主去溝通的時候
[00:05:52.000 --> 00:05:53.000]  基督和我們溝通的時候
[00:05:53.000 --> 00:05:56.000]  我們說我們其實還沒來到你之前
[00:05:56.000 --> 00:05:58.000]  我們已經做好準備
[00:05:58.000 --> 00:06:00.000]  因為今天的整篇比喻裡
[00:06:00.000 --> 00:06:03.000]  都是說我們其中一件的事情
[00:06:03.000 --> 00:06:06.000]  就是我們怎樣預備去見主面
[00:06:06.000 --> 00:06:08.000]  我們在世的日子裡
[00:06:08.000 --> 00:06:10.000]  我們怎樣去預備見主面
[00:06:10.000 --> 00:06:13.000]  所以今天我大概會將它分成三部分
[00:06:13.000 --> 00:06:15.000]  去講述這個比喻
[00:06:15.000 --> 00:06:19.000]  第一個重點我會說
[00:06:19.000 --> 00:06:22.000]  剛才我說魯迦醫生好像很重視這段經文
[00:06:22.000 --> 00:06:24.000]  究竟他的鋪排怎樣解
[00:06:24.000 --> 00:06:28.000]  去到這裡就要講這個比喻去教導我們
[00:06:28.000 --> 00:06:30.000]  第二個我會說
[00:06:30.000 --> 00:06:31.000]  其實當你看這個比喻
[00:06:31.000 --> 00:06:32.000]  一個這麼熟悉的比喻
[00:06:32.000 --> 00:06:34.000]  你見到一個很重要的事情
[00:06:34.000 --> 00:06:37.000]  就是關乎於人生逆轉
[00:06:37.000 --> 00:06:39.000]  人生一個逆轉
[00:06:39.000 --> 00:06:41.000]  當然最後我們一定要處理的
[00:06:41.000 --> 00:06:44.000]  就是其實在這個人生逆轉之後
[00:06:44.000 --> 00:06:49.000]  究竟我們人生的終極盼望是什麼呢?
[00:06:49.000 --> 00:06:53.000]  財主和拉撒路他們的終極人生已經知道了
[00:06:53.000 --> 00:06:56.000]  因為已經詳細記載在聖經裡
[00:06:56.000 --> 00:06:58.000]  但是我們的終極人生呢?
[00:06:58.000 --> 00:07:00.000]  還沒完成
[00:07:00.000 --> 00:07:01.000]  還沒有結局
[00:07:01.000 --> 00:07:04.000]  是在乎於我們今天怎樣去編寫
[00:07:04.000 --> 00:07:06.000]  所以當我們看第一部分的時候
[00:07:06.000 --> 00:07:09.000]  究竟魯迦醫生怎樣鋪排
[00:07:09.000 --> 00:07:13.000]  去到這裡讓這個比喻出現去教導我們呢?
[00:07:13.000 --> 00:07:15.000]  我們有一點溫習的時間
[00:07:15.000 --> 00:07:18.000]  大家蓋好聖經了嗎?
[00:07:18.000 --> 00:07:19.000]  還沒蓋好
[00:07:19.000 --> 00:07:20.000]  打開吧
[00:07:20.000 --> 00:07:22.000]  因為我們要很快很快去看一點
[00:07:22.000 --> 00:07:24.000]  跟一次就盡量跟
[00:07:24.000 --> 00:07:26.000]  盡量跟
[00:07:26.000 --> 00:07:29.000]  其實之前一直在講第十六章
[00:07:29.000 --> 00:07:31.000]  十五章十四章的時候
[00:07:31.000 --> 00:07:35.000]  都是在講耶穌怎樣和一班法利賽人
[00:07:35.000 --> 00:07:37.000]  一班猶太的領袖
[00:07:37.000 --> 00:07:39.000]  宗教領袖去對談
[00:07:39.000 --> 00:07:41.000]  一個教導的裏面
[00:07:41.000 --> 00:07:43.000]  所以在十四章裏面
[00:07:43.000 --> 00:07:44.000]  第十五到二十四節
[00:07:44.000 --> 00:07:46.000]  它關乎一個大延續的比喻
[00:07:46.000 --> 00:07:48.000]  那裏略略是在講
[00:07:48.000 --> 00:07:50.000]  這一班選民
[00:07:50.000 --> 00:07:51.000]  這一班猶太人
[00:07:51.000 --> 00:07:52.000]  他輕視了
[00:07:52.000 --> 00:07:55.000]  他忽略了作為選民的身份
[00:07:55.000 --> 00:07:57.000]  輕視的不單是身份
[00:07:57.000 --> 00:07:59.000]  是輕視了那個救恩
[00:07:59.000 --> 00:08:01.000]  究竟上帝的拯救
[00:08:01.000 --> 00:08:03.000]  是一個什麼回事?
[00:08:03.000 --> 00:08:05.000]  覺得猶太人是選民
[00:08:05.000 --> 00:08:07.000]  所以我被拯救是必然的事
[00:08:07.000 --> 00:08:09.000]  所以我需不需要做任何事?
[00:08:09.000 --> 00:08:10.000]  不需要
[00:08:10.000 --> 00:08:12.000]  他們輕視了這件事
[00:08:12.000 --> 00:08:14.000]  他們以為我是選民的話
[00:08:14.000 --> 00:08:16.000]  我就必定能夠承受上帝的割
[00:08:16.000 --> 00:08:18.000]  我們有時候都這樣想
[00:08:18.000 --> 00:08:20.000]  今天我們輸了主
[00:08:20.000 --> 00:08:22.000]  因為我們說的
[00:08:22.000 --> 00:08:24.000]  一次相信就永遠得救了
[00:08:24.000 --> 00:08:26.000]  所以其他的去堅持
[00:08:26.000 --> 00:08:28.000]  去進行順利的話語
[00:08:28.000 --> 00:08:29.000]  我們怎樣?
[00:08:29.000 --> 00:08:31.000]  放慢了腳步
[00:08:31.000 --> 00:08:32.000]  這個就很奇怪
[00:08:32.000 --> 00:08:35.000]  我們可能有機會很接近他的教導
[00:08:35.000 --> 00:08:37.000]  好了,他繼而之後
[00:08:37.000 --> 00:08:39.000]  因為這樣去呼召
[00:08:39.000 --> 00:08:41.000]  所以在第十四章二十五節
[00:08:41.000 --> 00:08:43.000]  就已經吸引了有一群人
[00:08:43.000 --> 00:08:45.000]  和耶穌同行
[00:08:45.000 --> 00:08:47.000]  記住,他們這一班人和耶穌同行
[00:08:47.000 --> 00:08:49.000]  不是因為
[00:08:49.000 --> 00:08:51.000]  哇,耶穌很有威而很有光彩
[00:08:51.000 --> 00:08:52.000]  不是這麼簡單
[00:08:52.000 --> 00:08:55.000]  是因為他在教導他們
[00:08:55.000 --> 00:08:57.000]  怎樣去承受救恩
[00:08:57.000 --> 00:08:59.000]  所以這一班人很渴望得到
[00:08:59.000 --> 00:09:01.000]  他們和他一起走
[00:09:01.000 --> 00:09:03.000]  教導他們這一班人是甚麼?
[00:09:03.000 --> 00:09:05.000]  生命一定要放下
[00:09:05.000 --> 00:09:06.000]  放下自己的堅持
[00:09:06.000 --> 00:09:08.000]  或者纏繞著我們
[00:09:08.000 --> 00:09:10.000]  不能夠去到上帝面前的一切
[00:09:10.000 --> 00:09:12.000]  不論是憂慮或物質的東西
[00:09:12.000 --> 00:09:14.000]  都要放下
[00:09:14.000 --> 00:09:17.000]  要從頭有一個全新和上帝的關係
[00:09:17.000 --> 00:09:21.000]  我們才能夠獲得救恩
[00:09:21.000 --> 00:09:23.000]  所以在過程裏
[00:09:23.000 --> 00:09:25.000]  悔改、迴轉
[00:09:25.000 --> 00:09:27.000]  是一個很重要的訊息
[00:09:27.000 --> 00:09:29.000]  去帶給我們一個盼望
[00:09:29.000 --> 00:09:31.000]  所以這個迴轉
[00:09:31.000 --> 00:09:33.000]  這個悔改的訊息
[00:09:33.000 --> 00:09:35.000]  不單止是法利場人聽到
[00:09:35.000 --> 00:09:36.000]  還有很多人聽到
[00:09:36.000 --> 00:09:37.000]  包括了甚麼?
[00:09:37.000 --> 00:09:39.000]  當時被稱為罪人的人
[00:09:39.000 --> 00:09:41.000]  在第十五章的第一節裏
[00:09:41.000 --> 00:09:43.000]  如果你留意到經文是這樣寫的
[00:09:43.000 --> 00:09:45.000]  它說許多罪人
[00:09:45.000 --> 00:09:48.000]  應該說許多罪理和罪人
[00:09:48.000 --> 00:09:50.000]  都靠近耶穌
[00:09:50.000 --> 00:09:53.000]  要聽他的講道
[00:09:53.000 --> 00:09:56.000]  罪理和罪人差不多在當時等同了
[00:09:56.000 --> 00:09:59.000]  這個不再解釋,之前已經處理過了
[00:09:59.000 --> 00:10:01.000]  他們都要靠近耶穌
[00:10:01.000 --> 00:10:03.000]  要聽這個悔改
[00:10:03.000 --> 00:10:07.000]  使人能夠獲得一個全新生命的道
[00:10:07.000 --> 00:10:09.000]  想像一下
[00:10:09.000 --> 00:10:12.000]  你和我在未信主之前
[00:10:12.000 --> 00:10:14.000]  或者我們都是這麼渴望
[00:10:14.000 --> 00:10:17.000]  能夠獲得這麼好的福氣
[00:10:17.000 --> 00:10:20.000]  能夠使我們有永遠確定的道
[00:10:20.000 --> 00:10:23.000]  以致我們願意靠近耶穌
[00:10:23.000 --> 00:10:26.000]  我們靠近上帝
[00:10:26.000 --> 00:10:29.000]  以致我們生命得到一個大改變
[00:10:29.000 --> 00:10:31.000]  罪人悔改是否一件好事?
[00:10:31.000 --> 00:10:33.000]  有人願意回轉歸到上帝的身邊
[00:10:33.000 --> 00:10:34.000]  是否一件好事?
[00:10:34.000 --> 00:10:36.000]  絕對是一件好事
[00:10:36.000 --> 00:10:37.000]  怎會不是好事呢?
[00:10:37.000 --> 00:10:41.000]  但是法利場人在第十五章的第二節
[00:10:41.000 --> 00:10:43.000]  第十五章的第一節
[00:10:43.000 --> 00:10:44.000]  就說他們靠近耶穌
[00:10:44.000 --> 00:10:45.000]  就要聽他的道
[00:10:45.000 --> 00:10:47.000]  但第二節就已經說
[00:10:47.000 --> 00:10:51.000]  法利場人和民事就私底下去議論
[00:10:51.000 --> 00:10:54.000]  他們看到的不是人回轉到上帝面前
[00:10:54.000 --> 00:10:55.000]  他們看到的是什麼?
[00:10:55.000 --> 00:10:59.000]  為什麼耶穌和一群罪人
[00:10:59.000 --> 00:11:04.000]  為什麼又要接納他們一起吃飯?
[00:11:04.000 --> 00:11:06.000]  法利場人在他們心目中
[00:11:06.000 --> 00:11:10.000]  他們看不到人應該獲得這個救恩的福氣
[00:11:10.000 --> 00:11:11.000]  他們看到什麼?
[00:11:11.000 --> 00:11:16.000]  他們看到身份對等
[00:11:16.000 --> 00:11:18.000]  權力對等
[00:11:18.000 --> 00:11:22.000]  他們看不到有需要的人需要被關心
[00:11:22.000 --> 00:11:25.000]  所以耶穌在第十六章裡
[00:11:25.000 --> 00:11:29.000]  就和他們說一句關乎不義的管家
[00:11:29.000 --> 00:11:32.000]  他就告訴他們
[00:11:32.000 --> 00:11:34.000]  請你們真的要回轉
[00:11:34.000 --> 00:11:36.000]  透過這個不義的管家
[00:11:36.000 --> 00:11:38.000]  不過很特別
[00:11:38.000 --> 00:11:41.000]  本來一直三番四次
[00:11:41.000 --> 00:11:42.000]  不同的色慾
[00:11:42.000 --> 00:11:45.000]  耶穌用不同的比喻
[00:11:45.000 --> 00:11:46.000]  或者是教導的方式
[00:11:46.000 --> 00:11:48.000]  和這群法利場人和民事
[00:11:48.000 --> 00:11:49.000]  即宗教的領袖
[00:11:49.000 --> 00:11:52.000]  或者是一群信了主很久的人
[00:11:52.000 --> 00:11:55.000]  去說改變
[00:11:55.000 --> 00:11:57.000]  但在十四字裡
[00:11:57.000 --> 00:11:59.000]  大家看看十四字
[00:11:59.000 --> 00:12:02.000]  十六章十四字說的是什麼話呢?
[00:12:02.000 --> 00:12:05.000]  在和修本裡說得很清楚
[00:12:05.000 --> 00:12:07.000]  很直接
[00:12:07.000 --> 00:12:15.000]  法利場人是貪愛錢財的
[00:12:15.000 --> 00:12:17.000]  所以之前所發生的事情
[00:12:17.000 --> 00:12:18.000]  合不合情理?
[00:12:18.000 --> 00:12:19.000]  合了
[00:12:19.000 --> 00:12:22.000]  因為根本不是看救恩
[00:12:22.000 --> 00:12:25.000]  是看一切的錢
[00:12:25.000 --> 00:12:27.000]  權力
[00:12:27.000 --> 00:12:29.000]  你有錢我就靠你身邊
[00:12:29.000 --> 00:12:31.000]  你有權力我就和你一起
[00:12:31.000 --> 00:12:33.000]  那種場景
[00:12:33.000 --> 00:12:35.000]  這群是宗教的領袖
[00:12:35.000 --> 00:12:37.000]  一群信了主很久的人
[00:12:37.000 --> 00:12:42.000]  一群知道上帝引導我們走回上帝的路的人
[00:12:42.000 --> 00:12:44.000]  卻偏離了
[00:12:44.000 --> 00:12:47.000]  所以在十三字就提他們
[00:12:47.000 --> 00:12:50.000]  法利場人、民事、耶穌提
[00:12:50.000 --> 00:12:52.000]  一個人不能夠侍奉兩個主
[00:12:52.000 --> 00:12:54.000]  不能夠有愛馬門
[00:12:54.000 --> 00:12:55.000]  即是錢
[00:12:55.000 --> 00:12:57.000]  另一個說法
[00:12:57.000 --> 00:12:59.000]  一人有事奉主
[00:12:59.000 --> 00:13:01.000]  一定要清清楚楚
[00:13:01.000 --> 00:13:03.000]  當我們信主的話
[00:13:03.000 --> 00:13:06.000]  我們一定要專心地一致去跟隨
[00:13:06.000 --> 00:13:10.000]  說完這件事之後
[00:13:10.000 --> 00:13:12.000]  他們有沒有改變?
[00:13:12.000 --> 00:13:14.000]  他們仍然沒有改變
[00:13:14.000 --> 00:13:19.000]  這群法利場人和民事仍然都不是很緊張救恩
[00:13:19.000 --> 00:13:21.000]  因為他們看不見什麼?
[00:13:21.000 --> 00:13:23.000]  他們看不見永生
[00:13:23.000 --> 00:13:28.000]  他們看見的就是今時今日眼中看到的東西
[00:13:28.000 --> 00:13:31.000]  在世界裡面看到的是什麼?
[00:13:31.000 --> 00:13:33.000]  權力、財力
[00:13:33.000 --> 00:13:36.000]  一切能夠引導人擁戴的
[00:13:36.000 --> 00:13:38.000]  一切吸引的事
[00:13:40.000 --> 00:13:45.000]  做事不需要人多勢眾
[00:13:45.000 --> 00:13:48.000]  最重要的是財力、權力
[00:13:48.000 --> 00:13:50.000]  夠了嗎?
[00:13:50.000 --> 00:13:52.000]  這群法利場人去到這裡
[00:13:52.000 --> 00:13:54.000]  都是不能夠改變的事
[00:13:54.000 --> 00:14:01.000]  所以耶穌就用了財主和法利場人的比喻
[00:14:01.000 --> 00:14:05.000]  再一次告訴他們
[00:14:05.000 --> 00:14:10.000]  將來會是怎麼樣呢?
[00:14:10.000 --> 00:14:13.000]  在我們的生命完成了這個世界的任務之後
[00:14:13.000 --> 00:14:15.000]  我們進入永生裡面
[00:14:15.000 --> 00:14:19.000]  我們要面對一個什麼事情呢?
[00:14:19.000 --> 00:14:22.000]  所以在第二部分裡面
[00:14:22.000 --> 00:14:26.000]  我們就會說關於人生逆轉
[00:14:26.000 --> 00:14:29.000]  因為剛才我們說的情況裡面
[00:14:29.000 --> 00:14:31.000]  法利場人當他覺得有財力、有權力
[00:14:31.000 --> 00:14:33.000]  一切的名譽地位的時候
[00:14:33.000 --> 00:14:35.000]  他就是什麼呢?
[00:14:35.000 --> 00:14:40.000]  他就是這個世界裡面很威望的人
[00:14:40.000 --> 00:14:43.000]  但是我第二部分裡面說的人生逆轉
[00:14:43.000 --> 00:14:46.000]  是藉著財主和拉薩路和畢業的管家
[00:14:46.000 --> 00:14:49.000]  我們作一個對比
[00:14:49.000 --> 00:14:51.000]  什麼叫人生逆轉?
[00:14:51.000 --> 00:14:52.000]  就是本來很好的人
[00:14:52.000 --> 00:14:56.000]  最終有些不是那麼好的情況出現
[00:14:56.000 --> 00:14:57.000]  而有些不是那麼好的人
[00:14:57.000 --> 00:14:59.000]  最終變成好
[00:14:59.000 --> 00:15:01.000]  我們不是在拍電視劇
[00:15:01.000 --> 00:15:03.000]  過程中是有原因的
[00:15:03.000 --> 00:15:08.000]  為什麼會有逆轉?
[00:15:08.000 --> 00:15:10.000]  第一個逆轉對比我們可以看一下的
[00:15:10.000 --> 00:15:14.000]  就是畢業的管家和財主
[00:15:14.000 --> 00:15:16.000]  在第十六章的第一節八節裡面
[00:15:16.000 --> 00:15:17.000]  如果你有看經文
[00:15:17.000 --> 00:15:18.000]  在上面的
[00:15:18.000 --> 00:15:20.000]  你去看一看
[00:15:20.000 --> 00:15:24.000]  他在說有一個財主將會被人辭退
[00:15:24.000 --> 00:15:26.000]  他知道危機就會來到
[00:15:26.000 --> 00:15:28.000]  所以這個畢業的管家
[00:15:28.000 --> 00:15:29.000]  就是聖經的描述
[00:15:29.000 --> 00:15:30.000]  他叫做畢業的管家
[00:15:30.000 --> 00:15:31.000]  不是那麼好
[00:15:31.000 --> 00:15:33.000]  這個人要被辭退
[00:15:33.000 --> 00:15:34.000]  他看到自己危機的時候
[00:15:34.000 --> 00:15:37.000]  他也去做一點功夫
[00:15:37.000 --> 00:15:41.000]  他為自己鋪路
[00:15:41.000 --> 00:15:42.000]  在《正義記載》裡面
[00:15:42.000 --> 00:15:44.000]  他做了一些違法的事情
[00:15:44.000 --> 00:15:48.000]  就是私下將他主人的債務
[00:15:48.000 --> 00:15:49.000]  他們是債仔
[00:15:49.000 --> 00:15:51.000]  和他主人有關係的那些
[00:15:51.000 --> 00:15:52.000]  他自己做了中介人
[00:15:52.000 --> 00:15:54.000]  跟那些債仔說什麼
[00:15:54.000 --> 00:15:56.000]  你們不用還那麼多
[00:15:56.000 --> 00:15:57.000]  還少一點
[00:15:57.000 --> 00:16:00.000]  那些債仔見到這個中介人
[00:16:00.000 --> 00:16:01.000]  多不多謝他
[00:16:01.000 --> 00:16:02.000]  當然多謝他
[00:16:02.000 --> 00:16:04.000]  因為你令到我的負擔減少了
[00:16:04.000 --> 00:16:06.000]  不過他知不知道是主人
[00:16:06.000 --> 00:16:08.000]  不容許的情況下做這些
[00:16:08.000 --> 00:16:10.000]  那個人不知道的
[00:16:10.000 --> 00:16:11.000]  那個人以為這個中介人那麼好
[00:16:11.000 --> 00:16:13.000]  幫我做了一些事
[00:16:13.000 --> 00:16:15.000]  他為了自己將來
[00:16:15.000 --> 00:16:18.000]  希望過得好一點
[00:16:18.000 --> 00:16:21.000]  他講到自己在聖經裡面描述
[00:16:21.000 --> 00:16:23.000]  他將來知道自己
[00:16:23.000 --> 00:16:25.000]  當他不是再管家的職份的時候
[00:16:25.000 --> 00:16:28.000]  他會失去一切的利益的時候
[00:16:28.000 --> 00:16:31.000]  他現在就要鋪排自己
[00:16:31.000 --> 00:16:33.000]  留意我們不是在說
[00:16:33.000 --> 00:16:36.000]  管家做的方法好與壞
[00:16:36.000 --> 00:16:37.000]  不用說的,一定是不好的
[00:16:37.000 --> 00:16:40.000]  現在在說的焦點對比
[00:16:40.000 --> 00:16:41.000]  人生對比
[00:16:41.000 --> 00:16:43.000]  是在說這個管家
