
[00:00:00.000 --> 00:00:01.720]  各位頂姐妹早安
[00:00:01.720 --> 00:00:05.000]  昨天打了一場很久的風
[00:00:05.000 --> 00:00:08.000]  本來是中午時間下課
[00:00:08.000 --> 00:00:11.280]  最後是日出的時候下課
[00:00:11.280 --> 00:00:12.720]  很感恩
[00:00:12.720 --> 00:00:18.080]  因為原來我們頂姐妹能夠在教會裡相聚
[00:00:18.080 --> 00:00:20.000]  是一件不是必然的事
[00:00:20.000 --> 00:00:22.320]  大家能夠在風雨之後
[00:00:22.320 --> 00:00:24.920]  回到我們家樓裡一起崇拜
[00:00:24.920 --> 00:00:26.920]  我們真的很感謝
[00:00:26.920 --> 00:00:30.480]  我們不如和身邊的頂姐妹問候一下
[00:00:30.480 --> 00:00:31.840]  很久沒見了
[00:00:31.840 --> 00:00:33.840]  經過一個星期
[00:00:33.840 --> 00:00:35.840]  經過風雨之後大家都平安了
[00:00:35.840 --> 00:00:37.840]  大家一起問候一下
[00:00:37.840 --> 00:00:42.480]  我們很開心地一起來禱告
[00:00:42.480 --> 00:00:46.240]  我們一起來將我們的心靈交給上帝
[00:00:46.240 --> 00:00:47.240]  Joseph 我們感謝你
[00:00:47.240 --> 00:00:49.640]  因為你去看顧著我們
[00:00:49.640 --> 00:00:54.440]  讓我們縱然經歷昨天的風雨
[00:00:54.440 --> 00:00:57.240]  很多不同的風雨
[00:00:57.240 --> 00:01:02.440]  今天我們能夠有生命回來教會一同去敬拜
[00:01:02.440 --> 00:01:05.440]  我們懷著渴望的心來敬拜你
[00:01:05.440 --> 00:01:07.440]  感謝你剛才藉著敬拜的隊伍
[00:01:07.440 --> 00:01:09.440]  讓我們能夠一起去打開我們的心扉
[00:01:09.440 --> 00:01:12.840]  來將我們的口打開去頌讚
[00:01:12.840 --> 00:01:15.840]  求你的話語來賜給我們
[00:01:15.840 --> 00:01:16.440]  激勵我們
[00:01:16.440 --> 00:01:19.440]  讓你的說話能夠成為我們生命
[00:01:19.440 --> 00:01:22.440]  在這個星期裡看著前路的時候
[00:01:22.440 --> 00:01:24.240]  一個很重要的幫助
[00:01:24.240 --> 00:01:27.240]  幫助孩子能夠清楚說明你的說話
[00:01:27.240 --> 00:01:29.240]  奉主明求 阿們
[00:01:29.240 --> 00:01:33.240]  今天跟大家講一篇有關初心的道
[00:01:33.240 --> 00:01:38.240]  不知道大家分了多久教會多久
[00:01:38.240 --> 00:01:42.240]  在家恩樓裡有些弟兄姊妹在家裡感孫
[00:01:42.240 --> 00:01:44.240]  很久以前已經認識了
[00:01:44.240 --> 00:01:46.240]  有些是我兒時的
[00:01:46.240 --> 00:01:47.240]  不是我兒時
[00:01:47.240 --> 00:01:52.240]  是青少年時候的朋友認識的弟兄姊妹
[00:01:52.240 --> 00:01:55.240]  可能在家恩家長花園裡剛回來
[00:01:55.240 --> 00:01:57.240]  有些是初信的
[00:01:57.240 --> 00:02:02.240]  今天跟大家來看一篇經文
[00:02:02.240 --> 00:02:05.240]  思考一個課題就是初心
[00:02:05.240 --> 00:02:09.240]  不過發現聖經裡不算很多經文
[00:02:09.240 --> 00:02:12.240]  當我預備這篇講道的時候
[00:02:12.240 --> 00:02:15.240]  發現如果說要回到我們以前
[00:02:15.240 --> 00:02:18.240]  很珍惜我們以前的經文
[00:02:18.240 --> 00:02:20.240]  不是很多
[00:02:20.240 --> 00:02:22.240]  反而很多叫我們努力面前
[00:02:22.240 --> 00:02:24.240]  看回我們以前
[00:02:24.240 --> 00:02:26.240]  不要停留在過去
[00:02:26.240 --> 00:02:30.240]  當然耶穌在福音書裡也說過
[00:02:30.240 --> 00:02:33.240]  我們要回到我們小朋友時候的狀態
[00:02:33.240 --> 00:02:35.240]  讓小孩子到我這裡來
[00:02:35.240 --> 00:02:36.240]  不要禁止他們
[00:02:36.240 --> 00:02:39.240]  因為在神國的正是這樣的人
[00:02:39.240 --> 00:02:40.240]  我實在告訴你們
[00:02:40.240 --> 00:02:42.240]  凡要承受上帝國的
[00:02:42.240 --> 00:02:45.240]  若不將小孩子斷不能進去
[00:02:45.240 --> 00:02:47.240]  除了這段經文之外
[00:02:47.240 --> 00:02:50.240]  很多新約的經文
[00:02:50.240 --> 00:02:52.240]  特別是保羅的書信裡
[00:02:52.240 --> 00:02:55.240]  其實有很多是反對小孩子的
[00:02:55.240 --> 00:02:59.240]  基本上不是太贊成大家做小朋友
[00:02:59.240 --> 00:03:00.240]  有什麼經文呢
[00:03:00.240 --> 00:03:03.240]  例如哥哥吳多前書第20節
[00:03:03.240 --> 00:03:06.240]  他說弟兄們在心智上不要作小孩
[00:03:06.240 --> 00:03:08.240]  然而在惡事上要作小孩
[00:03:08.240 --> 00:03:11.240]  在心智上總要作大人
[00:03:11.240 --> 00:03:13.240]  所以又不是這樣
[00:03:13.240 --> 00:03:18.240]  保羅似乎叫我們不要停留在小朋友的階段
[00:03:18.240 --> 00:03:21.240]  你要長大了
[00:03:21.240 --> 00:03:22.240]  你要長大一點
[00:03:22.240 --> 00:03:24.240]  另一段希伐所書
[00:03:24.240 --> 00:03:28.240]  認識上帝的兒子得以長大成人
[00:03:28.240 --> 00:03:30.240]  滿有基督長成的新娘
[00:03:30.240 --> 00:03:33.240]  叫我們不要再作小孩子
[00:03:33.240 --> 00:03:35.240]  也是叫我們在信裡
[00:03:35.240 --> 00:03:38.240]  不要再停留在小朋友的階段
[00:03:38.240 --> 00:03:41.240]  要成熟一點
[00:03:41.240 --> 00:03:43.240]  所以今天我找到這段經文
