
[00:00:00.000 --> 00:00:01.360]  大家好,晚安
[00:00:01.360 --> 00:00:05.720]  今天和大家分享這段經文的時候
[00:00:05.720 --> 00:00:08.280]  並不單只是一篇講道
[00:00:08.280 --> 00:00:10.740]  更加是一篇見證
[00:00:10.740 --> 00:00:13.460]  因為在神的面前的時候
[00:00:13.460 --> 00:00:17.000]  我經常都會覺得上帝的說話強而有力
[00:00:17.000 --> 00:00:19.580]  並不是單單我們在裡面
[00:00:19.580 --> 00:00:21.780]  我們去解經解得多好
[00:00:21.780 --> 00:00:25.120]  或者我們在講台上講得多好
[00:00:25.120 --> 00:00:28.340]  而是更加在我們生命裡面
[00:00:28.340 --> 00:00:32.220]  我們怎樣很實在見到上帝說話的大能
[00:00:32.220 --> 00:00:34.860]  所以今天講這篇道的時候
[00:00:34.860 --> 00:00:37.340]  就等於詩篇裡面的詩人大衛的一樣
[00:00:37.340 --> 00:00:39.440]  當他去講這篇詩篇
[00:00:39.440 --> 00:00:41.780]  沒錯,這篇詩篇是很優美的
[00:00:41.780 --> 00:00:45.340]  但是如果你不知道大衛當時的背景的話
[00:00:45.340 --> 00:00:47.340]  其實你沒有辦法去讀出
[00:00:47.340 --> 00:00:50.140]  當時大衛為什麼寫這篇詩篇
[00:00:50.140 --> 00:00:52.700]  究竟這篇詩篇的意義是什麼
[00:00:52.700 --> 00:00:56.180]  所以同樣的,今天我想先透過我自己
[00:00:56.180 --> 00:00:59.540]  這段時間所發生的事情
[00:00:59.540 --> 00:01:02.020]  去成為今天這篇道的背景
[00:01:02.020 --> 00:01:04.020]  如果大家還記得的話
[00:01:04.020 --> 00:01:06.580]  其實我曾經有一段時間
[00:01:06.580 --> 00:01:09.300]  我是來了,回來錦宣
[00:01:09.300 --> 00:01:11.700]  我後來又離開了一段時間
[00:01:11.700 --> 00:01:13.740]  那段時間我做什麼呢
[00:01:13.740 --> 00:01:15.860]  我記得有一次我講道,我都跟大家分享
[00:01:15.860 --> 00:01:20.820]  我去嘗試在香港做一個營商宣教
[00:01:20.820 --> 00:01:24.740]  所以後來的時間我就去嘗試在香港
[00:01:24.740 --> 00:01:27.100]  去經營了一間外賣店
[00:01:27.100 --> 00:01:29.980]  從一個完全不懂得烹飪的人
[00:01:29.980 --> 00:01:32.340]  去學怎樣去經營一間店舖
