
[00:00:00.000 --> 00:00:04.000]  請聽我讀出以下經文
[00:00:04.000 --> 00:00:15.000]  是記載在《士司記》六章十一至十八節
[00:00:15.000 --> 00:00:28.000]  在《商行本聖經》第三百三十八至三百三十九頁
[00:00:28.000 --> 00:00:32.000]  請聽我讀出
[00:00:32.000 --> 00:00:37.000]  耶和華的使者到了俄弗拉
[00:00:37.000 --> 00:00:42.000]  坐在亞比爾謝族約阿斯的象樹下
[00:00:42.000 --> 00:00:48.000]  約阿斯的兒子基奠正在炸酒池那裡打麥子
[00:00:48.000 --> 00:00:51.000]  為了躲避米顛人
[00:00:51.000 --> 00:00:54.000]  耶和華的使者向基奠顯現
[00:00:54.000 --> 00:01:01.000]  對他說:「大能的勇士啊!耶和華與你同在!」
[00:01:01.000 --> 00:01:07.000]  基奠對他說:「主啊!請容許我說:
[00:01:07.000 --> 00:01:14.000]  耶和華若與我們同在,我們怎會遭遇這一切事呢?」
[00:01:14.000 --> 00:01:17.000]  我們的列祖告訴我們
[00:01:17.000 --> 00:01:21.000]  耶和華領我們從埃及上來
[00:01:21.000 --> 00:01:26.000]  祂那奇妙的作為在哪裡呢?
[00:01:26.000 --> 00:01:29.000]  現在耶和華卻丟棄了我們
[00:01:29.000 --> 00:01:34.000]  把我們交在米顛人的手掌中
[00:01:34.000 --> 00:01:37.000]  耶和華轉向基奠說:
[00:01:37.000 --> 00:01:45.000]  「去!靠著你這能力拯救以色列脫離米顛人的手掌
[00:01:45.000 --> 00:01:49.000]  我豈不是已經猜顯了你嗎?」
[00:01:49.000 --> 00:01:55.000]  基奠對他說:「主啊!請容許我說:
[00:01:55.000 --> 00:01:58.000]  我怎能拯救以色列呢?
[00:01:58.000 --> 00:02:05.000]  看啊!我這一支在馬拿西支派中是最貧寒的
[00:02:05.000 --> 00:02:10.000]  我在我父家又是最微小的」
[00:02:10.000 --> 00:02:12.000]  耶和華對他說:
[00:02:12.000 --> 00:02:19.000]  「我與你同在,你就別擊敗米顛,如擊打一個人」
[00:02:19.000 --> 00:02:21.000]  基奠對他說:
[00:02:21.000 --> 00:02:27.000]  「我若在你眼前蒙恩,求你給我一個證據
[00:02:27.000 --> 00:02:31.000]  證明是你在跟我說話
[00:02:31.000 --> 00:02:34.000]  求你不要離開這裡,等我回來
[00:02:34.000 --> 00:02:38.000]  將貢物帶來,供在你面前」
[00:02:38.000 --> 00:02:40.000]  耶和華對他說:
[00:02:40.000 --> 00:02:45.000]  「撻雪!撻雪!我別等你回來」
[00:02:45.000 --> 00:02:50.000]  感謝神!今天有本堂傳道人老耀雄傳道
[00:02:50.000 --> 00:02:52.000]  在我們當中正道
[00:02:52.000 --> 00:02:57.000]  他的講題是「從軟弱到剛強」
[00:02:57.000 --> 00:02:59.000]  現在恭請老傳道
[00:02:59.000 --> 00:03:04.000]  《大紀元》字幕:陳志全
[00:03:05.000 --> 00:03:13.000]  《大紀元》字幕:陳志全
[00:03:14.000 --> 00:03:17.000]  弟兄姊妹平安
[00:03:17.000 --> 00:03:19.000]  很多人都說過
[00:03:19.000 --> 00:03:23.000]  如果你要去評價一個人的品格或者勇氣
[00:03:23.000 --> 00:03:28.000]  是需要參照這個人在他困難的時候
[00:03:28.000 --> 00:03:32.000]  他所作出的行為或者決定
[00:03:32.000 --> 00:03:37.000]  然後才能夠準確地作出一個正確的評價
[00:03:37.000 --> 00:03:40.000]  一般人遇到困難或者危險
[00:03:40.000 --> 00:03:42.000]  多數都會選擇逃避
[00:03:42.000 --> 00:03:44.000]  他不喜歡面對
[00:03:44.000 --> 00:03:49.000]  唯有真正有勇氣的人才會選擇迎難而上
[00:03:49.000 --> 00:03:55.000]  而且作出解決困難的部署和應對的計劃
[00:03:55.000 --> 00:03:57.000]  有些人問
[00:03:57.000 --> 00:04:01.000]  這種勇氣是否以身俱來?
[00:04:01.000 --> 00:04:04.000]  有沒有方法可以培養呢?
[00:04:04.000 --> 00:04:08.000]  他坊間有很多不同的方法可以提供
[00:04:08.000 --> 00:04:10.000]  但是作為信徒的我們
[00:04:10.000 --> 00:04:14.000]  最佳的方法就是從信仰裏面
[00:04:14.000 --> 00:04:17.000]  去提升我們的勇氣的能力
[00:04:17.000 --> 00:04:21.000]  今天我很想透過薛師記六章十一至十八節
[00:04:21.000 --> 00:04:24.000]  《機電》的一段生命故事
[00:04:24.000 --> 00:04:29.000]  和大家反思一個從軟弱到剛強的一個秘訣
[00:04:29.000 --> 00:04:32.000]  我們現在一個祈禱開始吧
[00:04:32.000 --> 00:04:34.000]  親主我們要感謝你
[00:04:34.000 --> 00:04:37.000]  因為無論我們的能力是多麼軟弱
