
[00:00:00.000 --> 00:00:01.120]   Amen
[00:00:01.120 --> 00:00:06.400]   Oh, oh wow, your lights are pretty bright, bright here
[00:00:06.400 --> 00:00:10.720]   I hope you don't mind, but yeah, I can take this off as well
[00:00:10.720 --> 00:00:11.600]   Oh wow
[00:00:11.600 --> 00:00:20.560]   This reminds me of the very first day that I first saw light in my life
[00:00:20.560 --> 00:00:23.960]   Ah, what a wonderful memory
[00:00:23.960 --> 00:00:29.360]   Actually, I can't stop telling that story again and again in my life
[00:00:29.760 --> 00:00:33.160]   Oh, oh, but since, yeah, I know, we've never met before, right?
[00:00:33.160 --> 00:00:35.080]   This is the first time I meet you also
[00:00:35.080 --> 00:00:38.160]   I'm just gonna let you know a little bit about myself
[00:00:38.160 --> 00:00:41.360]   Hi everyone, my name is Bar Timaeus
[00:00:41.360 --> 00:00:46.160]   I'm Jewish and I'm not gonna tell you about my age
[00:00:46.160 --> 00:00:52.440]   But, you know, in our language, which is Aramaic, by the way
[00:00:52.440 --> 00:00:55.440]   Bar, my name Bar, means son
[00:00:55.440 --> 00:00:58.360]   And my father's name was Timaeus
[00:00:58.520 --> 00:01:02.840]   So my name literally means son of Timaeus
[00:01:02.840 --> 00:01:08.240]   I guess when he named me, he was expecting me to be like him
[00:01:08.240 --> 00:01:12.640]   But then I guess he was really frustrated or disappointed the day
[00:01:12.640 --> 00:01:15.800]   when he found out I was actually blind
[00:01:15.800 --> 00:01:20.520]   When I was young, my parents, they loved me
[00:01:20.520 --> 00:01:24.640]   They, you know, they don't normally talk about my condition
[00:01:24.640 --> 00:01:27.600]   But they actually taught me how to survive
[00:01:28.160 --> 00:01:30.280]   I remember there was one night at home
[00:01:30.280 --> 00:01:34.920]   I was supposed to be sleeping and I heard them crying outside
[00:01:34.920 --> 00:01:36.480]   And they were saying something like
[00:01:36.480 --> 00:01:40.520]   They're praying, saying, "Forgive our sins, Lord"
[00:01:40.520 --> 00:01:42.440]   And I don't know what that means
[00:01:42.440 --> 00:01:48.560]   But later I heard somebody said, "Actually, blindness and other disabilities
[00:01:48.560 --> 00:01:51.760]   is normally a form of punishment from the Lord"
[00:01:51.760 --> 00:01:54.200]   I remember that night I went home at dinner
[00:01:54.200 --> 00:01:55.840]   I told my parents, I said this
[00:01:55.880 --> 00:02:01.200]   I said, "Father, Mother, is the Lord punishing us?
[00:02:01.200 --> 00:02:03.840]   That's why I'm blind?"
[00:02:03.840 --> 00:02:10.680]   That was the longest silence I've ever experienced
[00:02:10.680 --> 00:02:15.640]   My father and my mother, they haven't said another word that night
[00:02:15.640 --> 00:02:19.320]   And I just decided I'll never bring that up again
[00:02:19.320 --> 00:02:22.960]   Don't get me wrong, my parents, they do love me
[00:02:22.960 --> 00:02:25.240]   They took good care of me
[00:02:25.760 --> 00:02:28.040]   But eventually they passed
[00:02:28.040 --> 00:02:29.600]   Everybody does, right?
[00:02:29.600 --> 00:02:35.800]   And someone like me, I wasn't able to do any kind of work
[00:02:35.800 --> 00:02:39.720]   Because any kind of work, it would mean physical labour
[00:02:39.720 --> 00:02:42.000]   Like farming or fishing
[00:02:42.000 --> 00:02:44.360]   And I couldn't see and I couldn't do any of that
[00:02:44.360 --> 00:02:46.360]   I had no income
[00:02:46.360 --> 00:02:51.960]   So soon after my parents were gone, I ended up on the streets
[00:02:52.800 --> 00:02:55.560]   What else can a blind man like me do
[00:02:55.560 --> 00:03:01.200]   except begging for money, begging for people to spare some change for me?
[00:03:01.200 --> 00:03:04.400]   So every day when the rooster crows
[00:03:04.400 --> 00:03:05.600]   "Cuckoo, cuckoo!"
[00:03:05.600 --> 00:03:08.720]   I'll just make my way to the market
[00:03:08.720 --> 00:03:13.360]   I'll go outside the market and wait for people to come
[00:03:13.360 --> 00:03:15.440]   And I know what time people come
[00:03:15.440 --> 00:03:19.720]   It's normally when I could feel the heat of the sun on my face
[00:03:19.720 --> 00:03:21.960]   That's the time when people started coming
[00:03:22.560 --> 00:03:24.560]   And you know what? I'll tell you something
[00:03:24.560 --> 00:03:28.000]   If you want to be a beggar outside the market, there's a strategy
[00:03:28.000 --> 00:03:32.560]   Yes, being a beggar, you need strategy as well
[00:03:32.560 --> 00:03:35.680]   So what I would do is I would go to the entrance of the market
[00:03:35.680 --> 00:03:38.320]   But I cannot be too close to the stores
[00:03:38.320 --> 00:03:42.480]   Otherwise the store owners would get mad at us and they would drive us away
[00:03:42.480 --> 00:03:45.160]   But I can't be too far away either
[00:03:45.160 --> 00:03:49.520]   Because if I stay too far away, people, after they are leaving the market
[00:03:49.560 --> 00:03:53.880]   they would either miss us or they would have given all their spare change
[00:03:53.880 --> 00:03:55.880]   to those beggars closer to the market
[00:03:55.880 --> 00:03:57.960]   So it takes strategy
[00:03:57.960 --> 00:04:00.840]   And me and my buddies, we are really good at strategies
[00:04:00.840 --> 00:04:04.480]   And one day, we found out a great strategy
[00:04:04.480 --> 00:04:09.240]   Do you know who are the most generous people in all of Judea?
[00:04:09.240 --> 00:04:12.480]   It's actually those people who are going to the temple
[00:04:12.480 --> 00:04:15.280]   to present the sacrifice to the Lord
[00:04:15.320 --> 00:04:21.680]   And so, me and my friends, we found a good spot outside the city of Jericho
[00:04:21.680 --> 00:04:28.320]   because there were a lot of travelers going or going to or coming back from Jerusalem
[00:04:28.320 --> 00:04:34.120]   And so we would sit there and just wait for someone to drop by
