
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:16.400]   - Good morning, church.
[00:00:16.400 --> 00:00:18.920]   Good morning, good morning indeed.
[00:00:18.920 --> 00:00:20.920]   Our sermon series is called Make Room.
[00:00:20.920 --> 00:00:23.360]   There's a very crowded, we have a lot of people in here today
[00:00:23.360 --> 00:00:26.260]   so if there is room next to you to make some room,
[00:00:26.260 --> 00:00:27.160]   could you let us know?
[00:00:27.160 --> 00:00:28.840]   So if you're sitting in the back,
[00:00:28.840 --> 00:00:30.880]   there might be some seats down front,
[00:00:30.880 --> 00:00:32.360]   you can come and join us.
[00:00:32.360 --> 00:00:33.680]   Come on, come on, come on.
[00:00:33.680 --> 00:00:36.000]   Yes, let's make room for each other.
[00:00:36.000 --> 00:00:38.720]   All right, well good morning.
[00:00:38.720 --> 00:00:39.680]   If you're joining us online,
[00:00:39.680 --> 00:00:41.880]   a very good morning to you as well.
[00:00:41.880 --> 00:00:45.520]   Okay, I'm gonna start today with a little Cantonese lesson.
[00:00:45.520 --> 00:00:47.520]   So if you know Cantonese already, that's great.
[00:00:47.520 --> 00:00:49.680]   If you're a local Hong Konger,
[00:00:49.680 --> 00:00:50.600]   but if you don't, okay,
[00:00:50.600 --> 00:00:53.480]   this is a little saying for you today, okay?
[00:00:53.480 --> 00:00:54.600]   It goes like this.
[00:00:54.600 --> 00:00:57.920]   (speaking in foreign language)
[00:00:57.920 --> 00:01:02.920]   Okay, now, as with many Cantonese idioms and sayings,
[00:01:02.920 --> 00:01:05.840]   the direct translation into English
[00:01:05.840 --> 00:01:07.880]   doesn't really make much sense, right?
[00:01:07.880 --> 00:01:10.140]   If you directly translate this phrase,
[00:01:10.140 --> 00:01:11.440]   it sounds something like,
[00:01:11.440 --> 00:01:13.440]   why would there be such a big toad
[00:01:13.440 --> 00:01:15.840]   jumping around on the street, okay?
[00:01:15.840 --> 00:01:17.160]   Like, it doesn't make sense, right?
[00:01:17.160 --> 00:01:19.680]   Toads jumping around on the street.
[00:01:19.680 --> 00:01:21.480]   But the meaning behind it,
[00:01:21.480 --> 00:01:23.640]   it's something more along the lines of,
[00:01:23.640 --> 00:01:26.000]   it's too good to be true, right?
[00:01:26.000 --> 00:01:27.960]   There's no such thing as a free lunch.
[00:01:27.960 --> 00:01:29.560]   Apparently, maybe once upon a time,
[00:01:29.560 --> 00:01:33.100]   big toads were very desirable, okay, for food or whatever.
[00:01:33.100 --> 00:01:35.920]   So, you know, right, it's too good to be true, right?
[00:01:35.920 --> 00:01:36.840]   It can't be true.
[00:01:36.840 --> 00:01:38.120]   It's too wonderful.
[00:01:38.120 --> 00:01:39.760]   It's too good.
[00:01:39.760 --> 00:01:43.120]   And maybe, you know, you've heard news like that,
[00:01:43.120 --> 00:01:44.600]   you know, like when you hear news
[00:01:44.600 --> 00:01:47.480]   that sounds too good to be true at first, right?
[00:01:47.480 --> 00:01:50.680]   Our initial reaction usually is doubt, right?
[00:01:50.680 --> 00:01:52.120]   When that doesn't happen.
[00:01:52.120 --> 00:01:54.680]   No, that's not really gonna happen.
[00:01:54.680 --> 00:01:58.300]   My biggest doubt in life is getting free upgrades, right,
[00:01:58.300 --> 00:02:01.240]   when I travel, when I fly, okay?
[00:02:01.240 --> 00:02:02.880]   I'm always hoping and praying, Lord,
[00:02:02.880 --> 00:02:04.380]   for that free upgrade, right?
[00:02:04.380 --> 00:02:05.520]   I do all the tactics.
[00:02:05.520 --> 00:02:08.120]   Sometimes I dress up a little bit nicer, okay?
[00:02:08.120 --> 00:02:09.560]   And then you're really kind
[00:02:09.560 --> 00:02:11.000]   to the person at the check-in desk.
[00:02:11.000 --> 00:02:12.640]   Oh, wow, you look lovely today, you know?
[00:02:12.640 --> 00:02:15.600]   It's like, thank you for being so patient with us.
[00:02:15.600 --> 00:02:16.520]   You know, like, okay.
[00:02:16.520 --> 00:02:18.160]   And then, you know, so at the end, you know,
[00:02:18.160 --> 00:02:19.800]   as they're about to put in, it's like,
[00:02:19.800 --> 00:02:22.040]   is there any chance of an upgrade today?
