
[00:00:00.000 --> 00:00:22.000]   [ Music ]
[00:00:22.500 --> 00:00:28.000]   >> This is the first of its kind of series of art, and we're really looking forward to today,
[00:00:28.000 --> 00:00:32.500]   and I hope to be the last one to do it, because I'm not sure I'm the person I'm going to be doing it.
[00:00:32.500 --> 00:00:35.000]   But I'm very excited to have all of you here with me.
[00:00:35.000 --> 00:00:36.000]   I'm going to go ahead and start.
[00:00:36.000 --> 00:00:40.000]   [ Applause ]
[00:00:40.000 --> 00:00:42.000]   I'm going to start by saying thank you to the people who supported me.
[00:00:42.000 --> 00:00:47.000]   I think some of you have known me for a long time, so I'm going to say a couple of words.
[00:00:47.000 --> 00:00:52.500]   I'm going to say a couple of words.
[00:00:52.500 --> 00:00:55.500]   I'm going to say a couple of words.
[00:00:55.500 --> 00:00:58.500]   I'm going to say a couple of words.
[00:00:58.500 --> 00:01:01.500]   I'm going to say a couple of words.
[00:01:01.500 --> 00:01:04.500]   I'm going to say a couple of words.
[00:01:04.500 --> 00:01:07.500]   I'm going to say a couple of words.
[00:01:07.500 --> 00:01:10.500]   I'm going to say a couple of words.
[00:01:10.500 --> 00:01:13.500]   I'm going to say a couple of words.
[00:01:13.500 --> 00:01:17.000]   I'm going to say a couple of words.
[00:01:17.000 --> 00:01:20.000]   I'm going to say a couple of words.
[00:01:20.000 --> 00:01:23.000]   I'm going to say a couple of words.
[00:01:23.000 --> 00:01:26.000]   I'm going to say a couple of words.
[00:01:26.000 --> 00:01:29.000]   I'm going to say a couple of words.
[00:01:29.000 --> 00:01:32.000]   I'm going to say a couple of words.
[00:01:32.000 --> 00:01:35.000]   I'm going to say a couple of words.
[00:01:35.000 --> 00:01:38.000]   I'm going to say a couple of words.
[00:01:38.000 --> 00:01:41.000]   I'm going to say a couple of words.
[00:01:41.000 --> 00:01:44.000]   I'm going to say a couple of words.
[00:01:44.000 --> 00:01:47.000]   I'm going to say a couple of words.
[00:01:47.000 --> 00:01:50.000]   I'm going to say a couple of words.
[00:01:50.000 --> 00:01:53.000]   I'm going to say a couple of words.
[00:01:53.000 --> 00:01:56.000]   I'm going to say a couple of words.
[00:01:56.000 --> 00:01:59.000]   I'm going to say a couple of words.
[00:01:59.000 --> 00:02:02.000]   I'm going to say a couple of words.
[00:02:02.000 --> 00:02:05.000]   I'm going to say a couple of words.
[00:02:05.000 --> 00:02:08.000]   I'm going to say a couple of words.
[00:02:08.000 --> 00:02:11.000]   I'm going to say a couple of words.
[00:02:11.000 --> 00:02:14.000]   I'm going to say a couple of words.
[00:02:14.000 --> 00:02:17.000]   I'm going to say a couple of words.
[00:02:17.000 --> 00:02:20.000]   I'm going to say a couple of words.
[00:02:20.000 --> 00:02:23.000]   I'm going to say a couple of words.
[00:02:23.000 --> 00:02:26.000]   I'm going to say a couple of words.
[00:02:26.000 --> 00:02:29.000]   I'm going to say a couple of words.
[00:02:29.000 --> 00:02:32.000]   I'm going to say a couple of words.
[00:02:32.000 --> 00:02:35.000]   I'm going to say a couple of words.
[00:02:35.000 --> 00:02:38.000]   I'm going to say a couple of words.
[00:02:38.000 --> 00:02:41.000]   I'm going to say a couple of words.
[00:02:41.000 --> 00:02:44.000]   I'm going to say a couple of words.
[00:02:44.000 --> 00:02:47.000]   I'm going to say a couple of words.
[00:02:47.000 --> 00:02:50.000]   I'm going to say a couple of words.
[00:02:50.000 --> 00:02:53.000]   I'm going to say a couple of words.
[00:02:53.000 --> 00:02:56.000]   I'm going to say a couple of words.
[00:02:56.000 --> 00:02:59.000]   I'm going to say a couple of words.
[00:02:59.000 --> 00:03:02.000]   I'm going to say a couple of words.
[00:03:02.000 --> 00:03:05.000]   I'm going to say a couple of words.
[00:03:05.000 --> 00:03:08.000]   I'm going to say a couple of words.
[00:03:08.000 --> 00:03:11.000]   I'm going to say a couple of words.
[00:03:11.000 --> 00:03:14.000]   I'm going to say a couple of words.
[00:03:14.000 --> 00:03:17.000]   I'm going to say a couple of words.
[00:03:17.000 --> 00:03:20.000]   I'm going to say a couple of words.
[00:03:20.000 --> 00:03:23.000]   I'm going to say a couple of words.
[00:03:23.000 --> 00:03:26.000]   I'm going to say a couple of words.
[00:03:26.000 --> 00:03:29.000]   I'm going to say a couple of words.
[00:03:29.000 --> 00:03:32.000]   I'm going to say a couple of words.
[00:03:32.000 --> 00:03:35.000]   I'm going to say a couple of words.
[00:03:35.000 --> 00:03:38.000]   I'm going to say a couple of words.
[00:03:38.000 --> 00:03:41.000]   I'm going to say a couple of words.
[00:03:41.000 --> 00:03:44.000]   I'm going to say a couple of words.
[00:03:44.000 --> 00:03:47.000]   I'm going to say a couple of words.
[00:03:47.000 --> 00:03:50.000]   I'm going to say a couple of words.
[00:03:50.000 --> 00:03:53.000]   I'm going to say a couple of words.
