
[00:00:00.000 --> 00:00:10.000]   [MUSIC]
[00:00:10.000 --> 00:00:22.000]   Imagine with me for a moment, a church.
[00:00:22.000 --> 00:00:26.000]   This is not a church in the singular, on its own and distinct,
[00:00:26.000 --> 00:00:31.000]   but a church in the plural, united across a nation, joined in purpose,
[00:00:31.000 --> 00:00:35.000]   focused on building up God's kingdom, one life at a time.
[00:00:35.000 --> 00:00:39.000]   It is a church that has at the heart of its DNA,
[00:00:39.000 --> 00:00:44.000]   the grand narrative of the redemptive story of Jesus Christ,
[00:00:44.000 --> 00:00:48.000]   and that celebrates in the freedom and grace that such a story brings.
[00:00:48.000 --> 00:00:53.000]   This church is not constricted by the walls of a building,
[00:00:53.000 --> 00:00:57.000]   but actively engaged in the community it is planted in,
[00:00:57.000 --> 00:01:02.000]   desiring for God's kingdom to take root and bear fruit in local soil.
[00:01:02.000 --> 00:01:07.000]   A church that sees salvation as holistic,
[00:01:07.000 --> 00:01:10.000]   transforming God's people for God's work,
[00:01:10.000 --> 00:01:14.000]   and equipping a generation to represent God's heart
[00:01:14.000 --> 00:01:18.000]   to the poor, the weak, the oppressed, and the persecuted.
[00:01:19.000 --> 00:01:23.000]   Imagine this church committed to seeing the family as integral
[00:01:23.000 --> 00:01:26.000]   to all that it's called to be and do,
[00:01:26.000 --> 00:01:32.000]   involving intentional, committed, and authentic relationships across all levels.
[00:01:32.000 --> 00:01:38.000]   It is the sort of place where both the young and the old feel cared for,
[00:01:38.000 --> 00:01:40.000]   supported and equipped.
[00:01:40.000 --> 00:01:45.000]   A church where people of all backgrounds and traditions come to feel at home,
[00:01:45.000 --> 00:01:50.000]   a cultural mosaic that honors and embraces a richness in diversity
[00:01:50.000 --> 00:01:53.000]   that marks us as the body of Christ.
[00:01:53.000 --> 00:01:59.000]   It is a church that is willing to innovate and express faith creatively,
[00:01:59.000 --> 00:02:04.000]   reflecting the boundless limits of God's creativity as glory to Him.
[00:02:04.000 --> 00:02:09.000]   A place where people gather, hungry for the presence of God,
[00:02:09.000 --> 00:02:13.000]   and passionate to see this invade all aspects of their lives,
[00:02:13.000 --> 00:02:17.000]   where they seek to develop an intelligent, spiritual faith,
[00:02:17.000 --> 00:02:21.000]   rooted in God's Word and driven with prayer.
[00:02:21.000 --> 00:02:28.000]   A church that does not make its Sunday services the exclamation mark of its existence,
[00:02:28.000 --> 00:02:32.000]   but instead the comma in its ongoing sentence,
[00:02:32.000 --> 00:02:35.000]   a time of service, love, and engagement
[00:02:35.000 --> 00:02:40.000]   that inspires and emboldens all equally for the conversation that lies ahead.
[00:02:41.000 --> 00:02:48.000]   A church that cares, disciples, rebuilds, renews.
[00:02:48.000 --> 00:02:50.000]   This is our city.
[00:02:50.000 --> 00:02:52.000]   This is our church.
[00:02:52.000 --> 00:02:55.000]   This is our home.
[00:02:55.000 --> 00:02:58.000]   Good morning everyone. How are you doing?
[00:02:58.000 --> 00:03:03.000]   It's one week to Christmas and you see the weather, it's finally right.
[00:03:03.000 --> 00:03:05.000]   We're finally in the right kind of weather, right?
[00:03:05.000 --> 00:03:09.000]   Yeah, okay. Some of you enjoy it, I can see a few of you.
[00:03:09.000 --> 00:03:12.000]   The others are like, "Oh, it's too cold, it's too cold."
[00:03:12.000 --> 00:03:19.000]   So if you feel it's too cold today, I hope you would enjoy the embrace of God in the house here today.
[00:03:19.000 --> 00:03:21.000]   All right, why don't we stand? Let's stand.
[00:03:21.000 --> 00:03:25.000]   And all of you standing in the back, are you gonna like come and grab a seat?
[00:03:25.000 --> 00:03:28.000]   Oh, okay. Anyway, we love you very much.
[00:03:28.000 --> 00:03:33.000]   But we're here to worship Jesus today. I'm so excited you're all here.
[00:03:33.000 --> 00:03:35.000]   We're gonna pray into this.
[00:03:35.000 --> 00:03:38.000]   Like, "Oh, come all you faithful," right? Why don't we pray?
[00:03:38.000 --> 00:03:43.000]   Father, we welcome your presence in this house today, Lord God.
[00:03:43.000 --> 00:03:48.000]   We are so excited that we get together as a church after a week apart.
[00:03:48.000 --> 00:03:53.000]   And God, we just pray that today as we sing to you, as we worship you,
[00:03:53.000 --> 00:03:57.000]   I pray that our focus will be solely fixed on you, Jesus.
[00:03:57.000 --> 00:04:00.000]   There's so much we brought here with us today.
[00:04:00.000 --> 00:04:06.000]   But God, today as we celebrate the season of Christmas, we want to be reminded once again, Lord God,
[00:04:06.000 --> 00:04:08.000]   we want our hearts to be turned to you.
[00:04:08.000 --> 00:04:13.000]   So come, Lord, I pray that you would grab attention here in this house today.
[00:04:13.000 --> 00:04:19.000]   Lord, let this time we will sing as we sing to you, Jesus.
[00:04:19.000 --> 00:04:22.000]   Let we just spend time with you, focus on you.
[00:04:22.000 --> 00:04:26.000]   Let us lay down everything else before you.
[00:04:26.000 --> 00:04:31.000]   God, we're here for you, and we're ready for you, Lord.
[00:04:31.000 --> 00:04:33.000]   In Jesus' name, everybody say.
[00:04:33.000 --> 00:04:51.000]   [Music]
[00:04:51.000 --> 00:04:54.000]   O come.
[00:04:54.000 --> 00:05:03.000]   O come, all ye faithful, joyful and triumphant.
[00:05:03.000 --> 00:05:12.000]   O come ye, O come ye to Bethlehem.
[00:05:12.000 --> 00:05:20.000]   Come and behold him, born the King of angels.
[00:05:20.000 --> 00:05:24.000]   O come, let us adore him.
[00:05:24.000 --> 00:05:29.000]   O come, let us adore him.
[00:05:29.000 --> 00:05:37.000]   O come, let us adore him, Christ the Lord.
[00:05:37.000 --> 00:05:44.000]   [Music]
[00:05:44.000 --> 00:05:52.000]   Sing, choirs of angels, sing in exultation.
[00:05:52.000 --> 00:06:01.000]   O sing, all ye citizens of heaven above.
[00:06:01.000 --> 00:06:09.000]   Glory to God, glory in the highest.
[00:06:09.000 --> 00:06:13.000]   O come, let us adore him.
[00:06:13.000 --> 00:06:17.000]   O come, let us adore him.
[00:06:17.000 --> 00:06:26.000]   O come, let us adore him, Christ the Lord.
[00:06:26.000 --> 00:06:41.000]   [Music]
[00:06:41.000 --> 00:06:46.000]   Yeah, Lord, we greet thee.
[00:06:46.000 --> 00:06:59.000]   Born this happy morning, Jesus, to thee be all glory given.
[00:06:59.000 --> 00:07:08.000]   Word of the Father, now in fresh appearing.
[00:07:08.000 --> 00:07:12.000]   O come, let us adore him.
[00:07:12.000 --> 00:07:16.000]   O come, let us adore him.
[00:07:16.000 --> 00:07:25.000]   O come, let us adore him, Christ the Lord.
[00:07:25.000 --> 00:07:29.000]   O come, let us adore him.
[00:07:29.000 --> 00:07:33.000]   O come, let us adore him.
[00:07:33.000 --> 00:07:41.000]   O come, let us adore him, Christ the Lord.
[00:07:41.000 --> 00:07:42.000]   We'll praise your name.
[00:07:42.000 --> 00:07:46.000]   We'll praise your name forever.
[00:07:46.000 --> 00:07:50.000]   We'll praise your name forever.
[00:07:50.000 --> 00:07:55.000]   We'll praise your name forever.
[00:07:55.000 --> 00:07:58.000]   Christ the Lord.
[00:07:58.000 --> 00:07:59.000]   One more time.
[00:07:59.000 --> 00:08:03.000]   We'll praise your name forever.
[00:08:03.000 --> 00:08:07.000]   We'll praise your name forever.
[00:08:07.000 --> 00:08:12.000]   We'll praise your name forever.
[00:08:12.000 --> 00:08:16.000]   Christ the Lord.
[00:08:16.000 --> 00:08:20.000]   O come, let us adore him.
[00:08:20.000 --> 00:08:25.000]   O come, let us adore him.
[00:08:25.000 --> 00:08:35.000]   O come, let us adore him, Christ the Lord.
[00:08:35.000 --> 00:08:50.000]   [MUSIC - "I'M NOT GOING TO DIE"]
