
[00:00:00.000 --> 00:00:01.000]  Amen!
[00:00:01.000 --> 00:00:04.800]  我今天很興奮,因為今天是Vision Sunday
[00:00:04.800 --> 00:00:08.600]  因為今天是意象主日,我很興奮可以跟大家一起
[00:00:08.600 --> 00:00:17.600]  如果大家不太認識意象主日,意象主日是葡萄籐教會的傳統
[00:00:17.600 --> 00:00:29.600]  每一年,教會的領袖會和大家分享神放在我們心中的慰問教會訊息
[00:00:29.600 --> 00:00:37.600]  在2022年,我和Ivan教授在一台攝影機前
[00:00:37.600 --> 00:00:41.600]  宣布我們在2022年在灣仔教會會眾面前建立一個教會
[00:00:41.600 --> 00:00:43.600]  以英文和廣東話服務
[00:00:43.600 --> 00:00:49.600]  在2022年的時候,Ivan教授和我站在灣仔教會會眾面前
[00:00:49.600 --> 00:00:53.600]  分享了我們一個意象,就是我們要去「直堂」
[00:00:53.600 --> 00:00:58.600]  這還在疫情時期,所以在YouTube直播中
[00:00:58.600 --> 00:01:03.600]  所以我們要站在鏡頭前去分享
[00:01:03.600 --> 00:01:09.600]  當時我們也不知道要去那裡「直堂」
[00:01:09.600 --> 00:01:17.600]  所以我們說我們要「直堂」,但我們在那裡「直堂」呢?不知道
[00:01:17.600 --> 00:01:26.600]  但我們在過程中一直尋找適合「直堂」的地方
[00:01:26.600 --> 00:01:33.600]  當時我們說過這個「意象主日」會有第二部分
[00:01:33.600 --> 00:01:40.600]  希望可以告訴大家我們會去那裡「直堂」
[00:01:40.600 --> 00:01:48.600]  希望大家可以為這個意象而擺上
[00:01:48.600 --> 00:01:57.600]  我想大家現在退後一步一起去想一想
[00:01:57.600 --> 00:02:09.600]  當時我們要站在鏡頭前在網上分享,因為我們不能實體聚會
[00:02:09.600 --> 00:02:15.600]  我們也說我們不知道要在那裡「直堂」
[00:02:15.600 --> 00:02:22.600]  通常如果要做一個公佈也不是這樣做的
[00:02:22.600 --> 00:02:29.600]  但葡萄藤教會也不是一間正常的教會
[00:02:29.600 --> 00:02:34.600]  我們中間經常有這些事情發生
[00:02:34.600 --> 00:02:44.600]  我們之所以覺得我們有一個催逼要去做這件事
[00:02:44.600 --> 00:02:48.600]  首先我們有一個叫「河流模型」的意象
[00:02:48.600 --> 00:03:02.600]  我們看到一個河流的分支在香港流遍整個城市
[00:03:02.600 --> 00:03:08.600]  我們相信神不只是在一個地方流遍香港
[00:03:08.600 --> 00:03:17.600]  而是在不同的地方遍佈了整個香港
[00:03:17.600 --> 00:03:21.600]  在不同的地方會有不同的群體來服侍這個城市
[00:03:21.600 --> 00:03:29.600]  所以當我們要去分享這個「直堂」的意象
[00:03:29.600 --> 00:03:32.600]  其實我們首先是在回應神給我們這個河流的意象
[00:03:32.600 --> 00:03:49.600]  但同時我們也感受到很多人將他們在香港的投資抽走
[00:03:49.600 --> 00:03:59.600]  有一些公司將他們的總部遷移到新加坡或其他亞洲城市
[00:03:59.600 --> 00:04:09.600]  當時神就來吩咐我們要我們直跟在香港
[00:04:09.600 --> 00:04:16.600]  我們覺得這是一個先知性的宣告
[00:04:16.600 --> 00:04:24.600]  神在香港要做的事情還沒做完
[00:04:24.600 --> 00:04:32.600]  所以我們沒有這個險,憑著信心踏出一步
[00:04:32.600 --> 00:04:36.600]  所以今天我們就在這裡
[00:04:36.600 --> 00:04:40.600]  但我們不只是靠自己去做
[00:04:40.600 --> 00:05:00.600]  如果我們有「直堂」的團隊在灣仔聚會的話
[00:05:00.600 --> 00:05:05.600]  我可以邀請你們站在位置上嗎?
[00:05:06.600 --> 00:05:14.600]  (掌聲)
[00:05:14.600 --> 00:05:18.600]  (英文)
[00:05:18.600 --> 00:05:24.600]  (英文)
[00:05:24.600 --> 00:05:27.600]  (英文)
[00:05:27.600 --> 00:05:34.600]  (英文)
[00:05:34.600 --> 00:05:38.600]  每一次神來呼召我們要勇敢地去回應這個意象
[00:05:38.600 --> 00:05:41.600]  一定會有人走出來說「是的,我願意」
[00:05:41.600 --> 00:05:44.600]  (英文)
[00:05:44.600 --> 00:05:46.600]  背後是有一個代價的
[00:05:46.600 --> 00:05:52.600]  (英文)
[00:05:52.600 --> 00:05:59.600]  因為在葡萄藤的灣仔教會本來是我們的家
[00:05:59.600 --> 00:06:01.600]  我們那裡有很多朋友,很多的關係
[00:06:01.600 --> 00:06:11.600]  (英文)
[00:06:11.600 --> 00:06:14.600]  但是神的靈在我們心裡去搞動
[00:06:14.600 --> 00:06:17.600]  讓我們看到將來有一個部分我們要去參與
[00:06:17.600 --> 00:06:20.600]  (英文)
[00:06:20.600 --> 00:06:24.600]  所以這些人都沒有一個險,他們說「我願意」
[00:06:24.600 --> 00:06:30.600]  (英文)
[00:06:30.600 --> 00:06:33.600]  接下來有越來越多的人都這樣說
[00:06:33.600 --> 00:06:35.600]  「我願意來參與這個冒險」
[00:06:35.600 --> 00:06:37.600]  (英文)
[00:06:37.600 --> 00:06:48.600]  神經常都是透過願意踏出一步的人來工作
[00:06:48.600 --> 00:06:56.600]  (英文)
[00:06:56.600 --> 00:07:01.600]  一位文化人類學家叫Margaret Mead這樣說
[00:07:01.600 --> 00:07:10.600]  (英文)
[00:07:10.600 --> 00:07:15.600]  她說永遠不要懷疑一小群很堅定的人能夠改變世界
[00:07:15.600 --> 00:07:18.600]  因為事實上曾經改變世界的人他們都是這樣
[00:07:18.600 --> 00:07:20.600]  (英文)
[00:07:21.600 --> 00:07:23.600]  當他們被神的靈觸摸來觸動的時候
[00:07:23.600 --> 00:07:25.600]  他們願意擺上自己去回應神的時候
[00:07:25.600 --> 00:07:29.600]  他們所能夠做到的事永遠都是很令人驚訝的
[00:07:29.600 --> 00:07:38.600]  (英文)
[00:07:38.600 --> 00:07:41.600]  但這是我們的過去
[00:07:41.600 --> 00:07:47.600]  (英文)
[00:07:47.600 --> 00:07:51.600]  我相信現在神呼召我們進入的都是一些相似的東西
[00:07:51.600 --> 00:07:55.600]  (英文)
[00:07:55.600 --> 00:07:59.600]  所以讓我來分享我們感受到神在跟我們說的話
[00:07:59.600 --> 00:08:04.600]  (英文)
[00:08:04.600 --> 00:08:08.600]  神正在呼喚我們離開我們的安心區
[00:08:08.600 --> 00:08:11.600]  去進入一個未知的領域裏面
[00:08:11.600 --> 00:08:15.600]  (英文)
[00:08:15.600 --> 00:08:22.600]  為了在香港這個城市裏面會有一個神國的影響
[00:08:22.600 --> 00:08:28.600]  以及在我們生命裏面的門徒生命的塑造的影響
[00:08:28.600 --> 00:08:36.600]  (英文)
[00:08:36.600 --> 00:08:39.600]  當我們去領受到這個未知的領域
[00:08:39.600 --> 00:08:41.600]  或者好像航海的未知的水域的時候
[00:08:41.600 --> 00:08:45.600]  這是一個先知性的圖畫
[00:08:45.600 --> 00:08:53.600]  (英文)
[00:08:53.600 --> 00:08:56.600]  這是在灣仔的葡萄城教會
[00:08:56.600 --> 00:08:58.600]  我們的主任牧師Andrew所領受到
[00:08:58.600 --> 00:09:01.600]  帶我們整個團隊一起來去測驗
[00:09:01.600 --> 00:09:04.600]  我們覺得這個話語不只是給灣仔
[00:09:04.600 --> 00:09:06.600]  也要給我們元朗這個群體
[00:09:06.600 --> 00:09:10.600]  (英文)
[00:09:10.600 --> 00:09:16.600]  就好像以前航海的大船
[00:09:16.600 --> 00:09:20.600]  要駛離港口進入一個未知的水域
[00:09:20.600 --> 00:09:23.600]  (英文)
[00:09:23.600 --> 00:09:26.600]  而那個地方是我們過去不認識的
[00:09:26.600 --> 00:09:28.600]  我們沒有任何的資訊
[00:09:28.600 --> 00:09:34.600]  (英文)
[00:09:34.600 --> 00:09:36.600]  我們對於未來我們會有的發現
[00:09:36.600 --> 00:09:40.600]  我們發現的探險帶著一份很興奮的心情
[00:09:40.600 --> 00:09:49.600]  (英文)
[00:09:49.600 --> 00:09:52.600]  也有船長會站在甲板上
[00:09:52.600 --> 00:09:55.600]  望著遠方,望著水平線的盡頭
[00:09:55.600 --> 00:09:58.600]  很興奮地看我們將會發現到什麼
[00:09:58.600 --> 00:10:05.600]  (英文)
[00:10:05.600 --> 00:10:08.600]  而整艘船的船員都會一起齊心地
[00:10:08.600 --> 00:10:10.600]  去令到這件事可以實行
[00:10:10.600 --> 00:10:11.600]  因為如果大家不齊心的話
[00:10:11.600 --> 00:10:13.600]  這件事根本做不到
[00:10:13.600 --> 00:10:18.600]  (英文)
[00:10:18.600 --> 00:10:20.600]  但是除了有這個興奮的心情之外
[00:10:20.600 --> 00:10:24.600]  也會有一些憂慮或者會有一些恐懼
[00:10:24.600 --> 00:10:27.600]  (英文)
[00:10:27.600 --> 00:10:31.600]  因為畢竟我們會進入一個未知的領域裏面
[00:10:31.600 --> 00:10:34.600]  我們不知道在等待我們前面有什麼
[00:10:34.600 --> 00:10:41.600]  (英文)
[00:10:41.600 --> 00:10:44.600]  所以當我們要進入這個新的領域裏面
[00:10:44.600 --> 00:10:46.600]  我們知道作為一個船員的話
[00:10:46.600 --> 00:10:48.600]  我們需要有這一份堅忍
[00:10:48.600 --> 00:10:50.600]  以及我們需要有一份信心
[00:10:50.600 --> 00:10:55.600]  (英文)
[00:10:55.600 --> 00:10:59.600]  這些船員要隨時預備好做一些調整
[00:10:59.600 --> 00:11:01.600]  (英文)
[00:11:01.600 --> 00:11:04.600]  以致這個航程能夠成功
[00:11:04.600 --> 00:11:09.600]  (英文)
[00:11:09.600 --> 00:11:14.600]  所以神現在呼喚我們進入一個新的季節裏面
[00:11:14.600 --> 00:11:16.600]  這個新的季節就是一個未知的領域
[00:11:16.600 --> 00:11:23.600]  (英文)
[00:11:23.600 --> 00:11:26.600]  這個不是一個嶄新的意象
[00:11:26.600 --> 00:11:28.600]  而是一直在回應
[00:11:28.600 --> 00:11:31.600]  或者跟隨著我們過往河流的意象
[00:11:31.600 --> 00:11:35.600]  以及我們要來建立成熟信徒的意象
[00:11:35.600 --> 00:11:43.600]  (英文)
[00:11:43.600 --> 00:11:45.600]  我知道我們中間有很多人
[00:11:45.600 --> 00:11:48.600]  你來參與這個群體或者這個直堂的時候
[00:11:48.600 --> 00:11:53.600]  你已經很勇敢地踏出了你自己的安殊區
[00:11:53.600 --> 00:11:57.600]  (英文)
[00:11:57.600 --> 00:12:00.600]  我們看到神的靈運行和做了很多奇妙的事情
[00:12:00.600 --> 00:12:09.600]  (英文)
[00:12:09.600 --> 00:12:13.600]  我們看到上一年神好像讓我們在一個避風港的港口裏
[00:12:13.600 --> 00:12:15.600]  很安穩地經過了一年
[00:12:15.600 --> 00:12:18.600]  (英文)
[00:12:18.600 --> 00:12:23.600]  但是我們這個群體不是要停留在這個港口裏
[00:12:23.600 --> 00:12:26.600]  (英文)
[00:12:26.600 --> 00:12:28.600]  我們去直堂建立這個群體
[00:12:28.600 --> 00:12:31.600]  是為了出發進入到海域裏面
[00:12:31.600 --> 00:12:35.600]  (英文)
[00:12:35.600 --> 00:12:37.600]  去進入到社區裏面
[00:12:37.600 --> 00:12:40.600]  看到神的靈怎樣在那裏運行
[00:12:40.600 --> 00:12:48.600]  (英文)
[00:12:48.600 --> 00:12:51.600]  當我們看到神的靈在那裏工作的時候
[00:12:51.600 --> 00:12:54.600]  我們很想帶著信心和勇敢地去回應
[00:12:54.600 --> 00:12:57.600]  (英文)
[00:12:57.600 --> 00:13:00.600]  所以這就是神正在呼喚我們進入的東西
[00:13:00.600 --> 00:13:09.600]  (英文)
[00:13:09.600 --> 00:13:12.600]  如果我們繼續只是停留在這棟建築物裏面
[00:13:12.600 --> 00:13:14.600]  我們永遠都不能夠發現神在這個社區裏面
[00:13:14.600 --> 00:13:16.600]  祂的心意是甚麼
[00:13:16.600 --> 00:13:20.600]  (英文)
[00:13:20.600 --> 00:13:22.600]  我們要這樣走出去
[00:13:22.600 --> 00:13:23.600]  因為當我們走出去的時候
[00:13:23.600 --> 00:13:27.600]  我們才能夠發現到神在做甚麼
[00:13:27.600 --> 00:13:34.600]  (英文)
[00:13:34.600 --> 00:13:36.600]  當我們去愛神
[00:13:36.600 --> 00:13:38.600]  當我們為神而去擺上
[00:13:38.600 --> 00:13:40.600]  我們很想看到在香港裏面神的工作的時候
[00:13:40.600 --> 00:13:42.600]  我們就要這樣回應
[00:13:42.600 --> 00:13:44.600]  (英文)
[00:13:44.600 --> 00:13:51.600]  (英文)
[00:13:51.600 --> 00:13:53.600]  但現在等我去打開神的懷
[00:13:53.600 --> 00:13:54.600]  去看一段經文
[00:13:54.600 --> 00:13:55.600]  去告訴我們
[00:13:55.600 --> 00:13:57.600]  我們可以怎樣去讓我們的心
[00:13:57.600 --> 00:14:00.600]  在一個正確的姿態裏面去回應
[00:14:00.600 --> 00:14:05.600]  (英文)
[00:14:05.600 --> 00:14:09.600]  我們由馬太福音十三章第四十四節開始看起
[00:14:09.600 --> 00:14:13.600]  (英文)
[00:14:13.600 --> 00:14:15.600]  天國好像寶貝藏在地裏面
[00:14:15.600 --> 00:14:17.600]  人遇見了就將它藏起來
[00:14:17.600 --> 00:14:20.600]  歡歡喜喜地去變賣一切所有的
[00:14:20.600 --> 00:14:21.600]  買這一塊地
[00:14:21.600 --> 00:14:24.600]  天國又好像買賣人找到好的珠子
[00:14:24.600 --> 00:14:26.600]  遇到一粒很重價的珠子
[00:14:26.600 --> 00:14:28.600]  就去變賣他一切所有的
[00:14:28.600 --> 00:14:30.600]  來買了這一粒珠
[00:14:30.600 --> 00:14:36.600]  (英文)
[00:14:36.600 --> 00:14:39.600]  第一個比喻說到神的國
[00:14:39.600 --> 00:14:41.600]  好像你不經意會遇到的東西
[00:14:41.600 --> 00:14:49.600]  (英文)
[00:14:49.600 --> 00:14:53.600]  這個人他本身不是有什麼金屬探測器
[00:14:53.600 --> 00:14:56.600]  在找地埋在地上的寶藏
[00:14:56.600 --> 00:14:59.600]  (英文)
[00:14:59.600 --> 00:15:02.600]  他只不過是日常朝九晚五在這裏工作
[00:15:02.600 --> 00:15:05.600]  希望可以賺一點錢回家
[00:15:05.600 --> 00:15:08.600]  (英文)
[00:15:08.600 --> 00:15:11.600]  但他突然間遇到埋在地上的寶藏
[00:15:11.600 --> 00:15:15.600]  (英文)
[00:15:15.600 --> 00:15:20.600]  一個值得他將自己完全投入去做的一件事
[00:15:20.600 --> 00:15:23.600]  (英文)
[00:15:23.600 --> 00:15:26.600]  第二個比喻有一點不一樣
[00:15:26.600 --> 00:15:30.600]  (英文)
[00:15:30.600 --> 00:15:35.600]  第二個比喻裏面帶著一種期待去發現去發掘的心態
[00:15:35.600 --> 00:15:40.600]  (英文)
[00:15:40.600 --> 00:15:45.600]  這個商人他並不是突然間發現了這個寶藏
[00:15:45.600 --> 00:15:48.600]  而是他一直在尋找和尋索
[00:15:48.600 --> 00:15:58.600]  (英文)
[00:15:58.600 --> 00:16:00.600]  但無論是偶然地遇上
[00:16:00.600 --> 00:16:02.600]  還是積極地去尋找
[00:16:02.600 --> 00:16:03.600]  他們都需要一樣共通的東西
[00:16:03.600 --> 00:16:05.600]  就是一個很決斷的回應
[00:16:05.600 --> 00:16:14.600]  (英文)
[00:16:14.600 --> 00:16:17.600]  當我們見到神的掌權在我們的生活
[00:16:17.600 --> 00:16:19.600]  或者在我們周圍的時候
[00:16:19.600 --> 00:16:23.600]  (英文)
[00:16:23.600 --> 00:16:25.600]  應該會為我們的生命帶來很大的喜樂
[00:16:25.600 --> 00:16:27.600]  因為我們見到神的作為
[00:16:27.600 --> 00:16:29.600]  (英文)
[00:16:29.600 --> 00:16:32.600]  當我們找到這個寶藏的時候
[00:16:32.600 --> 00:16:34.600]  我們會很開心
[00:16:34.600 --> 00:16:42.600]  (英文)
[00:16:42.600 --> 00:16:46.600]  應該是我們發現的喜樂
[00:16:46.600 --> 00:16:48.600]  會帶我們進入這個回應裏面
[00:16:48.600 --> 00:16:54.600]  (英文)
[00:16:54.600 --> 00:16:56.600]  在兩個比喻裏面我們都見到
[00:16:56.600 --> 00:16:58.600]  他們作出一個犧牲的回應
[00:16:58.600 --> 00:17:00.600]  就是他們變了他們的一切來回應
[00:17:00.600 --> 00:17:07.600]  (英文)
[00:17:07.600 --> 00:17:10.600]  他們都不是懶懶行
[00:17:10.600 --> 00:17:14.600]  可能要賣了我的寵物小精靈
[00:17:14.600 --> 00:17:19.600]  (英文)
[00:17:19.600 --> 00:17:22.600]  是需要用了所有的一切來回應
[00:17:22.600 --> 00:17:26.600]  (英文)
[00:17:26.600 --> 00:17:29.600]  好像每一代的人對那套卡通片
[00:17:29.600 --> 00:17:31.600]  都有不同的名字
[00:17:31.600 --> 00:17:43.600]  (英文)
[00:17:43.600 --> 00:17:45.600]  但我們總要帶著這個決斷
[00:17:45.600 --> 00:17:47.600]  而且帶著一種犧牲的回應
[00:17:47.600 --> 00:17:49.600]  來回應神所做的事
[00:17:49.600 --> 00:17:55.600]  (英文)
[00:17:55.600 --> 00:17:57.600]  當我們見到神的工作的時候
[00:17:57.600 --> 00:17:59.600]  我們都應該好像見到一個寶藏
[00:17:59.600 --> 00:18:06.600]  (英文)
[00:18:06.600 --> 00:18:08.600]  當我們去接受的時候
[00:18:08.600 --> 00:18:10.600]  我們應該帶著這個很決斷的回應
[00:18:10.600 --> 00:18:15.600]  (英文)
[00:18:15.600 --> 00:18:16.600]  有些東西是值得我們
[00:18:16.600 --> 00:18:18.600]  將我們自己來到去擺上的
[00:18:18.600 --> 00:18:24.600]  (英文)
[00:18:24.600 --> 00:18:26.600]  我們可以見到一個
[00:18:26.600 --> 00:18:27.600]  因為神的作為
[00:18:27.600 --> 00:18:30.600]  我們見到一個值得去期待的將來
[00:18:30.600 --> 00:18:36.600]  (英文)
[00:18:36.600 --> 00:18:38.600]  這個關於未來的可能性
[00:18:38.600 --> 00:18:40.600]  是應該在我們裏面去挑動
[00:18:40.600 --> 00:18:41.600]  有一個很大的喜樂
[00:18:41.600 --> 00:18:43.600]  但同時間需要我們帶著一個
[00:18:43.600 --> 00:18:45.600]  一個獻上一切的回應
[00:18:45.600 --> 00:18:49.600]  (英文)
[00:18:49.600 --> 00:18:51.600]  所以當我們設定這個季節的時候
[00:18:51.600 --> 00:18:53.600]  我們都應該要
[00:18:53.600 --> 00:18:55.600]  我們都應該要
[00:18:55.600 --> 00:18:57.600]  意圖去尋找這個季節
[00:18:57.600 --> 00:18:59.600]  我們也應該要
[00:18:59.600 --> 00:19:02.600]  去回應神的不可預計的動作
[00:19:02.600 --> 00:19:03.600]  當它們發生
[00:19:03.600 --> 00:19:13.600]  (英文)
[00:19:13.600 --> 00:19:15.600]  所以我們要去到
[00:19:15.600 --> 00:19:17.600]  不預計的水中
[00:19:17.600 --> 00:19:18.600]  我們要去看
[00:19:18.600 --> 00:19:19.600]  神對我們有什麼
[00:19:19.600 --> 00:19:20.600]  當我們預見到
[00:19:20.600 --> 00:19:22.600]  當我們看見
[00:19:22.600 --> 00:19:24.600]  (英文)
[00:19:24.600 --> 00:19:27.600]  所以我們在這個時間裏面
[00:19:27.600 --> 00:19:29.600]  我們在來的日子裏面
[00:19:29.600 --> 00:19:31.600]  我們應該會去繼續去發現神的工作
[00:19:31.600 --> 00:19:34.600]  而且我們去很喜樂地去回應
[00:19:34.600 --> 00:19:41.600]  (英文)
[00:19:41.600 --> 00:19:44.600]  我們要去回應神的工作的時候
[00:19:44.600 --> 00:19:47.600]  總是要帶著這種決斷果斷
[00:19:47.600 --> 00:19:49.600]  但同時間我們也要擁抱
[00:19:49.600 --> 00:19:51.600]  中間有很多的冒險
[00:19:51.600 --> 00:20:01.600]  (英文)
[00:20:01.600 --> 00:20:03.600]  我們繼續邀請Pastor Ivan
[00:20:03.600 --> 00:20:06.600]  跟我們分享神給他的領受
[00:20:06.600 --> 00:20:12.600]  (掌聲)
[00:20:12.600 --> 00:20:14.600]  差點忘記拿咪高峰
[00:20:14.600 --> 00:20:15.600]  應該我沒那麼大聲
[00:20:15.600 --> 00:20:16.600]  可以說給大家聽聽
[00:20:16.600 --> 00:20:17.600]  大家聽到嗎
[00:20:17.600 --> 00:20:19.600]  用咪高峰舒服很多
[00:20:19.600 --> 00:20:22.600]  多謝Pastor Tim跟我們分享
[00:20:22.600 --> 00:20:24.600]  我們教會的意象的方向
[00:20:24.600 --> 00:20:26.600]  在我們當中
[00:20:26.600 --> 00:20:28.600]  其實有一群人在香港裏面
[00:20:28.600 --> 00:20:31.600]  是很值得我們去洗出這個港口
[00:20:31.600 --> 00:20:32.600]  為他們冒險
[00:20:32.600 --> 00:20:35.600]  剛才說過的Uncharted Water
[00:20:35.600 --> 00:20:37.600]  那個未知的領域
[00:20:37.600 --> 00:20:39.600]  我們需要在這個船這個碼頭
[00:20:39.600 --> 00:20:41.600]  我們好像泊了一個碼頭
[00:20:41.600 --> 00:20:43.600]  很舒服很安全
[00:20:43.600 --> 00:20:44.600]  但我們要洗出去
[00:20:44.600 --> 00:20:46.600]  因為如果我們不洗出去這個碼頭的時候
[00:20:46.600 --> 00:20:48.600]  代價實在太大
[00:20:48.600 --> 00:20:52.600]  我想跟大家看看一項研究
[00:20:52.600 --> 00:20:56.600]  一個研究報告是由2023年的時候
[00:20:56.600 --> 00:20:58.600]  一個叫做Pew Research Center
[00:20:58.600 --> 00:20:59.600]  所作的一項研究
[00:20:59.600 --> 00:21:00.600]  很有趣的
[00:21:00.600 --> 00:21:02.600]  他說37%的人
[00:21:02.600 --> 00:21:06.600]  是有宗教環境中長大的人
[00:21:06.600 --> 00:21:07.600]  當他們長大後
[00:21:07.600 --> 00:21:10.600]  他們放棄了他們童年的宗教信仰
[00:21:10.600 --> 00:21:12.600]  另外他指出
[00:21:12.600 --> 00:21:14.600]  有30%的人
[00:21:14.600 --> 00:21:19.600]  他們是在沒有宗教的背景環境裏面長大
[00:21:19.600 --> 00:21:21.600]  但是他在研究當中發現
[00:21:21.600 --> 00:21:23.600]  當中現在的成年人
[00:21:23.600 --> 00:21:27.600]  是有61%是沒有宗教信仰的
[00:21:27.600 --> 00:21:29.600]  言下之意是說什麼
[00:21:29.600 --> 00:21:33.600]  是代表當中多了31%的人
[00:21:33.600 --> 00:21:35.600]  是沒有宗教信仰
[00:21:35.600 --> 00:21:36.600]  你明不明白那個增長在哪裏
[00:21:36.600 --> 00:21:39.600]  本身他們是在一個宗教環境中長大
