
[00:00:00.000 --> 00:00:26.020]   [ Music ]
[00:00:26.020 --> 00:00:27.860]   >> Good morning, church.
[00:00:27.860 --> 00:00:28.760]   >> Good morning.
[00:00:28.760 --> 00:00:30.360]   Good morning, indeed.
[00:00:30.360 --> 00:00:32.360]   Our sermon series is called Make Room.
[00:00:32.360 --> 00:00:34.840]   There's a very crowded -- we have a lot of people in here today.
[00:00:34.840 --> 00:00:38.640]   So if there is room next to you to make some room, could you let us know?
[00:00:38.640 --> 00:00:42.380]   So if you're sitting in the back, there might be some seats down front.
[00:00:42.380 --> 00:00:43.840]   You can come and join us.
[00:00:43.840 --> 00:00:45.180]   Come on, come on, come on.
[00:00:45.180 --> 00:00:48.380]   Yes. Let's make room for each other.
[00:00:48.380 --> 00:00:48.880]   All right.
[00:00:48.880 --> 00:00:50.220]   Well, good morning.
[00:00:50.220 --> 00:00:53.320]   If you're joining us online, a very good morning to you as well.
[00:00:53.320 --> 00:00:57.020]   Okay. I'm going to start today with a little Cantonese lesson.
[00:00:57.020 --> 00:00:59.000]   So if you know Cantonese already, that's great.
[00:00:59.000 --> 00:01:00.660]   If you're local Hong Konger.
[00:01:00.660 --> 00:01:04.800]   But if you don't, okay, this is a little saying for you today, okay?
[00:01:04.800 --> 00:01:06.100]   It goes like this.
[00:01:06.100 --> 00:01:09.400]   [ Foreign Language ]
[00:01:09.400 --> 00:01:14.940]   Okay? Now, as with many Cantonese idioms and sayings, right,
[00:01:14.940 --> 00:01:19.380]   the direct translation into English doesn't really make much sense, right?
[00:01:19.380 --> 00:01:22.980]   If you directly translate this phrase, it sounds something like,
[00:01:22.980 --> 00:01:26.720]   "Why would there be such a big toad jumping around on the street?"
[00:01:26.720 --> 00:01:28.620]   Okay? Like, it doesn't make sense, right?
[00:01:28.620 --> 00:01:31.020]   Toads jumping around on the street.
[00:01:31.020 --> 00:01:35.160]   But the meaning behind it, it's something more along the lines of,
[00:01:35.160 --> 00:01:37.500]   "It's too good to be true," right?
[00:01:37.500 --> 00:01:39.440]   There's no such thing as a free lunch.
[00:01:39.440 --> 00:01:43.400]   Apparently, maybe once upon a time, big toads were very desirable, okay,
[00:01:43.400 --> 00:01:44.560]   for food or whatever.
[00:01:44.560 --> 00:01:45.680]   So, you know, right?
[00:01:45.680 --> 00:01:47.440]   It's too good to be true, right?
[00:01:47.440 --> 00:01:48.240]   It can't be true.
[00:01:48.240 --> 00:01:49.600]   It's too wonderful.
[00:01:49.600 --> 00:01:52.040]   It's too good.
[00:01:52.040 --> 00:01:55.080]   And maybe, you know, you've heard news like that, you know, like,
[00:01:55.080 --> 00:01:58.980]   when you hear news that sounds too good to be true at first, right,
[00:01:58.980 --> 00:02:02.220]   our initial reaction usually is doubt, right?
[00:02:02.220 --> 00:02:03.620]   We think, "That doesn't happen."
