
[00:00:00.000 --> 00:00:02.000]  好,大家早安
[00:00:02.000 --> 00:00:07.000]  早幾個星期我收到一間學校的通知
[00:00:07.000 --> 00:00:10.000]  他說,是不是很晃晃的聲音
[00:00:10.000 --> 00:00:12.000]  可能要調一下
[00:00:12.000 --> 00:00:14.000]  聲音有點晃晃的
[00:00:14.000 --> 00:00:16.000]  (笑)
[00:00:16.000 --> 00:00:17.000]  謝謝
[00:00:17.000 --> 00:00:20.000]  早幾個星期我收到一間學校的通知
[00:00:20.000 --> 00:00:22.000]  說我大兒子Adriel
[00:00:22.000 --> 00:00:24.000]  他進去了,是嗎?OK
[00:00:24.000 --> 00:00:26.000]  (笑)
[00:00:26.000 --> 00:00:28.000]  可能在那間學校工作
[00:00:28.000 --> 00:00:30.000]  被那間學校取錄了
[00:00:30.000 --> 00:00:32.000]  可以在那裡入讀小一
[00:00:32.000 --> 00:00:36.000]  我和Mitchie真的馬上鬆了一口氣
[00:00:36.000 --> 00:00:38.000]  如果大家是家長,你會知道
[00:00:38.000 --> 00:00:43.000]  小一、中一那些其實是很大壓力的
[00:00:43.000 --> 00:00:47.000]  Mitchie和我本身是在香港
[00:00:47.000 --> 00:00:50.000]  接受傳統填鴨式教育長大的
[00:00:50.000 --> 00:00:53.000]  先說明,我對香港的教育制度是有偏見的
[00:00:53.000 --> 00:00:55.000]  Mitchie是好一點的
[00:00:55.000 --> 00:00:58.000]  Mitchie是一隻相對健康的小鴨
[00:00:58.000 --> 00:01:02.000]  他去外國升學,浸過鹹水
[00:01:02.000 --> 00:01:04.000]  是一隻鹽水鴨
[00:01:04.000 --> 00:01:08.000]  我比較慘,我有一點吸收得不太好
[00:01:08.000 --> 00:01:09.000]  發育不良
[00:01:09.000 --> 00:01:14.000]  我還沒讀完預科,就已經出來工作
[00:01:14.000 --> 00:01:17.000]  我是一隻燒鴨,就是消防的燒
[00:01:17.000 --> 00:01:19.000]  今天你們有很多這些東西,預備好
[00:01:19.000 --> 00:01:23.000]  無論是鹽水鴨也好,燒鴨也好
[00:01:23.000 --> 00:01:26.000]  當我和Mitchie要去為了
[00:01:26.000 --> 00:01:30.000]  我們兩個兒子讀書的將來去作打算的時候
[00:01:30.000 --> 00:01:31.000]  我們的共識就是
[00:01:31.000 --> 00:01:35.000]  我們不想他們去讀那些傳統主流
[00:01:35.000 --> 00:01:37.000]  比較催谷的學校
[00:01:37.000 --> 00:01:40.000]  縱使有朋友說,可能你們兩個兒子很谷德
[00:01:40.000 --> 00:01:41.000]  讀書很厲害
[00:01:41.000 --> 00:01:44.000]  我不知道他們谷不谷德
[00:01:44.000 --> 00:01:46.000]  但我和Mitchie就知道我們不谷德
[00:01:46.000 --> 00:01:48.000]  就是谷氣那個谷
[00:01:48.000 --> 00:01:50.000]  我不想下班回去
[00:01:50.000 --> 00:01:53.000]  還要跟著他十幾個功課
[00:01:53.000 --> 00:01:57.000]  然後影響了親子關係,家庭關係,婚姻關係
[00:01:57.000 --> 00:02:01.000]  我們很希望我們的兒子可以快樂地學習
[00:02:01.000 --> 00:02:03.000]  在快樂當中成長
[00:02:03.000 --> 00:02:05.000]  贏在氣飽善
[00:02:05.000 --> 00:02:09.000]  香港的幼稚園其實已經很瘋狂
[00:02:09.000 --> 00:02:11.000]  糟了,錄了影,不好意思
[00:02:11.000 --> 00:02:13.000]  確確的,瘋狂在什麼呢
[00:02:13.000 --> 00:02:16.000]  為了進入一間理想的小學
[00:02:16.000 --> 00:02:19.000]  理想理想理想,或者我想的小學
[00:02:19.000 --> 00:02:22.000]  幼稚園變得一點都不幼稚
[00:02:22.000 --> 00:02:25.000]  說明幼稚園,為什麼不幼稚
[00:02:25.000 --> 00:02:26.000]  為什麼這麼難
[00:02:26.000 --> 00:02:29.000]  為什麼兒子會教我
[00:02:29.000 --> 00:02:33.000]  為了小朋友可以進入一間名校
