
[00:00:00.000 --> 00:00:26.000]   [ Music ]
[00:00:26.500 --> 00:00:35.000]   >> As we continue to finish the course of the four years of graduate school, we're going to be having some students come in and do a lot of reading and classroom.
[00:00:35.000 --> 00:00:42.000]   And then we're going to be doing some readings, a lot of the times we do like a conference meeting, but we're going to be doing a lot of reading and classroom.
[00:00:42.000 --> 00:00:45.000]   We're going to be doing a lot of reading and classroom.
[00:00:45.000 --> 00:00:54.000]   So, I guess the only way I can explain a little bit about the course, the way I would say it, is I thought as long as you're reading well, you can do a lot of reading.
[00:00:54.500 --> 00:00:57.000]   And I think that's the way I would say it.
[00:00:57.000 --> 00:00:59.000]   And I think that's the way I would say it.
[00:00:59.000 --> 00:01:01.000]   And I think that's the way I would say it.
[00:01:01.000 --> 00:01:03.000]   And I think that's the way I would say it.
[00:01:03.000 --> 00:01:05.000]   And I think that's the way I would say it.
[00:01:05.000 --> 00:01:07.000]   And I think that's the way I would say it.
[00:01:07.000 --> 00:01:09.000]   And I think that's the way I would say it.
[00:01:09.000 --> 00:01:11.000]   And I think that's the way I would say it.
[00:01:11.000 --> 00:01:13.000]   And I think that's the way I would say it.
[00:01:13.000 --> 00:01:15.000]   And I think that's the way I would say it.
[00:01:15.000 --> 00:01:17.000]   And I think that's the way I would say it.
[00:01:17.000 --> 00:01:19.000]   And I think that's the way I would say it.
[00:01:19.500 --> 00:01:21.000]   And I think that's the way I would say it.
[00:01:21.000 --> 00:01:23.000]   And I think that's the way I would say it.
[00:01:23.000 --> 00:01:25.000]   And I think that's the way I would say it.
[00:01:25.000 --> 00:01:27.000]   And I think that's the way I would say it.
[00:01:27.000 --> 00:01:29.000]   And I think that's the way I would say it.
[00:01:29.000 --> 00:01:31.000]   And I think that's the way I would say it.
[00:01:31.000 --> 00:01:33.000]   And I think that's the way I would say it.
[00:01:33.000 --> 00:01:35.000]   And I think that's the way I would say it.
[00:01:35.000 --> 00:01:37.000]   And I think that's the way I would say it.
[00:01:37.000 --> 00:01:39.000]   And I think that's the way I would say it.
[00:01:39.000 --> 00:01:41.000]   And I think that's the way I would say it.
[00:01:41.000 --> 00:01:43.000]   And I think that's the way I would say it.
[00:01:43.000 --> 00:01:45.000]   And I think that's the way I would say it.
[00:01:45.000 --> 00:01:47.000]   And I think that's the way I would say it.
[00:01:47.500 --> 00:01:49.000]   And I think that's the way I would say it.
[00:01:49.000 --> 00:01:51.000]   And I think that's the way I would say it.
[00:01:51.000 --> 00:01:53.000]   And I think that's the way I would say it.
[00:01:53.000 --> 00:01:55.000]   And I think that's the way I would say it.
[00:01:55.000 --> 00:01:57.000]   And I think that's the way I would say it.
[00:01:57.000 --> 00:01:59.000]   And I think that's the way I would say it.
[00:01:59.000 --> 00:02:01.000]   And I think that's the way I would say it.
[00:02:01.000 --> 00:02:03.000]   And I think that's the way I would say it.
[00:02:03.000 --> 00:02:05.000]   And I think that's the way I would say it.
[00:02:05.000 --> 00:02:07.000]   And I think that's the way I would say it.
[00:02:07.000 --> 00:02:09.000]   And I think that's the way I would say it.
[00:02:09.000 --> 00:02:11.000]   And I think that's the way I would say it.
[00:02:11.000 --> 00:02:13.000]   And I think that's the way I would say it.
[00:02:13.000 --> 00:02:15.000]   And I think that's the way I would say it.
[00:02:15.000 --> 00:02:17.000]   And I think that's the way I would say it.
[00:02:18.000 --> 00:02:19.500]   So, to sum up,
[00:02:19.500 --> 00:02:21.500]   So, to sum up,
[00:02:21.500 --> 00:02:24.500]   what I would like to conclude
[00:02:24.500 --> 00:02:26.500]   what I would like to conclude
[00:02:26.500 --> 00:02:28.500]   what I would like to conclude
[00:02:28.500 --> 00:02:30.500]   is that I don't know
[00:02:30.500 --> 00:02:32.500]   what I would like to conclude
[00:02:32.500 --> 00:02:34.500]   is that I don't know
[00:02:34.500 --> 00:02:36.500]   what I would like to conclude
[00:02:36.500 --> 00:02:38.500]   is that I don't know
[00:02:38.500 --> 00:02:40.500]   what I would like to conclude
[00:02:40.500 --> 00:02:42.500]   is that I don't know
[00:02:42.500 --> 00:02:44.500]   what I would like to conclude
[00:02:45.000 --> 00:02:46.500]   is that I don't know
[00:02:46.500 --> 00:02:48.500]   what I would like to conclude
[00:02:48.500 --> 00:02:50.500]   is that I don't know
[00:02:50.500 --> 00:02:52.500]   what I would like to conclude
[00:02:52.500 --> 00:02:54.500]   is that I don't know
[00:02:54.500 --> 00:02:56.500]   what I would like to conclude
[00:02:56.500 --> 00:02:58.500]   is that I don't know
[00:02:58.500 --> 00:03:00.500]   what I would like to conclude
[00:03:00.500 --> 00:03:02.500]   is that I don't know
[00:03:02.500 --> 00:03:04.500]   what I would like to conclude
[00:03:04.500 --> 00:03:06.500]   is that I don't know
[00:03:06.500 --> 00:03:08.500]   what I would like to conclude
[00:03:08.500 --> 00:03:10.500]   is that I don't know
[00:03:10.500 --> 00:03:12.500]   what I would like to conclude
[00:03:12.500 --> 00:03:14.500]   is that I don't know
[00:03:14.500 --> 00:03:16.000]   what I would like to conclude
[00:03:16.000 --> 00:03:18.000]   is that I don't know
[00:03:18.000 --> 00:03:20.000]   what I would like to conclude
[00:03:20.000 --> 00:03:22.000]   is that I don't know
[00:03:22.000 --> 00:03:24.000]   what I would like to conclude
[00:03:24.000 --> 00:03:26.000]   is that I don't know
[00:03:26.000 --> 00:03:28.000]   what I would like to conclude
[00:03:28.000 --> 00:03:30.000]   is that I don't know
[00:03:30.000 --> 00:03:32.000]   what I would like to conclude
[00:03:32.000 --> 00:03:34.000]   is that I don't know
[00:03:34.000 --> 00:03:36.000]   what I would like to conclude
[00:03:36.000 --> 00:03:38.000]   is that I don't know
[00:03:38.000 --> 00:03:40.000]   what I would like to conclude
[00:03:40.000 --> 00:03:42.000]   is that I don't know
[00:03:42.000 --> 00:03:44.000]   what I would like to conclude
[00:03:44.000 --> 00:03:45.500]   is that I don't know
[00:03:45.500 --> 00:03:47.500]   what I would like to conclude
[00:03:47.500 --> 00:03:49.500]   is that I don't know
[00:03:49.500 --> 00:03:51.500]   what I would like to conclude
[00:03:51.500 --> 00:03:53.500]   is that I don't know
[00:03:53.500 --> 00:03:55.500]   what I would like to conclude
[00:03:55.500 --> 00:03:57.500]   is that I don't know
[00:03:57.500 --> 00:03:59.500]   what I would like to conclude
[00:03:59.500 --> 00:04:01.500]   is that I don't know
[00:04:01.500 --> 00:04:03.500]   what I would like to conclude
[00:04:03.500 --> 00:04:05.500]   is that I don't know
[00:04:05.500 --> 00:04:07.500]   what I would like to conclude
[00:04:07.500 --> 00:04:09.500]   is that I don't know
[00:04:09.500 --> 00:04:11.500]   what I would like to conclude
[00:04:11.500 --> 00:04:13.500]   is that I don't know
[00:04:13.500 --> 00:04:15.000]   what I would like to conclude
[00:04:15.000 --> 00:04:17.000]   is that I don't know
[00:04:17.000 --> 00:04:19.000]   what I would like to conclude
[00:04:19.000 --> 00:04:21.000]   is that I don't know
[00:04:21.000 --> 00:04:23.000]   what I would like to conclude
[00:04:23.000 --> 00:04:25.000]   is that I don't know
[00:04:25.000 --> 00:04:27.000]   what I would like to conclude
[00:04:27.000 --> 00:04:29.000]   is that I don't know
[00:04:29.000 --> 00:04:31.000]   what I would like to conclude
[00:04:31.000 --> 00:04:33.000]   is that I don't know
[00:04:33.000 --> 00:04:35.000]   what I would like to conclude
[00:04:35.000 --> 00:04:37.000]   is that I don't know
[00:04:37.000 --> 00:04:39.000]   what I would like to conclude
[00:04:39.000 --> 00:04:41.000]   is that I don't know
[00:04:41.000 --> 00:04:43.000]   what I would like to conclude
[00:04:43.000 --> 00:04:44.500]   is that I don't know
[00:04:44.500 --> 00:04:46.500]   what I would like to conclude
[00:04:46.500 --> 00:04:48.500]   is that I don't know
[00:04:48.500 --> 00:04:50.500]   what I would like to conclude
[00:04:50.500 --> 00:04:52.500]   is that I don't know
[00:04:52.500 --> 00:04:54.500]   what I would like to conclude
[00:04:54.500 --> 00:04:56.500]   is that I don't know
[00:04:56.500 --> 00:04:58.500]   what I would like to conclude
[00:04:58.500 --> 00:05:00.500]   is that I don't know
[00:05:00.500 --> 00:05:02.500]   what I would like to conclude
[00:05:02.500 --> 00:05:04.500]   is that I don't know
[00:05:04.500 --> 00:05:06.500]   what I would like to conclude
[00:05:06.500 --> 00:05:08.500]   is that I don't know
[00:05:08.500 --> 00:05:10.500]   what I would like to conclude
[00:05:10.500 --> 00:05:12.500]   is that I don't know
[00:05:12.500 --> 00:05:14.000]   what I would like to conclude
[00:05:14.000 --> 00:05:16.000]   is that I don't know
[00:05:16.000 --> 00:05:18.000]   what I would like to conclude
[00:05:18.000 --> 00:05:20.000]   is that I don't know
[00:05:20.000 --> 00:05:22.000]   what I would like to conclude
[00:05:22.000 --> 00:05:24.000]   is that I don't know
[00:05:24.000 --> 00:05:26.000]   what I would like to conclude
[00:05:26.000 --> 00:05:28.000]   is that I don't know
[00:05:28.000 --> 00:05:30.000]   what I would like to conclude
[00:05:30.000 --> 00:05:32.000]   is that I don't know
[00:05:32.000 --> 00:05:34.000]   what I would like to conclude
[00:05:34.000 --> 00:05:36.000]   is that I don't know
[00:05:36.000 --> 00:05:38.000]   what I would like to conclude
[00:05:38.000 --> 00:05:40.000]   is that I don't know
[00:05:40.000 --> 00:05:42.000]   what I would like to conclude
[00:05:42.000 --> 00:05:43.500]   is that I don't know
[00:05:43.500 --> 00:05:45.500]   what I would like to conclude
[00:05:45.500 --> 00:05:47.500]   is that I don't know
[00:05:47.500 --> 00:05:49.500]   what I would like to conclude
[00:05:49.500 --> 00:05:51.500]   is that I don't know
[00:05:51.500 --> 00:05:53.500]   what I would like to conclude
