
[00:00:00.000 --> 00:00:02.000]  早晨,各位
[00:00:02.000 --> 00:00:05.440]  今天我有一點點不舒服
[00:00:05.440 --> 00:00:07.880]  Megan也生病了,她發了幾天笑
[00:00:07.880 --> 00:00:09.880]  我待會會戴口罩的
[00:00:09.880 --> 00:00:11.880]  我本身沒什麼不舒服的
[00:00:11.880 --> 00:00:13.880]  剛開始覺得想說話的時候
[00:00:13.880 --> 00:00:17.200]  所以頭那一刻沒人坐是OK的,絕對OK的
[00:00:17.200 --> 00:00:21.160]  如果你正在聽Spotify的錄音
[00:00:21.160 --> 00:00:23.160]  或者你在YouTube看
[00:00:23.160 --> 00:00:25.160]  覺得聽到我的聲音有點不順暢,不好意思
[00:00:25.160 --> 00:00:29.440]  順便說一下,我們有Spotify和YouTube
[00:00:29.440 --> 00:00:31.440]  (咳嗽)
[00:00:31.440 --> 00:00:33.440]  Sorry
[00:00:33.440 --> 00:00:35.440]  好,來吧,準備好了嗎?
[00:00:35.440 --> 00:00:39.440]  在2014年2月
[00:00:39.440 --> 00:00:41.440]  剛剛過完年沒多久
[00:00:41.440 --> 00:00:43.440]  就是在這些時間
[00:00:43.440 --> 00:00:45.440]  在一個天寒地凍的早上
[00:00:45.440 --> 00:00:48.440]  凍過今早,我保證是凍過今早
[00:00:48.440 --> 00:00:50.440]  我和一群人
[00:00:50.440 --> 00:00:53.440]  一群一秋二嶺的人
[00:00:53.440 --> 00:00:56.440]  去到跑馬地的一個墳場
[00:00:56.440 --> 00:01:00.440]  我的朋友們就在他們那一秋二嶺的東西裡
[00:01:00.440 --> 00:01:04.440]  拿了相機和鏡頭出來裝了之後
[00:01:04.440 --> 00:01:07.440]  然後我就開始對著鏡頭說
[00:01:07.440 --> 00:01:09.440]  你死了去哪裡呢?
[00:01:09.440 --> 00:01:14.440]  沒錯,首先一開始有一個滯留式廣告
[00:01:14.440 --> 00:01:16.440]  我們先說一下Alpha
[00:01:16.440 --> 00:01:19.440]  當年十年前拍的那條片
[00:01:19.440 --> 00:01:21.440]  就是剛剛這個星期三
[00:01:21.440 --> 00:01:23.440]  我們開始上Alpha
[00:01:23.440 --> 00:01:25.440]  開始看Alpha那條片
[00:01:25.440 --> 00:01:27.440]  滯留式廣告
[00:01:27.440 --> 00:01:30.440]  如果大家還有朋友想帶他去Alpha認識耶穌的話
[00:01:30.440 --> 00:01:33.440]  我們這個星期三又有Alpha了
[00:01:33.440 --> 00:01:37.440]  這十年來有很多人看過Alpha這條片
[00:01:37.440 --> 00:01:40.440]  這個系列,有很多人信主
[00:01:40.440 --> 00:01:43.440]  非常非常有很多人會走來告訴我
[00:01:43.440 --> 00:01:46.440]  不過十年來有一些幕後故事
[00:01:46.440 --> 00:01:50.440]  其實我一直都沒有機會或者沒有和別人分享過
[00:01:50.440 --> 00:01:53.440]  今天在這裡和大家說一下
[00:01:53.440 --> 00:01:55.440]  如果過去那幾個月
[00:01:55.440 --> 00:01:57.440]  因為我一個月說一次
[00:01:57.440 --> 00:01:59.440]  如果過去幾個月你有回來
[00:01:59.440 --> 00:02:01.440]  有聽過我說的朋友
[00:02:01.440 --> 00:02:03.440]  你應該會知道一點我的故事
[00:02:03.440 --> 00:02:06.440]  我在讀大學和讀神學院的時候
[00:02:06.440 --> 00:02:08.440]  兩次成為了一個落後
[00:02:08.440 --> 00:02:10.440]  就是我兩次先後都退了學
[00:02:10.440 --> 00:02:13.440]  在長篇幅
[00:02:13.440 --> 00:02:16.440]  當時其實我是差不多去到抑鬱的狀態
[00:02:16.440 --> 00:02:18.440]  之前你聽我說你會知道
[00:02:18.440 --> 00:02:20.440]  謝謝,謝謝阿Wing
[00:02:20.440 --> 00:02:22.440]  感謝感謝,先喝口水
[00:02:23.440 --> 00:02:28.440]  我當時去到一個抑鬱的狀態
[00:02:28.440 --> 00:02:31.440]  所以我讀到一半就離開了學校
[00:02:31.440 --> 00:02:32.440]  過了幾年之後
[00:02:32.440 --> 00:02:34.440]  我很榮幸收到我的一個mentor
[00:02:34.440 --> 00:02:36.440]  他發出了一個邀請
[00:02:36.440 --> 00:02:38.440]  讓我去參加Alpha這個project
[00:02:38.440 --> 00:02:40.440]  去成為其中一部分
[00:02:40.440 --> 00:02:43.440]  不過其實除了在幕前要出鏡之外
[00:02:43.440 --> 00:02:45.440]  其實我還有另一個任務
[00:02:45.440 --> 00:02:47.440]  就是我要寫好每一集的稿
[00:02:47.440 --> 00:02:49.440]  每一集大約二十三十分鐘的片段
[00:02:49.440 --> 00:02:51.440]  那些稿要寫好
[00:02:51.440 --> 00:02:54.440]  其中一個令我退學的原因
[00:02:54.440 --> 00:02:57.440]  就是因為我覺得我很難可以安定
[00:02:57.440 --> 00:03:02.440]  坐定定去很長時間寫論文
[00:03:02.440 --> 00:03:04.440]  所以這是我其中一個退學的原因
[00:03:04.440 --> 00:03:05.440]  你可想而知
[00:03:05.440 --> 00:03:09.440]  當我要每幾個月寫幾集的稿
[00:03:09.440 --> 00:03:11.440]  每一集都寫幾千字的時候
[00:03:11.440 --> 00:03:13.440]  那個困難是有多大
[00:03:13.440 --> 00:03:15.440]  我記得有一次
[00:03:15.440 --> 00:03:17.440]  我和家人去台灣旅行的時候
[00:03:17.440 --> 00:03:18.440]  我在酒店裡面
[00:03:18.440 --> 00:03:19.440]  他們去了灣哥都在那裡說
[00:03:19.440 --> 00:03:22.440]  很辛苦很辛苦
[00:03:22.440 --> 00:03:26.440]  到了第四第五集的時候
[00:03:26.440 --> 00:03:30.440]  有一次我的壓力終於爆了
[00:03:30.440 --> 00:03:33.440]  那時候我真的有點生病
[00:03:33.440 --> 00:03:36.440]  但我也做了和很多香港人
[00:03:36.440 --> 00:03:38.440]  很多時候喜歡做的事情
[00:03:38.440 --> 00:03:40.440]  那一次我射了球
[00:03:40.440 --> 00:03:42.440]  大家知道什麼叫射球嗎
[00:03:42.440 --> 00:03:45.440]  我們Alpha那天
[00:03:45.440 --> 00:03:46.440]  在組裡有人問
[00:03:46.440 --> 00:03:48.440]  什麼叫射球
[00:03:48.440 --> 00:03:50.440]  因為我們中間有些人是外國回來的
[00:03:50.440 --> 00:03:52.440]  射球就是請假
[00:03:52.440 --> 00:03:53.440]  假裝生病
[00:03:53.440 --> 00:03:54.440]  我不是真的生病
[00:03:54.440 --> 00:03:55.440]  真的生病了
[00:03:55.440 --> 00:03:56.440]  但我請了假
[00:03:56.440 --> 00:03:57.440]  但當我請了假之後
[00:03:57.440 --> 00:03:58.440]  我生病了不舒服
[00:03:58.440 --> 00:04:00.440]  其實我們本身準備開始拍一集
[00:04:00.440 --> 00:04:02.440]  我說我生病了不舒服
[00:04:02.440 --> 00:04:04.440]  於是我就不拍了幾天
[00:04:04.440 --> 00:04:06.440]  我的團隊就開始覺得
[00:04:06.440 --> 00:04:07.440]  什麼事啊
[00:04:07.440 --> 00:04:08.440]  他們很擔心
[00:04:08.440 --> 00:04:09.440]  然後他們又找不到我
[00:04:09.440 --> 00:04:11.440]  過了一個星期之後
[00:04:11.440 --> 00:04:13.440]  我回到Alpha的辦公室
[00:04:13.440 --> 00:04:15.440]  當時是Alpha整個管理層
[00:04:15.440 --> 00:04:16.440]  董事會的主席
[00:04:16.440 --> 00:04:18.440]  和整個拍攝製作團隊
[00:04:18.440 --> 00:04:20.440]  他們都坐下來和我開會
[00:04:20.440 --> 00:04:22.440]  我可以感受到
[00:04:22.440 --> 00:04:24.440]  他們那時候真的很不開心
[00:04:24.440 --> 00:04:26.440]  我可以感受到他們有多麼的徬徨
[00:04:26.440 --> 00:04:29.440]  我感受到他們有多麼的不滿
[00:04:29.440 --> 00:04:31.440]  當然我自己的情緒
[00:04:31.440 --> 00:04:33.440]  當時都非常非常低落
[00:04:33.440 --> 00:04:34.440]  因為對我來說
[00:04:34.440 --> 00:04:36.440]  好像我人生其中一個的惡性循環
[00:04:36.440 --> 00:04:38.440]  又再出現一樣
[00:04:38.440 --> 00:04:39.440]  我開始在想
[00:04:39.440 --> 00:04:41.440]  其實我是不是一個一事無成
[00:04:41.440 --> 00:04:43.440]  我是不是一個做什麼都不會做得好的人
[00:04:43.440 --> 00:04:45.440]  我是不是一個失敗者
[00:04:45.440 --> 00:04:47.440]  我是不是沒有救的
[00:04:47.440 --> 00:04:48.440]  我是不是
[00:04:48.440 --> 00:04:49.440]  我是不是
[00:04:49.440 --> 00:04:50.440]  俗一點說
[00:04:50.440 --> 00:04:51.440]  我是不是廢的呢
[00:04:51.440 --> 00:04:53.440]  有很多很多這些想法
[00:04:53.440 --> 00:04:54.440]  在我的腦海裏面出現
[00:04:54.440 --> 00:04:55.440]  我當時就想
[00:04:55.440 --> 00:04:56.440]  我可以做什麼
[00:04:56.440 --> 00:04:57.440]  我可以說什麼
[00:04:57.440 --> 00:04:58.440]  我都不知道
[00:04:58.440 --> 00:05:00.440]  董事會的主席
[00:05:00.440 --> 00:05:03.440]  他終於開口
[00:05:03.440 --> 00:05:04.440]  我以為他會想
[00:05:04.440 --> 00:05:05.440]  將他裏面一切的不滿
[00:05:05.440 --> 00:05:07.440]  向我表達的時候
[00:05:07.440 --> 00:05:08.440]  他第一句問
[00:05:08.440 --> 00:05:10.440]  Chapman, how are you?
[00:05:10.440 --> 00:05:14.440]  當他問How are you?的時候
[00:05:14.440 --> 00:05:15.440]  你怎樣的時候
[00:05:15.440 --> 00:05:17.440]  我都不知道我可以說什麼
[00:05:17.440 --> 00:05:19.440]  那種很羞愧
[00:05:19.440 --> 00:05:20.440]  很慚愧
[00:05:20.440 --> 00:05:21.440]  那種我知道
[00:05:21.440 --> 00:05:22.440]  我拖累了
[00:05:22.440 --> 00:05:23.440]  這個project by the way
[00:05:23.440 --> 00:05:25.440]  是花了超過一百多萬的
[00:05:25.440 --> 00:05:28.440]  我拖累了一個million dollar project
[00:05:28.440 --> 00:05:30.440]  我拖累了一個過百萬的一個project
[00:05:30.440 --> 00:05:32.440]  我令到那些的deadline meet不到
[00:05:32.440 --> 00:05:34.440]  我令到整個project要延期
[00:05:34.440 --> 00:05:36.440]  我心裏面有很多很多的
[00:05:36.440 --> 00:05:37.440]  慚愧的感覺
[00:05:37.440 --> 00:05:39.440]  去到一個很無地自容
[00:05:39.440 --> 00:05:41.440]  覺得自己很一事無成的地步
[00:05:42.440 --> 00:05:44.440]  然後他就說
[00:05:44.440 --> 00:05:47.440]  我以為Chapman
[00:05:47.440 --> 00:05:49.440]  其實我覺得
[00:05:49.440 --> 00:05:50.440]  他會說Chapman
[00:05:50.440 --> 00:05:51.440]  其實我們考慮過
[00:05:51.440 --> 00:05:52.440]  你這樣可能你現在
[00:05:52.440 --> 00:05:53.440]  不太適合做這件事
[00:05:53.440 --> 00:05:54.440]  不如不要緊
[00:05:54.440 --> 00:05:56.440]  不如算了
[00:05:56.440 --> 00:05:57.440]  我期望他會說這件事
[00:05:57.440 --> 00:05:59.440]  但當他一開口的時候
[00:05:59.440 --> 00:06:01.440]  他說Chapman
[00:06:01.440 --> 00:06:04.440]  我們想幫你
[00:06:04.440 --> 00:06:07.440]  我們想再給你一次機會
[00:06:07.440 --> 00:06:09.440]  我們相信你
[00:06:09.440 --> 00:06:11.440]  我坐在一個會議室裏面
[00:06:11.440 --> 00:06:13.440]  當時我呆了
[00:06:13.440 --> 00:06:17.440]  我的眼淚開始在流
[00:06:17.440 --> 00:06:18.440]  我跟他們說
[00:06:18.440 --> 00:06:20.440]  如果我是你們的話
[00:06:20.440 --> 00:06:23.440]  我第一件事會做的就是解僱我
[00:06:23.440 --> 00:06:25.440]  我都不知道
[00:06:25.440 --> 00:06:26.440]  我有沒有這樣的能力
[00:06:26.440 --> 00:06:27.440]  去做好這件事
[00:06:27.440 --> 00:06:28.440]  我都不知道
[00:06:28.440 --> 00:06:29.440]  我有沒有這樣的能力
[00:06:29.440 --> 00:06:31.440]  來完成這件事
[00:06:31.440 --> 00:06:33.440]  我人生很久沒有試過
[00:06:33.440 --> 00:06:34.440]  我很久沒有試過
[00:06:34.440 --> 00:06:36.440]  做完一件事了已經
[00:06:36.440 --> 00:06:39.440]  他們說Chapman
[00:06:39.440 --> 00:06:41.440]  我們想幫你
[00:06:41.440 --> 00:06:43.440]  他們就開始一班人
[00:06:43.440 --> 00:06:45.440]  為我祈禱
[00:06:45.440 --> 00:06:48.440]  為我禱告服事
[00:06:48.440 --> 00:06:49.440]  祝福我
[00:06:49.440 --> 00:06:52.440]  將神的話語向我的生命宣告
[00:06:52.440 --> 00:06:57.440]  開始將神看我的想法
[00:06:57.440 --> 00:07:00.440]  向我的生命宣告出來
[00:07:00.440 --> 00:07:02.440]  開始說生命在我身上
[00:07:02.440 --> 00:07:04.440]  向我講祝福
[00:07:04.440 --> 00:07:05.440]  講生命的說話
[00:07:05.440 --> 00:07:08.440]  發出神的說話在我的生命裏面
[00:07:08.440 --> 00:07:10.440]  就在那間房裏面
[00:07:10.440 --> 00:07:12.440]  就在十年前的那個地方
[00:07:12.440 --> 00:07:13.440]  我真真正正經歷到
