
[00:00:00.000 --> 00:00:01.000]   Amen.
[00:00:01.000 --> 00:00:02.000]   Thank you, church.
[00:00:02.000 --> 00:00:05.000]   And thank you, worship team.
[00:00:05.000 --> 00:00:09.000]   You can have a seat and welcome the people around you.
[00:00:09.000 --> 00:00:12.000]   Ah.
[00:00:12.000 --> 00:00:14.000]   Well, welcome to the Vine.
[00:00:14.000 --> 00:00:18.000]   Welcome, if you're joining us online, a big welcome to you as well.
[00:00:18.000 --> 00:00:21.000]   We are in week two of our sermon series in James.
[00:00:21.000 --> 00:00:25.000]   And if you haven't caught up with last week, because we had the typhoon,
[00:00:25.000 --> 00:00:27.000]   the messages up online,
[00:00:27.000 --> 00:00:32.000]   Pastor Philip gave a wonderful, beautiful message to start us off in this series.
[00:00:32.000 --> 00:00:36.000]   And so if you haven't checked that out yet, I highly encourage you to do so.
[00:00:36.000 --> 00:00:39.000]   And so we can continue on our journey today.
[00:00:39.000 --> 00:00:44.000]   So James, chapter two, if you have a Bible, you can keep that open.
[00:00:44.000 --> 00:00:48.000]   We're going to be reading through the passage together.
[00:00:48.000 --> 00:00:55.000]   So one thing I figured about out about myself is that people have a hard time sort of placing where I'm from.
[00:00:55.000 --> 00:01:01.000]   So, for example, and I just got back from visiting my wife's family in northeast Texas, small town there.
[00:01:01.000 --> 00:01:06.000]   But every time I'm there, inevitably people mistake me for being Mexican.
[00:01:06.000 --> 00:01:09.000]   Right. Because there's not very many Asian people there.
[00:01:09.000 --> 00:01:13.000]   Right. And because my complexion, I tan very, very easily.
[00:01:13.000 --> 00:01:15.000]   In fact, let me show you a picture right now.
[00:01:15.000 --> 00:01:17.000]   OK, so take a look at this picture.
[00:01:17.000 --> 00:01:20.000]   OK, can you tell me what that is?
[00:01:20.000 --> 00:01:24.000]   Right. So that is my arm next to my wife's arm.
[00:01:24.000 --> 00:01:26.000]   OK, this is after. Yeah. Right.
[00:01:26.000 --> 00:01:29.000]   This is a Stevie Wonder song and a picture. OK, like this.
[00:01:29.000 --> 00:01:33.000]   It's incredible. OK, I just tan very, very easily.
[00:01:33.000 --> 00:01:40.000]   And my wife is very white. OK, but this is that's just you know, that's what happens to me when I spend some time in the sun.
[00:01:40.000 --> 00:01:44.000]   OK, I get dark and people have a hard time placing where I am.
[00:01:44.000 --> 00:01:49.000]   Right. So in Texas, right in Brittany's hometown, I am Mexican.
[00:01:49.000 --> 00:01:52.000]   OK, look like Jorge, sound like George.
[00:01:52.000 --> 00:01:55.000]   OK, so it's like my accent throws people off completely.
[00:01:55.000 --> 00:01:58.000]   They don't have a clue where I'm from.
[00:01:58.000 --> 00:02:04.000]   But often here in Hong Kong, too, I get mistaken for different ethnicities, nationalities.
[00:02:04.000 --> 00:02:06.000]   Right. People never think I'm Chinese.
[00:02:06.000 --> 00:02:11.000]   And I know this because when they come and talk to me, they always start a conversation in English.
[00:02:11.000 --> 00:02:13.000]   And so, you know, people think I'm Filipino.
[00:02:13.000 --> 00:02:17.000]   They think I'm Nepalese or Thai, Indonesian, Malaysian, anything else.
[00:02:17.000 --> 00:02:20.000]   And so it's sort of like a superpower for me, I guess.
[00:02:20.000 --> 00:02:24.000]   So I can be all things to all people. Right. Amen. Yes.
[00:02:24.000 --> 00:02:30.000]   So actually, this comes in super handy, especially when I'm in holiday in Southeast Asia.
[00:02:30.000 --> 00:02:37.000]   So this one time I was in Thailand on holiday in Hua Hin, and I decided to go and check out some local kickboxing matches,
[00:02:37.000 --> 00:02:41.000]   you know, UFC and kickboxing, wrestling. I love all that kind of stuff.
[00:02:41.000 --> 00:02:45.000]   So I go downtown to Hua Hin. I'm dressed like a local.
[00:02:45.000 --> 00:02:50.000]   Flip flops, faded jeans, faded T-shirt. And everyone thinks I sit down.
