
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹 主內平安
[00:00:03.000 --> 00:00:09.000]  今日我們崇拜港道選讀的經文
[00:00:09.000 --> 00:00:13.000]  內容大家都不會陌生
[00:00:13.000 --> 00:00:17.000]  在懷仁教會的傳統當中
[00:00:17.000 --> 00:00:21.000]  這張聖經講什麼呢?
[00:00:21.000 --> 00:00:26.000]  講主在內的預兆
[00:00:26.000 --> 00:00:30.000]  非常好
[00:00:30.000 --> 00:00:42.000]  我們記得耶穌基督在內的確是我們信仰一個很重要的根基
[00:00:42.000 --> 00:00:46.000]  不過熱心之餘
[00:00:46.000 --> 00:00:53.000]  我們仍然需要小心去明白經文
[00:00:53.000 --> 00:01:00.000]  尤其是主耶穌在開頭的時候
[00:01:00.000 --> 00:01:05.000]  第八、九節路加福音21章
[00:01:05.000 --> 00:01:11.000]  這裏重覆了四句不要
[00:01:11.000 --> 00:01:16.000]  耶穌說你們要謹慎
[00:01:16.000 --> 00:01:20.000]  第一個不要受迷惑
[00:01:20.000 --> 00:01:28.000]  因為將來有好些人冒我的名來說我是基督
[00:01:28.000 --> 00:01:32.000]  又說事後近了
[00:01:32.000 --> 00:01:38.000]  第二個不要你們不要跟從他們
[00:01:38.000 --> 00:01:43.000]  你們聽見打仗和擾亂的事
[00:01:43.000 --> 00:01:48.000]  第三次耶穌又說不要驚慌
[00:01:48.000 --> 00:01:52.000]  因為這些事必須先有
[00:01:52.000 --> 00:01:56.000]  最後第四次耶穌再說不要
[00:01:56.000 --> 00:02:03.000]  只是末期不能立時就到
[00:02:03.000 --> 00:02:13.000]  我們很容易因為關心經文下面繼續講下去的所謂預兆
[00:02:13.000 --> 00:02:23.000]  就漏了聆聽清楚主一開始就提醒門徒
[00:02:23.000 --> 00:02:26.000]  不要人云亦云
[00:02:26.000 --> 00:02:30.000]  不要越講越似
[00:02:30.000 --> 00:02:35.000]  稍微有疑問是不是真的
[00:02:35.000 --> 00:02:40.000]  你不信耶穌回來你是疑端
[00:02:40.000 --> 00:02:50.000]  今日我們都好容易陷入一個同溫層的陷阱當中
[00:02:50.000 --> 00:02:54.000]  回到這一段聖經記載
[00:02:54.000 --> 00:03:02.000]  耶穌在這一處其實是回應著門徒的談論
[00:03:02.000 --> 00:03:07.000]  路加福音21章第五節開始
[00:03:07.000 --> 00:03:11.000]  他只是說有人談論聖殿
[00:03:11.000 --> 00:03:16.000]  不過如果我們參考馬太福音24章
[00:03:16.000 --> 00:03:19.000]  馬可福音13章
[00:03:19.000 --> 00:03:26.000]  那處就很清楚告訴我們是門徒和耶穌說
[00:03:26.000 --> 00:03:34.000]  看看這個聖殿多麼宏偉多麼莊嚴
[00:03:34.000 --> 00:03:45.000]  然後耶穌就說將來沒有一塊石頭會留在另一塊石頭之上
[00:03:45.000 --> 00:03:48.000]  不被拆毀
[00:03:48.000 --> 00:03:54.000]  耶路撒冷的聖殿被拆毀
[00:03:54.000 --> 00:04:02.000]  其實這是非常敏感的話題
[00:04:02.000 --> 00:04:06.000]  所羅門所建的聖殿
[00:04:06.000 --> 00:04:15.000]  六百年前被巴比倫的軍隊攻陷耶路撒冷
[00:04:15.000 --> 00:04:23.000]  拆毀亡國被擄的慘痛
[00:04:23.000 --> 00:04:29.000]  第二個聖殿現在在門徒眼前
[00:04:29.000 --> 00:04:33.000]  主耶穌說要再被拆毀
[00:04:33.000 --> 00:04:45.000]  是公元前530年大利烏王馬代波斯帝國的第六年重建
[00:04:45.000 --> 00:04:49.000]  由所羅巴伯大祭司耶穌亞
[00:04:49.000 --> 00:04:58.000]  並有兩位舊約十二仙之書最後的兩卷哈該撒加利亞
