
[00:00:00.000 --> 00:00:05.400]  各位電影姐妹 各位朋友 你們好
[00:00:05.400 --> 00:00:08.320]  歡迎大家參加我們三藩市播道會
[00:00:08.320 --> 00:00:10.800]  網上的五堂崇拜
[00:00:10.800 --> 00:00:13.520]  我們今天繼續思想啟示錄的信息
[00:00:13.520 --> 00:00:17.480]  我們去到啟示錄第20章7-15節
[00:00:17.480 --> 00:00:21.320]  白色寶座與最後審判
[00:00:21.320 --> 00:00:24.120]  在思想這段聖經之前 請我們同心低頭
[00:00:24.120 --> 00:00:25.720]  我們一同祷告
[00:00:25.720 --> 00:00:28.400]  慈悲人有一天 我們滿心多謝你
[00:00:28.400 --> 00:00:31.160]  因為你答應過說 你必再來
[00:00:31.160 --> 00:00:34.280]  審判活人死人 多謝你
[00:00:34.280 --> 00:00:38.880]  因為我們有一天都會終於面對面
[00:00:38.880 --> 00:00:40.880]  在主耶穌基督裏面
[00:00:40.880 --> 00:00:45.200]  目睹你的榮耀 得享永生
[00:00:45.200 --> 00:00:47.160]  求你讓我們在等候期間
[00:00:47.160 --> 00:00:50.560]  更加努力將福音傳開 以致多人信主
[00:00:50.560 --> 00:00:52.880]  因為你說過 不願一人沉淪
[00:00:52.880 --> 00:00:56.240]  但願萬人得救 求你祝福 保守我們
[00:00:56.240 --> 00:01:00.440]  又讓你的話語提醒 勸勉 教導 安慰 督責我們
[00:01:00.440 --> 00:01:05.080]  祈禱奉耶穌基督名求 阿們
[00:01:05.080 --> 00:01:07.800]  一般人一想到撒旦
[00:01:07.800 --> 00:01:09.560]  就很容易聯想到一幅
[00:01:09.560 --> 00:01:13.200]  猙獰面目的怪獸的圖畫
[00:01:13.200 --> 00:01:16.640]  一見到就令人毛骨悚然
[00:01:16.640 --> 00:01:19.440]  但其實這個很錯的圖畫
[00:01:19.440 --> 00:01:23.000]  撒旦最厲害的武器 我認為有兩個
[00:01:23.000 --> 00:01:28.120]  第一 它企圖騙人 它是不存在的
[00:01:28.120 --> 00:01:30.920]  這個戰術最厲害的地方
[00:01:30.920 --> 00:01:35.240]  就是讓人們沒有任何方法可以防備它
[00:01:35.240 --> 00:01:38.520]  因為他們以為根本沒有魔鬼 沒有撒旦的存在
[00:01:38.520 --> 00:01:42.680]  所以不需要留意它 這樣就中了它的詭計
[00:01:42.680 --> 00:01:46.200]  尤其是它將不存在的觀念
[00:01:46.200 --> 00:01:50.560]  放在教會 牧師 神學家身上
[00:01:50.560 --> 00:01:53.520]  影響就極大了 比方說
[00:01:53.520 --> 00:01:56.520]  德國著名的神學家Rudolf Bohmann
[00:01:56.520 --> 00:01:59.440]  有其中一個最著名的
[00:01:59.440 --> 00:02:02.000]  所謂無撒旦論的神學家
[00:02:02.000 --> 00:02:05.720]  他說 聖經講及有關撒旦和魔鬼的事
[00:02:05.720 --> 00:02:08.960]  完全是神話 是古代的一種迷信
[00:02:08.960 --> 00:02:10.960]  我們現代人有科學知識
[00:02:10.960 --> 00:02:15.680]  根本就不會相信這些荒謬怪誕的神話故事
[00:02:15.680 --> 00:02:18.760]  這樣就中了魔鬼的詭計
[00:02:18.760 --> 00:02:20.760]  第二個方法就是
[00:02:20.760 --> 00:02:25.000]  它出現的時候不一定是用真靈的面目
[00:02:25.000 --> 00:02:29.720]  它可以扮成一個溫文有禮的王子
[00:02:29.720 --> 00:02:32.600]  這樣它就很容易騙到人
[00:02:32.600 --> 00:02:35.760]  事實上 聖經並不是神話故事
[00:02:35.760 --> 00:02:40.040]  而是神的啟示 告訴我們神的真理
[00:02:40.040 --> 00:02:45.000]  而撒旦的存在也不是一種迷信 而是真有其事
[00:02:45.000 --> 00:02:50.000]  啟示中稱撒旦為大雄奴 古蛇 魔鬼 撒旦
[00:02:50.000 --> 00:02:52.000]  或者我們心底裡
[00:02:52.000 --> 00:02:56.800]  卻是無數關於撒旦的問題存在 令我們困擾的
[00:02:56.800 --> 00:02:58.520]  撒旦是怎麼來的呢?
[00:02:58.520 --> 00:03:01.600]  《喪世紀》第一章第31節有這樣說
[00:03:01.600 --> 00:03:07.200]  「神漢一切所做的都甚好 又晚上又早晨 是第六日」
[00:03:07.200 --> 00:03:10.920]  在這個時候 上帝所做的事似乎樣樣都好
[00:03:10.920 --> 00:03:15.400]  但到第三章第三節 三章一節的時候就有這樣的描述
