
[00:00:00.000 --> 00:00:04.160]  各位兄弟姐妹平安!
[00:00:04.160 --> 00:00:09.920]  今天我將會和大家一起進入到春階及基
[00:00:09.920 --> 00:00:12.480]  來思想一個題目
[00:00:12.480 --> 00:00:16.560]  就是神的豐富和人的貧窮
[00:00:16.560 --> 00:00:20.960]  讓我們看到神是怎樣豐富
[00:00:20.960 --> 00:00:24.000]  為何他能夠將豐富帶給人
[00:00:24.000 --> 00:00:28.080]  第二又讓人看到人為何會變成貧窮
[00:00:28.080 --> 00:00:31.600]  而這個貧窮的出路是什麼呢?
[00:00:31.600 --> 00:00:39.760]  我想和大家從美國發動的貿易戰開始看
[00:00:39.760 --> 00:00:45.360]  是因為這個對等關稅的貿易戰
[00:00:45.360 --> 00:00:51.520]  是牽起到全球都受貿易戰影響
[00:00:51.520 --> 00:00:54.160]  這個影響是什麼呢?
[00:00:54.160 --> 00:01:01.360]  特朗普向每一個做生意的國家
[00:01:01.360 --> 00:01:07.280]  凡是人家賺他的錢多過他賺別人的錢
[00:01:07.280 --> 00:01:10.000]  他都要對等
[00:01:10.000 --> 00:01:12.480]  即是你賺多了我多少
[00:01:12.480 --> 00:01:16.560]  我就要加多少關稅
[00:01:16.560 --> 00:01:18.880]  在你的貨品上
[00:01:19.280 --> 00:01:20.880]  帶來的結果
[00:01:20.880 --> 00:01:27.200]  不只是那些沒有老友的國家不開心
[00:01:27.200 --> 00:01:29.600]  甚至連他最老友的
[00:01:29.600 --> 00:01:33.760]  最信得過的合作夥伴
[00:01:33.760 --> 00:01:35.760]  全部都不開心
[00:01:35.760 --> 00:01:38.160]  我們就來想
[00:01:38.160 --> 00:01:41.520]  為什麼會發生這樣的事
[00:01:41.520 --> 00:01:44.160]  到底搞什麼呢?
[00:01:44.160 --> 00:01:48.000]  我們看到美國對等關稅
[00:01:48.000 --> 00:01:50.560]  不只是針對中國
[00:01:50.560 --> 00:01:56.320]  他針對他自己一直非常密切的夥伴國家
[00:01:56.320 --> 00:02:01.760]  加拿大、墨西哥、歐盟
[00:02:01.760 --> 00:02:03.760]  每一個國家
[00:02:03.760 --> 00:02:05.760]  他們收的稅
[00:02:05.760 --> 00:02:07.760]  你可以這麼說
[00:02:07.760 --> 00:02:11.280]  是令到所有這些國家很不開心
[00:02:11.280 --> 00:02:15.280]  而且要發動一個報復性的
[00:02:15.280 --> 00:02:17.920]  你收我多少我就收你多少
[00:02:17.920 --> 00:02:20.880]  我們就要問一個問題
[00:02:20.880 --> 00:02:22.880]  為什麼要這樣?
[00:02:22.880 --> 00:02:24.880]  基本上
[00:02:24.880 --> 00:02:26.880]  由頭到尾就是因為
[00:02:26.880 --> 00:02:28.880]  美國自己本身
[00:02:28.880 --> 00:02:30.880]  你可以說
[00:02:30.880 --> 00:02:32.880]  國債
[00:02:32.880 --> 00:02:36.000]  已經去到一個地步
[00:02:36.000 --> 00:02:38.000]  所有人都擔心
[00:02:38.000 --> 00:02:40.000]  他會爆煲
[00:02:40.000 --> 00:02:43.440]  為什麼他們需要這麼大的國債
[00:02:43.440 --> 00:02:45.440]  而且這個國債
[00:02:45.440 --> 00:02:47.440]  好像永遠都沒有辦法能夠減低
[00:02:47.440 --> 00:02:50.560]  是繼續不斷每年在增加
[00:02:50.560 --> 00:02:55.440]  現在已經去到36.5億
[00:02:55.440 --> 00:03:00.880]  36.5萬億的國債
[00:03:00.880 --> 00:03:03.840]  而這個國債本身
[00:03:03.840 --> 00:03:09.840]  每秒仍然有繼續不斷的利息加到他那裡
[00:03:09.840 --> 00:03:11.840]  是因為這樣的緣故
[00:03:11.840 --> 00:03:13.840]  每年
[00:03:14.240 --> 00:03:16.240]  他要用在
[00:03:16.240 --> 00:03:18.240]  償還國債的方面
[00:03:18.240 --> 00:03:20.240]  這些的開始
[00:03:20.240 --> 00:03:22.240]  是等於他全部收入的
[00:03:22.240 --> 00:03:24.240]  是一半
[00:03:24.240 --> 00:03:26.240]  差不多一半
[00:03:26.240 --> 00:03:30.240]  是因為這樣他自己都看到這個危機存在
[00:03:30.240 --> 00:03:32.240]  我們想一想
[00:03:32.240 --> 00:03:34.240]  製造貧窮最主要的原因
[00:03:34.240 --> 00:03:36.240]  是令到美國這個國債高企
[00:03:36.240 --> 00:03:38.240]  最主要的原因在哪裡呢?
[00:03:38.240 --> 00:03:43.440]  政治分析家都看得到
[00:03:43.440 --> 00:03:45.440]  最主要的原因
[00:03:45.440 --> 00:03:47.440]  是戰爭
[00:03:47.440 --> 00:03:49.440]  我們看回最近這兩場的戰爭
[00:03:49.440 --> 00:03:51.440]  磨烏的戰爭
[00:03:51.440 --> 00:03:53.440]  然後以巴的戰爭
[00:03:53.440 --> 00:03:55.440]  烏克蘭
[00:03:55.440 --> 00:03:57.440]  人人都知道
[00:03:57.440 --> 00:03:59.440]  連四代過去
[00:03:59.440 --> 00:04:01.440]  都未必能夠復原
[00:04:01.440 --> 00:04:03.440]  能夠重建他們自己的國家
[00:04:03.440 --> 00:04:05.440]  巴勒斯坦
[00:04:05.440 --> 00:04:07.440]  雖然現在稍微緩和
[00:04:07.440 --> 00:04:09.440]  但實際上以色列從未停止過
[00:04:09.440 --> 00:04:11.440]  繼續來到巴勒斯坦
[00:04:11.440 --> 00:04:13.440]  是哈馬斯的殘餘部隊
[00:04:13.440 --> 00:04:15.440]  只要有一個人在一個建築物
[00:04:15.440 --> 00:04:17.440]  整個建築物就會夷為平地
[00:04:17.440 --> 00:04:19.440]  甚至醫院都不放過
[00:04:19.440 --> 00:04:21.440]  學校都不放過
[00:04:21.440 --> 00:04:23.440]  但巴勒斯坦現在
[00:04:23.440 --> 00:04:25.440]  已經去到一個地步
[00:04:25.440 --> 00:04:27.440]  所有人
[00:04:27.440 --> 00:04:29.440]  所有的專家都說
[00:04:29.440 --> 00:04:31.440]  50年都未必可以重建
[00:04:31.440 --> 00:04:33.440]  現在巴勒斯坦
[00:04:33.440 --> 00:04:35.440]  已經去到一個地步
[00:04:35.440 --> 00:04:37.440]  所有人
[00:04:37.440 --> 00:04:39.440]  所有的專家都說
[00:04:39.440 --> 00:04:41.440]  巴勒斯坦已經去到一個地步
[00:04:41.440 --> 00:04:43.440]  而他的後遺症是無法估計
[00:04:43.440 --> 00:04:45.440]  難怪
[00:04:45.440 --> 00:04:47.440]  不少的政治和聖經學者
[00:04:47.440 --> 00:04:49.440]  都相信
[00:04:49.440 --> 00:04:51.440]  兩個地方的軍事衝突
[00:04:51.440 --> 00:04:53.440]  不會和解得到
[00:04:53.440 --> 00:04:55.440]  甚至可能成為
[00:04:55.440 --> 00:04:57.440]  七年大災難的導火線
[00:04:57.440 --> 00:04:59.440]  甚至可能成為
[00:04:59.440 --> 00:05:01.440]  七年大災難的導火線
[00:05:01.440 --> 00:05:03.440]  我們來看看
[00:05:03.440 --> 00:05:05.440]  美國在二戰之後
[00:05:05.440 --> 00:05:07.440]  參加過的戰爭
[00:05:07.440 --> 00:05:09.440]  韓戰、越戰、伊拉克戰爭
[00:05:09.440 --> 00:05:11.440]  阿富汗戰爭
[00:05:11.440 --> 00:05:13.440]  然後對外派駐軍隊
[00:05:13.440 --> 00:05:15.440]  國際警察
[00:05:15.440 --> 00:05:17.440]  每一個不同的地方都管道
[00:05:17.440 --> 00:05:19.440]  你可以這麼說
[00:05:19.440 --> 00:05:21.440]  過去打的戰爭
[00:05:21.440 --> 00:05:23.440]  每一場
[00:05:23.440 --> 00:05:25.440]  性都叫做慘性
[00:05:25.440 --> 00:05:27.440]  甚至我們可以說
[00:05:27.440 --> 00:05:29.440]  其實是輸
[00:05:29.440 --> 00:05:31.440]  你看看對著阿富汗都打不到
[00:05:31.440 --> 00:05:33.440]  你看看對著阿富汗都打不到
[00:05:33.440 --> 00:05:35.440]  你看看對著阿富汗都打不到
[00:05:35.440 --> 00:05:37.440]  最終都是要被
[00:05:37.440 --> 00:05:39.440]  最終都是要被
[00:05:39.440 --> 00:05:41.440]  恐怖
[00:05:41.440 --> 00:05:43.440]  恐怖
[00:05:43.440 --> 00:05:45.440]  他們認為要殘殺的
[00:05:45.440 --> 00:05:47.440]  這些人
[00:05:47.440 --> 00:05:49.440]  整個國家都要拿走
[00:05:49.440 --> 00:05:51.440]  另一方面
[00:05:51.440 --> 00:05:53.440]  伊拉克
[00:05:53.440 --> 00:05:55.440]  好像贏就贏了
[00:05:55.440 --> 00:05:57.440]  但是美軍死在伊拉克的士兵
[00:05:57.440 --> 00:05:59.440]  但是美軍死在伊拉克的士兵
[00:05:59.440 --> 00:06:01.440]  比他們打仗時死的士兵更多
[00:06:01.440 --> 00:06:03.440]  比他們打仗時死的士兵更多
[00:06:03.440 --> 00:06:05.440]  他們被逼因為這樣的緣故要撤軍
[00:06:05.440 --> 00:06:07.440]  他們被逼因為這樣的緣故要撤軍
[00:06:07.440 --> 00:06:09.440]  越戰你可以這麼說
[00:06:09.440 --> 00:06:11.440]  是輸給越軍
[00:06:11.440 --> 00:06:13.440]  整個越南都沒了
[00:06:13.440 --> 00:06:15.440]  漢戰
[00:06:15.440 --> 00:06:17.440]  一樣
[00:06:17.440 --> 00:06:19.440]  雖然勉強簽了和約
[00:06:19.440 --> 00:06:21.440]  但是可以這麼說
[00:06:21.440 --> 00:06:23.440]  他們基本上
[00:06:23.440 --> 00:06:25.440]  一直落在劣勢
[00:06:25.440 --> 00:06:27.440]  是沒辦法扭轉敗局
[00:06:27.440 --> 00:06:29.440]  因為這樣的緣故
[00:06:29.440 --> 00:06:31.440]  美國一定要叫停
[00:06:31.440 --> 00:06:33.440]  美國一定要叫停
[00:06:33.440 --> 00:06:35.440]  這場戰爭
[00:06:35.440 --> 00:06:37.440]  代價非常大
[00:06:37.440 --> 00:06:39.440]  我們現在看一看
[00:06:39.440 --> 00:06:41.440]  全世界各地
[00:06:41.440 --> 00:06:43.440]  每一個國家
[00:06:43.440 --> 00:06:45.440]  他們軍隊的支出
[00:06:45.440 --> 00:06:47.440]  或者用在軍事方面的支出
[00:06:47.440 --> 00:06:49.440]  美國
[00:06:49.440 --> 00:06:51.440]  高佔首位
[00:06:51.440 --> 00:06:53.440]  美國高佔首位
[00:06:53.440 --> 00:06:55.440]  這是一個非常大的
[00:06:55.440 --> 00:06:57.440]  這是一個非常大的
[00:06:57.440 --> 00:06:59.440]  是9970萬人
[00:06:59.440 --> 00:07:01.440]  是9970萬人
[00:07:01.440 --> 00:07:03.440]  的百萬
[00:07:03.440 --> 00:07:07.440]  這樣的軍費
[00:07:07.440 --> 00:07:11.440]  換句話說
[00:07:11.440 --> 00:07:13.440]  是99
[00:07:13.440 --> 00:07:15.440]  這個
[00:07:15.440 --> 00:07:17.440]  這個很難看
[00:07:17.440 --> 00:07:19.440]  這個這樣的數字
[00:07:19.440 --> 00:07:21.440]  是高到離譜
[00:07:21.440 --> 00:07:23.440]  差不多一萬億
[00:07:23.440 --> 00:07:25.440]  是9970億
[00:07:25.440 --> 00:07:27.440]  的國防支出
[00:07:27.440 --> 00:07:29.440]  的國防支出
[00:07:29.440 --> 00:07:31.440]  是佔他們整個國家
[00:07:31.440 --> 00:07:33.440]  是佔他們整個國家
[00:07:33.440 --> 00:07:35.440]  收入的百分之三十四
[00:07:35.440 --> 00:07:37.440]  收入的百分之三十四
[00:07:37.440 --> 00:07:39.440]  而這種支出
[00:07:39.440 --> 00:07:41.440]  佔全球百分比
[00:07:41.440 --> 00:07:43.440]  是37%
[00:07:43.440 --> 00:07:45.440]  中國是第二
[00:07:45.440 --> 00:07:47.440]  3140億
[00:07:47.440 --> 00:07:49.440]  3140億
[00:07:49.440 --> 00:07:51.440]  佔百分比是1.7
[00:07:51.440 --> 00:07:53.440]  然後全球百分比
