
[00:00:00.000 --> 00:00:02.000]  (字幕:陳志全)
[00:00:03.000 --> 00:00:05.000]  大家好
[00:00:05.000 --> 00:00:15.000]  這幾晚我會用中文做經文講道
[00:00:15.000 --> 00:00:20.000]  大家如果有看過聖經
[00:00:20.000 --> 00:00:22.000]  我們會讀幾段經文
[00:00:22.000 --> 00:00:26.000]  讀完我講下,讀完我們講下
[00:00:26.000 --> 00:00:29.000]  我只是講一個小時左右
[00:00:29.000 --> 00:00:33.000]  到時候我就會停了
[00:00:33.000 --> 00:00:37.000]  還有一件事,因為昨天沒有了
[00:00:37.000 --> 00:00:41.000]  剛才有人問我,你是不是都講了這麼多
[00:00:41.000 --> 00:00:45.000]  不是還是來的
[00:00:45.000 --> 00:00:49.000]  我不想你捱過
[00:00:49.000 --> 00:00:53.000]  所以最後那天,原本那個就out了
[00:00:53.000 --> 00:00:56.000]  我現在開始重新開始
[00:00:56.000 --> 00:00:59.000]  第一件事要講心
[00:00:59.000 --> 00:01:01.000]  第二件事講華語
[00:01:01.000 --> 00:01:04.000]  人與人之間溝通的華語
[00:01:04.000 --> 00:01:06.000]  跟著講關係
[00:01:06.000 --> 00:01:08.000]  三件事
[00:01:08.000 --> 00:01:11.000]  第一個經文是
[00:01:11.000 --> 00:01:13.000]  針研四章廿三節
[00:01:13.000 --> 00:01:16.000]  針研四章廿三節
[00:01:16.000 --> 00:01:19.000]  針研四章廿三節
[00:01:19.000 --> 00:01:21.000]  用什麼都可以
[00:01:21.000 --> 00:01:23.000]  針研四章廿三節
[00:01:23.000 --> 00:01:25.000]  1,2,3
[00:01:25.000 --> 00:01:27.000]  你要保守你心
[00:01:27.000 --> 00:01:29.000]  勝過保守一切
[00:01:29.000 --> 00:01:31.000]  因為一生的果後
[00:01:31.000 --> 00:01:33.000]  是由心發出
[00:01:33.000 --> 00:01:37.000]  我們就花一點時間想想這句子
[00:01:37.000 --> 00:01:41.000]  聽起來好像一講完就沒有了
[00:01:41.000 --> 00:01:44.000]  我們就拆開來談
[00:01:44.000 --> 00:01:49.000]  這裡不少人都是差不多我那個年代
[00:01:49.000 --> 00:01:55.000]  我不知道你最喜歡的演員是誰
[00:01:55.000 --> 00:01:58.000]  我最喜歡的就是Tom Hanks和McGryan
[00:01:58.000 --> 00:02:01.000]  你也知道是什麼年代的人
[00:02:01.000 --> 00:02:04.000]  Tom Hanks為什麼?因為他很nice
[00:02:04.000 --> 00:02:06.000]  很正氣
[00:02:06.000 --> 00:02:09.000]  McGryan為什麼?因為他很sweet
[00:02:09.000 --> 00:02:13.000]  他們兩個有幾次一起演戲
[00:02:13.000 --> 00:02:17.000]  其中一套戲就是You've Got Mail
[00:02:17.000 --> 00:02:21.000]  那時候90年代初很流行AOL
[00:02:21.000 --> 00:02:23.000]  現在我們叫網上
[00:02:23.000 --> 00:02:26.000]  以前網上就是American Online
[00:02:26.000 --> 00:02:29.000]  一個app
[00:02:29.000 --> 00:02:31.000]  如果今天說
[00:02:31.000 --> 00:02:33.000]  你裝了之後你付錢
[00:02:33.000 --> 00:02:35.000]  有郵件來的時候
[00:02:35.000 --> 00:02:37.000]  他就會說You've Got Mail
[00:02:37.000 --> 00:02:39.000]  你知道有人發東西給你
[00:02:39.000 --> 00:02:41.000]  一聲click上去
[00:02:41.000 --> 00:02:43.000]  你就開了很開心
[00:02:43.000 --> 00:02:45.000]  當時是第一次
[00:02:45.000 --> 00:02:48.000]  很多人就是這樣認識到對方
[00:02:48.000 --> 00:02:50.000]  但實際上沒有見過對方
[00:02:50.000 --> 00:02:52.000]  話說Tom Hanks和McGryan
[00:02:52.000 --> 00:02:55.000]  正正就是這樣在網上認識了
[00:02:55.000 --> 00:02:58.000]  認識了他們在真人世界
[00:02:58.000 --> 00:03:00.000]  原來兩個是對手
[00:03:00.000 --> 00:03:02.000]  怎麼對手呢
[00:03:02.000 --> 00:03:06.000]  McGryan在紐約
[00:03:06.000 --> 00:03:08.000]  紐約一間很小的書店
[00:03:08.000 --> 00:03:11.000]  現在書展還是書展
[00:03:11.000 --> 00:03:16.000]  很小的紐約街的書店老闆
[00:03:16.000 --> 00:03:18.000]  很sweet很溫暖的
[00:03:18.000 --> 00:03:20.000]  你進來買書
[00:03:20.000 --> 00:03:23.000]  一輩子都認識你的名字
[00:03:23.000 --> 00:03:25.000]  一開始的時候
[00:03:25.000 --> 00:03:28.000]  Tom Hanks也是書店老闆
[00:03:28.000 --> 00:03:32.000]  不過是大財團的chain store
[00:03:32.000 --> 00:03:34.000]  那些老闆
[00:03:34.000 --> 00:03:38.000]  所以一開始就在對面開了一間超級大的書店
[00:03:38.000 --> 00:03:40.000]  為什麼呢
[00:03:40.000 --> 00:03:42.000]  就像現在有時候看到的那些
[00:03:42.000 --> 00:03:44.000]  有地方給你喝咖啡
[00:03:44.000 --> 00:03:46.000]  有地方給你坐
[00:03:46.000 --> 00:03:48.000]  但McGryan就不夠他
[00:03:48.000 --> 00:03:50.000]  鬥的嘛
[00:03:50.000 --> 00:03:52.000]  那McGryan就和他爭吵
[00:03:52.000 --> 00:03:55.000]  真人的世界就一直爭吵
[00:03:55.000 --> 00:03:58.000]  但原來在網上是兩個朋友
[00:03:58.000 --> 00:04:00.000]  但他們都不知道
[00:04:00.000 --> 00:04:01.000]  直到有一天
[00:04:01.000 --> 00:04:03.000]  我忘了是誰先說
[00:04:03.000 --> 00:04:05.000]  不如我們見一面吧
[00:04:05.000 --> 00:04:07.000]  最後怎樣呢
[00:04:07.000 --> 00:04:09.000]  就說去一間咖啡店
[00:04:09.000 --> 00:04:11.000]  很經典的
[00:04:11.000 --> 00:04:13.000]  McGryan應該是坐在那裡
[00:04:13.000 --> 00:04:17.000]  然後放一枝紅玫瑰在桌子上
[00:04:17.000 --> 00:04:19.000]  多經典
[00:04:19.000 --> 00:04:21.000]  Tom Hanks一看到紅玫瑰就知道
[00:04:21.000 --> 00:04:23.000]  這就是我的網友
[00:04:23.000 --> 00:04:25.000]  應該是這樣的
[00:04:25.000 --> 00:04:27.000]  McGryan真的先去到
[00:04:27.000 --> 00:04:29.000]  坐在那裡放一枝紅玫瑰
[00:04:29.000 --> 00:04:31.000]  等他
