
[00:00:00.000 --> 00:00:05.640]  各位大兄姐妹 各位朋友 你們好
[00:00:05.640 --> 00:00:08.180]  歡迎大家參加我們三藩市播道會
[00:00:08.180 --> 00:00:10.180]  網上的五堂崇拜
[00:00:10.180 --> 00:00:13.020]  今天我們繼續思想希伯來書的信息
[00:00:13.020 --> 00:00:17.920]  我們去到希伯來書第十章32至39節
[00:00:17.920 --> 00:00:20.920]  題目叫做「自由祝福」
[00:00:20.920 --> 00:00:23.420]  未開始思想這段世經之前
[00:00:23.420 --> 00:00:25.760]  請你同心低頭 我們同禱告
[00:00:25.760 --> 00:00:28.800]  慈悲人 我天父 我們滿心感謝你
[00:00:28.800 --> 00:00:32.000]  因為你的恩典實在是很大很大
[00:00:32.000 --> 00:00:36.800]  以致我們的生命是自由祝福 沒有就坐
[00:00:36.800 --> 00:00:41.800]  求你藉著你的話語去提醒、勸勉、安慰、督責
[00:00:41.800 --> 00:00:45.800]  改變我們 尤其是當我們在逆境的時候
[00:00:45.800 --> 00:00:49.300]  懂得怎樣去處理和面對
[00:00:49.300 --> 00:00:52.800]  我們這樣祈禱 那是奉耶穌基督的名堂
[00:00:52.800 --> 00:01:01.300]  在2000年底 我和我太太就離開了三藩市播道會
[00:01:01.300 --> 00:01:04.300]  回到香港 窩福堂的侍奉
[00:01:04.300 --> 00:01:09.800]  不夠一年 在2001年9月13日
[00:01:09.800 --> 00:01:12.800]  這是一個難忘的日子
[00:01:12.800 --> 00:01:19.800]  因為太太幾天前去游泳發現氣喘
[00:01:19.800 --> 00:01:23.800]  於是我們就趕緊帶她去看醫生
[00:01:23.800 --> 00:01:31.800]  醫生發現她的肺片有一個12x8x6cm的腫塊
[00:01:31.800 --> 00:01:36.800]  經過一連串的檢查 證實是淋巴腫瘤
[00:01:36.800 --> 00:01:39.800]  生於胸骨和心臟之間
[00:01:39.800 --> 00:01:45.800]  醫生告訴我們 有50%可以得到痊癒的機會
[00:01:47.800 --> 00:01:50.800]  回想起過一陣子的經歷
[00:01:50.800 --> 00:01:53.800]  真的好像經過死刑的幽谷一樣
[00:01:53.800 --> 00:01:59.800]  最近我翻開太太在這個時期所寫的幾篇文章
[00:01:59.800 --> 00:02:03.800]  一邊看 一邊流著眼淚
[00:02:03.800 --> 00:02:07.800]  其中一篇是這樣寫的
[00:02:07.800 --> 00:02:09.800]  癌病是我?
[00:02:09.800 --> 00:02:13.800]  2001年9月13日 是難忘的日子
[00:02:13.800 --> 00:02:19.800]  醫生發現我的肺片有一個12x8x6cm的腫塊
[00:02:19.800 --> 00:02:22.800]  經過一連串的檢查 證實是淋巴腫瘤
[00:02:22.800 --> 00:02:25.800]  生於胸骨和心臟之間
[00:02:25.800 --> 00:02:30.800]  癌病?我?怎麼會有這樣的事呢?
[00:02:30.800 --> 00:02:33.800]  我不是一向生活有紀律
[00:02:33.800 --> 00:02:39.800]  不煙不酒 按時運動 飲食均衡 又懂得鬆弛
[00:02:39.800 --> 00:02:43.800]  生活對我來說不是構成很大的壓力
[00:02:43.800 --> 00:02:46.800]  為什麼我會患上癌病呢?
[00:02:46.800 --> 00:02:50.800]  以後的日子 我會在情緒起伏當中
[00:02:50.800 --> 00:02:55.800]  有時覺得好像在夢幻當中 一點都不真實
[00:02:55.800 --> 00:02:58.800]  有時又好像夢醒了 是真的
[00:02:58.800 --> 00:03:02.800]  回想起前面的日子 很害怕
[00:03:02.800 --> 00:03:05.800]  我會不會勝過病魔呢?
[00:03:05.800 --> 00:03:10.800]  假如藥物無效 假如化療的副作用令我擔當不起
[00:03:10.800 --> 00:03:12.800]  怎麼辦呢?
[00:03:12.800 --> 00:03:16.800]  奧主啊 求你幫助我認定你是各位愛我的主
[00:03:16.800 --> 00:03:19.800]  看顧我 賜我力量的主
[00:03:19.800 --> 00:03:27.800]  弟兄姊妹送來的慰問卡 花 水果 電子郵件 電話 小禮物
[00:03:27.800 --> 00:03:31.800]  煲來的湯水 答應不絕地為我們祈禱
[00:03:31.800 --> 00:03:35.800]  令我感到無限的安慰和鼓勵
[00:03:35.800 --> 00:03:41.800]  我開始學習 不為明天憂慮 只活在今天 只走一步
[00:03:41.800 --> 00:03:44.800]  還記得1997年夏天
[00:03:44.800 --> 00:03:49.800]  我和一班朋友走到大峽谷谷底
[00:03:49.800 --> 00:03:51.800]  兩天後再走上來
[00:03:51.800 --> 00:03:55.800]  大峽谷山勢險峭 風景絕倫
[00:03:55.800 --> 00:03:59.800]  我走下去的時候不小心傷了一個右大腿
[00:03:59.800 --> 00:04:02.800]  兩天都沒有康復
[00:04:02.800 --> 00:04:07.800]  離開谷底前一晚 望下不直的山
[00:04:07.800 --> 00:04:09.800]  憂慮到哭泣起來
[00:04:09.800 --> 00:04:14.800]  以我當時的境況 哪裏有能力可以走到谷頂呢?
[00:04:14.800 --> 00:04:20.800]  但各位創天道地的主 祂幫我完成了這個壯舉
[00:04:20.800 --> 00:04:23.800]  秘訣就是只走一步
[00:04:23.800 --> 00:04:25.800]  One step at a time
[00:04:25.800 --> 00:04:29.800]  何不求怎樣走上去谷頂呢?
[00:04:29.800 --> 00:04:32.800]  只求神每一步幫我踏過
[00:04:32.800 --> 00:04:36.800]  每過一步便存在感恩的心
[00:04:36.800 --> 00:04:39.800]  今日的情況就好像當時一樣
[00:04:39.800 --> 00:04:44.800]  我要學習活在今天 每次只走一步
[00:04:44.800 --> 00:04:48.800]  我第二次進醫院做化療的時候
[00:04:48.800 --> 00:04:52.800]  隔壁的病友是一個19歲的女孩子
[00:04:52.800 --> 00:04:57.800]  看來她很軟弱 經常發燒發冷咳嗽
[00:04:57.800 --> 00:05:01.800]  一點胃口都沒有 什麼都不能吃
[00:05:01.800 --> 00:05:07.800]  只是蓋著幾張大被子 抱頭大睡
[00:05:07.800 --> 00:05:11.800]  原來她患上了急性血癌
[00:05:11.800 --> 00:05:14.800]  她不是本地人 是中國潛伏州來的
[00:05:14.800 --> 00:05:17.800]  三歲就死了父親
[00:05:17.800 --> 00:05:21.800]  去年她媽媽也死於癌症
[00:05:21.800 --> 00:05:24.800]  死的時候只有47歲
[00:05:24.800 --> 00:05:27.800]  媽媽死了之後她不住在哭
[00:05:27.800 --> 00:05:30.800]  不久發現自己患上了急性血癌
[00:05:30.800 --> 00:05:34.800]  在大陸沒有錢 醫院就不會醫你
[00:05:34.800 --> 00:05:39.800]  也不會給你藥 她只能回家等死
[00:05:39.800 --> 00:05:42.800]  她在香港有一個70多歲的義父
[00:05:42.800 --> 00:05:46.800]  看到這樣的情形就申請來香港醫治
[00:05:46.800 --> 00:05:48.800]  因為她不是本地人
[00:05:48.800 --> 00:05:51.800]  每天住醫院的費用都要三千多元
[00:05:51.800 --> 00:05:53.800]  本地人只要68元
[00:05:53.800 --> 00:05:56.800]  她沒有錢 很怕醫院會趕她走
[00:05:56.800 --> 00:05:59.800]  真是貧病交迫
[00:05:59.800 --> 00:06:02.800]  除了義父之外 舉目無親
[00:06:02.800 --> 00:06:04.800]  幸好有些基督徒認識她義父
[00:06:04.800 --> 00:06:09.800]  所以認識她 事實上是貪她煲些東西給她吃
[00:06:09.800 --> 00:06:11.800]  我們知道她的情況之後
[00:06:11.800 --> 00:06:16.800]  馬上聯絡一些我們的朋友去做律師
[00:06:16.800 --> 00:06:19.800]  有些是做立法局議員的
[00:06:19.800 --> 00:06:23.800]  協助這位女朋友 這位女孩子
[00:06:23.800 --> 00:06:27.800]  並且我們介紹了主耶穌給她認識
[00:06:27.800 --> 00:06:30.800]  她似乎得到一點點的安慰
[00:06:30.800 --> 00:06:34.800]  我把這件事的電郵告訴各位弟兄姊妹
