
[00:00:00.000 --> 00:00:05.500]  各位大英姐妹 各位朋友 你們好
[00:00:05.500 --> 00:00:08.220]  歡迎大家參加我們三藩市報道會
[00:00:08.220 --> 00:00:10.220]  網上的五堂崇拜
[00:00:10.220 --> 00:00:14.460]  我們今天繼續思想大衛生平的訊息
[00:00:14.460 --> 00:00:16.820]  這是最後的一講
[00:00:16.820 --> 00:00:22.040]  我們一起去研讀《撒慕爾記下》第24章
[00:00:22.040 --> 00:00:24.780]  題目叫做《權力獄》
[00:00:24.780 --> 00:00:28.140]  未開始思想這段聖經之前
[00:00:28.140 --> 00:00:31.140]  請我們同心低談 我們同禱告
[00:00:31.140 --> 00:00:34.600]  慈悲人的天父 我們滿心感謝你
[00:00:34.600 --> 00:00:38.440]  因為我們知道你才是擁有絕對主權的神
[00:00:38.440 --> 00:00:41.400]  叫我們能夠懂得謙卑降服
[00:00:41.400 --> 00:00:47.240]  不是給權 不是給色 不是給錢去引誘墮落
[00:00:47.240 --> 00:00:49.540]  求你藉著你的話語提醒
[00:00:49.540 --> 00:00:53.780]  怨免教導複雜 安慰改變我們
[00:00:53.780 --> 00:00:57.000]  我們這樣禱告 乃是奉耶穌基督的名教
[00:00:57.000 --> 00:00:59.000]  阿們
[00:00:59.000 --> 00:01:03.220]  很多年前 出名的演員Harrison Ford
[00:01:03.220 --> 00:01:06.680]  主演一套非常有意義的電影
[00:01:06.680 --> 00:01:10.680]  叫做《蚊岸》
[00:01:10.680 --> 00:01:14.760]  這套電影非常有意思 非常發人深省
[00:01:14.760 --> 00:01:18.240]  我想每一個傳道人 社會工作者 政治家
[00:01:18.240 --> 00:01:21.940]  教師 心理輔導員都值得去看的
[00:01:21.940 --> 00:01:25.200]  故事是講到一個天才發明家
[00:01:25.200 --> 00:01:27.200]  一個自戀狂的人
[00:01:27.200 --> 00:01:30.720]  一個Narcissistic Personality Disorder
[00:01:30.720 --> 00:01:33.740]  他不能夠適應美國這個社會
[00:01:33.740 --> 00:01:36.240]  雖然哈佛大學收了他讀
[00:01:36.240 --> 00:01:38.540]  他不屑在那裏讀書
[00:01:38.540 --> 00:01:40.860]  後來就帶了他的妻子兒女
[00:01:40.860 --> 00:01:44.400]  去到南美落後的森林裏面
[00:01:44.400 --> 00:01:49.940]  一個土人的村落裏面 擴張他的王國
[00:01:49.940 --> 00:01:54.140]  他要和上帝鬥爭 他要改善小村的生活
[00:01:54.140 --> 00:01:56.660]  他建了一個很大的機器
[00:01:56.660 --> 00:01:59.380]  這個機器是用來製造冰的
[00:01:59.380 --> 00:02:03.100]  而冰又可以改善那些土人的生活
[00:02:03.100 --> 00:02:06.560]  這個很大的機器 製造冰的機器
[00:02:06.560 --> 00:02:10.680]  從遠處看 就好像《創世記》
[00:02:10.680 --> 00:02:13.740]  十一章所講的芭比塔一樣
[00:02:13.740 --> 00:02:16.020]  它就對那些土人說
[00:02:16.020 --> 00:02:19.260]  上帝不能夠給你的東西 就是冰
[00:02:19.260 --> 00:02:21.180]  因為那裏天氣非常酷熱
[00:02:21.180 --> 00:02:24.040]  所以那些人從來沒有見過冰的
[00:02:24.040 --> 00:02:29.200]  就讓我代替上帝來製造一些冰給你們
[00:02:29.200 --> 00:02:33.520]  他開始得到土人的尊敬和崇敬
[00:02:33.520 --> 00:02:37.000]  甚至當神來拜
[00:02:37.000 --> 00:02:38.720]  但是這條村太小了
[00:02:38.720 --> 00:02:42.520]  他的王國只是一條小小的村落
[00:02:42.520 --> 00:02:45.820]  他覺得不滿足 於是他要擴張
[00:02:45.820 --> 00:02:49.840]  擴張他的版圖 擴張他的勢力 擴張他的王國
[00:02:49.840 --> 00:02:54.120]  就因為這樣的緣故招致一些反政府的游擊隊駐宴
