
[00:00:00.000 --> 00:00:04.000]  各位姐妹早晨
[00:00:04.000 --> 00:00:08.000]  今天我們來到聖殿裡敬拜
[00:00:08.000 --> 00:00:12.000]  雖然我們的身體不在一起
[00:00:12.000 --> 00:00:16.000]  但在靈裡我們是在一起的
[00:00:16.000 --> 00:00:18.000]  我們主都在我們當中
[00:00:18.000 --> 00:00:20.000]  無論你在家庭或家裡
[00:00:20.000 --> 00:00:22.000]  或對著你的手機
[00:00:22.000 --> 00:00:26.000]  其實心靈裡我們是相連的
[00:00:26.000 --> 00:00:28.000]  今天是溫哥華播道會
[00:00:28.000 --> 00:00:30.000]  主要崇拜
[00:00:30.000 --> 00:00:34.000]  特別是講到《信經》
[00:00:34.000 --> 00:00:36.000]  我們已經講了兩堂
[00:00:36.000 --> 00:00:38.000]  第一堂是講到《信經》的意義
[00:00:38.000 --> 00:00:40.000]  第二堂是講到《信經》的第一段
[00:00:40.000 --> 00:00:42.000]  就是創造
[00:00:42.000 --> 00:00:45.000]  今天會講到《信經》的第二部分
[00:00:45.000 --> 00:00:47.000]  就是耶穌基督
[00:00:47.000 --> 00:00:48.000]  我們分兩次講
[00:00:48.000 --> 00:00:51.000]  第一次是講到唯獨基督
[00:00:51.000 --> 00:00:55.000]  我們用的經文就是
[00:00:55.000 --> 00:00:59.000]  《約翰福音》第一章到第三節
[00:00:59.000 --> 00:01:03.000]  或者我們讀多兩節
[00:01:03.000 --> 00:01:05.000]  第五節我們今天只講第三節
[00:01:05.000 --> 00:01:10.000]  太初有道,道與上帝同在,道就是上帝
[00:01:10.000 --> 00:01:12.000]  這道太初與上帝同在
[00:01:12.000 --> 00:01:15.000]  萬物都是藉著他造的
[00:01:15.000 --> 00:01:17.000]  沒有一樣不是藉著他造的
[00:01:17.000 --> 00:01:21.000]  凡被造的,在他裡面有生命
[00:01:21.000 --> 00:01:23.000]  這生命就是人的光
[00:01:23.000 --> 00:01:25.000]  光照在黑暗裡
[00:01:25.000 --> 00:01:28.000]  黑暗卻沒有勝過光
[00:01:28.000 --> 00:01:34.000]  在這段經文裡我們去回應《信經》
[00:01:34.000 --> 00:01:37.000]  《信經》的第二段就講到
[00:01:37.000 --> 00:01:41.000]  我信我主耶穌基督,上帝的獨生子
[00:01:41.000 --> 00:01:46.000]  因著聖靈感人,從童貞女瑪利亞所生
[00:01:46.000 --> 00:01:49.000]  在本雕比拉多手下受難
[00:01:49.000 --> 00:01:54.000]  被釘在十字架上,受死埋葬降在陰間
[00:01:54.000 --> 00:01:57.000]  第三天從死裡復活,升天
[00:01:57.000 --> 00:02:00.000]  坐在全能父上帝的右邊
[00:02:00.000 --> 00:02:04.000]  將來必從那裡降臨,審判活人死人
[00:02:04.000 --> 00:02:06.000]  我們就只講前面
