
[00:00:00.000 --> 00:00:04.000]  各位姐妹早晨
[00:00:04.000 --> 00:00:06.000]  今天雖然很大雨
[00:00:06.000 --> 00:00:09.000]  但大家都回來敬拜主
[00:00:09.000 --> 00:00:11.000]  心中都很歡喜
[00:00:11.000 --> 00:00:14.000]  今天都是開心的
[00:00:14.000 --> 00:00:16.000]  因為今早我們看到消息
[00:00:16.000 --> 00:00:18.000]  香港人拿了第一個金牌
[00:00:18.000 --> 00:00:22.000]  江文慧都為香港人打氣
[00:00:22.000 --> 00:00:26.000]  很開心見到大家
[00:00:26.000 --> 00:00:31.000]  又在主日跟大家分享神的說話
[00:00:31.000 --> 00:00:34.000]  我講這篇道是大家很熟悉的
[00:00:34.000 --> 00:00:38.000]  90篇詩篇大家一定看過
[00:00:38.000 --> 00:00:41.000]  但題目叫新人類
[00:00:41.000 --> 00:00:45.000]  跟這篇詩篇沒有什麼關係
[00:00:45.000 --> 00:00:50.000]  事實上我會將重點放在這篇詩篇的其中一句
[00:00:50.000 --> 00:00:52.000]  新人類
[00:00:52.000 --> 00:00:56.000]  今天我們不詳細讀
[00:00:56.000 --> 00:01:00.000]  詩篇的作者是摩西
[00:01:00.000 --> 00:01:03.000]  摩西本身有很多經歷
[00:01:03.000 --> 00:01:06.000]  他自己是絕口笨舌
[00:01:06.000 --> 00:01:07.000]  很內向
[00:01:07.000 --> 00:01:11.000]  上帝呼召他帶領以色列人出來的時候
[00:01:11.000 --> 00:01:13.000]  他千推萬推說不肯去
[00:01:13.000 --> 00:01:15.000]  直到上帝發脾氣
[00:01:15.000 --> 00:01:17.000]  他都說我不懂說話
[00:01:17.000 --> 00:01:21.000]  神就說我找你大哥阿倫幫你說話
[00:01:21.000 --> 00:01:24.000]  摩西才死死氣
[00:01:24.000 --> 00:01:27.000]  帶領以色列人離開埃及
[00:01:27.000 --> 00:01:30.000]  但在他的經歷裏面
[00:01:30.000 --> 00:01:33.000]  其實他有很多不開心的事
[00:01:33.000 --> 00:01:35.000]  很多挫敗挫折
[00:01:35.000 --> 00:01:37.000]  首先他年輕的時候
[00:01:37.000 --> 00:01:41.000]  雖然在埃及40年的生活很美滿
[00:01:41.000 --> 00:01:42.000]  很豐足
[00:01:42.000 --> 00:01:43.000]  學了很多東西
[00:01:43.000 --> 00:01:46.000]  但因為民族感情的原因
[00:01:46.000 --> 00:01:47.000]  打死埃及人
[00:01:47.000 --> 00:01:51.000]  結果逃亡在抗野漂流40年
[00:01:51.000 --> 00:01:52.000]  當牧羊
[00:01:52.000 --> 00:01:55.000]  在那裏已經安居樂業
[00:01:55.000 --> 00:01:58.000]  他都想不再回埃及的時候
[00:01:58.000 --> 00:02:03.000]  結果上帝就呼召他帶領埃及人
[00:02:03.000 --> 00:02:04.000]  但帶領的過程
[00:02:04.000 --> 00:02:07.000]  在他最後的40年都不是不快樂
[00:02:07.000 --> 00:02:12.000]  因為以色列人一直埋怨
[00:02:12.000 --> 00:02:14.000]  你看《揣及記》看到
[00:02:14.000 --> 00:02:15.000]  很多埋怨
[00:02:15.000 --> 00:02:18.000]  說帶我們抗戰幹什麼
[00:02:18.000 --> 00:02:19.000]  又沒有東西吃
[00:02:19.000 --> 00:02:20.000]  在這裏餓死
[00:02:20.000 --> 00:02:21.000]  回埃及了
[00:02:21.000 --> 00:02:26.000]  所以他在整個過程裏
[00:02:26.000 --> 00:02:29.000]  那幫以色列人都不太接納他
[00:02:29.000 --> 00:02:32.000]  甚至當他上山拿十戒的時候
[00:02:32.000 --> 00:02:35.000]  那些人很快就拜金牛
[00:02:35.000 --> 00:02:37.000]  他覺得自己很失敗
[00:02:37.000 --> 00:02:40.000]  帶領這幫人很辛苦
[00:02:40.000 --> 00:02:42.000]  他體驗了這麼多東西
[00:02:42.000 --> 00:02:43.000]  在這個詩篇裏面
[00:02:43.000 --> 00:02:49.000]  你會看到其實經歷人生很多困難
[00:02:49.000 --> 00:02:50.000]  在後面
[00:02:50.000 --> 00:02:52.000]  剛才你從經文看到
[00:02:52.000 --> 00:02:54.000]  一生七十歲
[00:02:54.000 --> 00:02:56.000]  若是強壯八十歲
