
[00:00:00.000 --> 00:00:04.000]  感謝神的恩典
[00:00:04.000 --> 00:00:08.000]  今年這個聚會的主題
[00:00:08.000 --> 00:00:11.000]  「天國近了」
[00:00:11.000 --> 00:00:17.000]  是印度基督協會負責的同工所提議的
[00:00:17.000 --> 00:00:21.000]  當然我們一定不會陌生天國
[00:00:21.000 --> 00:00:25.000]  但是我們是在另外一個場合裏面
[00:00:25.000 --> 00:00:28.000]  多數聽這兩個字的
[00:00:28.000 --> 00:00:30.000]  在天國之前
[00:00:30.000 --> 00:00:32.000]  你會很自然加多兩個字
[00:00:32.000 --> 00:00:36.000]  是「魂歸天國」
[00:00:36.000 --> 00:00:38.000]  就是在殯儀館
[00:00:38.000 --> 00:00:41.000]  在安息禮拜
[00:00:41.000 --> 00:00:43.000]  所以對我們來說
[00:00:43.000 --> 00:00:45.000]  天國是很遙遠的
[00:00:45.000 --> 00:00:48.000]  是死了之後
[00:00:48.000 --> 00:00:52.000]  我們的靈魂才去的地方
[00:00:52.000 --> 00:00:55.000]  天國近了
[00:00:55.000 --> 00:00:57.000]  不方好事
[00:00:57.000 --> 00:00:59.000]  最好不要這麼快
[00:00:59.000 --> 00:01:02.000]  每一次接觸
[00:01:02.000 --> 00:01:05.000]  都是躺在樹角的人去天國
[00:01:05.000 --> 00:01:08.000]  這個印象
[00:01:08.000 --> 00:01:12.000]  恐怕是我們包括
[00:01:12.000 --> 00:01:19.000]  在教會信了主很久的弟兄姊妹
[00:01:19.000 --> 00:01:23.000]  無法脫離的印象
[00:01:23.000 --> 00:01:24.000]  所以這五天
[00:01:24.000 --> 00:01:26.000]  這五堂的聚會
[00:01:26.000 --> 00:01:28.000]  三天
[00:01:28.000 --> 00:01:32.000]  我們討論天國近了
[00:01:32.000 --> 00:01:34.000]  我們明白
[00:01:34.000 --> 00:01:37.000]  天國是馬太福音
[00:01:37.000 --> 00:01:41.000]  專用的詞彙
[00:01:41.000 --> 00:01:44.000]  其實它的意思
[00:01:44.000 --> 00:01:46.000]  是神的國
[00:01:46.000 --> 00:01:49.000]  馬可福音 路加福音
