
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹各位朋友你們好
[00:00:05.000 --> 00:00:07.500]  歡迎大家參觀我們三藩市播道會
[00:00:07.500 --> 00:00:09.500]  網上五堂崇拜
[00:00:09.500 --> 00:00:12.500]  今天我們繼續思想約翰福音的信息
[00:00:12.500 --> 00:00:15.000]  來到約翰福音第十九章
[00:00:15.000 --> 00:00:17.000]  十七節到二十七節
[00:00:17.000 --> 00:00:19.000]  題目叫做他的死
[00:00:19.000 --> 00:00:23.000]  在思想這段聖經前請你同心低頭
[00:00:23.000 --> 00:00:24.000]  或同禱告
[00:00:24.000 --> 00:00:26.500]  慈悲我的天父我們感謝你
[00:00:26.500 --> 00:00:30.000]  因為你的死我們得到生命
[00:00:30.000 --> 00:00:33.000]  因為你受傷被鞭打
[00:00:33.000 --> 00:00:35.000]  以致我們得到醫治
[00:00:35.000 --> 00:00:37.000]  求你真的憐恤我們
[00:00:37.000 --> 00:00:42.000]  讓我們能夠想到你偉大的愛
[00:00:42.000 --> 00:00:44.000]  在我們犧牲的時候
[00:00:44.000 --> 00:00:48.000]  我們願意背起十字架來跟從你
[00:00:48.000 --> 00:00:50.000]  求聖靈在這個時候
[00:00:50.000 --> 00:00:52.000]  向我們說你所說的話
[00:00:52.000 --> 00:00:55.000]  讓我們生命有改變
[00:00:55.000 --> 00:00:57.000]  我們禱告
[00:00:57.000 --> 00:00:59.000]  阿們
[00:00:59.000 --> 00:01:01.000]  作家Wayne Parson
[00:01:01.000 --> 00:01:04.000]  說過一個非常害人的故事
[00:01:04.000 --> 00:01:06.000]  在第二次世界大戰的時候
[00:01:06.000 --> 00:01:09.000]  德國納粹軍人濫殺猶太人
[00:01:09.000 --> 00:01:12.000]  有一次他們抓了一個年紀老邁的拉比
[00:01:12.000 --> 00:01:15.000]  押了去納粹軍人的警局
[00:01:15.000 --> 00:01:17.000]  到警局的時候發現
[00:01:17.000 --> 00:01:20.000]  有兩個德軍正在毒打一個猶太人
[00:01:20.000 --> 00:01:22.000]  拳打腳踢
[00:01:22.000 --> 00:01:26.000]  看到猶太人在垂死中身淫痛苦不堪
[00:01:26.000 --> 00:01:30.000]  當這些禽獸不如的納粹軍人
[00:01:30.000 --> 00:01:33.000]  看到這個楚楚可憐的老拉比
[00:01:33.000 --> 00:01:35.000]  突然想到一個主意
[00:01:35.000 --> 00:01:37.000]  想拿他來開開玩笑
[00:01:37.000 --> 00:01:41.000]  在悶的日子裡加添一點情趣
[00:01:41.000 --> 00:01:43.000]  於是就下令拉比
[00:01:43.000 --> 00:01:44.000]  別說了
[00:01:44.000 --> 00:01:46.000]  脫光衣服一絲不掛
[00:01:46.000 --> 00:01:48.000]  對著這個垂死的猶太人
[00:01:48.000 --> 00:01:51.000]  去說他預備在安死日說的道
[00:01:51.000 --> 00:01:53.000]  這個老拉比
[00:01:53.000 --> 00:01:55.000]  毫無抵抗的能力
[00:01:55.000 --> 00:01:58.000]  面對著自己的同胞
[00:01:58.000 --> 00:02:01.000]  一個被毒打垂死的同胞
[00:02:01.000 --> 00:02:03.000]  用戰鬥的聲音
[00:02:03.000 --> 00:02:07.000]  加上那些納粹軍人歡呼的聲音
[00:02:07.000 --> 00:02:10.000]  說出他老早預備的道
[00:02:10.000 --> 00:02:11.000]  放歉臂
[00:02:11.000 --> 00:02:14.000]  活在上帝面前
[00:02:14.000 --> 00:02:16.000]  當我看到這個故事的時候
[00:02:16.000 --> 00:02:18.000]  心中不其然
[00:02:18.000 --> 00:02:20.000]  好像作嘔一樣
[00:02:20.000 --> 00:02:23.000]  為什麼人性可以變得這麼殘忍呢?
[00:02:23.000 --> 00:02:25.000]  為什麼他們不單殺人
[00:02:25.000 --> 00:02:29.000]  還要這麼殘忍地去磨折人
[00:02:29.000 --> 00:02:31.000]  去結束人的生命
[00:02:31.000 --> 00:02:35.000]  為什麼他們要漠視人的尊嚴呢?
[00:02:35.000 --> 00:02:38.000]  難道他們沒有同情心嗎?
[00:02:38.000 --> 00:02:41.000]  事實上我們翻開歷史來看看
[00:02:41.000 --> 00:02:47.000]  像納粹軍人這樣的殘忍絕對不陌生
[00:02:47.000 --> 00:02:49.000]  我們想到中國歷史
[00:02:49.000 --> 00:02:51.000]  尤其是明朝的時候
[00:02:51.000 --> 00:02:54.000]  朱元璋用所謂的嚴刑峻法
[00:02:54.000 --> 00:02:56.000]  殘忍到極的
[00:02:56.000 --> 00:02:59.000]  編寫了一本叫《大誥》的書
[00:02:59.000 --> 00:03:01.000]  在這本書裏面列出
[00:03:01.000 --> 00:03:04.000]  種種你想都想不到的嚴刑
[00:03:04.000 --> 00:03:07.000]  是用殘忍的方法去刺死一個人
[00:03:07.000 --> 00:03:10.000]  其中是將人的皮剝了
[00:03:10.000 --> 00:03:13.000]  然後在公堂裏面像曬蠟一樣
[00:03:13.000 --> 00:03:15.000]  折磨而死
[00:03:15.000 --> 00:03:17.000]  有些豬狗族
[00:03:17.000 --> 00:03:19.000]  其中有一個著名的案
[00:03:19.000 --> 00:03:22.000]  就是公臣藍玉之死
[00:03:22.000 --> 00:03:24.000]  朱元璋猜忌藍玉
[00:03:24.000 --> 00:03:26.000]  因為公職卓越
[00:03:26.000 --> 00:03:28.000]  引起他的猜忌
[00:03:28.000 --> 00:03:31.000]  於是他就判藍玉叛國之罪
[00:03:31.000 --> 00:03:33.000]  豬狗族
[00:03:33.000 --> 00:03:37.000]  牽連被殺的總共有一萬五千多人
[00:03:37.000 --> 00:03:40.000]  其中不少是用最殘忍的方法
[00:03:40.000 --> 00:03:42.000]  處死他們
[00:03:42.000 --> 00:03:44.000]  在近代歷史裏面
[00:03:44.000 --> 00:03:47.000]  南京大屠殺真是慘不忍睹
[00:03:47.000 --> 00:03:49.000]  根據Iris Chan所寫的那本
[00:03:49.000 --> 00:03:51.000]  《The Rape of Nanking》
[00:03:51.000 --> 00:03:54.000]  日本軍人可以幾年之間
[00:03:54.000 --> 00:03:56.000]  用斬人頭來比賽
[00:03:56.000 --> 00:03:59.000]  誰斬得多就有獎
[00:03:59.000 --> 00:04:01.000]  他們有輪姦的婦女
[00:04:01.000 --> 00:04:03.000]  當我們讀到這些歷史的事
