
[00:00:00.000 --> 00:00:04.480]  各位弟兄姊妹平安
[00:00:04.480 --> 00:00:09.840]  我們今天的題目是不要驚動愛情
[00:00:09.840 --> 00:00:11.560]  上一次也提及到
[00:00:11.560 --> 00:00:15.520]  我們愛情這個定義要拉闊一點
[00:00:15.520 --> 00:00:18.120]  上次提到友情
[00:00:18.120 --> 00:00:19.640]  也是愛情的一種
[00:00:19.640 --> 00:00:22.120]  今天會講戀情
[00:00:22.120 --> 00:00:24.520]  更加是愛情的一種
[00:00:24.520 --> 00:00:26.920]  下一次講親情
[00:00:26.920 --> 00:00:32.200]  再下一次講上帝救贖之情
[00:00:32.200 --> 00:00:33.680]  當我講阿哥的時候
[00:00:33.680 --> 00:00:37.040]  我不知道大家對阿哥認識有多少
[00:00:37.040 --> 00:00:39.600]  可能大家只是在婚禮里
[00:00:39.600 --> 00:00:42.880]  聽牧師傳道人讀一兩節
[00:00:42.880 --> 00:00:44.720]  關於阿哥的經文
[00:00:44.720 --> 00:00:46.760]  或者上一次
[00:00:46.760 --> 00:00:48.520]  我記得有一次祈禱會
[00:00:48.520 --> 00:00:50.600]  我就說各位弟兄姊妹
[00:00:50.600 --> 00:00:53.160]  有一次我會在崇拜里
[00:00:53.160 --> 00:00:55.360]  分享阿哥
[00:00:55.360 --> 00:00:58.320]  他第一個反應是什麼呢?
[00:00:58.320 --> 00:00:59.360]  他第一個反應是
[00:00:59.360 --> 00:01:03.400]  咦!這麼惡心!
[00:01:03.400 --> 00:01:05.240]  很多人都噩頭
[00:01:05.240 --> 00:01:06.000]  有些人
[00:01:06.000 --> 00:01:07.040]  我看到你的口形
[00:01:07.040 --> 00:01:09.080]  真的挺惡心的
[00:01:09.080 --> 00:01:10.440]  為什麼惡心呢?
[00:01:10.440 --> 00:01:13.520]  就是描述一些男女的身體
[00:01:13.520 --> 00:01:15.120]  有很多的描述
[00:01:15.120 --> 00:01:17.440]  都真的挺白的
[00:01:17.440 --> 00:01:21.320]  所以在去香港放大假之前
[00:01:21.320 --> 00:01:23.560]  我在神學院旁聽了一個課程
[00:01:23.560 --> 00:01:24.840]  就是講阿哥
[00:01:24.840 --> 00:01:28.120]  教授的是一位姐妹
[00:01:28.120 --> 00:01:30.280]  他說十幾年前
[00:01:30.280 --> 00:01:33.120]  開始在神學院教阿哥的時候
[00:01:33.120 --> 00:01:35.280]  講著講著他自己都臉紅
[00:01:35.280 --> 00:01:37.560]  然後他說那次的課程
[00:01:37.560 --> 00:01:39.280]  學生是最乖的
[00:01:39.280 --> 00:01:39.720]  為什麼呢?
[00:01:39.720 --> 00:01:41.520]  因為每個人都是低著頭
[00:01:41.520 --> 00:01:44.280]  不太容易羨慕老師
[00:01:44.280 --> 00:01:48.480]  原來阿哥給人的印象是這樣的
[00:01:48.480 --> 00:01:49.400]  但是接著
[00:01:49.400 --> 00:01:50.800]  當我上了幾天課
[00:01:50.800 --> 00:01:53.040]  看了老師介紹的書之後
[00:01:53.040 --> 00:01:56.240]  令我對阿哥完全的改觀
[00:01:56.240 --> 00:01:58.320]  有很多的亮光
[00:01:58.320 --> 00:02:01.080]  很想和大家分享
[00:02:01.080 --> 00:02:03.240]  原來在希伯來聖經
[00:02:03.240 --> 00:02:07.160]  有一個部分叫聖卷
[00:02:07.160 --> 00:02:13.680]  原來阿哥是五個聖卷裡面排第一的
[00:02:13.680 --> 00:02:16.240]  第二是《路德記》
[00:02:16.240 --> 00:02:18.560]  第三是《耶利米埃歌》
[00:02:18.560 --> 00:02:20.920]  第四是《傳道書》
[00:02:20.920 --> 00:02:23.520]  第五是《以斯帖記》
[00:02:23.520 --> 00:02:25.600]  原來這五個聖卷
[00:02:25.600 --> 00:02:30.240]  是在猶太人的五個節旗里中讀的
[00:02:30.240 --> 00:02:31.120]  中讀的
[00:02:31.120 --> 00:02:32.480]  每一個節旗的時候
[00:02:32.480 --> 00:02:36.120]  就中讀每一個經卷
[00:02:36.120 --> 00:02:37.200]  大家猜一下
[00:02:37.200 --> 00:02:41.840]  阿哥在什麼節旗里讀呢?
[00:02:41.840 --> 00:02:43.680]  阿哥
[00:02:43.680 --> 00:02:46.040]  這個節旗大家很熟悉的
[00:02:46.040 --> 00:02:46.920]  對了
[00:02:46.920 --> 00:02:50.240]  原來是逾越節
[00:02:50.240 --> 00:02:51.680]  逾越節
[00:02:51.680 --> 00:02:53.800]  原來來到今天
[00:02:53.800 --> 00:02:56.880]  每一年當逾越節最後的
[00:02:56.880 --> 00:02:59.200]  最重要的一個慶典活動
[00:02:59.200 --> 00:03:01.840]  就是當眾朗讀《阿哥》
[00:03:01.840 --> 00:03:03.920]  然後結束
[00:03:03.920 --> 00:03:06.840]  原來他們就相信《阿哥》
[00:03:06.840 --> 00:03:09.240]  就像我們剛才詩班的詩歌那樣說
[00:03:09.240 --> 00:03:11.400]  是等待耶和華
[00:03:11.400 --> 00:03:14.480]  原來他們就回顧一次舊恩歷史
[00:03:14.480 --> 00:03:17.920]  就像《阿哥》的女主角
[00:03:17.920 --> 00:03:23.640]  在等待男主角來臨的一樣的心情
[00:03:23.640 --> 00:03:25.640]  而當你在看《阿哥》的時候
[00:03:25.640 --> 00:03:26.920]  你會很明顯覺得
[00:03:26.920 --> 00:03:30.400]  《阿哥》是一首情詩
[00:03:30.400 --> 00:03:33.480]  除了《阿哥》第一章第一節
[00:03:33.480 --> 00:03:35.080]  作為一個背景的交代
[00:03:35.080 --> 00:03:37.400]  它說所落門的歌
[00:03:37.400 --> 00:03:40.880]  是歌中的阿哥
[00:03:40.880 --> 00:03:44.640]  這就是聖經裡面最美的詩歌
[00:03:44.640 --> 00:03:47.040]  而在希伯來聖經的第一個字
[00:03:47.040 --> 00:03:49.200]  和我們中文翻譯有點不同
[00:03:49.200 --> 00:03:51.120]  它們第一個字是什麼呢?
[00:03:51.120 --> 00:03:53.400]  原來就是kiss
[00:03:53.400 --> 00:03:54.760]  接吻
[00:03:54.760 --> 00:03:56.880]  原來希伯來文聖經的第一
[00:03:56.880 --> 00:03:59.640]  你可以說是第一個字出現關於《阿哥》
[00:03:59.640 --> 00:04:01.240]  就是kiss
[00:04:01.240 --> 00:04:02.600]  他很期待
[00:04:02.600 --> 00:04:04.480]  由女主角說的
[00:04:04.480 --> 00:04:10.240]  由女主角很期待男主角給他的親吻
[00:04:10.240 --> 00:04:11.160]  他怎麼解釋呢?
[00:04:11.160 --> 00:04:14.320]  他說:願他用口予我親嘴
[00:04:14.320 --> 00:04:18.560]  因你的愛情比酒更美
[00:04:18.560 --> 00:04:19.880]  在希伯來人來說
[00:04:19.880 --> 00:04:21.440]  酒是很重要的
[00:04:21.440 --> 00:04:22.280]  大家還記不記得
[00:04:22.280 --> 00:04:25.840]  耶穌第一個行的神跡是什麼?
[00:04:25.840 --> 00:04:28.040]  以水變酒
[00:04:28.040 --> 00:04:30.760]  就是耶穌在一個婚宴裡面
[00:04:30.760 --> 00:04:32.640]  主人家沒有酒
[00:04:32.640 --> 00:04:36.000]  沒有酒對於婚宴是很大的一件事
[00:04:36.000 --> 00:04:37.920]  酒是代表歡樂
[00:04:37.920 --> 00:04:39.480]  而女主角在這裡說
[00:04:39.480 --> 00:04:42.800]  愛情比酒更美好
[00:04:42.800 --> 00:04:43.880]  當你讀《阿哥》的時候
[00:04:43.880 --> 00:04:46.480]  你會發覺很多很有趣的東西
[00:04:46.480 --> 00:04:49.360]  第一個就是整卷的《阿哥》
[00:04:49.360 --> 00:04:53.000]  是沒有出現過上帝的名字
[00:04:53.000 --> 00:04:53.840]  沒有出現過
[00:04:53.840 --> 00:04:56.000]  和《儀師帖記》一樣
[00:04:56.000 --> 00:04:58.880]  而另一個就是整卷的《阿哥》
[00:04:58.880 --> 00:05:01.040]  有些人覺得讀《阿哥》的時候
[00:05:01.040 --> 00:05:02.720]  有點頭暈
[00:05:02.720 --> 00:05:03.320]  為什麼呢?
