
[00:00:00.000 --> 00:00:02.000]  各位聽眾姐妹
[00:00:02.000 --> 00:00:12.240]  當你在2015年聖誕將臨這段日子的時候
[00:00:12.240 --> 00:00:15.600]  我不知道大家知不知道
[00:00:15.600 --> 00:00:19.680]  全球各地的報紙
[00:00:19.680 --> 00:00:23.680]  大眾傳播
[00:00:23.680 --> 00:00:27.040]  將2015這個聖誕節
[00:00:27.920 --> 00:00:32.400]  是第二次世界大戰以後
[00:00:32.400 --> 00:00:35.120]  一個最嚴峻
[00:00:35.120 --> 00:00:38.000]  最不開心
[00:00:38.000 --> 00:00:40.320]  最恐懼
[00:00:40.320 --> 00:00:44.160]  也最不平安的一個聖誕
[00:00:44.160 --> 00:00:48.000]  主要的原因在哪裏呢
[00:00:48.000 --> 00:00:50.800]  第一
[00:00:50.800 --> 00:00:55.760]  伊拉克戰爭之後的後遺症一直沒有停過
[00:00:56.960 --> 00:00:58.960]  加上ISIS的開始
[00:00:58.960 --> 00:01:00.960]  伊斯蘭國的開始
[00:01:00.960 --> 00:01:03.520]  是帶給整個世界
[00:01:03.520 --> 00:01:06.320]  一種恐懼
[00:01:06.320 --> 00:01:10.000]  一種不安
[00:01:10.000 --> 00:01:13.760]  而隨著整個世界的反恐
[00:01:13.760 --> 00:01:16.640]  越來越強烈的時候
[00:01:16.640 --> 00:01:19.520]  恐襲
[00:01:19.520 --> 00:01:22.640]  也是越來越肆虐
[00:01:25.200 --> 00:01:27.200]  歐洲
[00:01:27.200 --> 00:01:31.280]  已經各處出現這些恐襲的事件
[00:01:31.280 --> 00:01:35.280]  巴黎的劇院是最大的
[00:01:35.280 --> 00:01:37.280]  但實際上
[00:01:37.280 --> 00:01:42.240]  那天的襲擊是同時在五個不同的地方出現
[00:01:42.240 --> 00:01:48.880]  全球軍事力量最強大的美國
[00:01:48.880 --> 00:01:52.400]  在加州的聖德納
[00:01:52.400 --> 00:01:54.960]  同樣有恐襲
[00:01:55.840 --> 00:01:57.840]  令人不安的就是
[00:01:57.840 --> 00:02:02.000]  我們看到有一段平靜了的以色列
[00:02:02.000 --> 00:02:04.800]  現在和巴勒斯坦之間的衝突
[00:02:04.800 --> 00:02:06.800]  日益加劇
[00:02:06.800 --> 00:02:10.000]  可以這樣說
[00:02:10.000 --> 00:02:12.000]  整個世界都陷入一個
[00:02:12.000 --> 00:02:14.000]  恐襲
[00:02:14.000 --> 00:02:16.000]  那種氣氛的籠罩下
[00:02:16.000 --> 00:02:21.120]  我自己深深感覺到
[00:02:21.120 --> 00:02:23.120]  為了這個世界
[00:02:23.120 --> 00:02:25.120]  各地發生這些事
[00:02:25.120 --> 00:02:27.120]  我們深信神在這裡
[00:02:27.120 --> 00:02:29.120]  在再臨的日子
[00:02:29.120 --> 00:02:31.120]  那些先兆
[00:02:31.120 --> 00:02:33.120]  提醒我們
[00:02:33.120 --> 00:02:35.120]  耶穌基督在臨的日子
[00:02:35.120 --> 00:02:37.120]  那些先兆
[00:02:37.120 --> 00:02:39.120]  是越來越明顯
[00:02:39.120 --> 00:02:43.120]  剛剛昨天
[00:02:43.120 --> 00:02:45.120]  減排的問題
[00:02:45.120 --> 00:02:47.120]  整個世界
[00:02:47.120 --> 00:02:49.120]  190個國家
[00:02:49.120 --> 00:02:51.120]  的代表齊集法國
[00:02:51.120 --> 00:02:53.120]  到昨天
[00:02:53.120 --> 00:02:55.120]  達成一些共識
[00:02:55.120 --> 00:02:57.120]  希望將整個地球
[00:02:57.120 --> 00:02:59.120]  那個氣溫的升幅
[00:02:59.120 --> 00:03:01.120]  限制在
[00:03:01.120 --> 00:03:03.120]  1.5度攝氏的下面
[00:03:03.120 --> 00:03:07.120]  也就是說
[00:03:07.120 --> 00:03:09.120]  都是一直在升
[00:03:09.120 --> 00:03:11.120]  而整個地球
[00:03:11.120 --> 00:03:13.120]  一些的島國
[00:03:13.120 --> 00:03:15.120]  越來越多的消失
[00:03:15.120 --> 00:03:17.120]  溶冰的程度
[00:03:17.120 --> 00:03:19.120]  越來越嚴重
[00:03:19.120 --> 00:03:21.120]  整個世界的水位
[00:03:21.120 --> 00:03:23.120]  是一路的上升
[00:03:23.120 --> 00:03:25.120]  而整個世界的二氧化碳
[00:03:25.120 --> 00:03:27.120]  一路是越來越多
[00:03:27.120 --> 00:03:29.120]  帶來的結果
[00:03:29.120 --> 00:03:31.120]  就是整個地球
[00:03:31.120 --> 00:03:33.120]  居住的人
[00:03:33.120 --> 00:03:35.120]  我們要忍受
[00:03:35.120 --> 00:03:37.120]  空氣的質素
[00:03:37.120 --> 00:03:39.120]  是會越來越亂
[00:03:39.120 --> 00:03:41.120]  呼吸系統各方面的問題
[00:03:41.120 --> 00:03:43.120]  肺功能的問題
[00:03:43.120 --> 00:03:45.120]  是只會每況愈下
[00:03:45.120 --> 00:03:47.120]  我們要忍受
[00:03:47.120 --> 00:03:49.120]  是只會每況愈下
[00:03:49.120 --> 00:03:51.120]  再加上臭氧的問題
[00:03:51.120 --> 00:03:53.120]  是會導致
[00:03:53.120 --> 00:03:55.120]  紫外光直射在地球
[00:03:55.120 --> 00:03:57.120]  這個表面
[00:03:57.120 --> 00:03:59.120]  帶來的結果
[00:03:59.120 --> 00:04:01.120]  不單止皮膚癌
[00:04:01.120 --> 00:04:03.120]  是只會越來越多
[00:04:03.120 --> 00:04:05.120]  另一方面就是因為
[00:04:05.120 --> 00:04:07.120]  紫外光也會直接影響
[00:04:07.120 --> 00:04:09.120]  各種不同的生物
[00:04:09.120 --> 00:04:11.120]  植物
[00:04:11.120 --> 00:04:13.120]  而帶來的結果
[00:04:13.120 --> 00:04:15.120]  就是對人類的身體的健康
[00:04:15.120 --> 00:04:17.120]  是只會每況愈下
[00:04:17.120 --> 00:04:19.120]  我們看到很多很多
[00:04:19.120 --> 00:04:21.120]  是非常負面
[00:04:21.120 --> 00:04:25.120]  是非常令人不安的一些消息
[00:04:25.120 --> 00:04:27.120]  我相信今年的
[00:04:27.120 --> 00:04:29.120]  十大新聞的回憶
[00:04:29.120 --> 00:04:31.120]  世界大事的回憶
[00:04:31.120 --> 00:04:33.120]  不會有什麼好的消息
[00:04:33.120 --> 00:04:35.120]  但比我們
[00:04:35.120 --> 00:04:37.120]  是比去年更差的壞消息
[00:04:37.120 --> 00:04:39.120]  是更多令到我們
[00:04:39.120 --> 00:04:41.120]  心裏面擔心的事
[00:04:41.120 --> 00:04:43.120]  但另一方面
