
[00:00:00.000 --> 00:00:04.280]  頂姐妹大家好
[00:00:04.280 --> 00:00:06.680]  我以前在達拉斯木會的時候
[00:00:06.680 --> 00:00:08.840]  每年九月的時候
[00:00:08.840 --> 00:00:10.840]  都有一個叫授托主日
[00:00:10.840 --> 00:00:13.840]  授托主日其實是告訴我們
[00:00:13.840 --> 00:00:15.840]  我們要好好做一個管家
[00:00:15.840 --> 00:00:18.440]  提醒我們未來一年
[00:00:18.440 --> 00:00:21.000]  還有幾個月可以籌劃一下
[00:00:21.000 --> 00:00:26.120]  我們未來一年怎樣去做神中心的有見識的管家
[00:00:26.120 --> 00:00:31.080]  我覺得這個不單單是年底的時候要做
[00:00:31.080 --> 00:00:33.080]  我們每一個時候都應該去做
[00:00:33.080 --> 00:00:37.440]  求神讓我們知道我們被託付
[00:00:37.440 --> 00:00:40.080]  我們的資源應該怎樣去運用
[00:00:40.080 --> 00:00:42.880]  主耶穌講的比喻裡面
[00:00:42.880 --> 00:00:45.280]  其實有很多都是講到管家
[00:00:45.280 --> 00:00:47.280]  很多都是講到管家
[00:00:47.280 --> 00:00:50.680]  而這些管家其實都是告訴我們
[00:00:50.680 --> 00:00:52.680]  按時分糧的管家
[00:00:52.680 --> 00:00:54.680]  或者精明的管家
[00:00:54.680 --> 00:00:56.680]  授托的管家
[00:00:56.680 --> 00:00:59.240]  我們要好好去做投資
[00:00:59.240 --> 00:01:01.240]  運用我們的資源
[00:01:01.240 --> 00:01:03.240]  所以基本上
[00:01:03.240 --> 00:01:07.480]  我們需要神的託付在我們身上
[00:01:07.480 --> 00:01:10.200]  我們要經常提醒自己
[00:01:10.200 --> 00:01:14.440]  主耶穌在馬太福音第25章
[00:01:14.440 --> 00:01:16.440]  講了一個比喻
[00:01:16.440 --> 00:01:19.160]  其實25章有三個比喻
[00:01:19.160 --> 00:01:21.640]  第一個是十個童女的比喻
[00:01:21.640 --> 00:01:25.640]  然後是按柴幹分銀紙的比喻
[00:01:25.640 --> 00:01:28.440]  最後是綿羊和山羊的比喻
[00:01:28.440 --> 00:01:31.880]  這三個比喻其實都是講到
[00:01:31.880 --> 00:01:34.840]  我們要在主耶穌基督回來之前
[00:01:34.840 --> 00:01:37.960]  怎樣去預備自己
[00:01:37.960 --> 00:01:39.960]  因為一開始的時候
[00:01:39.960 --> 00:01:41.960]  祂說是天國不要比
[00:01:41.960 --> 00:01:49.480]  我們現在分三個層次去看這個比喻的信息
[00:01:49.480 --> 00:01:55.560]  我們先來讀這個比喻的第十四和第十五節
[00:01:55.560 --> 00:01:58.440]  天國也好比一個人要往外國去
[00:01:58.440 --> 00:02:00.440]  就叫了僕人來
[00:02:00.440 --> 00:02:02.440]  把他的家業交給他們
[00:02:02.440 --> 00:02:05.480]  按著各人的柴幹給他們銀紙
[00:02:05.480 --> 00:02:07.480]  一個給了五千
[00:02:07.480 --> 00:02:09.480]  一個給了兩千
[00:02:09.480 --> 00:02:11.480]  另外一個給了一千
[00:02:11.480 --> 00:02:13.480]  他就往外國去了
[00:02:13.480 --> 00:02:17.000]  剛才我們說的這三個比喻
[00:02:17.000 --> 00:02:20.280]  都是講到在耶穌基督回來之前
[00:02:20.280 --> 00:02:24.680]  我們要在耶穌回來的亮光裏
[00:02:24.680 --> 00:02:26.680]  怎樣去生活和侍奉
[00:02:26.680 --> 00:02:29.960]  其實這個減冷山的講論
[00:02:29.960 --> 00:02:31.960]  是從第十四章開始
[00:02:31.960 --> 00:02:33.960]  直到第十五章
[00:02:33.960 --> 00:02:37.160]  第十四章很明顯講到耶穌基督要回來
[00:02:37.160 --> 00:02:39.160]  末世的預兆
[00:02:39.160 --> 00:02:41.160]  大災難
[00:02:41.160 --> 00:02:43.160]  主耶穌怎樣從天降臨
[00:02:43.160 --> 00:02:45.880]  然後講到我們要好好預備自己
[00:02:45.880 --> 00:02:47.880]  因為耶穌回來
[00:02:47.880 --> 00:02:49.880]  沒有人知道那個時間
[00:02:49.880 --> 00:02:53.240]  在耶穌還沒有德國回來之前
[00:02:53.240 --> 00:02:57.400]  我們每一個人都要好好去預備我們自己
[00:02:57.400 --> 00:02:59.400]  天國好比
[00:02:59.400 --> 00:03:01.400]  天國好比的意思是
[00:03:01.400 --> 00:03:06.680]  天國將來要承傳在地上
[00:03:06.680 --> 00:03:11.720]  但是我們現在到天國再臨的時候
[00:03:11.720 --> 00:03:13.720]  有一段時間
[00:03:13.720 --> 00:03:16.840]  這段時間是在這些比喻裏
[00:03:16.840 --> 00:03:20.280]  告訴我們在天國的進程裏
[00:03:20.280 --> 00:03:23.960]  我們應該怎樣去生活和侍奉
[00:03:23.960 --> 00:03:27.480]  第一點我們要說的是
[00:03:27.480 --> 00:03:29.480]  他們受託
[00:03:29.480 --> 00:03:33.240]  然後領受了資源和機會
[00:03:33.240 --> 00:03:39.960]  當時以色列有一種僕人
[00:03:39.960 --> 00:03:42.760]  我們經常聽到聖經裏面說的僕人
[00:03:42.760 --> 00:03:44.760]  很多時候說他們是老僕
[00:03:44.760 --> 00:03:48.840]  其實僕人有兩種
[00:03:48.840 --> 00:03:53.000]  第一種是地位比較低的僕人
[00:03:53.000 --> 00:03:56.200]  例如做一些低下的工作
[00:03:56.200 --> 00:03:58.200]  做跑腿
[00:03:58.200 --> 00:04:00.200]  做一些粗重的工作
[00:04:00.200 --> 00:04:02.200]  那些老僕
[00:04:02.200 --> 00:04:04.200]  我們可以這樣稱呼
[00:04:04.200 --> 00:04:07.400]  第二種就是地位比較高的僕人
[00:04:07.400 --> 00:04:09.400]  我們稱他為管家
[00:04:10.360 --> 00:04:14.600]  管家其實是從主人那裏
[00:04:14.600 --> 00:04:19.320]  得到託付他某程度的自由
[00:04:19.320 --> 00:04:21.320]  去做一些事情
[00:04:21.320 --> 00:04:24.840]  但他最終仍然要向主人負責
[00:04:24.840 --> 00:04:29.240]  有些甚至可以拿到一筆錢
[00:04:29.240 --> 00:04:31.240]  然後出去做生意
[00:04:31.240 --> 00:04:33.960]  或者打理葡萄園
[00:04:33.960 --> 00:04:35.960]  或者打理一些事務
[00:04:36.520 --> 00:04:40.280]  然後主人全權託付給他
[00:04:40.280 --> 00:04:43.880]  一段時間後就回來和他算帳
[00:04:43.880 --> 00:04:48.120]  這些其實我們很多時候
[00:04:48.120 --> 00:04:51.640]  在今天的世代裏面都會聽到
[00:04:51.640 --> 00:04:55.000]  例如一些公司的經理
[00:04:55.000 --> 00:04:57.000]  他不是董事長
[00:04:57.000 --> 00:04:59.000]  那盤生意不是他的
[00:04:59.000 --> 00:05:02.200]  但他被託付來管理那盤生意
[00:05:02.200 --> 00:05:06.680]  古代我們稱為大內總管
[00:05:06.680 --> 00:05:08.680]  在皇帝的皇室裏面
[00:05:08.680 --> 00:05:12.680]  或者有很多有錢的人
[00:05:12.680 --> 00:05:15.880]  他們都會經常請管家來管
[00:05:15.880 --> 00:05:19.640]  屋裏面所有雜務的事情
[00:05:19.640 --> 00:05:24.600]  所以這個觀念其實不會陌生
[00:05:24.600 --> 00:05:26.600]  我們大家都知道
[00:05:26.600 --> 00:05:30.200]  天國的事業我們的天父是大老闆
[00:05:30.200 --> 00:05:33.720]  耶穌基督也是我們的老闆
[00:05:33.720 --> 00:05:35.720]  我們只不過是受託
[00:05:35.720 --> 00:05:37.720]  要管理
[00:05:37.720 --> 00:05:42.200]  管理我們自己的恩賜財幹資源
[00:05:42.200 --> 00:05:44.200]  所有的一切
[00:05:44.200 --> 00:05:47.800]  這些都屬於天父託給我們的管理
[00:05:47.800 --> 00:05:49.800]  我們有使用權
[00:05:49.800 --> 00:05:51.800]  但沒有擁有權
[00:05:51.800 --> 00:05:53.800]  一切都是神所賜
[00:05:53.800 --> 00:05:58.200]  而到天父有一天要和我們算帳的時候
[00:05:58.200 --> 00:06:02.680]  我們要將這筆帳和他算清楚
[00:06:02.680 --> 00:06:08.200]  我們看看這個銀子到底有多少
[00:06:08.200 --> 00:06:11.240]  這裏說是五千、二千和一千
[00:06:11.240 --> 00:06:13.240]  五千、二千、一千
[00:06:13.240 --> 00:06:15.240]  沒有什麼概念
[00:06:15.240 --> 00:06:18.200]  用什麼幣來算呢
[00:06:18.200 --> 00:06:24.200]  用港幣、人民幣、台幣、日幣
[00:06:24.200 --> 00:06:26.200]  日幣就更加少
[00:06:26.200 --> 00:06:28.200]  或者美金
[00:06:28.200 --> 00:06:32.200]  這個觀念在當時來說
[00:06:32.200 --> 00:06:34.200]  其實是可以算的
[00:06:34.200 --> 00:06:38.200]  只不過我們看一、五千、二千、一千
[00:06:38.200 --> 00:06:40.200]  是算不出來的
