
[00:00:00.000 --> 00:00:04.400]  各位弟兄姊妹早晨
[00:00:04.400 --> 00:00:07.520]  今天主要有機會和大家一齊來到京拜
[00:00:07.520 --> 00:00:08.960]  一齊去分享聖經
[00:00:08.960 --> 00:00:11.520]  開始之前我們再次低入祈禱
[00:00:11.520 --> 00:00:14.480]  先上來我們感謝你讓我們今天一齊來到京拜
[00:00:14.480 --> 00:00:17.120]  代表著你願意接納我們
[00:00:17.120 --> 00:00:19.840]  透過耶穌基督的緣故我們能夠回到你身邊
[00:00:19.840 --> 00:00:21.440]  然後多了認識你
[00:00:21.440 --> 00:00:22.640]  繼續成長
[00:00:22.640 --> 00:00:25.280]  無論我們今天是什麼光景我們都知道
[00:00:25.280 --> 00:00:27.280]  你一定有一些東西要給我們
[00:00:27.280 --> 00:00:30.240]  但願你要給我們的東西我們今天都能夠得到
[00:00:30.240 --> 00:00:32.880]  我們要奉上的我們都奉上
[00:00:32.880 --> 00:00:34.240]  我們就來聽我們祈禱
[00:00:34.240 --> 00:00:35.600]  奉耶穌基督的靈
[00:00:35.600 --> 00:00:37.200]  Amen
[00:00:37.200 --> 00:00:39.840]  很聰明
[00:00:39.840 --> 00:00:42.000]  我通常說到無不安
[00:00:42.000 --> 00:00:43.440]  一定是看聖經
[00:00:43.440 --> 00:00:46.480]  看聖經就少些廢話
[00:00:46.480 --> 00:00:49.040]  所以今天為什麼給的題目有分別沒有分別
[00:00:49.040 --> 00:00:50.640]  待會會解釋下去
[00:00:50.640 --> 00:00:52.720]  所以今天這一段聖經
[00:00:52.720 --> 00:00:55.440]  是我其中一段很喜歡的聖經
[00:00:55.600 --> 00:00:59.120]  以前有一個誤解
[00:00:59.120 --> 00:01:00.240]  特別是初信的時候
[00:01:00.240 --> 00:01:02.000]  就覺得信主耶穌回了教會
[00:01:02.000 --> 00:01:05.040]  從今以後就可以發發落落
[00:01:05.040 --> 00:01:06.640]  就這樣想下去
[00:01:06.640 --> 00:01:10.160]  回了教會之後就發覺完全不是那回事
[00:01:10.160 --> 00:01:11.920]  後來讀了聖經我才知道
[00:01:11.920 --> 00:01:15.600]  原來是這樣的
[00:01:15.600 --> 00:01:20.080]  整本聖經都是解決問題
[00:01:20.080 --> 00:01:23.760]  就是因為上帝的群體有很多問題
[00:01:23.760 --> 00:01:27.280]  一人不明一人不聽一人做
[00:01:27.280 --> 00:01:30.800]  所以就不停處理問題
[00:01:30.800 --> 00:01:35.440]  哥倫多詞書是保羅寫給哥倫多教會的一卷書卷
[00:01:35.440 --> 00:01:37.040]  兩卷書卷
[00:01:37.040 --> 00:01:39.040]  前書和後書
[00:01:39.040 --> 00:01:41.280]  問題多得不得了
[00:01:41.280 --> 00:01:42.960]  不過不只是他們
[00:01:42.960 --> 00:01:46.400]  保羅所有的術都站在這裡解決問題
[00:01:46.400 --> 00:01:48.320]  就告訴我們一個事實
[00:01:48.320 --> 00:01:51.280]  我們不要迷信我們從今以後信主耶穌
[00:01:51.280 --> 00:01:52.640]  所有問題都解決了
[00:01:52.640 --> 00:01:53.920]  沒有這回事
[00:01:53.920 --> 00:01:57.760]  相反你不做事就沒有問題
[00:01:57.760 --> 00:01:59.920]  你一做事就有很多問題
[00:01:59.920 --> 00:02:04.320]  你只是說煎隻蛋
[00:02:04.320 --> 00:02:06.480]  煎隻蛋都有很多秘術
[00:02:06.480 --> 00:02:09.280]  煎荷包蛋
[00:02:09.280 --> 00:02:11.440]  Sunny side up
[00:02:11.440 --> 00:02:13.440]  還是over easy
[00:02:13.440 --> 00:02:15.680]  還是well done
[00:02:15.680 --> 00:02:16.720]  放鹽
[00:02:16.720 --> 00:02:17.840]  不放鹽
[00:02:17.840 --> 00:02:19.360]  放胡椒粉
[00:02:19.360 --> 00:02:20.320]  很多東西
[00:02:20.320 --> 00:02:22.560]  煎隻蛋都有很多事
[00:02:22.560 --> 00:02:26.080]  你不做事就有很多事要說
[00:02:26.080 --> 00:02:27.520]  你一做就沒有事要說
[00:02:27.520 --> 00:02:29.280]  因為你要解決問題
[00:02:29.280 --> 00:02:32.800]  保羅在哥倫多教會
[00:02:32.800 --> 00:02:34.080]  大家讀過哥倫多前行書
[00:02:34.080 --> 00:02:38.880]  大家知道哥倫多教會是一間問題多得不得了的教會
[00:02:38.880 --> 00:02:41.280]  所以第十二章是其中一個
[00:02:41.280 --> 00:02:45.280]  保羅想和他們處理一個題目
[00:02:45.280 --> 00:02:46.560]  那個題目是甚麼呢
[00:02:46.560 --> 00:02:49.440]  就是你和我有分別
[00:02:49.440 --> 00:02:51.760]  你和我有分別
[00:02:51.760 --> 00:02:53.280]  所以我今天給一個題目
