
[00:00:00.000 --> 00:00:05.400]  各位大兄姐妹各位朋友你們好
[00:00:05.400 --> 00:00:08.320]  歡迎大家參加我們三藩市播道會
[00:00:08.320 --> 00:00:10.520]  網上的五堂神拜
[00:00:10.520 --> 00:00:13.960]  我們今天繼續思想約翰福音的信息
[00:00:13.960 --> 00:00:18.440]  我們來到約翰福音第十七章二十節至二十五節
[00:00:18.440 --> 00:00:21.200]  題目叫做合而為一
[00:00:21.200 --> 00:00:24.200]  未開始思想這段聖經之前
[00:00:24.200 --> 00:00:26.680]  請我們同心低頭我們同禱告
[00:00:26.680 --> 00:00:29.960]  慈悲人啊!天父我們滿心感謝你
[00:00:29.960 --> 00:00:32.920]  是因為你的緣故
[00:00:32.920 --> 00:00:38.160]  以致我們能夠得到永遠的盼望
[00:00:38.160 --> 00:00:41.560]  更加叫我們能夠有教會
[00:00:41.560 --> 00:00:45.360]  弟兄姊妹可以成為肢體
[00:00:45.360 --> 00:00:47.760]  彼此關懷
[00:00:47.760 --> 00:00:53.480]  求你赦免我們多少時候因為人的罪的緣故
[00:00:53.480 --> 00:00:56.920]  我們不能夠合一不能夠同心
[00:00:56.920 --> 00:01:00.440]  以致你的名受到損毀
[00:01:00.440 --> 00:01:03.440]  求你憐憫我們
[00:01:03.440 --> 00:01:05.440]  幫助我們
[00:01:05.440 --> 00:01:09.440]  今天我們思想你的話語合而為一的信息的時候
[00:01:09.440 --> 00:01:12.440]  真的在我們心裡動工
[00:01:12.440 --> 00:01:15.440]  我們這樣禱告那是奉耶穌基督的名求
[00:01:15.440 --> 00:01:17.440]  阿們
[00:01:17.440 --> 00:01:24.440]  好幾年前美國心理衛生研究所做了一個非常有趣的實驗
[00:01:24.440 --> 00:01:27.440]  他們建造了一個九呎乘九呎的鐵籠
[00:01:27.440 --> 00:01:31.440]  裡面可以住一百六十隻老鼠
[00:01:31.440 --> 00:01:33.440]  而且住得非常舒適
[00:01:33.440 --> 00:01:37.440]  首先他們放了八隻老鼠在籠中
[00:01:37.440 --> 00:01:39.440]  四男四女
[00:01:39.440 --> 00:01:42.440]  老鼠繁殖力驚人
[00:01:42.440 --> 00:01:46.440]  再加上他們糧食食水充足
[00:01:46.440 --> 00:01:48.440]  衛生設備又良好
[00:01:48.440 --> 00:01:50.440]  氣候又一流
[00:01:50.440 --> 00:01:55.440]  結果在兩年之內他們竟然繁殖到2200隻老鼠
[00:01:55.440 --> 00:01:58.440]  科學家就要研究一下
[00:01:58.440 --> 00:02:01.440]  這2200隻老鼠
[00:02:01.440 --> 00:02:04.440]  藏在一個九呎乘九呎的籠裡
[00:02:04.440 --> 00:02:07.440]  會有什麼反應和後果
[00:02:07.440 --> 00:02:10.440]  負責支持這個實驗的心理學家
[00:02:10.440 --> 00:02:12.440]  Dr. John Calhoun
[00:02:12.440 --> 00:02:16.440]  發現一連串非常有趣的資料
[00:02:16.440 --> 00:02:21.440]  年紀大的老鼠就開始排隊了
[00:02:21.440 --> 00:02:25.440]  每12隻老鼠組成一個老友小組
[00:02:25.440 --> 00:02:27.440]  在同一組的老鼠
[00:02:27.440 --> 00:02:31.440]  大家分頭進行不同的任務來維繫這個小組
[00:02:31.440 --> 00:02:35.440]  男的老鼠通常是一家之主
[00:02:35.440 --> 00:02:38.440]  非常有強力的領導能力
[00:02:38.440 --> 00:02:40.440]  但在這樣的情形下
[00:02:40.440 --> 00:02:42.440]  一反常態
[00:02:42.440 --> 00:02:46.440]  男性老鼠就越來越退縮
[00:02:46.440 --> 00:02:48.440]  很被動
[00:02:48.440 --> 00:02:52.440]  相反女的老鼠就變得非常兇惡霸道
[00:02:52.440 --> 00:02:56.440]  時常趕走年幼的老鼠
