
[00:00:00.000 --> 00:00:04.480]  各位大英姐妹 平安
[00:00:04.480 --> 00:00:08.960]  我們來到從創造到新創造的第九講
[00:00:08.960 --> 00:00:12.400]  節期與信仰人生
[00:00:12.400 --> 00:00:15.520]  我不知道在基督教裏的節期
[00:00:15.520 --> 00:00:20.240]  和大家的人生有沒有密切的關係
[00:00:20.240 --> 00:00:25.120]  節期會不會影響到你的信仰生命呢?
[00:00:25.120 --> 00:00:28.320]  有些人看節期是很重要的
[00:00:28.320 --> 00:00:31.680]  看看你會不會認識到一些人就是這一類人
[00:00:31.680 --> 00:00:33.840]  這類人很坦白曾經跟我說過
[00:00:33.840 --> 00:00:36.960]  他說:呂傳道 平時你不要叫我回教會
[00:00:36.960 --> 00:00:41.120]  我大時大節就會自動回來
[00:00:41.120 --> 00:00:44.960]  大約兩次一年
[00:00:44.960 --> 00:00:46.480]  哪兩次?
[00:00:46.480 --> 00:00:49.760]  聖誕節 復活節
[00:00:49.760 --> 00:00:51.280]  我可以這樣說
[00:00:51.280 --> 00:00:52.400]  我跟他也是這樣說
[00:00:52.400 --> 00:00:57.600]  這樣信仰對你其實沒有什麼特別影響
[00:00:57.600 --> 00:01:02.080]  你在你的生命裏也很難體現到信仰
[00:01:02.080 --> 00:01:04.640]  而另一類人
[00:01:04.640 --> 00:01:08.480]  節期對他來說是沒有什麼意義的
[00:01:08.480 --> 00:01:11.760]  他說:我就是聖誕節 復活節
[00:01:11.760 --> 00:01:13.760]  每年都是這樣的
[00:01:13.760 --> 00:01:15.360]  在這樣的時候
[00:01:15.360 --> 00:01:20.640]  節期對他的生命也不是產生很大的影響
[00:01:20.640 --> 00:01:23.840]  今天很想和大家一起去認識
[00:01:23.840 --> 00:01:27.280]  去思考三個在猶太人來說
[00:01:27.280 --> 00:01:30.320]  在舊約聖經有記載
[00:01:30.320 --> 00:01:31.760]  現在都是猶太人來說
[00:01:31.760 --> 00:01:34.960]  三個很大的節期
[00:01:34.960 --> 00:01:37.840]  而集中我會和大家思考其中一個
[00:01:37.840 --> 00:01:44.720]  因為那是基督教裏唯一一個採用猶太人的節期
[00:01:44.720 --> 00:01:46.480]  首先想和你看一看
[00:01:46.480 --> 00:01:49.440]  利未記二十三章一到二節
[00:01:49.440 --> 00:01:52.720]  耶和華吩咐摩西說
[00:01:52.720 --> 00:01:56.400]  你要吩咐以色列人對他們說
[00:01:56.400 --> 00:01:58.960]  以下是我的節期
[00:01:58.960 --> 00:02:05.360]  是你們要宣告為聖會的耶和華的節期
[00:02:05.360 --> 00:02:06.960]  耶和華親自吩咐
[00:02:06.960 --> 00:02:12.800]  有些節期是要人們很重點去守這些節
[00:02:12.800 --> 00:02:15.840]  其實什麼叫節期呢?
[00:02:15.840 --> 00:02:19.440]  在希伯來文節期就是Moed
[00:02:19.440 --> 00:02:22.560]  Moed就是一個Appointed Time
[00:02:22.560 --> 00:02:24.800]  Place or Meeting
[00:02:24.800 --> 00:02:31.200]  即是一個上帝所指定的時間、地點
[00:02:31.200 --> 00:02:33.760]  或者說是一個約會
[00:02:33.760 --> 00:02:36.560]  是上帝約了子民
[00:02:36.560 --> 00:02:40.160]  子民要去守這個節
[00:02:40.160 --> 00:02:42.800]  原來猶太人的節期
[00:02:42.800 --> 00:02:47.200]  和他們的農業週期很有密切的關係
[00:02:47.200 --> 00:02:51.520]  也和上帝去拯救他們的救恩歷史
[00:02:51.520 --> 00:02:53.840]  很有密切的關係
[00:02:53.840 --> 00:02:57.280]  我放大一幅猶太人的節慶給你看
[00:02:57.280 --> 00:03:01.520]  初步去認識一下他們有什麼節期
[00:03:01.520 --> 00:03:05.360]  當你看到春雨、秋雨
[00:03:05.360 --> 00:03:11.120]  你就會發現到天氣和農業的週期很密切
[00:03:11.120 --> 00:03:14.320]  而幾個大的節期我們會說的
[00:03:14.320 --> 00:03:16.640]  分別就是如月節
[00:03:16.640 --> 00:03:18.480]  這個我想大家都很認識
[00:03:18.480 --> 00:03:21.360]  如月節跟著就是隨教節
[00:03:21.360 --> 00:03:24.400]  而另一個只是看名字
[00:03:24.400 --> 00:03:27.440]  不知道你會不會猜到它是做什麼
[00:03:27.440 --> 00:03:32.880]  就是七七節和五秦節
[00:03:32.880 --> 00:03:37.520]  而第三個大的節期就叫做駐彭節
[00:03:37.520 --> 00:03:40.560]  剛才說的三個大的節日
[00:03:40.560 --> 00:03:43.920]  唯一一個是基督教採用的
[00:03:43.920 --> 00:03:46.160]  就是五秦節
[00:03:46.160 --> 00:03:48.960]  一會兒我們會集中思考這個節日
[00:03:48.960 --> 00:03:52.800]  這個節日也有它很特別的地方
[00:03:52.800 --> 00:03:56.640]  我們先說如月節
[00:03:56.640 --> 00:04:00.240]  如月節叫做「過節」
[00:04:00.240 --> 00:04:04.560]  我們看《初埃及記》十二章六節
[00:04:04.560 --> 00:04:08.800]  當上帝要拯救以色列人出埃及的時候
[00:04:08.800 --> 00:04:12.640]  當對法老、對埃及人用了不同的災
[00:04:12.640 --> 00:04:13.760]  用了狗災
[00:04:13.760 --> 00:04:16.320]  在十災之前
[00:04:16.320 --> 00:04:19.280]  上帝要他們做以下的事情
[00:04:19.280 --> 00:04:22.800]  要留到本月十四日
[00:04:22.800 --> 00:04:24.640]  在黃昏的時候
[00:04:24.640 --> 00:04:28.720]  以色列傳媒還要擺羊羔、宰鳥
[00:04:28.720 --> 00:04:31.360]  這個如月節是何時呢?
[00:04:31.360 --> 00:04:32.640]  剛才說過
[00:04:32.640 --> 00:04:33.840]  Appointed time
[00:04:33.840 --> 00:04:35.200]  有一個時間
[00:04:35.200 --> 00:04:39.680]  我們再看那個大猶太人的節慶
[00:04:39.680 --> 00:04:42.080]  如月節是何時?
[00:04:42.080 --> 00:04:45.280]  原來在彌善月裡面
[00:04:45.280 --> 00:04:47.200]  剛才說是何日?
[00:04:47.200 --> 00:04:48.480]  大家看到日子嗎?
[00:04:48.480 --> 00:04:50.320]  是十四日
[00:04:50.320 --> 00:04:52.320]  十四日當晚
[00:04:52.320 --> 00:04:55.520]  就是如月節要進行
[00:04:55.520 --> 00:04:58.560]  上帝要吩咐他們做些什麼呢?
[00:04:58.560 --> 00:05:01.840]  就是國家要取點血
[00:05:01.840 --> 00:05:06.560]  塗在吃羊羔的房屋左右的門框上
[00:05:06.560 --> 00:05:07.840]  和門尾上
[00:05:07.840 --> 00:05:10.880]  因為他們要宰殺羊
[00:05:10.880 --> 00:05:12.320]  宰殺羊羔之後
[00:05:12.320 --> 00:05:13.440]  然後取他們的血
[00:05:13.440 --> 00:05:16.000]  塗在門尾、門框上
