
[00:00:00.000 --> 00:00:02.000]  (字幕製作:貝爾)
[00:00:03.000 --> 00:00:06.520]  按照教會的安排
[00:00:06.520 --> 00:00:09.020]  會繼續講一本聖經的書
[00:00:09.020 --> 00:00:12.520]  今天跟大家講一本小仙之書
[00:00:12.520 --> 00:00:15.020]  叫做俄巴底亞書
[00:00:15.020 --> 00:00:17.020]  是小仙之書
[00:00:17.020 --> 00:00:20.020]  所以如果你是正常的基督徒
[00:00:20.020 --> 00:00:23.020]  你應該對俄巴底亞書毫無印象
[00:00:23.020 --> 00:00:24.020]  不知道是什麼
[00:00:24.020 --> 00:00:29.020]  這本書首先告訴你有一個小的冷知識
[00:00:29.020 --> 00:00:32.020]  是舊約裏面最短的一卷
[00:00:32.020 --> 00:00:35.020]  所以下次如果教會有聖經問答比賽
[00:00:35.020 --> 00:00:38.020]  問你舊約最短的是哪一卷書
[00:00:38.020 --> 00:00:39.020]  記住了
[00:00:39.020 --> 00:00:41.020]  俄巴底亞書
[00:00:41.020 --> 00:00:43.020]  這卷書雖然很短
[00:00:43.020 --> 00:00:44.020]  只有一節
[00:00:44.020 --> 00:00:47.020]  不過你要進入那種心境
[00:00:47.020 --> 00:00:49.020]  俄巴底亞的心境
[00:00:49.020 --> 00:00:51.020]  俄巴底亞書就是俄巴底亞寫的
[00:00:51.020 --> 00:00:55.020]  應該是以色列或者猶大國亡國之後
[00:00:55.020 --> 00:00:59.020]  俄巴底亞對猶大國的那些
[00:00:59.020 --> 00:01:02.020]  經歷亡國的人民的一篇講章
[00:01:02.020 --> 00:01:08.020]  我們要進入講章裏面的情懷
[00:01:08.020 --> 00:01:11.020]  就要跟大家先講一下歷史
[00:01:11.020 --> 00:01:15.020]  今天首先會由以東的歷史
[00:01:15.020 --> 00:01:18.020]  因為是講以東人欺負猶太人
[00:01:18.020 --> 00:01:20.020]  所以會講一下以東人的歷史
[00:01:20.020 --> 00:01:23.020]  然後講著講著就會講到俄巴底亞書
[00:01:23.020 --> 00:01:26.020]  然後再反省一下俄巴底亞書
[00:01:26.020 --> 00:01:28.020]  對我們今天的人
[00:01:28.020 --> 00:01:31.020]  到底有甚麼訊息要告訴我們呢?
[00:01:31.020 --> 00:01:34.020]  不過開始的時候我們再做一個禱告
[00:01:34.020 --> 00:01:37.020]  主耶穌我們去到你的面前
[00:01:37.020 --> 00:01:40.020]  知道生命有時會有很多事情
[00:01:40.020 --> 00:01:42.020]  會叫我們很失望
[00:01:42.020 --> 00:01:44.020]  甚至氣憤
[00:01:44.020 --> 00:01:46.020]  甚至覺得很不公平
[00:01:46.020 --> 00:01:49.020]  覺得我們周圍的人
[00:01:49.020 --> 00:01:52.020]  令我們很討厭他們
[00:01:52.020 --> 00:01:57.020]  但這些時候都讓我們繼續相信上主的掌管
[00:01:57.020 --> 00:02:03.020]  讓我們繼續以盼望信心去面對每一天
[00:02:03.020 --> 00:02:06.020]  就好像當年經歷亡國的猶太人
[00:02:06.020 --> 00:02:09.020]  他們都走過艱難的日子
[00:02:09.020 --> 00:02:12.020]  今天一段聽道的時間
[00:02:12.020 --> 00:02:15.020]  求你去鼓勵安慰我們每一個人
[00:02:15.020 --> 00:02:17.020]  禱告奉耶穌基督
[00:02:17.020 --> 00:02:19.020]  好 講過了
[00:02:19.020 --> 00:02:24.020]  俄巴底亞書是講東這個國家或民族
[00:02:24.020 --> 00:02:26.020]  以東是一個國家又是一個民族
[00:02:26.020 --> 00:02:29.020]  又是一個地方的名字
[00:02:29.020 --> 00:02:32.020]  先講一下以東在哪裡
[00:02:32.020 --> 00:02:37.020]  在這幅地圖裏面
[00:02:37.020 --> 00:02:41.020]  你看到這個大概就是今天以色列的地方
[00:02:41.020 --> 00:02:43.020]  下面這個就是死海
[00:02:43.020 --> 00:02:45.020]  上面那個就是加里尼湖
[00:02:45.020 --> 00:02:47.020]  以東在哪裡呢?
[00:02:47.020 --> 00:02:50.020]  以東就是下面黃色的那些舊東西
[00:02:50.020 --> 00:02:57.020]  今天以東這塊地基本上是屬於約旦的土地
[00:02:57.020 --> 00:02:58.020]  大部份屬於約旦
[00:02:58.020 --> 00:03:00.020]  小部份屬於埃及
[00:03:00.020 --> 00:03:04.020]  所以這個是以東
[00:03:04.020 --> 00:03:08.020]  你看到這幅地圖
[00:03:08.020 --> 00:03:14.020]  基本上就是以色列的南北國時期的地圖
[00:03:14.020 --> 00:03:19.020]  當時以色列的鄰居或周圍的民族
[00:03:19.020 --> 00:03:21.020]  除了以東之外
[00:03:21.020 --> 00:03:23.020]  由南到北數上去
[00:03:23.020 --> 00:03:31.020]  有摩亞、阿滿人、阿蘭人
[00:03:31.020 --> 00:03:37.020]  這些人全部都時不時和猶太人或以色列人打仗
