
[00:00:00.000 --> 00:00:04.000]  請姐妹早晨
[00:00:04.000 --> 00:00:08.000]  多謝剛才獻唱的小組
[00:00:08.000 --> 00:00:10.000]  給我們很好的鼓勵
[00:00:10.000 --> 00:00:12.000]  將很多不同的詩歌講到上帝恩典
[00:00:12.000 --> 00:00:14.000]  講到上帝赦罪的恩
[00:00:14.000 --> 00:00:16.000]  為著他們給我們的鼓勵
[00:00:16.000 --> 00:00:18.000]  感謝神
[00:00:18.000 --> 00:00:20.000]  亦都在這裡將
[00:00:20.000 --> 00:00:22.000]  我所侍奉的地方
[00:00:22.000 --> 00:00:24.000]  博路神學院的文案帶給大家
[00:00:24.000 --> 00:00:26.000]  今天進來的時候
[00:00:26.000 --> 00:00:28.000]  羅牧師提醒我
[00:00:28.000 --> 00:00:30.000]  多謝主讓我再次來到大家當中
[00:00:30.000 --> 00:00:32.000]  今天也是中樹支的
[00:00:32.000 --> 00:00:34.000]  中樹紀念主日
[00:00:34.000 --> 00:00:36.000]  紀念耶穌
[00:00:36.000 --> 00:00:38.000]  在他一生最後一周
[00:00:38.000 --> 00:00:40.000]  去到耶路撒冷
[00:00:40.000 --> 00:00:42.000]  入城的那種事蹟
[00:00:42.000 --> 00:00:44.000]  多謝教會
[00:00:44.000 --> 00:00:46.000]  亦都特別
[00:00:46.000 --> 00:00:48.000]  預備了這些報紙
[00:00:48.000 --> 00:00:50.000]  提醒我們今天是這樣的日子
[00:00:50.000 --> 00:00:52.000]  中樹主日
[00:00:52.000 --> 00:00:54.000]  特別在約翰福音的記載
[00:00:54.000 --> 00:00:56.000]  當時的群眾
[00:00:56.000 --> 00:00:58.000]  拿一些樹枝
[00:00:58.000 --> 00:01:00.000]  約翰福音特別指明
[00:01:00.000 --> 00:01:02.000]  是中樹的樹枝
[00:01:02.000 --> 00:01:04.000]  鋪在路上讓耶穌來行過
[00:01:04.000 --> 00:01:06.000]  歡迎這位耶穌
[00:01:06.000 --> 00:01:08.000]  好像君王一樣去到城市當中
[00:01:08.000 --> 00:01:10.000]  請大家翻開聖經
[00:01:10.000 --> 00:01:12.000]  如果你有聖經的話
[00:01:12.000 --> 00:01:14.000]  請你盡量翻開聖經
[00:01:14.000 --> 00:01:16.000]  我希望你習慣
[00:01:16.000 --> 00:01:18.000]  現在我們越來越多謝教會的人
[00:01:18.000 --> 00:01:20.000]  預備得很豐富
[00:01:20.000 --> 00:01:22.000]  投影片都預備了
[00:01:22.000 --> 00:01:24.000]  不過很多時候投影片
[00:01:24.000 --> 00:01:26.000]  關機後我們都會關機
[00:01:26.000 --> 00:01:28.000]  請你習慣
[00:01:28.000 --> 00:01:30.000]  看一看聖經
[00:01:30.000 --> 00:01:32.000]  希望你打開聖經
[00:01:32.000 --> 00:01:34.000]  看著容易理解上文下理
[00:01:34.000 --> 00:01:36.000]  相信對很多
[00:01:36.000 --> 00:01:38.000]  底英子們來說不陌生的
[00:01:38.000 --> 00:01:40.000]  耶穌進城
[00:01:40.000 --> 00:01:42.000]  而且經文在四卷方書
[00:01:42.000 --> 00:01:44.000]  馬太、馬可、盧迦、約翰
[00:01:44.000 --> 00:01:46.000]  都有記載
[00:01:46.000 --> 00:01:48.000]  可見這件事對當時的門徒來說
[00:01:48.000 --> 00:01:50.000]  對耶穌生平的時候是一件多麼重要的事情
[00:01:50.000 --> 00:01:52.000]  除了耶穌十字架復活
[00:01:52.000 --> 00:01:54.000]  四卷方書有記載
[00:01:54.000 --> 00:01:56.000]  不是每一件事
[00:01:56.000 --> 00:01:58.000]  四卷方書都有提及
[00:01:58.000 --> 00:02:00.000]  不過這件事是其中一件
[00:02:00.000 --> 00:02:02.000]  就是耶穌榮耀的進入耶路撒冷
[00:02:02.000 --> 00:02:04.000]  這段經文說到耶穌進入耶路撒冷
[00:02:04.000 --> 00:02:06.000]  就是第一節說
[00:02:06.000 --> 00:02:08.000]  耶穌門徒
[00:02:08.000 --> 00:02:10.000]  快到耶路撒冷
[00:02:10.000 --> 00:02:12.000]  到了鑒覽山的八佛旗
[00:02:12.000 --> 00:02:14.000]  這裡說得很清楚
[00:02:14.000 --> 00:02:16.000]  鑒覽山這個地方
[00:02:16.000 --> 00:02:18.000]  其中一個村莊叫八佛旗
[00:02:18.000 --> 00:02:20.000]  八佛旗的意思是
[00:02:20.000 --> 00:02:22.000]  青的無花果樹
[00:02:22.000 --> 00:02:24.000]  大概那裡
[00:02:24.000 --> 00:02:26.000]  是盛產無花果樹的村莊
[00:02:26.000 --> 00:02:28.000]  在那裡就無從稽考了
[00:02:28.000 --> 00:02:30.000]  在那裡
[00:02:30.000 --> 00:02:32.000]  耶穌打發兩個門徒出去
[00:02:32.000 --> 00:02:34.000]  去到另一個村子
[00:02:34.000 --> 00:02:36.000]  告訴他們
[00:02:36.000 --> 00:02:38.000]  那裡有一匹驢驢山在那裡
[00:02:38.000 --> 00:02:40.000]  還有驢驢同在
[00:02:40.000 --> 00:02:42.000]  還有驢驢同在
[00:02:42.000 --> 00:02:44.000]  還有驢驢同在
[00:02:44.000 --> 00:02:46.000]  這裡讀起來比較論盡
[00:02:46.000 --> 00:02:48.000]  不知道大家會不會這樣覺得
[00:02:48.000 --> 00:02:53.800]  首先要搞清楚這些事實 這裡究竟有多少坨牢啊?
[00:02:53.800 --> 00:03:00.000]  是兩坨的 一坨叫牢 一坨叫牢區
[00:03:00.000 --> 00:03:03.800]  第二個問題是什麼叫牢區呢? 我們不是很習慣的
[00:03:03.800 --> 00:03:09.000]  另外一些日本也叫做小牢 小的牢仔
[00:03:09.000 --> 00:03:19.000]  大概有一坨媽媽或母牢 還有一個嬰兒 牢區
[00:03:19.000 --> 00:03:26.000]  牢區大概不會太小 都是一個比較成熟的小牢
[00:03:26.000 --> 00:03:35.000]  在馬河和路加都說這坨牢從來沒有人騎過
[00:03:35.000 --> 00:03:43.000]  究竟耶穌最後是騎在媽媽牢還是牢區小牢呢?
[00:03:43.000 --> 00:03:47.000]  這個比較容易看到 騎在小牢上 很奇怪
[00:03:47.000 --> 00:03:53.000]  當然好像比較大隻比較奇怪 但耶穌選擇騎在小牢上
[00:03:53.000 --> 00:03:58.000]  大牢可能是裝其他行李 這裡沒有特別說
[00:03:58.000 --> 00:04:03.000]  耶穌去到的時間就叫兩個門徒去到另外一個村莊
[00:04:03.000 --> 00:04:08.000]  你見到那個場景 接著就把牢解了 帶來
[00:04:08.000 --> 00:04:13.000]  有人問你的時候 你說主要用牠 神要用牠
[00:04:13.000 --> 00:04:20.000]  那個人就即時聽你們說 讓這兩坨牢帶走
[00:04:20.000 --> 00:04:23.000]  為什麼這件事會發生呢? 有兩個可能性
[00:04:23.000 --> 00:04:29.000]  第一個可能性就是神跡 就是說耶穌這樣預言
[00:04:29.000 --> 00:04:34.000]  然後牢的主人可能在聖靈的感動 聖靈的啟示之下
[00:04:34.000 --> 00:04:39.000]  他就知道這是理賽 他就很願意把這兩坨牢奉獻
[00:04:39.000 --> 00:04:44.000]  在最低限度暫時奉獻 給他帶走 給耶穌進食
[00:04:44.000 --> 00:04:48.000]  這是第一個可能性 就是說他們全部都是背後
[00:04:48.000 --> 00:04:52.000]  上帝很奇妙的工作 給門徒預見
[00:04:52.000 --> 00:04:57.000]  也都給牢的主人有這樣的感動 把牢給了耶穌用
[00:04:57.000 --> 00:05:01.000]  第二個可能性就是 可能耶穌早就預備了
[00:05:01.000 --> 00:05:08.000]  和主人有默契 然後叫門徒過去解過來
[00:05:08.000 --> 00:05:11.000]  究竟是哪一個呢? 我們很難從經文中有很確實的答案
[00:05:11.000 --> 00:05:18.000]  不過有一點肯定的就是 當兩個門徒去了 把牢解了之後
