
[00:00:00.000 --> 00:00:05.000]  各位頂智媒早晨
[00:00:05.000 --> 00:00:08.000]  我想這幾個月
[00:00:08.000 --> 00:00:13.000]  牧師傳道講序會都是很艱難的
[00:00:13.000 --> 00:00:17.000]  我相信聽到的頂智媒都是很艱難的
[00:00:17.000 --> 00:00:22.000]  有些事情你會聽得會心微笑
[00:00:22.000 --> 00:00:26.000]  有些事情你聽了之後會滿腔怒火
[00:00:26.000 --> 00:00:30.000]  無論是滿腔怒火還是滿心微笑
[00:00:30.000 --> 00:00:34.000]  但我們都知道上帝自己的話語是要提醒我們的
[00:00:34.000 --> 00:00:36.000]  在這個世代之中
[00:00:36.000 --> 00:00:38.000]  願上帝在我們中間教導我們
[00:00:38.000 --> 00:00:41.000]  怎樣來聆聽 怎樣來彼此互相接納包容
[00:00:41.000 --> 00:00:44.000]  我今天講的題目是生命中的挫敗
[00:00:44.000 --> 00:00:48.000]  我不知道大家有沒有想過自己小時候
[00:00:48.000 --> 00:00:50.000]  很難接納
[00:00:50.000 --> 00:00:53.000]  捉波子機就輸給別人了
[00:00:53.000 --> 00:00:55.000]  捉鬥獸機就輸給別人了
[00:00:55.000 --> 00:00:57.000]  輸給別人就要輸的時候就要插黃
[00:00:57.000 --> 00:00:59.000]  再來一局
[00:00:59.000 --> 00:01:01.000]  鬥獸機也是這樣
[00:01:01.000 --> 00:01:03.000]  波子機也是這樣
[00:01:03.000 --> 00:01:06.000]  總是不肯輸給別人的
[00:01:06.000 --> 00:01:11.000]  小時候都會有這樣的做法
[00:01:11.000 --> 00:01:13.000]  不肯輸給別人
[00:01:13.000 --> 00:01:16.000]  不肯接納生命中的挫敗
[00:01:16.000 --> 00:01:18.000]  是一個困惑來的
[00:01:18.000 --> 00:01:20.000]  真的是一個困境來的
[00:01:20.000 --> 00:01:22.000]  我們說到一個人長大了
[00:01:22.000 --> 00:01:25.000]  他在社會裏面有很多磨練
[00:01:25.000 --> 00:01:27.000]  社會裏面給他很多掙扎
[00:01:27.000 --> 00:01:29.000]  慢慢慢慢教他
[00:01:29.000 --> 00:01:31.000]  不是每次都贏的
[00:01:31.000 --> 00:01:33.000]  但你贏了的時候就不要那麼開心
[00:01:33.000 --> 00:01:35.000]  因為你不是每次都會輸的
[00:01:35.000 --> 00:01:38.000]  輸了的時候你以後有機會贏的
[00:01:38.000 --> 00:01:41.000]  這個輸贏在我們人生之中
[00:01:41.000 --> 00:01:44.000]  總是給我們有很大的挫折
[00:01:44.000 --> 00:01:46.000]  很大的影響
[00:01:46.000 --> 00:01:48.000]  我想在我們每天的生活裏面
[00:01:48.000 --> 00:01:50.000]  在中學裏面我們見到很多中學生
[00:01:50.000 --> 00:01:54.000]  以為那一盤DSE就可以決定他們全部的前途
[00:01:54.000 --> 00:01:55.000]  如果可以他就可以
[00:01:55.000 --> 00:01:56.000]  不行他就不行
[00:01:56.000 --> 00:01:58.000]  但實際上又不是這樣的
[00:01:58.000 --> 00:02:00.000]  當我們生命裏面遇到挫敗的時候
[00:02:00.000 --> 00:02:02.000]  會是怎樣呢
[00:02:02.000 --> 00:02:06.000]  我想我不知道大家有沒有看過一本書
[00:02:06.000 --> 00:02:09.000]  叫做《瓦舍小品》
[00:02:09.000 --> 00:02:13.000]  《瓦舍小品》就是中國一個很出色的散文家
[00:02:13.000 --> 00:02:15.000]  叫做梁實秋先生寫的
[00:02:15.000 --> 00:02:18.000]  他裏面有一篇叫做《父子對弈》
[00:02:18.000 --> 00:02:20.000]  就是兩父子在下棋
[00:02:20.000 --> 00:02:22.000]  下棋第一局的時候兒子贏了
[00:02:22.000 --> 00:02:24.000]  老爸就打他爸爸
[00:02:24.000 --> 00:02:26.000]  這樣都不懂得讓爸爸
[00:02:26.000 --> 00:02:28.000]  打他爸爸
[00:02:28.000 --> 00:02:30.000]  再來一個 再來一個
[00:02:30.000 --> 00:02:32.000]  兒子就輸給他
[00:02:32.000 --> 00:02:33.000]  這樣你都輸的
[00:02:33.000 --> 00:02:34.000]  又鬥他爸爸
[00:02:34.000 --> 00:02:36.000]  這樣你都贏不到
[00:02:36.000 --> 00:02:37.000]  又鬥他爸爸
[00:02:37.000 --> 00:02:39.000]  梁實秋講的故事
[00:02:39.000 --> 00:02:41.000]  他說在我們人生之中
[00:02:41.000 --> 00:02:43.000]  我們將輸贏
[00:02:43.000 --> 00:02:46.000]  看成是生命裏面絕大部分的
[00:02:46.000 --> 00:02:48.000]  絕頂重要的東西
[00:02:48.000 --> 00:02:51.000]  好像贏了之後就不可一世
[00:02:51.000 --> 00:02:54.000]  整條路都是風調雨順
[00:02:54.000 --> 00:02:55.000]  這樣一路去終結
[00:02:55.000 --> 00:02:57.000]  你都是一局贏的
[00:02:57.000 --> 00:02:58.000]  你輸了一局之後
[00:02:58.000 --> 00:03:00.000]  你又覺得你自己前途毫無盼望
[00:03:00.000 --> 00:03:02.000]  你都是一局輸的
[00:03:02.000 --> 00:03:05.000]  但實際上生命不是這樣的
[00:03:05.000 --> 00:03:08.000]  生命的真相並非如此的
