
[00:00:00.000 --> 00:00:05.560]  羅馬書第26章
[00:00:05.560 --> 00:00:10.000]  我們今天要說羅馬書第十章一至八節
[00:00:10.000 --> 00:00:11.760]  只是八節的經文
[00:00:11.760 --> 00:00:13.520]  但不是很容易
[00:00:13.520 --> 00:00:16.880]  保羅的教導實在是很高深下
[00:00:16.880 --> 00:00:22.000]  今天要討論的主題就是律法的總結就是基督
[00:00:22.000 --> 00:00:26.240]  這節的經文被很多人誤解
[00:00:26.240 --> 00:00:31.360]  他們說舊約的人就是靠守律法得救
[00:00:31.360 --> 00:00:36.480]  但到了新約就是靠接受耶穌基督才得救
[00:00:36.480 --> 00:00:39.520]  其實這是對經文的誤解
[00:00:39.520 --> 00:00:42.240]  稍後我們會回來看這一點
[00:00:42.240 --> 00:00:48.080]  在羅馬書十章一節一開始
[00:00:48.080 --> 00:00:51.760]  保羅說弟兄們我心裡所願的
[00:00:51.760 --> 00:00:56.560]  向神所求的只要以色列人得救
[00:00:56.560 --> 00:01:03.600]  其實早在羅馬書第九章二至三節
[00:01:03.600 --> 00:01:05.200]  保羅已經說過
[00:01:05.200 --> 00:01:06.800]  我大有憂愁
[00:01:06.800 --> 00:01:08.880]  心裡時常傷痛
[00:01:08.880 --> 00:01:11.760]  他是為了骨肉之親
[00:01:11.760 --> 00:01:14.560]  為了同胞而傷痛
[00:01:14.560 --> 00:01:17.600]  他情願自己被詛咒
[00:01:17.600 --> 00:01:19.920]  若果以色列人能夠得救的話
[00:01:19.920 --> 00:01:22.400]  他情願自己被詛咒
[00:01:22.400 --> 00:01:24.080]  與耶穌基督分離
[00:01:24.080 --> 00:01:25.680]  他情願落地獄
[00:01:25.680 --> 00:01:29.920]  他甚至請三位一體當中的
[00:01:29.920 --> 00:01:33.440]  第二位聖子和第三位聖靈
[00:01:33.440 --> 00:01:35.840]  為自己作見證
[00:01:35.840 --> 00:01:38.160]  在羅馬書九章一節
[00:01:38.160 --> 00:01:42.160]  我們看到保羅真的很愛自己的同胞
[00:01:42.160 --> 00:01:46.400]  其實保羅和舊約有一位先知很相似
[00:01:46.400 --> 00:01:48.960]  這位就是耶利米先知
[00:01:48.960 --> 00:01:53.760]  在舊約耶利米先知被譽為哭泣的先知
[00:01:53.760 --> 00:01:56.720]  在耶利米書九章一節
[00:01:56.720 --> 00:01:58.000]  耶利米說
[00:01:58.000 --> 00:01:59.920]  但願我的頭為水
[00:01:59.920 --> 00:02:02.480]  我的眼為淚的泉源
[00:02:02.480 --> 00:02:07.520]  我好為我的百姓中被殺的人受耶哭泣
[00:02:07.520 --> 00:02:11.200]  耶利米願意為了以色列人
[00:02:11.200 --> 00:02:14.560]  讓我的頭好像充滿水分
[00:02:14.560 --> 00:02:17.520]  我的眼睛好像一個噴水池一樣
[00:02:17.520 --> 00:02:20.720]  為了我的同胞來哭泣
[00:02:20.720 --> 00:02:22.320]  為甚麼?
[00:02:22.320 --> 00:02:27.040]  在耶利米書九章二十三至二十四節
[00:02:27.040 --> 00:02:28.240]  耶利米說
[00:02:28.240 --> 00:02:30.080]  耶和華如此說
[00:02:30.080 --> 00:02:33.440]  智慧人不要因他的智慧誇口
[00:02:33.440 --> 00:02:37.200]  勇士不要為他的用力誇口
[00:02:37.200 --> 00:02:40.560]  財主不要為他的財物誇口
[00:02:40.560 --> 00:02:41.840]  誇口的
[00:02:41.840 --> 00:02:43.840]  卻因他有聰明
[00:02:43.840 --> 00:02:45.920]  認識我是耶和華
[00:02:45.920 --> 00:02:48.160]  又知道我喜悅在世上
[00:02:48.160 --> 00:02:51.440]  私行慈愛公平公義
[00:02:51.440 --> 00:02:53.040]  以此誇口
[00:02:53.040 --> 00:02:55.360]  這是耶和華說的
[00:02:55.360 --> 00:02:59.600]  很明顯以色列人不認識神
[00:02:59.600 --> 00:03:04.240]  他們所誇口的是誇他們自己的智慧
[00:03:04.240 --> 00:03:06.960]  誇他們有神的話語
[00:03:06.960 --> 00:03:08.320]  是神的指紋
[00:03:08.320 --> 00:03:10.000]  但他們不認識神
[00:03:10.000 --> 00:03:13.120]  他們不認識神的公義
[00:03:13.120 --> 00:03:15.120]  公平和慈愛
[00:03:15.120 --> 00:03:18.720]  他們的確得到神的話語
[00:03:18.720 --> 00:03:20.480]  得到神的啟示
[00:03:20.480 --> 00:03:21.840]  但很可惜
[00:03:21.840 --> 00:03:25.120]  他們對神的公義一無所知
[00:03:25.120 --> 00:03:29.840]  這也是舊約重複出現的問題
[00:03:29.840 --> 00:03:34.960]  神差派很多很多先知來罵以色列人
[00:03:34.960 --> 00:03:38.160]  例如以塞瓦書的一章三節
[00:03:38.160 --> 00:03:40.000]  以塞瓦先知說
[00:03:40.000 --> 00:03:41.680]  牛認識主人
[00:03:41.680 --> 00:03:43.920]  驢認識主人的槽
[00:03:43.920 --> 00:03:46.160]  你們不認識我
[00:03:46.160 --> 00:03:47.920]  你們都認識我的工具
[00:03:47.920 --> 00:03:49.680]  都認識我的作為
[00:03:49.680 --> 00:03:54.160]  接著說以色列卻不認識神
[00:03:54.160 --> 00:03:57.360]  然後在以塞瓦書的五章十三節
[00:03:57.360 --> 00:04:01.520]  所以我的百姓因無知就被擄去
[00:04:01.520 --> 00:04:04.400]  因為他們的無知被擄去
[00:04:04.400 --> 00:04:07.200]  因為他們的無知以至喪命
[00:04:07.200 --> 00:04:10.240]  在賀西亞書的四章六節
[00:04:10.240 --> 00:04:11.840]  賀西亞先知說
[00:04:11.840 --> 00:04:14.880]  我的民因無知識而滅亡
[00:04:14.880 --> 00:04:18.560]  你棄掉知識我也必棄掉你
[00:04:18.560 --> 00:04:21.920]  又是被我們看到他們是沒有知識
[00:04:21.920 --> 00:04:24.160]  詩人也是一樣
[00:04:24.160 --> 00:04:27.040]  在詩篇的九十五篇第十節
[00:04:27.040 --> 00:04:30.560]  四十年之久我厭煩那世代說
[00:04:30.560 --> 00:04:33.280]  這是心裡迷糊的百姓
[00:04:33.280 --> 00:04:35.520]  竟不曉得我的作為
[00:04:35.520 --> 00:04:38.080]  所以我在怒氣中起誓說
[00:04:38.080 --> 00:04:41.680]  他們斷不可進入我的安息
[00:04:41.680 --> 00:04:46.480]  這一批就是神帶領他們出埃及的以色列人
[00:04:46.480 --> 00:04:49.040]  他們居然都不認識神
[00:04:49.040 --> 00:04:51.360]  四十年在曠野
[00:04:51.360 --> 00:04:54.240]  大部分這些人都是不為神所喜悅
[00:04:54.240 --> 00:04:56.080]  然後去到新約
[00:04:56.080 --> 00:04:58.720]  耶穌基督來到世上
[00:04:58.720 --> 00:05:01.360]  讓他們看到神的公義
[00:05:01.360 --> 00:05:02.240]  神的憐憫
[00:05:02.240 --> 00:05:03.920]  神的完美是怎樣
[00:05:03.920 --> 00:05:05.360]  他們是怎樣
[00:05:05.360 --> 00:05:09.200]  把耶穌基督釘死在十字架的上方
[00:05:09.200 --> 00:05:12.400]  在路加福音的二十三章三十四節
[00:05:12.400 --> 00:05:14.800]  耶穌在十字架上說
[00:05:14.800 --> 00:05:18.960]  「父啊!赦免他們因為他們所作的
[00:05:18.960 --> 00:05:21.040]  他們不曉得」
[00:05:21.040 --> 00:05:23.600]  他們不知道自己在做什麼
[00:05:23.600 --> 00:05:26.400]  使徒行傳的三章十七節
[00:05:26.400 --> 00:05:28.400]  比德說很相似的說
[00:05:28.400 --> 00:05:34.000]  「弟兄們!我曉得你們作者是出於不知
[00:05:34.000 --> 00:05:37.200]  你們的長官也是如此」
[00:05:37.200 --> 00:05:39.920]  他們完全不明白神的公義
[00:05:39.920 --> 00:05:41.200]  不明白神
[00:05:41.200 --> 00:05:44.080]  很可惜今時今日
[00:05:44.080 --> 00:05:46.880]  以色列人仍然都是一樣
[00:05:46.880 --> 00:05:50.640]  你去到以色列在巴勒斯坦的街道上
[00:05:50.640 --> 00:05:52.240]  你會看到以色列人
[00:05:52.240 --> 00:05:53.840]  他們都是不認識神
[00:05:53.840 --> 00:05:58.960]  就好像當日耶穌基督在世的時候一模一樣
[00:05:58.960 --> 00:06:00.720]  使徒的時候一模一樣
[00:06:01.440 --> 00:06:04.240]  和以太亞先知、耶利米先知、
[00:06:04.240 --> 00:06:09.680]  賀西亞先知甚至斯人所說的完全一樣
[00:06:09.680 --> 00:06:11.680]  他們根本沒有改變
[00:06:11.680 --> 00:06:14.480]  有些事二千年都不改變
[00:06:14.480 --> 00:06:18.160]  就是以色列人仍然對神無知
[00:06:18.160 --> 00:06:19.280]  不認識神
[00:06:19.280 --> 00:06:23.120]  這正是羅馬書第三章保羅所說的
[00:06:23.120 --> 00:06:24.080]  一模一樣
[00:06:24.080 --> 00:06:26.560]  就是說他們不認識他們的神
[00:06:26.560 --> 00:06:30.240]  這也是羅馬書第十章的主題
[00:06:30.240 --> 00:06:32.800]  記不記得我上次和大家說
[00:06:32.800 --> 00:06:35.680]  羅馬書第九章有關什麼
[00:06:35.680 --> 00:06:37.280]  神的主權
[00:06:37.280 --> 00:06:40.480]  是神將以色列人放在一邊
[00:06:40.480 --> 00:06:41.840]  是神的主權
[00:06:41.840 --> 00:06:45.280]  但是以色列人不可以逃避責任
[00:06:45.280 --> 00:06:48.800]  第十章就是說到以色列人如此無知
[00:06:48.800 --> 00:06:50.400]  他們不認識神
[00:06:50.400 --> 00:06:51.840]  他們的不信
[00:06:51.840 --> 00:06:56.720]  所以神的主權和人的責任永遠是相輔相成
[00:06:56.720 --> 00:06:58.720]  在第九章
[00:06:58.720 --> 00:07:01.760]  保羅還用了兩個人的例子
[00:07:01.760 --> 00:07:04.560]  是說到以素和法老王
[00:07:04.560 --> 00:07:08.400]  兩個都沒有被神揀選
[00:07:08.400 --> 00:07:10.640]  但是他們不可以說
[00:07:10.640 --> 00:07:12.000]  不關我的事啊神
[00:07:12.000 --> 00:07:13.200]  你沒有揀選我
[00:07:13.200 --> 00:07:16.160]  這兩個人都要為自己的無知
[00:07:16.160 --> 00:07:18.880]  自己的不信來負責
[00:07:18.880 --> 00:07:20.800]  神的主權
[00:07:20.800 --> 00:07:22.080]  人的責任
[00:07:22.080 --> 00:07:26.240]  在羅馬書十章二至三節
[00:07:26.240 --> 00:07:31.040]  保羅說我可以證明他們向神是有熱心
[00:07:31.040 --> 00:07:33.280]  但不是按著真知識
[00:07:33.280 --> 00:07:35.520]  因為不知道神的義
[00:07:35.520 --> 00:07:37.280]  想要立自己的義
[00:07:37.280 --> 00:07:39.360]  就不服神的意料
[00:07:39.360 --> 00:07:42.400]  保羅說這幫人是有熱心的
[00:07:42.400 --> 00:07:43.920]  他們不是沒有熱心
[00:07:43.920 --> 00:07:48.320]  就好像保羅當年他還沒有成為基督徒之前
[00:07:48.320 --> 00:07:49.600]  都是很有熱心
[00:07:49.600 --> 00:07:51.200]  熱心來做什麼
[00:07:51.200 --> 00:07:53.120]  逼迫基督徒
[00:07:53.120 --> 00:07:55.920]  要將他們趕盡殺絕
[00:07:55.920 --> 00:07:56.960]  為什麼?
[00:07:56.960 --> 00:08:01.040]  就是因為他們當時對神完全不認識
[00:08:01.040 --> 00:08:02.960]  所以才會這樣做
[00:08:02.960 --> 00:08:05.920]  直到他們去到大馬錫的路上
[00:08:05.920 --> 00:08:08.240]  耶穌基督與他們相遇
[00:08:08.240 --> 00:08:11.680]  他們才突然明白聖經的話語
[00:08:11.680 --> 00:08:14.080]  能夠明白聖經的真理
[00:08:14.080 --> 00:08:16.720]  以色列人都是一樣
[00:08:16.720 --> 00:08:18.960]  他們有神的話語
[00:08:18.960 --> 00:08:20.640]  他們和神納約
[00:08:20.640 --> 00:08:24.560]  但他們完全對神一無所知
[00:08:24.560 --> 00:08:27.760]  耶穌基督來到世上
[00:08:27.760 --> 00:08:31.520]  就是讓他們看到神的公義
[00:08:31.520 --> 00:08:32.560]  神的憐憫
[00:08:32.560 --> 00:08:35.440]  神完全的聖潔是怎樣
[00:08:35.440 --> 00:08:37.360]  只要接受耶穌基督
[00:08:37.360 --> 00:08:38.640]  他們才能得救
[00:08:38.640 --> 00:08:39.920]  不是靠他們的行為
[00:08:39.920 --> 00:08:44.720]  但他們居然將耶穌基督釘死在十字架的上方
[00:08:44.720 --> 00:08:48.240]  這就讓我們看到他們是多麼無知
[00:08:48.240 --> 00:08:52.400]  所以保羅在羅馬書裏面告訴以色列人
[00:08:52.400 --> 00:08:54.960]  是因信稱義得救
[00:08:54.960 --> 00:08:57.200]  不是靠著他們的行為
[00:08:57.200 --> 00:08:59.840]  是藉著耶穌基督
[00:08:59.840 --> 00:09:01.520]  以色列人的問題
[00:09:01.520 --> 00:09:04.800]  就好像在羅馬書的九章32節
[00:09:04.800 --> 00:09:06.160]  保羅所說
[00:09:06.160 --> 00:09:08.960]  是他們不憑著信心求
[00:09:08.960 --> 00:09:11.200]  只憑著行為求
[00:09:11.200 --> 00:09:14.480]  他們正跌在那半腳石上
[00:09:14.480 --> 00:09:18.560]  這一塊半腳石正是耶穌基督
[00:09:18.560 --> 00:09:22.000]  去到羅馬書的第十章
[00:09:22.000 --> 00:09:24.960]  講到以色列人的無知
[00:09:24.960 --> 00:09:27.280]  他們的無知是有三方面
[00:09:27.280 --> 00:09:31.360]  第一方面就是他們不認識神的屬性
[00:09:31.360 --> 00:09:33.680]  羅馬書的十章三節
[00:09:33.680 --> 00:09:38.000]  第二方面就是他們不認識耶穌基督的救贖
[00:09:38.000 --> 00:09:43.200]  第三方面就是他們根本不認識自己的信仰
[00:09:43.200 --> 00:09:46.960]  剛才他們不認識耶穌基督的救贖
[00:09:46.960 --> 00:09:48.960]  是羅馬書的十章四節
[00:09:48.960 --> 00:09:51.680]  而不認識自己的信仰
[00:09:51.680 --> 00:09:54.720]  是羅馬書的十章五至八節
[00:09:54.720 --> 00:09:56.480]  我們先看第一點
[00:09:56.480 --> 00:09:58.880]  就是他們不認識神的屬性
[00:09:58.880 --> 00:10:01.280]  羅馬書的十章三節
[00:10:01.280 --> 00:10:04.080]  因為不知道神的義
[00:10:04.080 --> 00:10:06.080]  想要立自己的義
[00:10:06.080 --> 00:10:08.080]  就不服神的意料
[00:10:08.080 --> 00:10:12.080]  保羅在羅馬書的二章十七至二十節
[00:10:12.080 --> 00:10:14.080]  他說以色列人怎樣?
[00:10:14.080 --> 00:10:16.720]  倚靠律法 以神誇口
[00:10:16.720 --> 00:10:19.760]  他們誇耀他們明白神的旨意
[00:10:19.760 --> 00:10:24.080]  他們誇耀他們自己受過高深的律法教導
[00:10:24.080 --> 00:10:26.320]  他們能夠辨別是非
[00:10:26.320 --> 00:10:29.200]  說自己是盲人的嚮導
[00:10:29.200 --> 00:10:31.200]  說自己是黑暗中的光明
[00:10:31.200 --> 00:10:34.320]  說自己是愚昧人的老師
[00:10:34.320 --> 00:10:36.720]  是鷹鞋的教師
[00:10:36.720 --> 00:10:39.280]  他們非常非常驕傲
[00:10:39.280 --> 00:10:43.440]  但很可惜他們的知識是膚淺的
[00:10:43.440 --> 00:10:44.640]  是錯誤的
[00:10:44.640 --> 00:10:48.400]  他們根本不認識神的話語
[00:10:48.400 --> 00:10:50.400]  他們根本不認識神
[00:10:50.400 --> 00:10:52.400]  不認識神的公義
[00:10:52.400 --> 00:10:56.240]  神的公義就是神基本的屬性
[00:10:56.240 --> 00:11:00.000]  神的公義代表什麼?
[00:11:00.000 --> 00:11:02.000]  是他的權柄
