
[00:00:00.000 --> 00:00:14.000]  (廣告)
[00:00:14.000 --> 00:00:16.000]  我們先看圖告
[00:00:16.000 --> 00:00:20.000]  我們今天賦神思想主耶穌在世上的生活
[00:00:20.000 --> 00:00:26.000]  我們知道關於祂有很多不明白的地方
[00:00:26.000 --> 00:00:32.000]  今天我們帶著敬虔的心、善荊的態度
[00:00:32.000 --> 00:00:34.000]  求知的渴望
[00:00:34.000 --> 00:00:39.000]  了解耶穌基督在世的生命究竟是怎樣
[00:00:39.000 --> 00:00:42.000]  求主將我們需要和能夠明白的部分
[00:00:42.000 --> 00:00:45.000]  藉著聖靈來教導我們
[00:00:45.000 --> 00:00:48.000]  讓我們進入關於主耶穌基督自己的真理
[00:00:48.000 --> 00:00:50.000]  懇求聖靈幫助在這個時刻
[00:00:50.000 --> 00:00:53.000]  特別加添我們屬靈的智慧和悟性
[00:00:53.000 --> 00:00:55.000]  奉耶穌名祈禱 阿們
[00:00:56.000 --> 00:01:01.000]  關於耶穌為何值得研究
[00:01:01.000 --> 00:01:04.000]  我相信不需要再講開場白
[00:01:04.000 --> 00:01:11.000]  在中信不久前所辦的大型研討會中
[00:01:11.000 --> 00:01:17.000]  我們已經全面提出耶穌令我們震驚
[00:01:17.000 --> 00:01:21.000]  或是令我們值得注意的原因和理由
[00:01:21.000 --> 00:01:27.000]  最近幾年 即將到來的復活節
[00:01:27.000 --> 00:01:30.000]  我們看到星期六晚有耶穌基督
[00:01:30.000 --> 00:01:33.000]  星期晚又有耶穌基督超級明星
[00:01:33.000 --> 00:01:37.000]  上幾個月又有最後的懲罰
[00:01:37.000 --> 00:01:41.000]  我們看到有好幾個影片圍繞著耶穌
[00:01:41.000 --> 00:01:44.000]  來做這個主題
[00:01:44.000 --> 00:01:51.000]  有不同的入手方法和解釋
[00:01:51.000 --> 00:01:58.000]  我們今天主要集中在歷史回顧中
[00:01:58.000 --> 00:02:04.000]  我們嘗試用現代人所能問的問題去問
[00:02:04.000 --> 00:02:09.000]  不過大部分時間我們嘗試跑回千多年前
[00:02:09.000 --> 00:02:15.000]  教父們掙扎的問題來回顧掙扎
[00:02:15.000 --> 00:02:19.000]  看看掙扎是多餘還是重要
[00:02:19.000 --> 00:02:25.000]  我們下星期會講現代基督徒
[00:02:25.000 --> 00:02:29.000]  你和我對耶穌的了解和掙扎
[00:02:29.000 --> 00:02:34.000]  還有試試提一些嘗試的答案
[00:02:34.000 --> 00:02:37.000]  今天主要是看歷史
[00:02:37.000 --> 00:02:39.000]  正如我講過的課程
[00:02:39.000 --> 00:02:41.000]  我們多講歷史
[00:02:41.000 --> 00:02:43.000]  就像這個救恩論
[00:02:43.000 --> 00:02:45.000]  我們要補回歷史
[00:02:45.000 --> 00:02:47.000]  上次我們講了聖經
[00:02:47.000 --> 00:02:49.000]  今次我們講歷史
[00:02:49.000 --> 00:02:52.000]  我們看這個加西頓的信經
[00:02:52.000 --> 00:02:56.000]  450年的加西頓信經裏面
[00:02:56.000 --> 00:02:59.000]  可以說到現在來講
[00:02:59.000 --> 00:03:04.000]  基督論的一個最基本的先講信念
[00:03:04.000 --> 00:03:06.000]  我們講到最後
[00:03:06.000 --> 00:03:08.000]  上完課的時候
[00:03:08.000 --> 00:03:12.000]  我們才評價這個信經解決了問題沒有
[00:03:12.000 --> 00:03:15.000]  我們先看這個信經包含了什麼問題
[00:03:15.000 --> 00:03:18.000]  這個信經包含了什麼問題呢
[00:03:18.000 --> 00:03:20.000]  有幾個核心的問題
[00:03:20.000 --> 00:03:22.000]  在這個信經裏面點了出來
[00:03:22.000 --> 00:03:24.000]  第一個大的問題
[00:03:24.000 --> 00:03:30.000]  就是中文和英文和希臘文
[00:03:30.000 --> 00:03:33.000]  給大家一個對比應該是清楚的
[00:03:33.000 --> 00:03:36.000]  讀的時候是有中文和英文
[00:03:36.000 --> 00:03:38.000]  希臘文是自己會看的
[00:03:38.000 --> 00:03:41.000]  在這個信條裏面
[00:03:41.000 --> 00:03:43.000]  你知道加西頓信條之前
[00:03:43.000 --> 00:03:45.000]  如果讀過教育歷史就知道
[00:03:45.000 --> 00:03:47.000]  差不多100年前
[00:03:47.000 --> 00:03:50.000]  他之前100年前有一個尼西亞信經
[00:03:50.000 --> 00:03:53.000]  我們有些比較主流的教會
[00:03:53.000 --> 00:03:56.000]  他有時候會念尼西亞信經
[00:03:56.000 --> 00:04:00.000]  尼西亞信經主要是針對亞流主義
[00:04:00.000 --> 00:04:03.000]  認為耶穌是次等神不是絕對的神
[00:04:03.000 --> 00:04:06.000]  發生的一次宗教上的辯論
[00:04:06.000 --> 00:04:08.000]  結果排除了亞流主義
[00:04:08.000 --> 00:04:11.000]  而是亞裔主義就建立了這個信經
[00:04:11.000 --> 00:04:13.000]  所以在尼西亞信經裏面
[00:04:13.000 --> 00:04:16.000]  讀的時候背景會覺得很沉氣
[00:04:16.000 --> 00:04:18.000]  是神神而實泥的神
[00:04:18.000 --> 00:04:21.000]  是絕對的神不是次等的神
[00:04:21.000 --> 00:04:23.000]  讀的時候好像很沉氣
[00:04:23.000 --> 00:04:28.000]  但背景裏面就強調了這方面的異端危機
[00:04:28.000 --> 00:04:32.000]  有了這個背景之後再加多一條
[00:04:32.000 --> 00:04:34.000]  再來到一個新的信條裏面
[00:04:34.000 --> 00:04:36.000]  你會發覺他重複多說的東西
[00:04:36.000 --> 00:04:40.000]  就是這個背景所引入出來的問題
[00:04:40.000 --> 00:04:45.000]  如果我們說尼西亞信經主要是處理耶穌神性的問題
[00:04:45.000 --> 00:04:48.000]  就是耶穌究竟是不是百分之百的神
[00:04:48.000 --> 00:04:50.000]  因為耶穌是有神性
[00:04:50.000 --> 00:04:52.000]  他有特異功能
[00:04:52.000 --> 00:04:53.000]  不過是差一點點的
[00:04:53.000 --> 00:04:54.000]  和神是不同的
[00:04:54.000 --> 00:04:56.000]  這樣的話
[00:04:56.000 --> 00:04:59.000]  這個就是尼西亞信經要處理的問題
[00:04:59.000 --> 00:05:01.000]  在傳統的神學裏面
[00:05:01.000 --> 00:05:04.000]  這個基本上是三位一體要處理的問題
[00:05:04.000 --> 00:05:06.000]  Doctrinal Trinity要處理的問題
[00:05:06.000 --> 00:05:10.000]  我們就算略過了就不處理了
[00:05:10.000 --> 00:05:13.000]  其實上一學期我們都沒有處理正式三位一體的問題
[00:05:13.000 --> 00:05:15.000]  不是三位一體的問題不重要
[00:05:15.000 --> 00:05:16.000]  是很重要
[00:05:16.000 --> 00:05:18.000]  不過因為我有其他的題材
[00:05:18.000 --> 00:05:22.000]  所以我在很痛苦的掙扎下就剪掉了
[00:05:22.000 --> 00:05:25.000]  兩個主要的題材是沒有說的
[00:05:25.000 --> 00:05:27.000]  因為我覺得有人說得比我更好
[00:05:27.000 --> 00:05:28.000]  就是唐崇煥牧師
[00:05:28.000 --> 00:05:31.000]  所以唐牧師說三一神學
[00:05:31.000 --> 00:05:33.000]  以這個時間和這個深度來說
[00:05:33.000 --> 00:05:36.000]  絕對比我們用半黨的幾句來說好
[00:05:36.000 --> 00:05:38.000]  雖然可能入手方法未必一定相同
[00:05:38.000 --> 00:05:42.000]  但我相信在唐牧師的課程當中
[00:05:42.000 --> 00:05:43.000]  如果大家有去聽的話
[00:05:43.000 --> 00:05:45.000]  應該可以代表得到
[00:05:45.000 --> 00:05:49.000]  在加西頓的信經裏面
[00:05:49.000 --> 00:05:52.000]  要說的問題就不是這個問題
[00:05:52.000 --> 00:05:56.000]  不過他點出了一個交代了
[00:05:56.000 --> 00:05:59.000]  以前所說的東西
[00:05:59.000 --> 00:06:04.000]  在第三行中文安神聖說
[00:06:04.000 --> 00:06:07.000]  他與父同體
[00:06:07.000 --> 00:06:12.000]  Consubstantial with the father according to the godhead
[00:06:12.000 --> 00:06:14.000]  其實就是三位一體的問題
[00:06:14.000 --> 00:06:19.000]  耶穌基督和神完全是一樣的
[00:06:19.000 --> 00:06:23.000]  Consubstantial 即是本質上和神一樣
[00:06:23.000 --> 00:06:26.000]  這是尼西亞信經的問題
[00:06:26.000 --> 00:06:27.000]  現在我們主要想問
[00:06:27.000 --> 00:06:29.000]  這個信經要說的是什麼
[00:06:29.000 --> 00:06:31.000]  要問的是什麼問題呢
[00:06:31.000 --> 00:06:33.000]  就是跟著那句
[00:06:33.000 --> 00:06:37.000]  安人聖說他與我們同體
[00:06:37.000 --> 00:06:42.000]  Consubstantial with us according to the manhood
[00:06:42.000 --> 00:06:44.000]  在人的角度來看
[00:06:44.000 --> 00:06:47.000]  他與我們是同樣的
[00:06:47.000 --> 00:06:53.000]  也就是耶穌與我們完全是同本質的
[00:06:53.000 --> 00:06:55.000]  本質上是相同的
[00:06:55.000 --> 00:06:56.000]  Consubstantial
[00:06:56.000 --> 00:07:00.000]  那這個說法有什麼重要性
[00:07:00.000 --> 00:07:02.000]  和引申什麼問題呢
[00:07:02.000 --> 00:07:06.000]  首先耶穌一定要百分之百的人
[00:07:06.000 --> 00:07:08.000]  其實我們從救贖論一直連續過來
[00:07:08.000 --> 00:07:09.000]  就很清楚
[00:07:09.000 --> 00:07:12.000]  耶穌如果不是百分之百的神
[00:07:12.000 --> 00:07:15.000]  我記得救贖論幾個理論都說得很清楚
[00:07:15.000 --> 00:07:19.000]  那他就沒有這個能力救我們
[00:07:19.000 --> 00:07:23.000]  他賜等的時候沒有能力救我們
[00:07:23.000 --> 00:07:28.000]  如果耶穌不是百分之百的人
[00:07:28.000 --> 00:07:32.000]  那他就沒有這個資格去代替我們
[00:07:32.000 --> 00:07:37.000]  沒有資格去substantial atonement
[00:07:37.000 --> 00:07:39.000]  是代屬的
[00:07:39.000 --> 00:07:41.000]  他沒有資格代替我們
[00:07:41.000 --> 00:07:43.000]  所以耶穌必須是百分之百的神
[00:07:43.000 --> 00:07:45.000]  絕對百分之百的人
[00:07:45.000 --> 00:07:49.000]  關於第一句說話所產生的異端和掙扎
[00:07:49.000 --> 00:07:52.000]  就是尼西亞信經所掙扎的問題
[00:07:52.000 --> 00:07:54.000]  關於第二句所掙扎的問題
[00:07:54.000 --> 00:07:56.000]  就是我們基督的問題
[00:07:56.000 --> 00:07:58.000]  所以關於耶穌是否百分之百的神
[00:07:58.000 --> 00:08:01.000]  這是三人一體和尼西亞信經所掙扎的問題
[00:08:01.000 --> 00:08:04.000]  關於耶穌是百分之百的人
[00:08:04.000 --> 00:08:09.000]  這就是加西頓信經和基督論要處理的問題
[00:08:09.000 --> 00:08:11.000]  所以基督論要處理的就是
[00:08:11.000 --> 00:08:13.000]  耶穌究竟是怎樣的人
[00:08:13.000 --> 00:08:15.000]  這句說話不是中文
[00:08:15.000 --> 00:08:17.000]  是日文
[00:08:17.000 --> 00:08:19.000]  How human is Jesus
[00:08:19.000 --> 00:08:21.000]  就是說耶穌是人
[00:08:21.000 --> 00:08:23.000]  但他是怎樣的人
[00:08:23.000 --> 00:08:25.000]  是怎樣類型的人
[00:08:25.000 --> 00:08:28.000]  和你和我所認識的人
[00:08:28.000 --> 00:08:33.000]  究竟有什麼不同還是完全相同
[00:08:33.000 --> 00:08:35.000]  如果完全相同會產生什麼問題呢
[00:08:35.000 --> 00:08:40.000]  所以耶穌基督必須是真真正正的人性
[00:08:40.000 --> 00:08:43.000]  這就是所謂耶穌基督的兩個本性
[00:08:43.000 --> 00:08:45.000]  Two natures
[00:08:45.000 --> 00:08:47.000]  兩個本性
[00:08:47.000 --> 00:08:49.000]  跟著那段所說的
[00:08:49.000 --> 00:08:51.000]  是同一個基督只是獨生
[00:08:51.000 --> 00:08:52.000]  這個不要緊
[00:08:52.000 --> 00:08:53.000]  這是聖經裡說的
[00:08:53.000 --> 00:08:56.000]  不會產生任何系統上的困難
[00:08:56.000 --> 00:08:58.000]  不過接著就來了
[00:08:58.000 --> 00:09:00.000]  耶穌基督是具有異性的
[00:09:00.000 --> 00:09:03.000]  To be acknowledged in two natures
[00:09:03.000 --> 00:09:06.000]  Actuo Fusio
[00:09:06.000 --> 00:09:09.000]  是兩個的本質
[00:09:09.000 --> 00:09:11.000]  有兩個本質
[00:09:11.000 --> 00:09:12.000]  大家知道是哪兩個呢
[00:09:12.000 --> 00:09:14.000]  神的本質和人的本質
[00:09:14.000 --> 00:09:16.000]  這兩個本質
[00:09:16.000 --> 00:09:18.000]  等在一起的時候
