
[00:00:00.000 --> 00:00:05.400]  各位大英姐妹 各位朋友 你們好
[00:00:05.400 --> 00:00:10.400]  歡迎大家參加我們三藩市報道會的網上五堂崇拜
[00:00:10.400 --> 00:00:13.600]  我們今天繼續思想啟示錄的訊息
[00:00:13.600 --> 00:00:19.600]  我們來到啟示錄第十七章一節至六節 大淫婦
[00:00:19.600 --> 00:00:23.600]  在開始思想這段聖經之前 請我們同心低頭
[00:00:23.600 --> 00:00:28.600]  我們一同禱告 慈悲人偶天父我們滿心感謝你
[00:00:28.600 --> 00:00:32.600]  多謝你 因為我們知道你是一個公義的神
[00:00:32.600 --> 00:00:39.600]  黑暗掌權只是暫短的時間 你會再來審判活人死人
[00:00:39.600 --> 00:00:44.600]  求你幫助我們好好預備我們自己迎接你的再來
[00:00:44.600 --> 00:00:49.600]  由於你藉著你的話語 聖靈在我們心裏面的感動
[00:00:49.600 --> 00:00:54.600]  去教導我們 安慰我們 督責我們 改變我們 安慰我們
[00:00:54.600 --> 00:00:59.600]  我們禱告 奈何耶穌基督明確 阿們
[00:00:59.600 --> 00:01:04.600]  我們讀啟示錄的時候 時常遇到一個問題
[00:01:04.600 --> 00:01:08.600]  究竟我們怎樣去解釋約翰所見的異象呢?
[00:01:08.600 --> 00:01:13.600]  究竟我們應該直解 字面解 抑或視之為一個寓意
[00:01:13.600 --> 00:01:16.600]  或者是一個標記 所謂symbolic呢?
[00:01:16.600 --> 00:01:21.600]  究竟我們以為這是對當時的情形寫的
[00:01:21.600 --> 00:01:26.600]  抑或是預言將來其中一個最大爭議
[00:01:26.600 --> 00:01:32.600]  莫過於啟示錄第17章和第18章所說的大淫婦
[00:01:32.600 --> 00:01:37.600]  有些解經家認為這是應該直解的
[00:01:37.600 --> 00:01:40.600]  特別是一些時代論的追隨者
[00:01:40.600 --> 00:01:43.600]  因為大淫婦就是巴比倫
[00:01:43.600 --> 00:01:46.600]  因為第17章第5節說 這淫婦握上寫著
[00:01:46.600 --> 00:01:50.600]  奧比在大巴比倫 作世上的淫婦
[00:01:50.600 --> 00:01:53.600]  和一切可真之物的母
[00:01:53.600 --> 00:01:58.600]  所以肯定這個大淫婦就是巴比倫
[00:01:58.600 --> 00:02:02.600]  但巴比倫已經亡國 怎會是巴比倫呢?
[00:02:02.600 --> 00:02:05.600]  於是他們就解釋說 從前是巴比倫
[00:02:05.600 --> 00:02:09.600]  但現在已經復國了 就是今天的伊拉克
[00:02:09.600 --> 00:02:14.600]  將來的伊拉克會成為一個很強很強大的勢力
[00:02:14.600 --> 00:02:20.600]  並且壓迫教會 就像啟示錄所說的大淫婦一樣
[00:02:20.600 --> 00:02:24.600]  當然我覺得這種說法大有問題
[00:02:24.600 --> 00:02:27.600]  比較上是穿鑿附會的
[00:02:27.600 --> 00:02:30.600]  又有人以為淫婦就是巴比倫
[00:02:30.600 --> 00:02:33.600]  而巴比倫就是耶路撒冷
[00:02:33.600 --> 00:02:37.600]  你會說 怎麼會耶路撒冷是巴比倫呢?
