
[00:00:00.000 --> 00:00:04.360]  大英姐妹午安
[00:00:04.360 --> 00:00:08.000]  很高興能夠在這裡和大家一起
[00:00:08.000 --> 00:00:10.000]  讀上帝的話語
[00:00:10.000 --> 00:00:12.000]  和大家一起分享
[00:00:12.000 --> 00:00:19.840]  在城鎮大堂和大家一起崇拜是第一次
[00:00:19.840 --> 00:00:24.440]  去不同的教會和大英姐妹一起參與崇拜的時候
[00:00:24.440 --> 00:00:27.400]  總是有些位置我覺得是很感動的
[00:00:27.400 --> 00:00:31.400]  在這一堂是沒有的
[00:00:31.400 --> 00:00:36.000]  一個現象是在昨晚和早上
[00:00:36.000 --> 00:00:38.000]  就是剛才那堂是有的
[00:00:38.000 --> 00:00:40.000]  就是有手語
[00:00:40.000 --> 00:00:43.600]  上面有些大英姐妹是需要用手語唱歌
[00:00:43.600 --> 00:00:46.000]  或者是有手語翻譯之類
[00:00:46.000 --> 00:00:48.600]  在唱歌尤其是唱詩的時候
[00:00:48.600 --> 00:00:52.000]  我發覺這個對我來說是
[00:00:52.000 --> 00:00:55.000]  我不是沒見過手語在電視上看過
[00:00:55.000 --> 00:00:58.400]  我也是認識需要用手語的朋友
[00:00:58.400 --> 00:00:59.400]  我實習的
[00:00:59.400 --> 00:01:01.400]  我自己目的實習的時候
[00:01:01.400 --> 00:01:05.400]  和失明朋友教會的目的實習教會
[00:01:05.400 --> 00:01:07.400]  他們是一班失明人士
[00:01:07.400 --> 00:01:11.400]  也有見過手語的
[00:01:11.400 --> 00:01:13.400]  所以不是沒見過
[00:01:13.400 --> 00:01:16.400]  但是我覺得自己今天崇拜裡面
[00:01:16.400 --> 00:01:18.400]  也是一種榮幸
[00:01:18.400 --> 00:01:20.400]  是一種榮幸
[00:01:20.400 --> 00:01:22.400]  就是我們唱歌
[00:01:22.400 --> 00:01:27.400]  身體語言我們沒有什麼特別表達
[00:01:27.400 --> 00:01:31.400]  但是他們就表達他們的身體語言
[00:01:31.400 --> 00:01:34.400]  他們有需要用身體語言來表達
[00:01:34.400 --> 00:01:36.400]  用手語來表達
[00:01:36.400 --> 00:01:38.400]  我發覺這樣加起來
[00:01:38.400 --> 00:01:41.400]  真的是很美的一件事情
[00:01:41.400 --> 00:01:44.400]  變成我自己是適逢其會
[00:01:44.400 --> 00:01:47.400]  在崇拜裡面能夠和大英姐妹一起這樣
[00:01:47.400 --> 00:01:49.400]  也是一件很感動
[00:01:49.400 --> 00:01:52.400]  至少對我來說也是一件很感動的事情
[00:01:52.400 --> 00:01:56.400]  也是川人來證明我們是用一部分器官
[00:01:56.400 --> 00:01:58.400]  他們是用另外一部分器官
[00:01:58.400 --> 00:02:00.400]  或者是一起都可以用
[00:02:00.400 --> 00:02:03.400]  今天和大家一起讀那段經文
[00:02:03.400 --> 00:02:06.400]  是《喜事團傳》第十章
[00:02:06.400 --> 00:02:10.400]  23節下半節開始到35節
[00:02:10.400 --> 00:02:12.400]  然後44到48節
[00:02:12.400 --> 00:02:13.400]  故事很長
[00:02:13.400 --> 00:02:14.400]  但是也很熟悉
[00:02:14.400 --> 00:02:16.400]  所以我們先把它砍開兩部
[00:02:16.400 --> 00:02:18.400]  我們重點要看的經文
[00:02:18.400 --> 00:02:19.400]  我們先讀
[00:02:19.400 --> 00:02:20.400]  請聽我讀出來就行了
[00:02:20.400 --> 00:02:22.400]  有聖經的請打開
[00:02:22.400 --> 00:02:25.400]  《喜事團傳》第十章23節下半節
[00:02:25.400 --> 00:02:26.400]  次日起身
[00:02:26.400 --> 00:02:28.400]  即是彼得
[00:02:28.400 --> 00:02:30.400]  次日起身和他們同去
[00:02:30.400 --> 00:02:32.400]  還有約柏的幾個弟兄
[00:02:32.400 --> 00:02:33.400]  同著他去
[00:02:33.400 --> 00:02:35.400]  又次日他們進入該撒尼亞
[00:02:35.400 --> 00:02:38.400]  哥尼留已經請了他的親屬密友
[00:02:38.400 --> 00:02:40.400]  等候他們
[00:02:40.400 --> 00:02:41.400]  彼得一進去
[00:02:41.400 --> 00:02:42.400]  哥尼留就迎接他
[00:02:42.400 --> 00:02:43.400]  俯伏在他
[00:02:43.400 --> 00:02:45.400]  腳前拜他
[00:02:45.400 --> 00:02:46.400]  彼得拉他說
[00:02:46.400 --> 00:02:47.400]  你起來
[00:02:47.400 --> 00:02:48.400]  我也是人
[00:02:48.400 --> 00:02:52.400]  彼得和他說著話進去
[00:02:52.400 --> 00:02:54.400]  見有好些人在那裡聚集
[00:02:54.400 --> 00:02:55.400]  就對他們說
[00:02:55.400 --> 00:02:58.400]  你們知道猶太人和別國的人
[00:02:58.400 --> 00:02:59.400]  親近來往
[00:02:59.400 --> 00:03:00.400]  本是不合理的
[00:03:00.400 --> 00:03:02.400]  但上帝已經指示我
[00:03:02.400 --> 00:03:04.400]  無論什麼人都不可看作
[00:03:04.400 --> 00:03:06.400]  逐而不潔靜的
[00:03:06.400 --> 00:03:08.400]  所以我被請的時候
[00:03:08.400 --> 00:03:10.400]  就不推遲而來
[00:03:10.400 --> 00:03:11.400]  現在請問
[00:03:11.400 --> 00:03:13.400]  你們叫我來有什麼意思呢?
[00:03:13.400 --> 00:03:15.400]  哥尼留說
[00:03:15.400 --> 00:03:16.400]  前四天這個時候
[00:03:16.400 --> 00:03:19.400]  我在家中手著身穿的土告
[00:03:19.400 --> 00:03:22.400]  忽然有一個人穿著光明的衣裳
[00:03:22.400 --> 00:03:24.400]  站在我面前說
[00:03:24.400 --> 00:03:26.400]  哥尼留你的土告以夢誰聽
[00:03:26.400 --> 00:03:29.400]  你的州祭達到上帝面前
[00:03:29.400 --> 00:03:30.400]  以夢紀念了
[00:03:30.400 --> 00:03:32.400]  你當打發人往約柏去
[00:03:32.400 --> 00:03:35.400]  請那稱呼彼得的西門來
[00:03:35.400 --> 00:03:39.400]  他住在海邊一個燒皮匠西門的家裡
[00:03:39.400 --> 00:03:42.400]  所以我立時打發人去請你來
[00:03:42.400 --> 00:03:43.400]  你來了很好
[00:03:43.400 --> 00:03:45.400]  現在我們都在上帝面前
[00:03:45.400 --> 00:03:48.400]  要聽主所吩咐你的一切話
[00:03:48.400 --> 00:03:50.400]  彼得就開口說
[00:03:50.400 --> 00:03:52.400]  我真看出上帝是不偏待人
[00:03:52.400 --> 00:03:56.400]  原來各國中那敬畏主行義的人
[00:03:56.400 --> 00:03:58.400]  都為主所悅拿
[00:03:58.400 --> 00:03:59.400]  44節
[00:03:59.400 --> 00:04:01.400]  彼得還說這話的時候
[00:04:01.400 --> 00:04:05.400]  聖靈降在一切聽道的人身上
[00:04:05.400 --> 00:04:08.400]  那些奉國禮和彼得同來的信徒
[00:04:08.400 --> 00:04:11.400]  見聖靈的恩賜也囂在外邦人身上
[00:04:11.400 --> 00:04:13.400]  就都唏嘰
[00:04:13.400 --> 00:04:15.400]  因聽見他們說謊言
[00:04:15.400 --> 00:04:18.400]  稱讚上帝為大
[00:04:18.400 --> 00:04:19.400]  於是彼得說
[00:04:19.400 --> 00:04:22.400]  這些人既受了聖靈與我們一樣
[00:04:22.400 --> 00:04:25.400]  誰能禁止用水給他們施浸呢?
[00:04:25.400 --> 00:04:28.400]  就吩咐奉耶穌基督的名
[00:04:28.400 --> 00:04:29.400]  給他們施浸
[00:04:29.400 --> 00:04:32.400]  他們又請彼得恕了忌天
[00:04:32.400 --> 00:04:34.400]  一切都是頭期禱
[00:04:34.400 --> 00:04:36.400]  這位來到面前的時候
[00:04:36.400 --> 00:04:38.400]  我們是明白到
[00:04:38.400 --> 00:04:40.400]  我們已經意識到
[00:04:40.400 --> 00:04:42.400]  來到你面前是沒辦法
[00:04:42.400 --> 00:04:46.400]  是在維持住
[00:04:46.400 --> 00:04:48.400]  在你面前沒辦法有虛假
[00:04:48.400 --> 00:04:52.400]  沒辦法維持住我們的兩面人
[00:04:52.400 --> 00:04:55.400]  在你面前我們只能赤露闖開
[00:04:55.400 --> 00:04:57.400]  是完全的
[00:04:57.400 --> 00:04:59.400]  是被你所認識
[00:04:59.400 --> 00:05:04.400]  是被你所通透地視察
[00:05:04.400 --> 00:05:08.400]  今日既然我們能夠蒙恩
[00:05:08.400 --> 00:05:10.400]  在這段時間裡
[00:05:10.400 --> 00:05:12.400]  我們來到你面前的時候
[00:05:12.400 --> 00:05:14.400]  就願意你自己再一次
[00:05:14.400 --> 00:05:16.400]  你的話語光照我們
[00:05:16.400 --> 00:05:19.400]  你自己的聖靈在我們生命當中
[00:05:19.400 --> 00:05:20.400]  來動功
[00:05:20.400 --> 00:05:22.400]  向我們說話
[00:05:22.400 --> 00:05:24.400]  做改變的工作
[00:05:24.400 --> 00:05:26.400]  做革新的工作
[00:05:26.400 --> 00:05:32.400]  做工作是讓我們能夠更加的像
[00:05:32.400 --> 00:05:34.400]  我們的主耶穌基督
[00:05:34.400 --> 00:05:36.400]  讓我們在你面前
[00:05:36.400 --> 00:05:38.400]  不單止在這段時候
[00:05:38.400 --> 00:05:42.400]  我們生命是沒辦法在這裡裝假
[00:05:42.400 --> 00:05:44.400]  而在我們平時的日子當中
[00:05:44.400 --> 00:05:47.400]  我們都是不需要裝假
[00:05:47.400 --> 00:05:49.400]  我們求天父誰聽我們祈禱
[00:05:49.400 --> 00:05:51.400]  願納我們今天這段時間
[00:05:51.400 --> 00:05:53.400]  擺上的一切
[00:05:53.400 --> 00:05:55.400]  奉救主耶穌基督銘求
[00:05:55.400 --> 00:05:57.400]  阿們
[00:05:57.400 --> 00:06:00.400]  今日和大家分享這個經文
[00:06:00.400 --> 00:06:02.400]  給了一個題目
[00:06:02.400 --> 00:06:04.400]  教會的改革 信徒的改革
[00:06:04.400 --> 00:06:06.400]  可能就應該倒轉一下
[00:06:06.400 --> 00:06:08.400]  信徒的改革 教會的改革
[00:06:08.400 --> 00:06:10.400]  起碼都出自
[00:06:10.400 --> 00:06:14.400]  先是開始始自彼得一個人
[00:06:14.400 --> 00:06:16.400]  彼得經歷了一些事
[00:06:16.400 --> 00:06:19.400]  令到後來教會
[00:06:19.400 --> 00:06:23.400]  都有個變革的可能
[00:06:23.400 --> 00:06:25.400]  不是一帆風順
[00:06:25.400 --> 00:06:27.400]  你知道彼得所面對的事情
[00:06:27.400 --> 00:06:29.400]  這個變革
[00:06:29.400 --> 00:06:31.400]  是手不將為武毒的
[00:06:31.400 --> 00:06:33.400]  他後來要為自己辯護的
[00:06:33.400 --> 00:06:35.400]  即使保羅蒙召
[00:06:35.400 --> 00:06:37.400]  悔改信主
[00:06:37.400 --> 00:06:43.400]  但是出去宣講上帝國
[00:06:43.400 --> 00:06:45.400]  或者做見證都好
[00:06:45.400 --> 00:06:47.400]  都繼續有壓力
[00:06:47.400 --> 00:06:51.400]  是說要外邦人信主
[00:06:51.400 --> 00:06:53.400]  信主沒問題
[00:06:53.400 --> 00:06:55.400]  和他們有交往沒問題
[00:06:55.400 --> 00:06:57.400]  和他們有團契
[00:06:57.400 --> 00:06:59.400]  他們吃飯沒問題
[00:06:59.400 --> 00:07:01.400]  他們變成猶太人就行了
[00:07:01.400 --> 00:07:03.400]  所以到史林斷第十五章
[00:07:03.400 --> 00:07:05.400]  還是有爭辯的
[00:07:05.400 --> 00:07:07.400]  要開會要辯論
[00:07:07.400 --> 00:07:11.400]  要找出立場
[00:07:11.400 --> 00:07:15.400]  中間可能還要有妥協的做法
[00:07:15.400 --> 00:07:21.400]  起碼一個人的開始
[00:07:21.400 --> 00:07:25.400]  就令到慢慢其他的變化
[00:07:25.400 --> 00:07:27.400]  變革都有可能
[00:07:27.400 --> 00:07:29.400]  原先我給的題目是
[00:07:29.400 --> 00:07:33.400]  你點飯轉移是何時
[00:07:33.400 --> 00:07:35.400]  上次你吃飯何時
[00:07:35.400 --> 00:07:37.400]  我會回答
[00:07:37.400 --> 00:07:39.400]  點飯轉移是何時
[00:07:39.400 --> 00:07:41.400]  點飯轉移其實是
[00:07:41.400 --> 00:07:43.400]  學者最先在1960年代
[00:07:43.400 --> 00:07:45.400]  有個科學歷史研究
[00:07:45.400 --> 00:07:47.400]  科學發展歷史的
[00:07:47.400 --> 00:07:49.400]  美國學者Thomas Kuhn
[00:07:49.400 --> 00:07:51.400]  他有一本很出名
[00:07:51.400 --> 00:07:53.400]  但是很悶
[00:07:53.400 --> 00:07:55.400]  影響力極大
[00:07:55.400 --> 00:07:57.400]  叫做Structure of Scientific Revolution
[00:07:57.400 --> 00:07:59.400]  是科學革命
[00:07:59.400 --> 00:08:01.400]  或者革命科學
[00:08:01.400 --> 00:08:03.400]  其實裡面說的是革命科學
[00:08:03.400 --> 00:08:05.400]  科學革命的結構
[00:08:05.400 --> 00:08:07.400]  書裡面提到
[00:08:07.400 --> 00:08:09.400]  就算是科學家
[00:08:09.400 --> 00:08:11.400]  你說他們很客觀
[00:08:11.400 --> 00:08:13.400]  看電視
