
[00:00:00.000 --> 00:00:04.280]  各位弟兄姐妹平安
[00:00:04.280 --> 00:00:07.680]  因為都是新年期間
[00:00:07.680 --> 00:00:11.280]  我想到明天各位講完
[00:00:11.280 --> 00:00:13.520]  都會祝大家在新的一年裏面
[00:00:13.520 --> 00:00:15.120]  有新的因典
[00:00:15.120 --> 00:00:18.720]  每天都能夠經歷上自己與我們同在的因典
[00:00:18.720 --> 00:00:21.720]  教會的年曆
[00:00:21.720 --> 00:00:26.960]  我們很多時候就未必會按照教會的年曆來宣講訊息
[00:00:26.960 --> 00:00:34.200]  教會的年曆的編排是將全本聖經每三年或五年
[00:00:34.200 --> 00:00:39.600]  將全本聖經的重要經文讀一次
[00:00:39.600 --> 00:00:41.640]  即是每個星期五十二個星期
[00:00:41.640 --> 00:00:45.240]  每個星期回來勤力教會的話
[00:00:45.240 --> 00:00:46.960]  三年到五年
[00:00:46.960 --> 00:00:52.360]  你就會聽到整本聖經重要的經文被重讀一次
[00:00:52.360 --> 00:00:55.160]  每一次重讀它有些經文
[00:00:55.160 --> 00:00:58.280]  在摩西五經裏面有一段
[00:00:58.280 --> 00:01:00.480]  在先知書裏面有一段
[00:01:00.480 --> 00:01:06.400]  在智慧書、詩篇、傳道書、心儀口裏面有一段
[00:01:06.400 --> 00:01:12.520]  然後在新約裏面的寶羅書信有一段
[00:01:12.520 --> 00:01:14.320]  然後福音書又有一段
[00:01:14.320 --> 00:01:19.920]  每個不同的段落有五六段的經文放在一起重讀
[00:01:19.920 --> 00:01:25.160]  開始的時間是耶穌基督降生的時間
[00:01:25.160 --> 00:01:29.560]  所以在那幾個星期裏面會讀很多關於主耶穌基督降生的事
[00:01:29.560 --> 00:01:31.680]  預言主耶穌基督降生的事
[00:01:31.680 --> 00:01:33.920]  然後主耶穌基督降生之後
[00:01:33.920 --> 00:01:36.560]  六到九個星期
[00:01:36.560 --> 00:01:41.200]  他們稱為主的顯現期間
[00:01:41.200 --> 00:01:44.840]  主耶穌基督上帝顯現
[00:01:44.840 --> 00:01:46.440]  基督既然降生
[00:01:46.440 --> 00:01:49.000]  我們每年都似乎到聖誕節的時候
[00:01:49.000 --> 00:01:51.120]  就要將耶穌變成一個嬰兒
[00:01:51.120 --> 00:01:53.320]  每年都來一輩子
[00:01:53.320 --> 00:01:56.000]  但在教會的年曆經文裏面
[00:01:56.000 --> 00:01:57.880]  他不容許我們這樣想
[00:01:57.880 --> 00:01:59.840]  耶穌基督降世的時候
[00:01:59.840 --> 00:02:01.640]  道成育真住在我們中間
[00:02:01.640 --> 00:02:03.760]  世人怎樣認識他呢
[00:02:03.760 --> 00:02:06.480]  所以主耶穌基督在世上生活的時候
[00:02:06.480 --> 00:02:08.680]  藉著不同的講道
[00:02:08.680 --> 00:02:11.160]  藉著不同的生活表現
[00:02:11.160 --> 00:02:13.160]  藉著他和人間的往來
[00:02:13.160 --> 00:02:16.840]  藉著和師篇門徒的往來
[00:02:16.840 --> 00:02:19.600]  將這位道成育真的上帝
[00:02:19.600 --> 00:02:21.960]  這位耶穌是怎樣的主宰
[00:02:21.960 --> 00:02:23.960]  過了六到九個星期之後
[00:02:23.960 --> 00:02:25.320]  就進入了一個期間
[00:02:25.320 --> 00:02:27.000]  叫做大齋期
[00:02:27.000 --> 00:02:29.440]  大齋期或者叫做預悟期
[00:02:29.440 --> 00:02:32.360]  預備主耶穌基督降世的期間
[00:02:32.360 --> 00:02:34.360]  有四十天這麼久
[00:02:34.360 --> 00:02:36.360]  今天是第三個星期
[00:02:36.360 --> 00:02:38.360]  預悟期的第三個星期
[00:02:38.360 --> 00:02:40.360]  在這個第三個星期
[00:02:40.360 --> 00:02:42.760]  我們今天所讀的孟孔福音第八章
[00:02:42.760 --> 00:02:45.560]  是其中一段要讀的福音書
[00:02:45.560 --> 00:02:47.560]  它要表示什麼呢
[00:02:47.560 --> 00:02:51.080]  因為主耶穌基督臨在我們中間
[00:02:51.080 --> 00:02:53.080]  成為一個BB降世為人
[00:02:53.080 --> 00:02:55.560]  經歷人間的各種苦難
[00:02:55.560 --> 00:02:58.560]  但他同時愛上帝自己的兒子
[00:02:58.560 --> 00:03:00.560]  尊貴到不得了
[00:03:00.560 --> 00:03:04.160]  人間沒有一個字眼可以形容他多尊貴
[00:03:04.160 --> 00:03:09.240]  但同樣人間沒有一個字眼可以形容他多麼苦
[00:03:09.240 --> 00:03:13.280]  在又高又尊貴的上帝之子
