
[00:00:00.000 --> 00:00:05.000]  各位聽眾平安
[00:00:05.000 --> 00:00:08.000]  我相信在現在的時間裏面
[00:00:08.000 --> 00:00:10.000]  我們真的需要上帝自己給我們的平安
[00:00:10.000 --> 00:00:13.000]  主耶穌說我賜給你們的平安是世界不可以給的
[00:00:13.000 --> 00:00:16.000]  世界不能夠給的 世界是給不到我們的
[00:00:16.000 --> 00:00:19.000]  不單止說他給我們有永恆的盼望
[00:00:19.000 --> 00:00:22.000]  在我們今天的生活之中 我們知道生活
[00:00:22.000 --> 00:00:25.000]  我們的居住 我們的去留
[00:00:25.000 --> 00:00:28.000]  都在乎他 這個是上帝自己給我們的話語的教導
[00:00:28.000 --> 00:00:32.000]  所以我們在他裏面沒有盼望 沒有平安
[00:00:32.000 --> 00:00:35.000]  今天我們讀這段聖經
[00:00:35.000 --> 00:00:37.000]  撒慕爾記章三章一到十四節
[00:00:37.000 --> 00:00:40.000]  我相信大家讀的時候 或者你留心聽
[00:00:40.000 --> 00:00:42.000]  經文被中讀的時候
[00:00:42.000 --> 00:00:46.000]  有幾句話是很引入我們的心裏面去的
[00:00:46.000 --> 00:00:49.000]  第一句話
[00:00:49.000 --> 00:00:55.000]  當上帝和撒慕爾講話的時候
[00:00:55.000 --> 00:00:59.000]  撒慕爾不知道 以為是以利在叫他
[00:00:59.000 --> 00:01:03.000]  他就說 我在這裏
[00:01:03.000 --> 00:01:06.000]  連續三次他都是這樣
[00:01:06.000 --> 00:01:09.000]  去到以利那裏說 有什麼吩咐呢
[00:01:09.000 --> 00:01:13.000]  我在這裏 直到以利醒覺說
[00:01:13.000 --> 00:01:16.000]  我沒有叫他 為什麼會聽到這樣的聲音呢
[00:01:16.000 --> 00:01:19.000]  就告訴他 如果你再聽到
[00:01:19.000 --> 00:01:23.000]  看過哈吉和上帝第四次和他說
[00:01:23.000 --> 00:01:26.000]  他就說 請說 服人敬聽
[00:01:26.000 --> 00:01:31.000]  但我們今天所讀的聖經
[00:01:31.000 --> 00:01:33.000]  一開始他就告訴我們
[00:01:33.000 --> 00:01:35.000]  在那個混亂的世代
[00:01:35.000 --> 00:01:40.000]  上帝的言語稀少 不常有默示
[00:01:40.000 --> 00:01:42.000]  這句話一開始的時候
[00:01:42.000 --> 00:01:44.000]  給我們一個很大的震驚
[00:01:44.000 --> 00:01:48.000]  聖經的作者就開宗明義告訴我們
[00:01:48.000 --> 00:01:51.000]  在那個混亂的時代 在那個黑暗的時代
[00:01:51.000 --> 00:01:54.000]  在那個祭司老到眼睛崩花
[00:01:54.000 --> 00:01:57.000]  耳朵發沉 什麼聽不到 看不到
[00:01:57.000 --> 00:01:59.000]  連最近的他的兒子
[00:01:59.000 --> 00:02:02.000]  在聖殿裏面所做的那麼作惡的事
[00:02:02.000 --> 00:02:06.000]  他都耳朵聽不到 眼睛看不到
[00:02:06.000 --> 00:02:09.000]  在一個這樣的時代裏面
[00:02:09.000 --> 00:02:13.000]  在一個似乎很令人失望的時代裏面
[00:02:13.000 --> 00:02:18.000]  在當時人人都以為盼望那個祭司以利
[00:02:18.000 --> 00:02:21.000]  他坐在那裏 他應該看到
[00:02:21.000 --> 00:02:24.000]  他應該聽到可以為上帝的百姓
[00:02:24.000 --> 00:02:28.000]  可以為了聖經裏面敬拜上帝的人
[00:02:28.000 --> 00:02:30.000]  能夠做一些工作
[00:02:30.000 --> 00:02:32.000]  我們大家都有這樣的盼望
[00:02:32.000 --> 00:02:38.000]  但是他聽不到 他看不到
[00:02:38.000 --> 00:02:41.000]  再加上經文一開始就說
[00:02:41.000 --> 00:02:45.000]  上帝的言語稀少 不常有默示
[00:02:45.000 --> 00:02:48.000]  但是當我們再讀經文下去的時候
[00:02:48.000 --> 00:02:52.000]  我們就發覺到上帝竟然和一個
[00:02:52.000 --> 00:02:55.000]  似乎懵懵懂懂
[00:02:55.000 --> 00:02:58.000]  細小就在聖殿裏面長大
[00:02:58.000 --> 00:03:00.000]  來服侍那個以利
[00:03:00.000 --> 00:03:03.000]  他什麼都不知道 好像一張白紙那樣
[00:03:03.000 --> 00:03:06.000]  他唯一所想到的 聽到這個聲音
[00:03:06.000 --> 00:03:10.000]  他就直接去找 找以利
[00:03:10.000 --> 00:03:12.000]  在那個這樣的時代裏面
[00:03:12.000 --> 00:03:15.000]  人都以為上帝的話叫稀少
[00:03:15.000 --> 00:03:18.000]  但是上帝就摺起連衫
[00:03:18.000 --> 00:03:21.000]  和一個懵懵懂懂 很細細小小
[00:03:21.000 --> 00:03:25.000]  如果我們看第一章第二章就知道他怎樣出世
[00:03:25.000 --> 00:03:27.000]  在一個這樣的世代裏面
[00:03:27.000 --> 00:03:30.000]  上帝向一個小孩子
[00:03:30.000 --> 00:03:34.000]  說出一個驚天動地的秘密
[00:03:34.000 --> 00:03:36.000]  當我們看到這些經文的時候
[00:03:36.000 --> 00:03:38.000]  我們內心裏面
[00:03:38.000 --> 00:03:40.000]  我真的希望大家能夠在經文裏面
[00:03:40.000 --> 00:03:41.000]  多些沉思默想
[00:03:41.000 --> 00:03:44.000]  將上帝透過他自己的話語
[00:03:44.000 --> 00:03:46.000]  可以將什麼訊息給我們
[00:03:46.000 --> 00:03:54.000]  當我看到上帝在呼喚撒慕爾
[00:03:54.000 --> 00:03:58.000]  撒慕爾就走去問以利
[00:03:58.000 --> 00:04:00.000]  那句說話 我在這裏
[00:04:00.000 --> 00:04:03.000]  他聽到聲音
[00:04:03.000 --> 00:04:05.000]  但是他以為是以利
[00:04:05.000 --> 00:04:07.000]  所以他就走去以利那裏
[00:04:07.000 --> 00:04:09.000]  他就說 我在這裏
[00:04:09.000 --> 00:04:11.000]  這句說話在經文裏面經常出現
[00:04:11.000 --> 00:04:14.000]  我們看到在創世記第22章
[00:04:14.000 --> 00:04:16.000]  上帝和阿伯拉罕說
[00:04:16.000 --> 00:04:17.000]  阿伯拉罕
[00:04:17.000 --> 00:04:19.000]  他叫阿伯拉罕將他的兒子
[00:04:19.000 --> 00:04:21.000]  去摩利亞地獻給他
[00:04:21.000 --> 00:04:26.000]  那個人有一個很刻骨銘心的挑戰
[00:04:26.000 --> 00:04:29.000]  上帝對阿伯拉罕說
[00:04:29.000 --> 00:04:31.000]  將你的兒子
[00:04:31.000 --> 00:04:33.000]  猶太拉比很會講故事
[00:04:33.000 --> 00:04:36.000]  你叫我兒子 我有兩個
[00:04:36.000 --> 00:04:38.000]  你要哪個呢
[00:04:38.000 --> 00:04:40.000]  是
[00:04:40.000 --> 00:04:42.000]  是你獨生的兒子
[00:04:42.000 --> 00:04:44.000]  對於那兩位太太來說
[00:04:44.000 --> 00:04:46.000]  對夏甲 對撒拉來說
[00:04:46.000 --> 00:04:49.000]  兩個都是他們獨生的兒子
[00:04:49.000 --> 00:04:51.000]  那你要哪個呢
[00:04:51.000 --> 00:04:53.000]  我想這些對話這樣的故事
[00:04:53.000 --> 00:04:55.000]  猶太拉比就說
